country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,status,notes,scraped_at,atc_code,prk
SA,Saudi Arabia,SFDA,,"PHOSPHORUS,CALCIUM PHOSPHATE,MAGNESIUM OXIDE,POTASSIUM IODIDE,ZINC OXIDE,MANGANESE,COPPER,SODIUM MOLYBDATE,BIOTIN,NICOTINAMIDE,ASCORBIC ACID,CYANOCOBALAMIN,PYRIDOXINE (VITAMIN B6),RIBOFLAVIN (VITAMIN B2),THIAMINE,TOCOPHEROL,GINSENG,FERROUS FUMARATE,MAGNESIUM SULFATE,CHOLECALCIFEROL,FOLIC ACID,CALCIUM PANTOTHENATE,PHOSPHOLIPIDS",,,,,,shortage,غير متوفر,2026-09-23T21:00:41.680075,,
SA,Saudi Arabia,SFDA,,PHYTOMENADIONE,,,,,,shortage,غير متوفر,2026-09-23T21:00:41.680084,B02BA01,
SA,Saudi Arabia,SFDA,,PILOCARPINE HYDROCHLORIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:41.680093,N07AX01,
SA,Saudi Arabia,SFDA,,PIMECROLIMUS,,,,,,shortage,غير متوفر,2026-09-23T21:00:41.680103,D11AH02,
SA,Saudi Arabia,SFDA,,PIOGLITAZONE,,,,,,shortage,غير متوفر,2026-09-23T21:00:41.680113,A10BG03,
SA,Saudi Arabia,SFDA,,"PIPERACILLIN,Tazobactam",,,,,,shortage,غير متوفر,2026-09-23T21:00:42.033066,,
SA,Saudi Arabia,SFDA,,PIRFENIDONE,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.033096,L04AX05,
SA,Saudi Arabia,SFDA,,PIROXICAM,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.033107,M01AC01,
SA,Saudi Arabia,SFDA,,PITAVASTATIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.033118,C10AA08,
SA,Saudi Arabia,SFDA,,PITOLISANT,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.033127,N07XX11,
SA,Saudi Arabia,SFDA,,PLASMA PROTEIN FRACTION,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.033137,B05AA01,
SA,Saudi Arabia,SFDA,,PLERIXAFOR,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.033147,L03AX16,
SA,Saudi Arabia,SFDA,,POLICRESULEN,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.033159,D08AE02,
SA,Saudi Arabia,SFDA,,"POLYMYXIN B,PREDNISOLONE,NEOMYCIN SULFATE",,,,,,shortage,غير متوفر,2026-09-23T21:00:42.033169,,
SA,Saudi Arabia,SFDA,,POMALIDOMIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.033178,L04AX06,
SA,Saudi Arabia,SFDA,,POSACONAZOLE,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.388471,J02AC04,
SA,Saudi Arabia,SFDA,,POTASSIUM ACETATE,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.388498,A12BA01,
SA,Saudi Arabia,SFDA,,POTASSIUM IODIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.388509,R05CA02,
SA,Saudi Arabia,SFDA,,POVIDONE-IODINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.388520,D08AG02,
SA,Saudi Arabia,SFDA,,PRALIDOXIME CHLORIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.388529,V03AB04,
SA,Saudi Arabia,SFDA,,PRAMIPEXOLE,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.388538,N04BC05,
SA,Saudi Arabia,SFDA,,PRASUGREL,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.388547,B01AC22,
SA,Saudi Arabia,SFDA,,PRAZIQUANTEL,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.388556,P02BA01,
SA,Saudi Arabia,SFDA,,PREDNISOLONE,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.388565,A01AC04,
SA,Saudi Arabia,SFDA,,PREDNISOLONE SODIUM PHOSPHATE,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.388574,A01AC04,
SA,Saudi Arabia,SFDA,,PREGABALIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.738683,N02BF02,
SA,Saudi Arabia,SFDA,,PROGESTERONE,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.738711,G03DA04,
SA,Saudi Arabia,SFDA,,PROMETHAZINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.738720,D04AA10,
SA,Saudi Arabia,SFDA,,PROPOFOL,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.738729,N01AX10,
SA,Saudi Arabia,SFDA,,"PSEUDOEPHEDRINE HYDROCHLORIDE,LORATADINE",,,,,,shortage,غير متوفر,2026-09-23T21:00:42.738737,,
SA,Saudi Arabia,SFDA,,"PSEUDOEPHEDRINE HYDROCHLORIDE,TRIPROLIDINE",,,,,,shortage,غير متوفر,2026-09-23T21:00:42.738746,,
SA,Saudi Arabia,SFDA,,"PYRIDOXINE,THIAMINE,CYANOCOBALAMIN",,,,,,shortage,غير متوفر,2026-09-23T21:00:42.738754,,
SA,Saudi Arabia,SFDA,,QUETIAPINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.738762,N05AH04,
SA,Saudi Arabia,SFDA,,QUINAGOLIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.738769,G02CB04,
SA,Saudi Arabia,SFDA,,r L asparaginase,,,,,,shortage,غير متوفر,2026-09-23T21:00:42.738777,L01XX02,
SA,Saudi Arabia,SFDA,,RALOXIFENE,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.090612,G03XC01,
SA,Saudi Arabia,SFDA,,RAMIPRIL,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.090639,C09AA05,
SA,Saudi Arabia,SFDA,,"RAMIPRIL,AMLODIPINE BESILATE",,,,,,shortage,غير متوفر,2026-09-23T21:00:43.090650,,
SA,Saudi Arabia,SFDA,,"RAMIPRIL,AMLODIPINE BESILATE,HYDROCHLOROTHIAZIDE",,,,,,shortage,غير متوفر,2026-09-23T21:00:43.090661,,
SA,Saudi Arabia,SFDA,,RAMUCIRUMAB,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.090671,L01FG02,
SA,Saudi Arabia,SFDA,,RANOLAZINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.090681,C01EB18,
SA,Saudi Arabia,SFDA,,RASAGILINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.090690,N04BD02,
SA,Saudi Arabia,SFDA,,RASBURICASE,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.090699,V03AF07,
SA,Saudi Arabia,SFDA,,REMIFENTANIL HYDROCHLORIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.090708,N01AH06,
SA,Saudi Arabia,SFDA,,"RETINOL,COLECALCIFEROL (VITAMIN D3),TOCOPHEROL,ASCORBIC ACID,THIAMINE,RIBOFLAVIN (VITAMIN B2),PYRIDOXINE (VITAMIN B6),NICOTINAMIDE",,,,,,shortage,غير متوفر,2026-09-23T21:00:43.090717,,
SA,Saudi Arabia,SFDA,,REVEFENACIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.435054,R03BB08,
SA,Saudi Arabia,SFDA,,RIBAVIRIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.435079,J05AP01,
SA,Saudi Arabia,SFDA,,RIBOCICLIB,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.435090,L01EF02,
SA,Saudi Arabia,SFDA,,"RIFAMPICIN,ISONIAZID",,,,,,shortage,غير متوفر,2026-09-23T21:00:43.435099,,
SA,Saudi Arabia,SFDA,,RIOCIGUAT,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.435109,C02KX05,
SA,Saudi Arabia,SFDA,,RISANKIZUMAB,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.435119,L04AC18,
SA,Saudi Arabia,SFDA,,RISPERIDONE,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.435128,N05AX08,
SA,Saudi Arabia,SFDA,,RIVAROXABAN,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.435137,B01AF01,
SA,Saudi Arabia,SFDA,,RIVASTIGMINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.435146,N06DA03,
SA,Saudi Arabia,SFDA,,ROFLUMILAST,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.435155,D05AX06,
SA,Saudi Arabia,SFDA,,ROPIVACAINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.799911,N01BB09,
SA,Saudi Arabia,SFDA,,ROSUVASTATIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.799941,C10AA07,
SA,Saudi Arabia,SFDA,,ROSUVASTATIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.799952,C10AA07,
SA,Saudi Arabia,SFDA,,"ROSUVASTATIN,EZETIMIBE",,,,,,shortage,غير متوفر,2026-09-23T21:00:43.799964,,
SA,Saudi Arabia,SFDA,,ROTIGOTINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.799974,N04BC09,
SA,Saudi Arabia,SFDA,,"SACUBITRIL,VALSARTAN",,,,,,shortage,غير متوفر,2026-09-23T21:00:43.799983,,
SA,Saudi Arabia,SFDA,,SALBUTAMOL,,,,,,shortage,غير متوفر,2026-09-23T21:00:43.799992,R03AC02,
SA,Saudi Arabia,SFDA,,"SALICYLIC ACID,BETAMETHASONE",,,,,,shortage,غير متوفر,2026-09-23T21:00:43.800001,,
SA,Saudi Arabia,SFDA,,"SALICYLIC ACID,DEXAMETHASONE",,,,,,shortage,غير متوفر,2026-09-23T21:00:43.800010,,
SA,Saudi Arabia,SFDA,,"SALICYLIC ACID,MOMETASONE FUROATE",,,,,,shortage,غير متوفر,2026-09-23T21:00:43.800020,,
SA,Saudi Arabia,SFDA,,SAXAGLIPTIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:44.150549,A10BH03,
SA,Saudi Arabia,SFDA,,SEVELAMER CARBONATE,,,,,,shortage,غير متوفر,2026-09-23T21:00:44.150576,V03AE02,
SA,Saudi Arabia,SFDA,,SEVOFLURANE,,,,,,shortage,غير متوفر,2026-09-23T21:00:44.150589,N01AB08,
SA,Saudi Arabia,SFDA,,SILDENAFIL,,,,,,shortage,غير متوفر,2026-09-23T21:00:44.150599,G04BE03,
SA,Saudi Arabia,SFDA,,SIMETHICONE,,,,,,shortage,غير متوفر,2026-09-23T21:00:44.150609,A03AX13,
SA,Saudi Arabia,SFDA,,SIMVASTATIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:44.150619,C10AA01,
SA,Saudi Arabia,SFDA,,SITAGLIPTIN HYDROCHLORIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:44.150628,A10BH01,
SA,Saudi Arabia,SFDA,,"SITAGLIPTIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE",,,,,,shortage,غير متوفر,2026-09-23T21:00:44.150639,,
SA,Saudi Arabia,SFDA,,Sitagliptin Phosphate Monohydrate,,,,,,shortage,غير متوفر,2026-09-23T21:00:44.150649,A10BH01,
SA,Saudi Arabia,SFDA,,"Sitagliptin Phosphate Monohydrate,METFORMIN HYDROCHLORIDE",,,,,,shortage,غير متوفر,2026-09-23T21:00:44.150658,,
SA,Saudi Arabia,SFDA,,"SITAGLIPTIN PHOSPHATE,METFORMIN HYDROCHLORIDE",,,,,,shortage,غير متوفر,2026-09-23T21:00:44.494165,,
SA,Saudi Arabia,SFDA,,"SODIUM ALGINATE,CALCIUM CARBONATE,SODIUM BICARBONATE",,,,,,shortage,غير متوفر,2026-09-23T21:00:44.494192,,
SA,Saudi Arabia,SFDA,,"SODIUM ALGINATE,POTASSIUM BICARBONATE",,,,,,shortage,غير متوفر,2026-09-23T21:00:44.494203,,
SA,Saudi Arabia,SFDA,,"SODIUM ALGINATE,SODIUM BICARBONATE,CALCIUM CARBONATE",,,,,,shortage,غير متوفر,2026-09-23T21:00:44.494213,,
SA,Saudi Arabia,SFDA,,SODIUM BICARBONATE,,,,,,shortage,غير متوفر,2026-09-23T21:00:44.494222,B05CB04,
SA,Saudi Arabia,SFDA,,"SODIUM BICARBONATE,PARACETAMOL",,,,,,shortage,غير متوفر,2026-09-23T21:00:44.494231,,
SA,Saudi Arabia,SFDA,,"SODIUM BICARBONATE,TARTARIC ACID,CITRIC ACID ANHYDROUS,TRI SODIUM CITRATE",,,,,,shortage,غير متوفر,2026-09-23T21:00:44.494241,,
SA,Saudi Arabia,SFDA,,SODIUM CHLORIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:44.494250,A12BA01,
SA,Saudi Arabia,SFDA,,"SODIUM CHLORIDE, CALCIUM CHLORIDE,MAGNESIUM CHLORIDE,DEXTROSE,ACETIC ACID",,,,,,shortage,غير متوفر,2026-09-23T21:00:44.494259,,
SA,Saudi Arabia,SFDA,,"SODIUM CHLORIDE,DEXTROSE,CALCIUM CHLORIDE,POTASSIUM CHLORIDE,ACETIC ACID,MAGNESIUM CHLORIDE",,,,,,shortage,غير متوفر,2026-09-23T21:00:44.494268,,
SA,Saudi Arabia,SFDA,,"SODIUM CHLORIDE,HYPROMELLOSE 2208 (750 MPA.S)",,,,,,shortage,غير متوفر,2026-09-23T21:00:44.848169,,
SA,Saudi Arabia,SFDA,,"SODIUM CHLORIDE,POTASSIUM CHLORIDE",,,,,,shortage,غير متوفر,2026-09-23T21:00:44.848197,,
SA,Saudi Arabia,SFDA,,"SODIUM CHLORIDE,POTASSIUM CHLORIDE, CALCIUM CHLORIDE",,,,,,shortage,غير متوفر,2026-09-23T21:00:44.848208,,
SA,Saudi Arabia,SFDA,,"SODIUM CHLORIDE,POTASSIUM CHLORIDE,TRI SODIUM CITRATE,DEXTROSE",,,,,,shortage,غير متوفر,2026-09-23T21:00:44.848218,,
SA,Saudi Arabia,SFDA,,"SODIUM CHLORIDE,SODIUM BICARBONATE,POTASSIUM CHLORIDE,POLYETHYLENE GLYCOL",,,,,,shortage,غير متوفر,2026-09-23T21:00:44.848228,,
SA,Saudi Arabia,SFDA,,SODIUM GLYCEROPHOSPHATE HYDRATED,,,,,,shortage,غير متوفر,2026-09-23T21:00:44.848239,,
SA,Saudi Arabia,SFDA,,SODIUM HYALURONATE,,,,,,shortage,غير متوفر,2026-09-23T21:00:44.848248,M09AX01,
SA,Saudi Arabia,SFDA,,SODIUM VALPROATE,,,,,,shortage,غير متوفر,2026-09-23T21:00:44.848257,N03AG01,
SA,Saudi Arabia,SFDA,,SOFOSBUVIR,,,,,,shortage,غير متوفر,2026-09-23T21:00:44.848266,J05AP08,
SA,Saudi Arabia,SFDA,,SOLIFENACIN SUCCINATE,,,,,,shortage,غير متوفر,2026-09-23T21:00:44.848275,G04BD08,
SA,Saudi Arabia,SFDA,,SOMAPACITAN,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.201590,H01AC07,
SA,Saudi Arabia,SFDA,,SOMATROPIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.201615,H01AC01,
SA,Saudi Arabia,SFDA,,SORAFENIB,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.201628,L01EX02,
SA,Saudi Arabia,SFDA,,"SOYA OIL,TRIGLYCERIDES MEDIUM CHAIN,OLIVE OIL,FISH OIL",,,,,,shortage,غير متوفر,2026-09-23T21:00:45.201638,,
SA,Saudi Arabia,SFDA,,STERILIZED APYROGENIC DISTILLED WATER,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.201648,,
SA,Saudi Arabia,SFDA,,SUGAMMADEX,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.201657,V03AB35,
SA,Saudi Arabia,SFDA,,SULFADIAZINE SILVER,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.201666,,
SA,Saudi Arabia,SFDA,,"SULFAMETHOXAZOLE,TRIMETHOPRIM",,,,,,shortage,غير متوفر,2026-09-23T21:00:45.201675,,
SA,Saudi Arabia,SFDA,,SULFASALAZINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.201685,A07EC01,
SA,Saudi Arabia,SFDA,,SULPIRIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.201694,N05AL01,
SA,Saudi Arabia,SFDA,,SUMATRIPTAN,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.550649,N02CC01,
SA,Saudi Arabia,SFDA,,SUNITINIB,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.550675,L01EX01,
SA,Saudi Arabia,SFDA,,TACROLIMUS,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.550686,D11AH01,
SA,Saudi Arabia,SFDA,,TACROLIMUS,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.550695,D11AH01,
SA,Saudi Arabia,SFDA,,TADALAFIL,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.550704,G04BE08,
SA,Saudi Arabia,SFDA,,TADALAFIL,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.550714,G04BE08,
SA,Saudi Arabia,SFDA,,TAFLUPROST,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.550724,S01EE05,
SA,Saudi Arabia,SFDA,,TAMSULOSIN HYDROCHLORIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.550733,G04CA02,
SA,Saudi Arabia,SFDA,,TELAVANCIN HYDROCHLORIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.550742,J01XA03,
SA,Saudi Arabia,SFDA,,"TELMISARTAN,AMLODIPINE BESILATE",,,,,,shortage,غير متوفر,2026-09-23T21:00:45.550753,,
SA,Saudi Arabia,SFDA,,TEMOZOLOMIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.904939,L01AX03,
SA,Saudi Arabia,SFDA,,TENECTEPLASE,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.904967,B01AD11,
SA,Saudi Arabia,SFDA,,TENOFOVIR DISOPROXIL,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.904979,J05AF07,
SA,Saudi Arabia,SFDA,,TENOXICAM,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.904990,M01AC02,
SA,Saudi Arabia,SFDA,,TERBINAFINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.904999,D01AE15,
SA,Saudi Arabia,SFDA,,TERBUTALINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.905009,R03AC03,
SA,Saudi Arabia,SFDA,,TERIFLUNOMIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.905018,L04AK02,
SA,Saudi Arabia,SFDA,,TERIPARATIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.905027,H05AA02,
SA,Saudi Arabia,SFDA,,TERLIPRESSIN DIACETATE PENTAHYDRATE,,,,,,shortage,غير متوفر,2026-09-23T21:00:45.905038,H01BA03,
SA,Saudi Arabia,SFDA,,"TETANUS TOXOID,DIPHTHERIA TOXOID",,,,,,shortage,غير متوفر,2026-09-23T21:00:45.905047,,
SA,Saudi Arabia,SFDA,,TETRACOSACTIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.265699,H01AA02,
SA,Saudi Arabia,SFDA,,TETRACYCLINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.265728,A01AB13,
SA,Saudi Arabia,SFDA,,THIOPENTAL SODIUM,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.265740,N01AF03,
SA,Saudi Arabia,SFDA,,Thrombin alfa,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.265750,,
SA,Saudi Arabia,SFDA,,TIBOLONE,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.265759,G03CX01,
SA,Saudi Arabia,SFDA,,TICAGRELOR,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.265769,B01AC24,
SA,Saudi Arabia,SFDA,,TIGECYCLINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.265778,J01AA12,
SA,Saudi Arabia,SFDA,,TIMOLOL MALEATE,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.265789,C07AA06,
SA,Saudi Arabia,SFDA,,TINZAPARIN SODIUM,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.265798,B01AB10,
SA,Saudi Arabia,SFDA,,TIROFIBAN,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.265807,B01AC17,
SA,Saudi Arabia,SFDA,,TIRZEPATIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.623073,A10BX16,
SA,Saudi Arabia,SFDA,,TOBRAMYCIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.623098,J01GB01,
SA,Saudi Arabia,SFDA,,TOCILIZUMAB,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.623109,L04AC07,
SA,Saudi Arabia,SFDA,,TOFACITINIB,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.623121,L04AF01,
SA,Saudi Arabia,SFDA,,TOLTERODINE TARTRATE,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.623131,G04BD07,
SA,Saudi Arabia,SFDA,,TOLVAPTAN,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.623141,C03XA01,
SA,Saudi Arabia,SFDA,,TOPIRAMATE,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.623150,N03AX11,
SA,Saudi Arabia,SFDA,,TOPOTECAN,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.623159,L01CE01,
SA,Saudi Arabia,SFDA,,TOREMIFENE CITRATE,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.623168,L02BA02,
SA,Saudi Arabia,SFDA,,TRAMADOL HYDROCHLORIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.623177,N02AX02,
SA,Saudi Arabia,SFDA,,TRANEXAMIC ACID,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.969049,B02AA02,
SA,Saudi Arabia,SFDA,,Trastuzumab,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.969079,L01FD01,
SA,Saudi Arabia,SFDA,,Trastuzumab,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.969093,L01FD01,
SA,Saudi Arabia,SFDA,,TREPROSTINIL,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.969105,B01AC21,
SA,Saudi Arabia,SFDA,,TRETINOIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.969116,D10AD01,
SA,Saudi Arabia,SFDA,,"TRIBENOSIDE,LIDOCAINE HYDROCHLORIDE",,,,,,shortage,غير متوفر,2026-09-23T21:00:46.969128,,
SA,Saudi Arabia,SFDA,,TRIFAROTENE,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.969140,D10AD06,
SA,Saudi Arabia,SFDA,,TROPICAMIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:46.969152,S01FA06,
SA,Saudi Arabia,SFDA,,"TROPICAMIDE,PHENYLEPHRINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE",,,,,,shortage,غير متوفر,2026-09-23T21:00:46.969163,,
SA,Saudi Arabia,SFDA,,"TRYPTOPHAN,ARGININE,PHENYLALANINE,REFINED OLIVE OIL (~80%) + REFINED SOYA OIL (~20%),METHIONINE,CALCIUM CHLORIDE DIHYDRATE,GLUTAMIC ACID,ASPARTIC ACID,TAURINE,SERINE,PROLINE,ISOLEUCINE5,HISTIDINE,CYSTEINE,POTASSIUM ACETATE,THREONINE,TYROSINE,ORNITHINE,GLYCINE,LYSINE,LEUCINE,SODIUM CHLORIDE,GLUCOSE,SODIUM GLYCEROPHOSPHATE HYDRATED,ALANINE,MAGNESIUM ACETATE TETRAHYDRATE,VALINE",,,,,,shortage,غير متوفر,2026-09-23T21:00:46.969175,,
SA,Saudi Arabia,SFDA,,"TRYPTOPHAN,LYSINE,GLUCOSE,SODIUM ACETATE,POTASSIUM CHLORIDE,MAGNESIUM SULFATE, CALCIUM CHLORIDE,VALINE,TYROSINE,THREONINE,GLYCINE,SERINE,PROLINE,PHENYLALANINE,METHIONINE,LEUCINE,ISOLEUCINE5,HISTIDINE,TAURINE,ARGININE,ALANINE,FISH OIL,OLIVE OIL,TRIGLYCERIDES MEDIUM CHAIN,SOYA OIL,ZINC SULPHATE,SODIUM GLYCEROPHOSPHATE HYDRATED",,,,,,shortage,غير متوفر,2026-09-23T21:00:47.327152,,
SA,Saudi Arabia,SFDA,,TUCATINIB,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.327180,L01EH03,
SA,Saudi Arabia,SFDA,,UROFOLLITROPIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.327192,G03GA04,
SA,Saudi Arabia,SFDA,,VALACICLOVIR,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.327202,J05AB11,
SA,Saudi Arabia,SFDA,,VALPROATE SODIUM,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.327212,N03AG01,
SA,Saudi Arabia,SFDA,,VALSARTAN,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.327223,C09CA03,
SA,Saudi Arabia,SFDA,,VALSARTAN,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.327234,C09CA03,
SA,Saudi Arabia,SFDA,,"VALSARTAN,HYDROCHLOROTHIAZIDE",,,,,,shortage,غير متوفر,2026-09-23T21:00:47.327243,,
SA,Saudi Arabia,SFDA,,"VALSARTAN,HYDROCHLOROTHIAZIDE,AMLODIPINE BESILATE",,,,,,shortage,غير متوفر,2026-09-23T21:00:47.327253,,
SA,Saudi Arabia,SFDA,,VANCOMYCIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.327263,A07AA09,
SA,Saudi Arabia,SFDA,,VANCOMYCIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.672053,A07AA09,
SA,Saudi Arabia,SFDA,,VANDETANIB,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.672084,L01EX04,
SA,Saudi Arabia,SFDA,,VARDENAFIL,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.672096,G04BE09,
SA,Saudi Arabia,SFDA,,VARENICLINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.672107,N07BA03,
SA,Saudi Arabia,SFDA,,VASOPRESSIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.672116,H01BA01,
SA,Saudi Arabia,SFDA,,VENLAFAXINE HYDROCHLORIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.672126,N06AX16,
SA,Saudi Arabia,SFDA,,VERAPAMIL HYDROCHLORIDE,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.672135,C08DA01,
SA,Saudi Arabia,SFDA,,VERICIGUAT,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.672146,C01DX22,
SA,Saudi Arabia,SFDA,,VIGABATRIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.672156,N03AG04,
SA,Saudi Arabia,SFDA,,VILAZODONE,,,,,,shortage,غير متوفر,2026-09-23T21:00:47.672165,N06AX24,
SA,Saudi Arabia,SFDA,,VILDAGLIPTIN,,,,,,shortage,غير متوفر,2026-09-23T21:00:48.024165,A10BH02,
SA,Saudi Arabia,SFDA,,VINBLASTINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:48.024194,L01CA01,
SA,Saudi Arabia,SFDA,,VINCRISTINE,,,,,,shortage,غير متوفر,2026-09-23T21:00:48.024205,L01CA02,
SA,Saudi Arabia,SFDA,,VORICONAZOLE,,,,,,shortage,غير متوفر,2026-09-23T21:00:48.024215,J02AC03,
SA,Saudi Arabia,SFDA,,Vutrisiran,,,,,,shortage,غير متوفر,2026-09-23T21:00:48.024224,N07XX18,
SA,Saudi Arabia,SFDA,,WARFARIN SODIUM,,,,,,shortage,غير متوفر,2026-09-23T21:00:48.024234,B01AA03,
