country_code,country_name,source,medicine_name,active_substance,active_substance_lt,strength,dosage_form,atc_code,product_no,marketing_auth_holder,status,scraped_at
LT,Lithuania,VVKT,Sitagliptin/Metformin Zentiva,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/1000 mg,plėvele dengtos tabletės,A10BD07,LT/1/24/5559/001,Zentiva k.s.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Pazopanib Viatris,pazopanib,Pazopanibas,400 mg,plėvele dengtos tabletės,L01EX03,LT/1/24/5425/008,Viatris Limited,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Asigefort,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/1000 mg,plėvele dengtos tabletės,A10BD07,LT/1/23/5165/001,TAD Pharma GmbH,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Beta-histina Generis,Betahistine,Betahistino dihidrochloridas,24 mg,tabletės,N07CA01,LT/L/25/2677/001,UAB Ideal Trade Links,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Klertis,sunitinib,Sunitinibas,50 mg,kietosios kapsulės,L01EX01,LT/1/21/4739/001,Egis Pharmaceuticals PLC,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Rivaroxaban Auxilia,Rivaroxaban,Rivaroksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF01,LT/1/21/4668/006,Auxilia Pharma OÜ,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,80 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5605/027,Teva B.V.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Clopidogrel/Acetylsalicylic acid MSN,Combinations,Klopidogrelis/Acetilsalicilo rūgštis,75 mg/100 mg,plėvele dengtos tabletės,B01AC30,LT/1/26/5960/006,MSN Labs Europe Limited,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,MisoOne,Misoprostol,Mizoprostolis,400 µg,tabletės,G02AD06,LT/1/22/5077/003,Exelgyn,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Rivaroxaban Siromed,Rivaroxaban,Rivaroksabanas,15 mg,plėvele dengtos tabletės,B01AF01,LT/1/25/5817/001,UAB NVT,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Razarxo,Rivaroxaban,Rivaroksabanas,15 mg,plėvele dengtos tabletės,B01AF01,LT/1/24/5343/006,TAD Pharma GmbH,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Rivaroxaban STADA [Rivaroxaban ALIUD],Rivaroxaban,Rivaroksabanas,15 mg,kietosios kapsulės,B01AF01,LT/1/22/5099/004,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Tadalafil Zentiva,Tadalafil,Tadalafilis,20 mg,plėvele dengtos tabletės,G04BE08,LT/1/23/5291/004,Zentiva k.s.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Efluelda,"influenza, inactivated, split virus or surface antigen","A/Victoria/4897/2022 (H1N1)pdm09 panaši padermė (A/Victoria/4897/2022 IVR‐238)/A/Croatia/10136RV/2023 (H3N2) – panaši padermė (A/Croatia/10136RV/2023, X-425A)/B/Austria/1359417/2021 panaši padermė (B/Michigan/01/2021, laukinio tipo)",60 µg HA/60 µg HA/60 µg HA/dozėje,injekcinė suspensija užpildytame švirkšte,J07BB02,LT/1/25/5660/003,Sanofi Winthrop Industrie,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Colecalciferol Patent Pharma,Colecalciferol,Kolekalciferolis,30000 TV,plėvele dengtos tabletės,A11CC05,LT/1/23/5299/004,Patent Pharma Kft.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Canocombi,Candesartan and diuretics,Kandesartano cileksetilas/Hidrochlorotiazidas,"8 mg/12,5 mg",tabletės,C09DA06,LT/L/22/1642/001,UAB Lex ano,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Nilotinib STADA,nilotinib,Nilotinibas,150 mg,kietosios kapsulės,L01EA03,LT/1/24/5527/010,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Doloproct,Fluocortolone,Fluokortolono pivalatas/Lidokaino hidrochloridas,1 mg/40 mg,žvakutės,C05AA08,LT/L/25/2436/001,UAB Niromed,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Pitipix,Pitavastatin,Pitavastatinas,2 mg,plėvele dengtos tabletės,C10AA08,LT/1/24/5544/019,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Dermovate,Clobetasol,Klobetazolio propionatas,"0,5 mg/ml",odos tirpalas,D07AD01,LT/L/17/0522/001,UAB Tojaris projektai,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Dimtruzic,Dimethyl fumarate,Dimetilfumaratas,240 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/22/5059/003,Sandoz d.d.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Diclac,Diclofenac,Diklofenako natrio druska,50 mg/g,gelis,M02AA15,LT/L/22/1687/001,UAB Lex ano,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Agarf,nintedanib,Nintedanibas,100 mg,minkštosios kapsulės,L01EX09,LT/1/24/5356/001,UAB Norameda,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,GARDURIN,Solifenacin,Solifenacino sukcinatas,5 mg,plėvele dengtos tabletės,G04BD08,LT/1/24/5328/008,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Risperidone Grindeks,Risperidone,Risperidonas,"0,5 mg",plėvele dengtos tabletės,N05AX08,LT/1/23/5214/003,AS Grindeks,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Edoxaban STADA,Edoxaban,Edoksabanas,15 mg,plėvele dengtos tabletės,B01AF03,LT/1/25/5715/009,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Rivaroxaban STADA,Rivaroxaban,Rivaroksabanas,10 mg,plėvele dengtos tabletės,B01AF01,LT/1/22/5066/019,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Atenza,Methylphenidate,Metilfenidato hidrochloridas,36 mg,pailginto atpalaidavimo tabletės,N06BA04,LT/L/24/2198/001,UAB Niromed,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Perindopril arginine/indapamide/amlodipine Krka,"Perindopril, amlodipine and indapamide",Perindoprilio argininas/Indapamidas/Amlodipinas,"10 mg/2,5 mg/5 mg",tabletės,C09BX01,LT/1/24/5457/004,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Atirabo,Ticagrelor,Tikagreloras,90 mg,plėvele dengtos tabletės,B01AC24,LT/1/24/5398/004,TAD Pharma GmbH,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Sitagliptin Zentiva,Sitagliptin,Sitagliptinas,50 mg,plėvele dengtos tabletės,A10BH01,LT/1/24/5512/001,Zentiva k.s.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Dapagliflozin STADA,Dapagliflozin,Dapagliflozinas,5 mg,plėvele dengtos tabletės,A10BK01,LT/1/26/5943/012,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Aboxoma,Apixaban,Apiksabanas,5 mg,plėvele dengtos tabletės,B01AF02,LT/1/21/4843/007,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Apixaban Zentiva,Apixaban,Apiksabanas,5 mg,plėvele dengtos tabletės,B01AF02,LT/1/24/5521/005,Zentiva k.s.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Axitinib STADA,axitinib,Aksitinibas,3 mg,plėvele dengtos tabletės,L01EK01,LT/1/23/5147/007,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,DEPAKINE Chronosphere,Valproic acid,Natrio valproatas,750 mg,modifikuoto atpalaidavimo granulės,N03AG01,LT/L/26/3224/001,UAB Niromed,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Dabigatran etexilate Viatris,Dabigatran etexilate,Dabigatranas eteksilatas,75 mg,kietosios kapsulės,B01AE07,LT/1/24/5358/007,Viatris Limited,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Sitagliptin GeneriNobel,Sitagliptin,Sitagliptinas,25 mg,plėvele dengtos tabletės,A10BH01,LT/1/25/5696/003,GeneriNobel GmbH,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Norepinephrine Kabi,Norepinephrine,Noradrenalinas,1 mg/ml,koncentratas infuziniam tirpalui,C01CA03,LT/1/21/4743/008,Fresenius Kabi Polska Sp.z.o.o.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Ibuprofen Catalent,Ibuprofen,Ibuprofenas,400 mg,minkštosios kapsulės,M01AE01,LT/1/22/4997/005,Catalent Germany Eberbach GmbH,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Amoxicillin/Clavulanic acid Centrient,Amoxicillin and beta-lactamase inhibitor,Amoksicilinas/Klavulano rūgštis,"200 mg/28,5 mg/5 ml",milteliai geriamajai suspensijai,J01CR02,LT/1/21/4800/003,Centrient Pharmaceuticals Netherlands B.V.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Adimuplan,Sitagliptin,Sitagliptinas,25 mg,plėvele dengtos tabletės,A10BH01,LT/1/22/4723/004,Sandoz d.d.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Tezulix,Ranolazine,Ranolazinas,500 mg,pailginto atpalaidavimo tabletės,C01EB18,LT/1/23/5124/003,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Pomalidomide Sandoz,Pomalidomide,Pomalidomidas,3 mg,kietosios kapsulės,L04AX06,LT/1/24/5534/006,Sandoz d.d.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Ibuliq [Ibuprofen NVT],Ibuprofen,Ibuprofenas,200 mg,minkštosios kapsulės,M01AE01,LT/1/22/5000/001,UAB NVT,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Rivaroxaban STADA,Rivaroxaban,Rivaroksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF01,LT/1/22/5065/018,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,10 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5600/009,Teva B.V.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Xorimax,Cefuroxime,Cefuroksimas,500 mg,dengtos tabletės,J01DC02,LT/L/16/0443/002,UAB Lex ano,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Amoxicilina/Acido clavulanico Sala,Amoxicillin and beta-lactamase inhibitor,Amoksicilinas/Klavulano rūgštis,1000 mg/200 mg,milteliai injekciniam ar infuziniam tirpalui,J01CR02,LT/L/22/1672/001,UAB Adeofarma,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Megace,Megestrol,Megestrolio acetatas,40 mg/ml,geriamoji suspensija,L02AB01,LT/L/25/2374/001,UAB Niromed,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Remeron SolTab,Mirtazapine,Mirtazapinas,30 mg,burnoje disperguojamos tabletės,N06AX11,LT/L/26/3208/002,UAB Niromed,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Linagliptin/Metformin STADA,Metformin and linagliptin,Linagliptinas/Metformino hidrochloridas,"2,5 mg/850 mg",plėvele dengtos tabletės,A10BD11,LT/1/24/5538/024,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Cetirizine Siromed [Cetirizine dihydrochloride Sanus],Cetirizine,Cetirizino dihidrochloridas,10 mg,plėvele dengtos tabletės,R06AE07,LT/1/24/5391/003,MB Sanus24,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Rivaroxaban STADA [Rivaroxaban ALIUD],Rivaroxaban,Rivaroksabanas,15 mg,kietosios kapsulės,B01AF01,LT/1/22/5099/006,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Ultravist,Iopromide,Jopromidas,623 mg/ml,injekcinis ar infuzinis tirpalas,V08AB05,LT/L/15/0264/001,UAB Adeofarma,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Klertis,sunitinib,Sunitinibas,"12,5 mg",kietosios kapsulės,L01EX01,LT/1/21/4737/002,Egis Pharmaceuticals PLC,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Betaloc ZOK,Metoprolol,Metoprololio sukcinatas,"47,5 mg",pailginto atpalaidavimo tabletės,C07AB02,LT/L/08/0001/002,UAB Lex ano,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Desmopressin Sumar,Desmopressin,Desmopresinas,120 µg,poliežuvinės tabletės,H01BA02,LT/1/23/5210/011,Sumar Pharma ehf,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Pitipix,Pitavastatin,Pitavastatinas,4 mg,plėvele dengtos tabletės,C10AA08,LT/1/24/5545/014,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Mitaclau,Desmopressin,Desmopresinas,60 µg,poliežuvinės tabletės,H01BA02,LT/1/23/5226/001,UAB Norameda,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Estrofem,Estradiol,Estradiolis,2 mg,plėvele dengtos tabletės,G03CA03,LT/L/19/0986/001,UAB Lex ano,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Gamanea,Gabapentin,Gabapentinas,100 mg,kietosios kapsulės,N02BF01,LT/1/25/5822/005,G.L. Pharma GmbH,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Enkia,Rivaroxaban,Rivaroksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF01,LT/1/25/5663/010,Medochemie Ltd.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Dapagliflozin STADA,Dapagliflozin,Dapagliflozinas,5 mg,plėvele dengtos tabletės,A10BK01,LT/1/26/5943/018,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Sitagliptin Grindeks,Sitagliptin,Sitagliptinas,100 mg,plėvele dengtos tabletės,A10BH01,LT/1/22/4898/002,AS Grindeks,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Beclometasone/Formoterol Genetic,Formoterol and beclometasone,Beklometazono dipropionatas/Formoterolio fumaratas dihidratas,100 µg/6 µg/spūsnyje,suslėgtasis įkvepiamasis tirpalas,R03AK08,LT/1/24/5653/004,Genetic S.p.A.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Balutar,Perindopril and bisoprolol,Bizoprololio fumaratas/Perindoprilio argininas,5 mg/5 mg,plėvele dengtos tabletės,C09BX02,LT/1/25/5836/009,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,BOXARID,Teriflunomide,Teriflunomidas,14 mg,plėvele dengtos tabletės,L04AK02,LT/1/23/5113/001,Gedeon Richter Plc,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Rispolept Consta,Risperidone,Risperidonas,"37,5 mg",milteliai ir tirpiklis pailginto atpalaidavimo injekcinei suspensijai,N05AX08,LT/L/25/2616/001,UAB Niromed,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Rivaroxaban Auxilia,Rivaroxaban,Rivaroksabanas,15 mg,plėvele dengtos tabletės,B01AF01,LT/1/21/4670/005,Auxilia Pharma OÜ,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Metformin hydrochloride Accord,Metformin,Metformino hidrochloridas,850 mg,plėvele dengtos tabletės,A10BA02,LT/1/21/4824/005,Accord Healthcare B.V.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Selexipag STADA,Selexipag,Seleksipagas,1400 µg,plėvele dengtos tabletės,B01AC27,LT/1/25/5906/002,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Gardyxon,Dimetindene,Dimetindeno maleatas,1 mg/g,gelis,D04AA13,LT/1/25/5710/002,Egis Pharmaceuticals PLC,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Lasokun,Ranolazine,Ranolazinas,500 mg,pailginto atpalaidavimo tabletės,C01EB18,LT/1/25/5694/002,Zentiva k.s.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Balutar,Perindopril and bisoprolol,Bizoprololio fumaratas/Perindoprilio argininas,10 mg/10 mg,plėvele dengtos tabletės,C09BX02,LT/1/25/5839/006,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Razarxo,Rivaroxaban,Rivaroksabanas,10 mg,plėvele dengtos tabletės,B01AF01,LT/1/24/5342/014,TAD Pharma GmbH,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Gamanea,Gabapentin,Gabapentinas,100 mg,kietosios kapsulės,N02BF01,LT/1/25/5822/006,G.L. Pharma GmbH,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Progesterone Besins,Progesterone,Progesteronas,400 mg,makšties minkštosios kapsulės,G03DA04,LT/1/25/5721/004,Besins Healthcare Ireland Limited,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Cigenta,Hemofiltrates,Natrio citratas dihidratas,136 mmol/l,infuzinis tirpalas,B05ZB,LT/1/21/4870/002,Fresenius Medical Care Deutschland GmbH,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Gadovist,Gadobutrol,Gadobutrolis,1 mmol/ml,injekcinis tirpalas,V08CA09,LT/L/15/0268/001,UAB Adeofarma,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Heparinum WZF,Heparin,Heparino natrio druska,5000 TV/ml,injekcinis tirpalas,B01AB01,LT/L/25/3040/001,UAB Edupharma,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Pazopanib Zentiva,pazopanib,Pazopanibas,400 mg,plėvele dengtos tabletės,L01EX03,LT/1/22/4886/004,Zentiva k.s.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Dimethyl fumarate STADA,Dimethyl fumarate,Dimetilfumaratas,120 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/23/5133/008,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Edoxaban TAD,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/24/5578/010,TAD Pharma GmbH,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Risperidone Grindeks,Risperidone,Risperidonas,3 mg,plėvele dengtos tabletės,N05AX08,LT/1/23/5217/001,AS Grindeks,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Ibuprofen Zentiva,Ibuprofen,Ibuprofenas,400 mg,plėvele dengtos tabletės,M01AE01,LT/1/22/4976/011,Zentiva k.s.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Myrlosar Comp,Losartan and diuretics,Losartano kalio druska/Hidrochlorotiazidas,100 mg/25 mg,plėvele dengtos tabletės,C09DA01,LT/L/25/2309/004,UAB Niromed,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,VALSARTAN FARMOZ,Valsartan,Valsartanas,160 mg,plėvele dengtos tabletės,C09CA03,LT/L/20/1362/002,UAB Edupharma,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,80 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5605/009,Teva B.V.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Sitagliptin/Metformin hydrochloride Teva,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/1000 mg,plėvele dengtos tabletės,A10BD07,LT/1/22/4939/003,Teva GmbH,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Tolvecom,"telmisartan, amlodipine and hydrochlorothiazide",Telmisartanas/Amlodipinas/Hidrochlorotiazidas,"80 mg/10 mg/12,5 mg",tabletės,C09DX08,LT/1/24/5347/003,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Glusod,empagliflozin,Empagliflozinas,25 mg,plėvele dengtos tabletės,A10BK03,LT/1/24/5429/005,Medochemie Ltd.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,DOGMATIL,Sulpiride,Sulpiridas,100 mg/2 ml,injekcinis tirpalas,N05AL01,LT/L/25/3002/001,UAB Lex ano,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Lorazepam Polfa Tarchomin,Lorazepam,Lorazepamas,2 mg/ml,injekcinis tirpalas,N05BA06,LT/1/23/5259/001,Tarchomińskie Zakłady Farmaceutyczne „Polfa” Spółka Akcyjna,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,BOXARID,Teriflunomide,Teriflunomidas,14 mg,plėvele dengtos tabletės,L04AK02,LT/1/23/5113/003,Gedeon Richter Plc,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,80 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5605/003,Teva B.V.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Levodopa/Carbidopa Fairmed,Levodopa and decarboxylase inhibitor,Levodopa/Karbidopa,250 mg/25 mg,tabletės,N04BA02,LT/1/22/4915/004,Fairmed Healthcare GmbH,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Tadalafil STADA,Tadalafil,Tadalafilis,10 mg,plėvele dengtos tabletės,G04BE08,LT/1/24/5405/005,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Bulgaplin,Pregabalin,Pregabalinas,75 mg,kietosios kapsulės,N02BF02,LT/1/24/5375/006,Orion Corporation,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Dabigatran etexilate Viatris,Dabigatran etexilate,Dabigatranas eteksilatas,110 mg,kietosios kapsulės,B01AE07,LT/1/24/5359/007,Viatris Limited,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Metamizole sodium Bausch Health,Metamizole sodium,Metamizolo natrio druska,500 mg/ml,injekcinis tirpalas,N02BB02,LT/1/23/5243/001,Bausch Health Ireland Limited,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Gabapentin Teva,Gabapentin,Gabapentinas,300 mg,kietosios kapsulės,N02BF01,LT/1/25/5687/004,Teva B.V.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,XANAX,Alprazolam,Alprazolamas,"0,25 mg",tabletės,N05BA12,LT/L/16/0439/004,UAB Lex ano,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Vortimal,Voriconazole,Vorikonazolas,200 mg,milteliai infuziniam tirpalui,J02AC03,LT/L/25/2390/001,UAB Adeofarma,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Lidocaine hydrochloride Instillido,Lidocaine,Lidokaino hidrochloridas,20 mg/ml,gelis,N01BB02,LT/1/23/5178/002,Farco-Pharma GmbH,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Apixaban Grindeks,Apixaban,Apiksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF02,LT/1/25/5883/005,AS Grindeks,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Bilastine Ingen Pharma,Bilastine,Bilastinas,20 mg,tabletės,R06AX29,LT/1/25/5915/002,SIA Ingen Pharma,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Axigalu,sitagliptin and dapagliflozin,Sitagliptinas/Dapagliflozinas,100 mg/10 mg,plėvele dengtos tabletės,A10BD29,LT/1/25/5781/019,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Meriofert,Human menopausal gonadotrophin,Menotropinas,75 TV,milteliai ir tirpiklis injekciniam tirpalui,G03GA02,LT/1/24/5436/003,IBSA Farmaceutici Italia Srl,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Sildenafil STADA,Sildenafil,Sildenafilis,50 mg,plėvele dengtos tabletės,G04BE03,LT/1/24/5324/001,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Nurofen Orange,Ibuprofen,Ibuprofenas,100 mg,kramtomosios minkštosios kapsulės,M01AE01,LT/1/16/4016/013,Reckitt Benckiser (Poland) S.A.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,NAFUBI [Ibuprofen PharmSol],Ibuprofen,Ibuprofenas,400 mg,plėvele dengtos tabletės,M01AE01,LT/1/25/5881/002,Pharmsol Europe Limited,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Dimtruzic,Dimethyl fumarate,Dimetilfumaratas,120 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/22/5058/003,Sandoz d.d.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Rosuvastatin Zentiva,Rosuvastatin,Rozuvastatinas,30 mg,plėvele dengtos tabletės,C10AA07,LT/1/22/4913/003,Zentiva k.s.,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Danengo,Dabigatran etexilate,Dabigatranas eteksilatas,75 mg,kietosios kapsulės,B01AE07,LT/1/23/5280/007,TAD Pharma GmbH,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Edoxaban TAD,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/24/5578/021,TAD Pharma GmbH,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,PANCREATIN RFF,"Multienzymes (lipase, protease etc.)",Kasos milteliai (Proteazė/Lipazė/Amilazė),240 mg (400 V/10000 V/7500 V),skrandyje neirios tabletės,A09AA02,LT/L/24/2207/001,UAB Niromed,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Eltrombopag Krka,Eltrombopag,Eltrombopagas,75 mg,plėvele dengtos tabletės,B02BX05,LT/1/24/5500/002,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Dimethyl fumarate Gedeon Richter,Dimethyl fumarate,Dimetilfumaratas,240 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/24/5441/002,Gedeon Richter Plc,shortage,2026-03-14T16:16:25.686691
LT,Lithuania,VVKT,Pulmozyme,Dornase alfa (desoxyribonuclease),Dornazė alfa,"2500 TV/2,5 ml",purškiamasis įkvepiamasis tirpalas,R05CB13,LT/L/25/2771/001,UAB Niromed,shortage,2026-03-14T16:16:25.686691
