country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,marketing_auth_holder,shortage_start,estimated_end,status,reason,alternative,scraped_at,prk
HU,Hungary,OGYEI,RUBOPHEN THERMO 650 mg/10 mg granulátum belsõleges oldathoz,paracetamol;phenylephrine,,6 X   - tasakban,OGYI-T-21491/02,N02BE51,"Zentiva, k.s.",2019-07-09,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.668957,
HU,Hungary,OGYEI,RUDOTEL 10 mg tabletta,medazepam,,50 X   - HDPE tartályban,OGYI-T-07677/04,N05BA03,Teva Gyógyszergyár Zrt.,2026-08-05,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.668983,
HU,Hungary,OGYEI,Rasilez 150 mg filmtabletta,aliskiren,,28 X   - buborékcsomagolásban,EU/1/07/405/022,C09XA02,Lxo Ireland Designated Activity Company,2017-03-17,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.669009,85065
HU,Hungary,OGYEI,Rasilez 300 mg filmtabletta,aliskiren,,28 X   - buborékcsomagolásban,EU/1/07/405/032,C09XA02,Lxo Ireland Designated Activity Company,2017-03-06,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.669038,85073
HU,Hungary,OGYEI,Reagila 3 mg kemény kapszula,Cariprazine,,30 X   - buborékcsomagolásban,EU/1/17/1209/014,N05AX15,Richter Gedeon Nyrt.,2026-08-07,2026-09-21,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.669069,159131
HU,Hungary,OGYEI,Remicade 100 mg por oldatos infúzióhoz való koncentrátumhoz,infliximab,,1 X   - -,EU/1/99/116/001,L04AB02,Janssen-Cilag International NV,2024-10-01,,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.669095,54542
HU,Hungary,OGYEI,"Retacrit 30000 NE/0,75 ml oldatos injekció elõretöltött fecskendõben",epoetin zeta,,4 X 0.75 ml elõretöltött fecskendõben,EU/1/07/431/022,B03XA01,Pfizer Europe MA EEIG,2016-11-07,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.669122,86428
HU,Hungary,OGYEI,"Retacrit 40000 NE/1,0 ml oldatos injekció elõretöltött fecskendõben",epoetin zeta,,1 X   - elõretöltött fecskendõben,EU/1/07/431/019,B03XA01,Pfizer Europe MA EEIG,2015-04-13,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.669149,86436
HU,Hungary,OGYEI,Retsevmo 40 mg kemény kapszula,selpercatinib,,56 X   - buborékcsomagolásban,EU/1/20/1527/006,L01EX22,Eli Lilly Nederland B.V.,2026-04-30,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.669181,208213
HU,Hungary,OGYEI,Retsevmo 80 mg kemény kapszula,selpercatinib,,112 X   - buborékcsomagolásban,EU/1/20/1527/011,L01EX22,Eli Lilly Nederland B.V.,2026-04-30,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.669208,208221
HU,Hungary,OGYEI,Revlimid 10 mg kemény kapszula,lenalidomide,,21 X   - buborékcsomagolásban,EU/1/07/391/002,L04AX04,Bristol-Myers Squibb Pharma EEIG,2026-05-01,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.669236,83917
HU,Hungary,OGYEI,Revlimid 15 mg kemény kapszula,lenalidomide,,21 X   - buborékcsomagolásban,EU/1/07/391/003,L04AX04,Bristol-Myers Squibb Pharma EEIG,2026-05-01,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.669262,83925
HU,Hungary,OGYEI,Revlimid 25 mg kemény kapszula,lenalidomide,,21 X   - buborékcsomagolásban,EU/1/07/391/004,L04AX04,Bristol-Myers Squibb Pharma EEIG,2026-05-01,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.669288,83933
HU,Hungary,OGYEI,Reyataz 300 mg kemény kapszula,atazanavir,,30 X   - HDPE palackban,EU/1/03/267/008,J05AE08,Bristol-Myers Squibb Pharma EEIG,2020-02-05,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.669314,86479
HU,Hungary,OGYEI,Rotarix belsõleges szuszpenzió elõretöltött szájfeltétben,vakcina (virális),,1 X   - szájfeltét,EU/1/05/330/005,J07BH01,GlaxoSmithKline Biologicals S.A.,2022-09-23,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.669340,204048
HU,Hungary,OGYEI,Ruconest 2100 egység por oldatos injekcióhoz,conestat alfa,,1 X   - injekciós üvegben,EU/1/10/641/001,B06AC04,Pharming Group N.V.,2019-11-22,,shortage,Adminisztratív okok,Egyedi import,2026-09-21T13:18:30.669367,98590
HU,Hungary,OGYEI,Ruconest 2100 egység por és oldószer oldatos injekcióhoz,conestat alfa,,1 X   - porüveg+oldószerüveg,EU/1/10/641/002,B06AC04,Pharming Group N.V.,2026-01-01,,shortage,Forgalmazói piaci megfontolások,Egyedi import,2026-09-21T13:18:30.669393,147281
HU,Hungary,OGYEI,Rybelsus  3 mg tabletta,semaglutide,,30 X   - buborékcsomagolásban,EU/1/20/1430/002,A10BJ06,Novo Nordisk A/S,2025-11-15,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.669418,203408
HU,Hungary,OGYEI,Rybelsus  7 mg tabletta,semaglutide,,30 X   - buborékcsomagolásban,EU/1/20/1430/005,A10BJ06,Novo Nordisk A/S,2025-12-15,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.669445,203416
HU,Hungary,OGYEI,Rybelsus 14 mg tabletta,semaglutide,,30 X   - buborékcsomagolásban,EU/1/20/1430/008,A10BJ06,Novo Nordisk A/S,2025-12-15,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.669471,203394
HU,Hungary,OGYEI,SALAGEN 5 mg filmtabletta,pilocarpine,,84 X   - buborékcsomagolásban,OGYI-T-09137/02,N07AX01,Merus Labs Luxco S.a.R.L.,2026-08-27,2026-12-31,shortage,Korlátozottan elérhetõ,Kontingens,2026-09-21T13:18:30.669502,57843
HU,Hungary,OGYEI,SALOFALK 1 g gyomornedv-ellenálló tabletta,mesalazine,,100 X   - buborékcsomagolásban,OGYI-T-01612/20,A07EC02,Dr. Falk Pharma GmbH,2021-01-05,,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.669529,
HU,Hungary,OGYEI,SALOFALK 1 g gyomornedv-ellenálló tabletta,mesalazine,,60 X   - buborékcsomagolásban,OGYI-T-01612/19,A07EC02,Dr. Falk Pharma GmbH,2021-01-05,,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.669556,
HU,Hungary,OGYEI,SALOFALK 1000 mg retard granulátum,mesalazine,,100 X   - tasakban,OGYI-T-01612/11,A07EC02,Dr. Falk Pharma GmbH,2015-07-03,,shortage,Gyártási gond,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.669582,44334
HU,Hungary,OGYEI,SALOFALK 1000 mg retard granulátum,mesalazine,,60 X   - tasakban,OGYI-T-01612/10,A07EC02,Dr. Falk Pharma GmbH,2015-07-03,,shortage,Gyártási gond,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.669607,44334
HU,Hungary,OGYEI,SALOFALK 2 g/30 ml végbélszuszpenzió,mesalazine,,7 X 30 ml tartályban,OGYI-T-01612/06,A07EC02,Dr. Falk Pharma GmbH,2015-08-10,,shortage,Gyártási gond,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.669633,29262
HU,Hungary,OGYEI,SALOFALK 500 mg retard granulátum,mesalazine,,100 X   - tasakban,OGYI-T-01612/09,A07EC02,Dr. Falk Pharma GmbH,2015-07-03,,shortage,Gyártási gond,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.669659,
HU,Hungary,OGYEI,SALOFALK 500 mg retard granulátum,mesalazine,,50 X   - tasakban,OGYI-T-01612/08,A07EC02,Dr. Falk Pharma GmbH,2015-07-03,,shortage,Gyártási gond,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.669685,
HU,Hungary,OGYEI,SALSOL oldatos infúzió,sodium chloride,,1 X 250 ml mûanyag zsákban,OGYI-T-03514/18,B05BB01,Teva Gyógyszergyár Zrt.,2022-06-24,,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.669711,
HU,Hungary,OGYEI,SALSOL oldatos infúzió,sodium chloride,,1 X 500 ml mûanyag zsákban,OGYI-T-03514/19,B05BB01,Teva Gyógyszergyár Zrt.,2022-06-24,,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.669737,23353
HU,Hungary,OGYEI,SALVUDEX 5 mg/ml oldatos injekció,bupivacaine hydrochloride,,5 X 4 ml ampulla,OGYI-T-24158/01,N01BB01,Grindeks AS,2026-09-02,2026-12-31,shortage,Szállítási vagy raktározási gondok,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.669767,39349
HU,Hungary,OGYEI,SANVAL 10 mg filmtabletta,zolpidem tartrate,,10 X   - buborékcsomagolásban,OGYI-T-08571/02,N05CF02,Sandoz Hungária Kft.,2024-01-09,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.669793,195995
HU,Hungary,OGYEI,"SASTRAVI  50 mg/12,5 mg/200 mg filmtabletta",levodopa;carbidopa;entacapone,,100 X   - HDPE tartályban,OGYI-T-22719/02,N04BA03,Actavis Group PTC ehf.,2025-10-14,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.669819,72702
HU,Hungary,OGYEI,"SASTRAVI  50 mg/12,5 mg/200 mg filmtabletta",levodopa;carbidopa;entacapone,,30 X   - HDPE tartályban,OGYI-T-22719/01,N04BA03,Actavis Group PTC ehf.,2025-07-29,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.669845,72702
HU,Hungary,OGYEI,SASTRAVI 100 mg/25 mg/200 mg filmtabletta,levodopa;carbidopa;entacapone,,100 X   - HDPE tartályban,OGYI-T-22719/06,N04BA03,Actavis Group PTC ehf.,2024-12-17,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.669873,72699
HU,Hungary,OGYEI,"SASTRAVI 125 mg/31,25 mg/200 mg filmtabletta",levodopa;carbidopa;entacapone,,100 X   - HDPE tartályban,OGYI-T-22719/08,N04BA03,Actavis Group PTC ehf.,2024-12-17,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.669900,89699
HU,Hungary,OGYEI,"SASTRAVI 150 mg/37,5 mg/200 mg filmtabletta",levodopa;carbidopa;entacapone,,100 X   - HDPE tartályban,OGYI-T-22719/10,N04BA03,Actavis Group PTC ehf.,2024-11-19,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.669925,72680
HU,Hungary,OGYEI,SASTRAVI 200 mg/50 mg/200 mg filmtabletta,levodopa;carbidopa;entacapone,,100 X   - HDPE tartályban,OGYI-T-22719/14,N04BA03,Actavis Group PTC ehf.,2025-12-18,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.669951,86703
HU,Hungary,OGYEI,SEDUXEN 5 mg tabletta,diazepam,,100 X   - HDPE tartályban,OGYI-T-03321/03,N05BA01,Richter Gedeon Nyrt.,2025-05-22,,shortage,Adminisztratív okok,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.669977,7447
HU,Hungary,OGYEI,SEGOSANA 75 mg kemény kapszula,oseltamivir phosphate,,10 X   - buborékcsomagolásban,OGYI-T-23663/03,J05AH02,"Zentiva, k.s.",2023-06-19,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.670003,67482
HU,Hungary,OGYEI,SEMICILLIN 250 mg kemény kapszula,ampicillin,,40 X   - buborékcsomagolásban,OGYI-T-05466/02,J01CA01,"Zentiva, k.s.",2023-12-12,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.670029,
HU,Hungary,OGYEI,SEMICILLIN 500 mg kemény kapszula,ampicillin,,40 X   - buborékcsomagolásban,OGYI-T-05466/01,J01CA01,"Zentiva, k.s.",2023-12-12,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.670055,
HU,Hungary,OGYEI,SERACTIL 400 mg filmtabletta,dexibuprofen,,20 X   - buborékcsomagolásban,OGYI-T-07307/10,M01AE14,Gebro Pharma GmbH,2025-04-02,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.670081,
HU,Hungary,OGYEI,SERACTIL DOLO 300 mg filmtabletta,dexibuprofen,,20 X   - buborékcsomagolásban,OGYI-T-07307/06,M01AE14,Gebro Pharma GmbH,2025-04-02,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.670107,
HU,Hungary,OGYEI,SERTAGEN 50 mg filmtabletta,sertraline,,30 X   - buborékcsomagolásban,OGYI-T-10034/01,N06AB06,Viatris Ltd.,2025-04-09,2026-01-15,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.670138,39403
HU,Hungary,OGYEI,SERTRALIN SANDOZ  50 mg filmtabletta,sertraline,,30 X   - buborékcsomagolásban,OGYI-T-09374/01,N06AB06,Sandoz Hungária Kft.,2026-09-11,2026-11-30,shortage,Gyártási gond kapacitás,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.670168,39403
HU,Hungary,OGYEI,SERTRALIN SANDOZ 100 mg filmtabletta,sertraline,,30 X   - buborékcsomagolásban,OGYI-T-09374/02,N06AB06,Sandoz Hungária Kft.,2026-09-11,2026-10-30,shortage,Gyártási gond kapacitás,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.670199,39411
HU,Hungary,OGYEI,SERTRALIN-TEVA 50 mg filmtabletta,sertraline,,30 X   - buborékcsomagolásban,OGYI-T-10321/01,N06AB06,Teva Gyógyszergyár Zrt.,2026-07-28,2026-11-16,shortage,Forgalmazói piaci megfontolások,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.670229,39403
HU,Hungary,OGYEI,SETEGIS  5 mg tabletta,terazosin,,30 X   - buborékcsomagolásban,OGYI-T-06380/03,G04CA03,Egis Gyógyszergyár Zrt.,2026-04-13,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.670255,36706
HU,Hungary,OGYEI,SEVOFLURANE PIRAMAL folyadék inhalációs gõz képzéséhez,sevoflurane,,1 X 250 ml üvegben,OGYI-T-22077/01,N01AB08,Piramal Critical Care B.V.,2025-02-26,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.670281,
HU,Hungary,OGYEI,SEVOFLURANE PIRAMAL folyadék inhalációs gõz képzéséhez,sevoflurane,,1 X 250 ml üvegben,OGYI-T-22077/02,N01AB08,Piramal Critical Care B.V.,2025-04-24,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.670306,
HU,Hungary,OGYEI,SILDENAFIL SANDOZ  50 mg tabletta,sildenafil,,4 X   - buborékcsomagolásban,OGYI-T-21105/21,G04BE03,Sandoz Hungária Kft.,2026-04-02,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.670332,51071
HU,Hungary,OGYEI,SILDENAFIL SANDOZ 100 mg tabletta,sildenafil,,4 X   - buborékcsomagolásban,OGYI-T-21105/23,G04BE03,Sandoz Hungária Kft.,2025-07-15,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.670358,51098
HU,Hungary,OGYEI,SILDENAFIL UPJOHN 25 mg filmtabletta,sildenafil,,4 X   - buborékcsomagolásban,OGYI-T-21636/02,G04BE03,Viatris Healthcare Ltd.,2017-02-01,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.670384,51063
HU,Hungary,OGYEI,SILDENAFIL UPJOHN 50 mg filmtabletta,sildenafil,,2 X   - buborékcsomagolásban,OGYI-T-21636/05,G04BE03,Viatris Healthcare Ltd.,2018-04-14,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.670409,51071
HU,Hungary,OGYEI,SIMVACOL 10 mg filmtabletta,simvastatin,,30 X   - buborékcsomagolásban,OGYI-T-08276/01,C10AA01,Teva Gyógyszergyár Zrt.,2026-06-17,2026-10-31,shortage,Gyártási gond,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.670439,67806
HU,Hungary,OGYEI,SIMVACOL 20 mg filmtabletta,simvastatin,,30 X   - buborékcsomagolásban,OGYI-T-08276/02,C10AA01,Teva Gyógyszergyár Zrt.,2026-08-13,2026-11-10,shortage,Gyártási gond,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.670469,67814
HU,Hungary,OGYEI,SINECOD 50 mg retard filmtabletta,butamirate,,10 X   - buborékcsomagolásban,OGYI-T-05302/01,R05DB13,Haleon Hungary Kft.,2024-08-19,,shortage,Gyártási gond,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.670495,
HU,Hungary,OGYEI,SINECOD 50 mg retard filmtabletta,butamirate,,20 X   - buborékcsomagolásban,OGYI-T-05302/04,R05DB13,Haleon Hungary Kft.,2016-04-12,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.670521,
HU,Hungary,OGYEI,SIRDALUD MR 6 mg retard kapszula,Tizanidine,,10 X   - buborékcsomagolásban,OGYI-T-05903/05,M03BX02,Sandoz Hungária Kft.,2023-05-05,,shortage,Gyártási gond,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-09-21T13:18:30.670547,28436
HU,Hungary,OGYEI,SIRDALUD MR 6 mg retard kapszula,Tizanidine,,30 X   - buborékcsomagolásban,OGYI-T-05903/06,M03BX02,Sandoz Hungária Kft.,2023-02-14,,shortage,Adminisztratív okok,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.670572,28436
HU,Hungary,OGYEI,SIRMIN 50 mikrogramm/250 mikrogramm/adag adagolt inhalációs por,fluticasone propionate;salmeterol,,1 X 60 adag buborékcsomagolásban,OGYI-T-23820/05,R03AK06,"Zentiva, k.s.",2026-06-19,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.670598,64963
HU,Hungary,OGYEI,SIRMIN 50 mikrogramm/500 mikrogramm/adag adagolt inhalációs por,fluticasone propionate;salmeterol,,1 X 60 adag buborékcsomagolásban,OGYI-T-23820/09,R03AK06,"Zentiva, k.s.",2026-09-01,,shortage,Forgalmazói piaci megfontolások,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-09-21T13:18:30.670623,64971
HU,Hungary,OGYEI,SITAGLIPTIN GRINDEKS  50 mg filmtabletta,sitagliptin,,28 X   - buborékcsomagolásban,OGYI-T-24036/04,A10BH01,Grindeks AS,2025-02-04,,shortage,Szállítási vagy raktározási gondok,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.670649,218111
HU,Hungary,OGYEI,SITAGLIPTIN GRINDEKS 100 mg filmtabletta,sitagliptin,,28 X   - buborékcsomagolásban,OGYI-T-24036/07,A10BH01,Grindeks AS,2026-02-02,,shortage,Szállítási vagy raktározási gondok,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.670675,218138
HU,Hungary,OGYEI,SITAGLIPTIN SANDOZ  25 mg filmtabletta,sitagliptin,,28 X   - buborékcsomagolásban,OGYI-T-23837/02,A10BH01,Sandoz Hungária Kft.,2025-09-01,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.670700,218103
HU,Hungary,OGYEI,SITAGLIPTIN SANDOZ 100 mg filmtabletta,sitagliptin,,56 X   - buborékcsomagolásban,OGYI-T-23837/14,A10BH01,Sandoz Hungária Kft.,2025-07-31,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.670726,218138
HU,Hungary,OGYEI,SITAGLIPTIN TEVA 100 mg filmtabletta,sitagliptin,,30 X   - átlátszatlan buborékcsomagolásban,OGYI-T-23074/19,A10BH01,Teva Gyógyszergyár Zrt.,2026-01-13,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.670754,218138
HU,Hungary,OGYEI,SITAGLIPTIN/METFORMIN GRINDEKS 50 mg/1000 mg filmtabletta,sitagliptin;metformin,,56 X   - buborékcsomagolásban,OGYI-T-24037/05,A10BD07,AS GRINDEKS,2026-05-18,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.670781,218154
HU,Hungary,OGYEI,SITAGLIPTIN/METFORMIN GRINDEKS 50 mg/850 mg filmtabletta,sitagliptin;metformin,,56 X   - buborékcsomagolásban,OGYI-T-24037/02,A10BD07,AS GRINDEKS,2025-02-04,,shortage,Szállítási vagy raktározási gondok,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.670807,218162
HU,Hungary,OGYEI,"SKOPRYL PLUS 20 mg/12,5 mg tabletta",lisinopril;hydrochlorothiazide,,30 X   - buborékcsomagolásban,OGYI-T-22253/01,C09BA03,Alkaloid-int d.o.o.,2021-01-04,,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.670833,30090
HU,Hungary,OGYEI,SMOFlipid 200 mg/ml emulziós infúzió,"fish oil, rich in omega-3-acids;Olive Oil. Refined;soya-bean oil, refined;Tryglycerides, medium chain",,10 X 500 ml üvegben,OGYI-T-10109/03,B05BA02,"Fresenius Kabi AB, Uppsala",2025-09-02,,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.670858,88137
HU,Hungary,OGYEI,SOLUVIT por oldatos infúzióhoz való koncentrátumhoz,vitamins,,10 X   - injekciós üvegben,OGYI-T-04298/01,,"Fresenius Kabi AB, Uppsala",2026-09-09,2026-10-16,shortage,Megnövekedett igény,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.670889,
HU,Hungary,OGYEI,"SOMNOL 7,5 mg filmtabletta",zopiclone,,20 X   - buborékcsomagolásban,OGYI-T-09590/02,N05CF01,Goodwill Pharma Nyrt.,2022-03-30,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.670915,24732
HU,Hungary,OGYEI,SOTRET NEO 10 mg lágy kapszula,isotretinoin,,30 X   - buborékcsomagolásban,OGYI-T-23222/01,D10BA01,Q PHARMA Kft.,2026-05-29,,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.670943,69493
HU,Hungary,OGYEI,SOTRET NEO 20 mg lágy kapszula,isotretinoin,,30 X   - buborékcsomagolásban,OGYI-T-23222/02,D10BA01,Q PHARMA Kft.,2026-05-29,,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.670972,69507
HU,Hungary,OGYEI,SPIRON  50 mg tabletta,spironolactone,,20 X   - buborékcsomagolásban,OGYI-T-06306/01,C03DA01,Teva Gyógyszergyár Zrt.,2026-08-13,2026-09-10,shortage,Gyártási gond,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.671002,15733
HU,Hungary,OGYEI,SPIRON  50 mg tabletta,spironolactone,,50 X   - buborékcsomagolásban,OGYI-T-06306/02,C03DA01,Teva Gyógyszergyár Zrt.,2026-06-25,2026-09-20,shortage,Gyártási gond,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.671031,15733
HU,Hungary,OGYEI,SPIRON 100 mg tabletta,spironolactone,,50 X   - buborékcsomagolásban,OGYI-T-06306/04,C03DA01,Teva Gyógyszergyár Zrt.,2026-08-13,2026-10-10,shortage,Gyártási gond,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.671063,3778
