country_code,country_name,source,medicine_name,active_substance,strength,atc_code,dosage_form,marketing_auth_holder,mah_country,notification_date,shortage_start,estimated_end,status,notification_type,reason,scraped_at
RO,Romania,ANMDMR,"CERTICAN 0,75 mg",EVEROLIMUS,"0,75mg",L01EG02,COMPR.,NOVARTIS PHARMA GMBH,GERMANIA,2016-09-07,2016-09-07,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,"CERTICAN 0,5 mg",EVEROLIMUS,"0,5mg",L01EG02,COMPR.,NOVARTIS PHARMA GMBH,GERMANIA,2016-09-07,2016-09-07,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,"FRAXIPARINE 2850 UI anti-factor Xa/0,3 ml",NADROPARINUM,"2850 ui AFXa/0,3ml",B01AB06,SOL. INJ.,ASPEN PHARMA TRADING LIMITED,IRLANDA,2016-10-04,2016-10-04,,permanent_discontinuation,Discontinuitate permanenta din Decembrie 2016,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,ZULIN 30 mg,MIRTAZAPINUM,30mg,,COMPR. ORODISPERSABILE,ANTIBIOTICE S.A.,ROMANIA,2016-11-03,2016-11-03,,temporary_discontinuation,Discontinuitate temporara din semestrul I 2017,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,PAROXETINA ATB 20 mg,PAROXETINUM,20 mg,,COMPR. FILM.,ANTIBIOTICE SA,ROMANIA,2016-11-03,2016-11-03,,temporary_discontinuation,Discontinuitate temporara din semestrul I 2017,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,EUVAX B ADULT 20 μg/ml,VACCIN HEPATITIC B,20μg/ml,,SUSP. INJ.,LG LIFE SCIENCES POLAND SP. ZO.O,POLONIA,2016-11-08,2016-11-08,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,PREDNISON ARENA 5 mg,PREDNISONUM,5mg,H02AB07,COMPR.,ARENA GROUP SA,ROMANIA,2016-11-24,2016-11-24,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,"LYXIT 12,5 mg",TIANEPTINUM,"12,5 mg",,COMPR. FILM.,ARENA GROUP S.A.,ROMANIA,2016-11-29,2016-11-29,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,GLUCOTROL XL 5mg,GLIPIZIDUM,5mg,,COMPR. FILM. ELIB. MODIF.,PFIZER EUROPE MA EEIG,BELGIA,2017-01-05,2017-01-05,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,VINPOCETINA VIM SPECTRUM 5 mg,VINPOCETINUM,5mg,,CAPS.,VIM SPECTRUM S.R.L.,ROMANIA,2017-02-01,2017-02-01,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,RENITEC 5 mg,ENALAPRILUM,5mg,C09AA02,COMPR.,MERCK SHARP & DOHME ROMANIA S.R.L.,,2017-03-23,2017-03-23,,permanent_discontinuation,Discontinuitate permanenta din Aprilie 2018,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,SLIDEFLEX 1178mg,GLUCOSAMINUM,1178mg,,COMPR. FILM.,BLUE BIO PHARMACEUTICALS LIMITED,IRLANDA,2017-05-22,2017-05-22,,temporary_discontinuation,Discontinuitate temporara din Mai 2018,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,CILOPEN 500mg/500mg,IMIPENEMUM + CILASTATINUM,500mg/500mg,J01DH51,PULB. PT. SOL. PERF.,TERAPIA SA,ROMANIA,2017-05-30,2017-05-30,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,IG VENA 1g/20ml,IMUNOGLOBULINA NORMALA PT. ADM. INTRAVASCULARA,1g/20ml,,SOL. PERF.,KEDRION S.P.A.,ITALIA,2017-06-21,2017-06-21,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,IG VENA 10g/200ml,IMUNOGLOBULINA NORMALA PT. ADM. INTRAVASCULARA,10g/200ml,,SOL. PERF.,KEDRION S.P.A.,ITALIA,2017-06-21,2017-06-21,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,ERNYOM 8 mg,PERINDOPRILUM,8mg,C09AA04,COMPR.,VIM SPECTRUM S.R.L.,ROMANIA,2017-07-19,2017-07-19,,temporary_discontinuation,Discontinuitate temporara din August 2018,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,BCG - medac,VACCIN BCG,,,PULB+SOLV.PT.SUSP.PT.UZ INTRAVEZICAL,MEDAC GESELLSCAFT FUR KLINISCHE SPEZIALPRÄPARATE,GERMANIA,2017-10-09,2017-10-09,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,AMOKSIKLAV QUICKTAB 1000 mg,AMOXICILLINUM + ACIDUM CLAVULANICUM,1000mg,J01CA04,COMPR. PT. DISPERSIE ORALA/ORODISPERSABILE,SANDOZ S.R.L.,ROMANIA,2017-10-12,2017-10-12,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,OMEPRAZOL DR. REDDY'S 20 mg,OMEPRAZOLUM,20mg,A02BC01,CAPS. GASTROREZ.,DR. REDDY'S LABORATORIES ROMÂNIA S.R.L.,ROMANIA,2017-10-19,2017-10-19,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,"SKOPRYL PLUS 20 mg/12,5 mg",COMBINATII (LISINOPRILUM+HYDROCHLOROTHIAZIDUM),"20mg/12,5mg",C09AA03,COMPR.,ALKALOID-INT D.O.O.,SLOVENIA,2017-10-26,2017-10-26,,temporary_discontinuation,Discontinuitate temporara din Octombrie 2018,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,MISYO 10 mg/ml,METHADONUM,10mg/ml,N07BC02,CONC. PT. SOL. ORALA,INN-FARM D.O.O.,SLOVENIA,2017-10-26,2017-10-26,,temporary_discontinuation,Discontinuitate temporara din Octombrie 2018,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,BOREZ 10 mg,BISOPROLOLUM,10 mg,C07AB07,COMPR. FILM.,ALKALOID-INT  D.O.O.,SLOVENIA,2017-10-26,2017-10-26,,temporary_discontinuation,Discontinuitate temporara din Octombrie 2018,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,AMLODIPINA ARENA 5 mg,AMLODIPINUM,5mg,,COMPR.,ARENA GROUP S.A.,ROMANIA,2017-11-08,2017-11-08,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,AMLODIPINA ARENA 10 mg,AMLODIPINUM,10mg,,COMPR.,ARENA GROUP S.A.,ROMANIA,2017-11-08,2017-11-08,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,ADRONIK 70 mg,ACIDUM ALENDRONICUM,70mg,,COMPR. FILM.,ARENA  GROUP S.A.,ROMANIA,2017-11-08,2017-11-08,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,ACID ASCORBIC ARENA 750 mg,ACIDUM ASCORBICUM,750mg,,SOL INJ.,ARENA  GROUP S.A.,ROMANIA,2017-11-08,2017-11-08,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,DORZOLAMIDA ARENA 20 mg/ml,DORZOLAMIDUM,20mg/ml,,"PIC. OFT., SOL.",ARENA GROUP S.A.,ROMANIA,2017-11-14,2017-11-14,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,PIRITINOL ARENA 100 mg,PYRITINOLUM,100mg,,DRAJ.,ARENA GROUP S.A.,ROMANIA,2017-11-21,2017-11-21,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,GABAPENTIN ARENA 400 mg,GABAPENTINUM,400mg,N02BF01,CAPS.,ARENA GROUP S.A.,ROMANIA,2017-11-23,2017-11-23,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,GABAPENTIN ARENA 300 mg,GABAPENTINUM,300mg,N02BF01,CAPS.,ARENA GROUP S.A.,ROMANIA,2017-11-23,2017-11-23,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,GABAPENTIN ARENA 100 mg,GABAPENTINUM,100mg,N02BF01,CAPS.,ARENA GROUP S.A.,ROMANIA,2017-11-23,2017-11-23,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,FLUOXETIN ARENA 10 mg,FLUOXETINUM,10mg,,CAPS.,ARENA GROUP S.A.,ROMANIA,2017-11-23,2017-11-23,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,"PRAMIPEXOL ARENA 0,7 mg",PRAMIPEXOLUM,"0,7mg",N04BC05,COMPR.,ARENA GROUP SA,ROMANIA,2017-12-05,2017-12-05,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,"PRAMIPEXOL ARENA 0,18 mg",PRAMIPEXOLUM,"0,18mg",N04BC05,COMPR.,ARENA GROUP SA,ROMANIA,2017-12-05,2017-12-05,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,MIRTAZAPIN ARENA 45 mg,MIRTAZAPINUM,45mg,,COMPR. FILM.,ARENA  GROUP S.A.,ROMANIA,2017-12-05,2017-12-05,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,MIRTAZAPIN ARENA 30 mg,MIRTAZAPINUM,30mg,,COMPR. FILM.,ARENA  GROUP S.A.,ROMANIA,2017-12-05,2017-12-05,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,MIRTAZAPIN ARENA 15 mg,MIRTAZAPINUM,15mg,,COMPR. FILM.,ARENA  GROUP S.A.,ROMANIA,2017-12-05,2017-12-05,,temporary_discontinuation,temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,ENALAPRIL SLAVIA 5 mg,ENALAPRILUM,5mg,C09AA02,COMPR.,SLAVIA PHARM S.R.L.,ROMANIA,2018-01-16,2018-01-16,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,VENORUTON 300 mg,TROXERUTINUM,300mg,,CAPS.,GLAXOSMITHKLINE CONSUMER HEALTHCARE S.R.L.,ROMANIA,2018-01-23,2018-01-23,,permanent_discontinuation,Discontinuitate permanenta din Ianuarie 2022,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,SINTOCALMIN 500 mg,METAMIZOLUM NATRIUM,500mg,N02BB02,COMPR.,ARENA GROUP S.A.,ROMANIA,2018-01-23,2018-01-23,,temporary_discontinuation,Discontinuitate temporara din Ianuarie 2019,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,"OROFAR 2mg/ml+1,5mg/ml",COMBINATII,"2mg/ml+1,5mg/ml",,SPRAY BUCOFARINGIAN -SOL.,GLAXOSMITHKLINE CONSUMER HEALTHCARE S.R.L.,GERMANIA,2018-01-30,2018-01-30,,permanent_discontinuation,Discontinuitate permanenta din Ianuarie  2019,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,BUSCOTIL 10 mg,BUTYLSCOPOLAMMONII BROMIDUM,10mg,,COMPR.,ARENA GROUP S.A.,ROMANIA,2018-01-31,2018-01-31,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,"BRONCHO-VAXOM COPII  3,5 mg",BIOLOGIC (LYSATUM BACTERIALE OM 85 CRYODESICATUM),3.5mg,,CAPS.,OM PHARMA S.A.,PORTUGALIA,2018-02-06,2018-02-06,,permanent_discontinuation,Discontinuitate permanenta din Aprilie 2019,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,FARINGOSEPT SCORTISOARA 10 mg,AMBAZONUM,10mg,,COMPR. DE SUPT.,TERAPIA S.A.,ROMANIA,2018-02-21,2018-02-21,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,CLOSTILBEGYT,CLOMIFENUM,50mg,,COMPR.,EGIS PHARMACEUTICALS PLC,UNGARIA,2018-02-27,2018-02-27,,temporary_discontinuation,Discontinuitate temporara din Februarie 2019,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,"OMNISCAN 0,5 mmoli/ml",GADODIAMIDUM,"0,5mmoli/ml",,SOL. INJ.,GE HEALTHCARE AS,NORVEGIA,2018-11-22,2018-11-22,,discontinuation,Decizie de suspendare a APP conform Comisiei C(2017) 7941 final din 23.11.2017,,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,GANFORT,COMBINATII (BIMATOPROSTUM + TIMOLOLUM),300μg/ml+5mg/ml,,"PIC. OFT.,SOL.",ABBVIE DEUTSCHLAND GMBH & CO. KG,GERMANIA,2018-12-11,2018-12-11,,permanent_discontinuation,Discontinuitate permanenta din Decembrie 2019,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,SEROQUEL XR 50 mg,QUETIAPINUM,50mg,,COMPR. ELIB. PREL.,ASTRAZENECA AB,SUEDIA,2019-01-07,2019-01-07,,temporary_discontinuation,Discontinuitate temporara din Martie 2019,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,SERETIDE DISKUS 50 micrograme/500 micrograme,SALMETEROLUM+FLUTICASONUM,50micrograme/500micrograme,,PULB. DE INHAL.,GLAXOSMITHKLINE (IRELAND) LIMITED,IRLANDA,2019-01-09,2019-01-09,,permanent_discontinuation,Discontinuitate permanenta din Noiembrie 2019,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,SERETIDE DISKUS 50 micrograme/250 micrograme,SALMETEROLUM+FLUTICASONUM,50micrograme/250micrograme,,PULB. DE INHAL.,GLAXOSMITHKLINE (IRELAND) LIMITED,IRLANDA,2019-01-09,2019-01-09,,permanent_discontinuation,Discontinuitate permanenta din Noiembrie 2019,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,SERETIDE  INHALER CFC FREE 25 μg/125 μg,SALMETEROLUM+FLUTICASONUM,25μg/125μg,,SUSP.  DE INHAL. PRESURIZATA,GLAXOSMITHKLINE (IRELAND) LIMITED,IRLANDA,2019-01-09,2019-01-09,,permanent_discontinuation,Discontinuitate permanenta din Noiembrie 2019,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,ZYVOXID 2mg/ml,LINEZOLIDUM,2mg/ml,J01XX08,SOL. PERF.,PFIZER EUROPE MA EEIG,BELGIA,2019-01-31,2019-01-31,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,FUCITHALMIC 10mg/g,ACIDUM FUSIDICUM,10mg/g,,GEL OFT.,AMDIPHARM LIMITED,IRLANDA,2019-02-07,2019-02-07,,temporary_discontinuation,Discontinuitate temporara din Februarie 2020,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,TORENDO 4 mg,RISPERIDONUM,4mg,N05AX08,COMPR. FILM.,KRKA D.D. NOVO MESTO,SLOVENIA,2019-03-05,2019-03-05,,temporary_discontinuation,Discontinuitate temporara din Martie 2020,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,TORENDO 3 mg,RISPERIDONUM,3mg,N05AX08,COMPR. FILM.,KRKA D.D. NOVO MESTO,SLOVENIA,2019-03-05,2019-03-05,,temporary_discontinuation,Discontinuitate temporara din Martie 2020,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,KVENTIAX EP 50 mg,QUETIAPINUM,50mg,,COMPR. ELIB. PREL.,"KRKA, D.D., NOVO MESTO",SLOVENIA,2019-03-05,2019-03-05,,temporary_discontinuation,Discontinuitate temporara din Martie 2020,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,KVENTIAX EP 300 mg,QUETIAPINUM,300mg,,COMPR. ELIB. PREL.,"KRKA, D.D., NOVO MESTO",SLOVENIA,2019-03-05,2019-03-05,,temporary_discontinuation,Discontinuitate temporara din Martie 2020,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,KVENTIAX EP 200 mg,QUETIAPINUM,200mg,,COMPR. ELIB. PREL.,"KRKA, D.D., NOVO MESTO",SLOVENIA,2019-03-05,2019-03-05,,temporary_discontinuation,Discontinuitate temporara din Martie 2020,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,KVENTIAX EP 150 mg,QUETIAPINUM,150mg,,COMPR. ELIB. PREL.,"KRKA, D.D., NOVO MESTO",SLOVENIA,2019-03-05,2019-03-05,,temporary_discontinuation,Discontinuitate temporara din Martie 2020,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,"ACNATAC 10 mg/g + 0,25 mg/g",COMBINATII (CLINDAMYCINUM+TRETINOINUM),"10mg/g+0,25mg/g",,GEL,MEDA PHARMA GMBH & CO. KG,GERMANIA,2019-04-11,2019-04-11,,permanent_discontinuation,Discontinuitate permanenta din Aprilie 2020,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,ACC INJECT 300mg/3ml,ACETYLCYSTEINUM,300mg/3ml,,SOL INJ./SOL. PT. INHALAT PRIN NEBULIZATOR,HEXAL AG,GERMANIA,2019-06-25,2019-06-25,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,"REVIGRIP HOT LEMON MAX 1000mg/200mg/12,2mg",COMBINATII,"1000mg/200mg/12,2mg",,PULB. PT. SOL. ORALA,CHEFARO IRELAND DAC,IRLANDA,2019-09-02,2019-09-02,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,BENFOGAMMA,BENFOTIAMINUM,50mg,,DRAJ.,WORWAG PHARMA GMBH & CO. KG,GERMANIA,2019-09-30,2019-09-30,,temporary_discontinuation,Discontinuitate temporara din Ianuarie 2020,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,GAMMANORM 165 mg/ml,IMUNOGLOBULINA UMANA NORMALA,165mg/ml,,SOL INJ.,OCTAPHARMA (IP) SPRL,BELGIA,2019-10-15,2019-10-15,,permanent_discontinuation,Discontinuitate permanenta din Iulie 2020,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,EVISTA 60mg,RALOXIFENUM,60mg,,COMPR. FILM.,DAIICHI SANKYO EUROPE GmbH,GERMANIA,2019-10-17,2019-10-17,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,VANCOMICINA KABI 500 mg,VANCOMYCINUM,500mg,J01XA01,PULB. PT.CONC. PT.SOL. PERF.,FRESENIUS KABI ROMANIA S.R.L.,ROMANIA,2019-11-26,2019-11-26,,permanent_discontinuation,Discontinuitate permanenta din Noiembrie 2020,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,VANCOMICINA KABI 1000 mg,VANCOMYCINUM,1000mg,J01XA01,PULB. PT.CONC. PT.SOL. PERF.,FRESENIUS KABI ROMANIA S.R.L.,ROMANIA,2019-11-26,2019-11-26,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2020,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,ZYMOGEN FORTE,PANCREATINUM IN COMBINATII,200mg,,COMPR. FILM. GASTROREZ.,FELSIN FARM S.R.L.,ROMANIA,2020-01-28,2020-01-28,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,ZYMOGEN,PANCREATINUM IN COMBINATII,90mg,,DRAJ. GASTROREZ.,FELSIN FARM S.R.L.,ROMANIA,2020-01-28,2020-01-28,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,VI - SOL CALCIUM,COMBINATII,,,SIROP,FELSIN FARM S.R.L.,ROMANIA,2020-01-28,2020-01-28,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,MULTISIS V,COMBINATII,,,DRAJ.,FELSIN FARM S.R.L.,ROMANIA,2020-01-28,2020-01-28,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,KAMIREN 2 mg,DOXAZOSINUM,2mg,C02CA04,COMPR.,KRKA D.D. NOVO MESTO,SLOVENIA,2020-01-30,2020-01-30,,permanent_discontinuation,Discontinuitate permanenta din Ianuarie 2021,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,HUMULIN R 100 UI/ml,INSULINE UMANE,100UI/ml,,SOL. INJ. IN CARTUS,LILLY FRANCE SAS,FRANTA,2020-02-07,2020-02-07,,permanent_discontinuation,Discontinuitate permanenta din Februarie 2021,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,HUMULIN N 100 UI/ml,INSULINE UMANE,100UI/ml,,SUSP. INJ. IN CARTUS,LILLY FRANCE SAS,FRANTA,2020-02-07,2020-02-07,,permanent_discontinuation,Discontinuitate permanenta din Februarie 2021,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,HUMULIN M3 100UI/ml,INSULINE UMANE,100ui/ml,,SUSP. INJ. IN CARTUS,LILLY FRANCE S.A.S,FRANTA,2020-02-07,2020-02-07,,permanent_discontinuation,Discontinuitate permanenta din Februarie 2021,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,METFORMIN ACCORD 500 mg,METFORMINUM,500mg,A10BA02,COMPR. ELIB. PREL.,ACCORD HEALTHCARE POLSKA SP. Z O.O.,POLONIA,2020-03-11,2020-03-11,,temporary_discontinuation,Discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,"ALPROSTADIL ""REMEDIA"" 500 μg",ALPROSTADILUM,500μg,G04BE01,CONC. PT. SOL. PERF.,FARMACEUTICA REMEDIA DISTRIBUTION&LOGISTICS S.R.L.,ROMANIA,2020-04-10,2020-04-10,,permanent_discontinuation,Discontinuitate permanenta,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,RHESONATIV 625 UI/ml,IMUNOGLOBULINA  ANTI-D,625UI/ml,,SOL. INJ.,OCTAPHARMA  (IP) SPRL,BELGIA,2020-05-15,2020-05-15,,permanent_discontinuation,Discontinuitate permanenta din Mai 2021,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,TOBRAMICINA VIA PHARMA  300 mg/5 ml,TOBRAMYCINUM,300mg/5ml,J01GB01,SOL. DE INHALAT PRIN NEBULIZ.,UAB VIA PHARMA,LITUANIA,2020-05-27,2020-05-27,,permanent_discontinuation,Discontinuitate permanenta,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,MONURAL® PEDIATRIC 2 g,FOSFOMYCINUM,2g/plic,J01XX01,GRAN. PT. SOL. ORALA,ZAMBON S.P.A.,ITALIA,2020-06-15,2020-06-15,,discontinuation,Decizie de suspendare a APP conform Comisiei C(2020) 3966 final din 09.06.2020,,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,ROBUMAY 400 mg,IBUPROFENUM,400mg,M01AE01,COMPR. FILM.,AMRING FARMA S.R.L.,ROMANIA,2020-07-16,2020-07-16,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,ROBUMAY 200 mg,IBUPROFENUM,200mg,M01AE01,COMPR. FILM.,AMRING FARMA S.R.L.,ROMANIA,2020-07-16,2020-07-16,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,NUROFEN GEL,IBUPROFENUM,5%,M01AE01,GEL,RECKITT BENCKISER (ROMANIA) SRL,ROMANIA,2020-08-24,2020-08-24,,temporary_discontinuation,Discontinuitate temporara din Mai 2021,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,PRAGIOLA 300 mg,PREGABALINUM,300mg,N02BF02,CAPS.,"KRKA, D.D., NOVO MESTO",SLOVENIA,2020-09-24,2020-09-24,,temporary_discontinuation,Discontinuitate temporara din Septembrie 2021,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,BEATIL 4 mg/ 5 mg,COMBINATII (PERINDOPRILUM+AMLODIPINUM),4mg/5mg,C09AA04,COMPR.,GEDEON RICHTER ROMANIA S.A.,ROMANIA,2020-10-15,2020-10-15,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2021,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,BEATIL 4 mg/ 10 mg,COMBINATII (PERINDOPRILUM+AMLODIPINUM),4mg/10 mg,C09AA04,COMPR.,GEDEON RICHTER ROMÂNIA S.A.,ROMANIA,2020-10-15,2020-10-15,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2021,Motive comerciale,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,KARISSA ZILNIC 75 micrograme/20 micrograme,COMBINATII (GESTODENUM+ETINILESTRADIOLUM),75micrograme/20micrograme,G03CA03,DRAJ.,GEDEON RICHTER ROMANIA S.A.,ROMANIA,2021-01-13,2021-01-13,,temporary_discontinuation,Discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.003515
RO,Romania,ANMDMR,NANOSCAN 500 micrograme,ALBUMINA UMANA NANOCOLOIDALA,500 micrograme,B05AA01,KIT (TRUSA) PT. PREP. RADIOFARMACEUTICE,RADIOPHARMACY LABORATORY LTD.,UNGARIA,2021-01-21,2021-01-21,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.003515
