country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,package_size,package_description,atc_code,marketing_auth_holder,reporter,status,reason,parallel_export_ban,legal_basis,healthcare_notice,basg_note,shortage_start,estimated_end,scraped_at,prk
AT,Austria,BASG,Lisinopril-ratiopharm  10 mg  Tabletten,LISINOPRIL,10 mg,Tablette,30 Stück,30 Stück (Blister),C09AA03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302542,26638
AT,Austria,BASG,Pirfenidon ratiopharm 801 mg Filmtabletten,PIRFENIDON,801 mg,Filmtablette,84 Stück,"PVC/Aclar/PVC forming foil and Lidding Aluminum foil, n/a",L04AX05,"ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich","ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302545,146773
AT,Austria,BASG,Nilemdo 180 mg Filmtabletten,BEMPEDOSÄURE,180 mg,Filmtablette,28 Stück,Blisterpackungen aus Polyvinylchlorid (PVC)/ Aluminium,C10AX15,"Daiichi Sankyo Europe GmbH, Zielstattstraße 48, 81379 München, Federal Republic of Germany","Daiichi Sankyo Europe GmbH, Zielstattstraße 48, 81379 München, Federal Republic of Germany",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302547,214787
AT,Austria,BASG,Nilemdo 180 mg Filmtabletten,BEMPEDOSÄURE,180 mg,Filmtablette,14 Stück,Blisterpackungen aus Polyvinylchlorid (PVC)/ Aluminium,C10AX15,"Daiichi Sankyo Europe GmbH, Zielstattstraße 48, 81379 München, Federal Republic of Germany","Daiichi Sankyo Europe GmbH, Zielstattstraße 48, 81379 München, Federal Republic of Germany",verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302550,214787
AT,Austria,BASG,Valette Dragees,"ETHINYLESTRADIOL, DIENOGEST",-,überzogene Tablette,21 Stück,21 Stück (Blister),,"Bayer Austria Ges.m.b.H., Am Europlatz 1, 1120 Wien, Österreich","Bayer Austria Ges.m.b.H., Am Europlatz 1, 1120 Wien, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302552,
AT,Austria,BASG,Valette Dragees,"ETHINYLESTRADIOL, DIENOGEST",-,überzogene Tablette,63 Stück,3 x 21 Stück (Blister),,"Bayer Austria Ges.m.b.H., Am Europlatz 1, 1120 Wien, Österreich","Bayer Austria Ges.m.b.H., Am Europlatz 1, 1120 Wien, Österreich",verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302556,
AT,Austria,BASG,Simvastatin - ratiopharm 80 mg Filmtabletten,SIMVASTATIN,80 mg,Filmtablette,30 Stück,30 Stück (PVC/PE/PVDC/Aluminium - Blisterpackung),C10AA01,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302559,76368
AT,Austria,BASG,"Lonsurf 20 mg/8,19 mg Filmtabletten","TIPIRACIL HYDROCHLORID, TRIFLURIDIN","20 mg/8,19 mg",Filmtablette,60 Stück,60 Stück Tabletten in Aluminium/Aluminium-Blisterpackung mit laminiertem Trocknungsmittel (Calciumoxid) mit 10 Tabletten,L01BC59,"Les Laboratoires Servier, 50 Rue Carnot -, 92284 Suresnes Cedex, French Republic","Les Laboratoires Servier, 50 Rue Carnot -, 92284 Suresnes Cedex, French Republic",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302562,137510
AT,Austria,BASG,"Lonsurf 20 mg/8,19 mg Filmtabletten","TIPIRACIL HYDROCHLORID, TRIFLURIDIN","20 mg/8,19 mg",Filmtablette,20 Stück,20 Stück Tabletten in Aluminium/Aluminium-Blisterpackung mit laminiertem Trocknungsmittel (Calciumoxid) mit 10 Tabletten,L01BC59,"Les Laboratoires Servier, 50 Rue Carnot -, 92284 Suresnes Cedex, French Republic","Les Laboratoires Servier, 50 Rue Carnot -, 92284 Suresnes Cedex, French Republic",verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302565,137510
AT,Austria,BASG,Tranexamsäure Baxter 100 mg/ml Injektionslösung/Infusionslösung,TRANEXAMSÄURE,100 mg/ml,Injektions-/Infusionslösung,5 Stück,5 x Glasdurchstechflasche zu 6 ml Typ I mit einem Füllvolumen von 5 ml in Blisterpackung und Karton.,B02AA02,"Baxter Holding B.V., Kobaltweg 49, 3542 CE Utrecht, Niederlande","Baxter Holding B.V., Kobaltweg 49, 3542 CE Utrecht, Niederlande",Nicht verfügbar,Unzureichendes Kontingent für Österreich,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302568,1562
AT,Austria,BASG,Sugammadex Baxter 100 mg/ml Injektionslösung,SUGAMMADEX-OCTANATRIUM,100 mg/ml,Injektionslösung,10 Stück,"10 Durchstechflaschen mit 2 ml aus Glas (Typ I), verschlossen mit einem Brombutyl-Gummistopfen sowie einer Aluminium-Bördelkappe und einem Abziehverschluss",V03AB35,"Baxter Holding B.V., Kobaltweg 49, 3542 CE Utrecht, Niederlande","Baxter Holding B.V., Kobaltweg 49, 3542 CE Utrecht, Niederlande",Nicht verfügbar,Unzureichendes Kontingent für Österreich,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302571,39403
AT,Austria,BASG,Sugammadex Baxter 100 mg/ml Injektionslösung,SUGAMMADEX-OCTANATRIUM,100 mg/ml,Injektionslösung,10 Stück,"10 Durchstechflaschen mit 5 ml aus Glas (Typ I), verschlossen mit einem Brombutyl-Gummistopfen sowie einer Aluminium-Bördelkappe und einem Abziehverschluss",V03AB35,"Baxter Holding B.V., Kobaltweg 49, 3542 CE Utrecht, Niederlande","Baxter Holding B.V., Kobaltweg 49, 3542 CE Utrecht, Niederlande",eingeschränkt verfügbar,Unzureichendes Kontingent für Österreich,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302574,39403
AT,Austria,BASG,CortimentMMX 9 mg - Retardtabletten,BUDESONID,9 mg,Retardtablette,30 Stück,30 Tabletten in Polyamid/Aluminium/PVC-Blistern mit einer Durchdrückfolie aus Aluminium,A07EA06,"Ferring Arzneimittel Ges.m.b.H., The Icon Wiedner Gürtel 13, Turm 24, 10.OG -, 1100 Wien, Österreich","BASG, The Icon Wiedner Gürtel 13, Turm 24, 10.OG -, 1100 Wien, Österreich",verfügbar gemäß §4 (1),Erhöhter Mehrbedarf,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-09-21T13:13:14.302577,107379
AT,Austria,BASG,CortimentMMX 9 mg - Retardtabletten,BUDESONID,9 mg,Retardtablette,10 Stück,10 Tabletten in Polyamid/Aluminium/PVC-Blistern mit einer Durchdrückfolie aus Aluminium,A07EA06,"Ferring Arzneimittel Ges.m.b.H., The Icon Wiedner Gürtel 13, Turm 24, 10.OG -, 1100 Wien, Österreich","BASG, The Icon Wiedner Gürtel 13, Turm 24, 10.OG -, 1100 Wien, Österreich",verfügbar gemäß §4 (1),Erhöhter Mehrbedarf,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-09-21T13:13:14.302579,107379
AT,Austria,BASG,Kreon 25.000 Einheiten - Kapseln,PANKREAS(EXTRAKT),25000 E,Hartkapsel,500 Stück,10 x 50 Kapseln in HDPE-Kunststoffdosen mit PP-Schraubverschluss (Bündelpackung),A09AA02,"Viatris Austria GmbH, Guglgasse 15, 1110 Wien, Österreich","Viatris Austria GmbH, Guglgasse 15, 1110 Wien, Österreich",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302583,100331
AT,Austria,BASG,Kreon 25.000 Einheiten - Kapseln,PANKREAS(EXTRAKT),25000 E,Hartkapsel,50 Stück,50 Kapseln in HDPE-Kunststoffdosen mit PP-Schraubverschluss,A09AA02,"Viatris Austria GmbH, Guglgasse 15, 1110 Wien, Österreich","Viatris Austria GmbH, Guglgasse 15, 1110 Wien, Österreich",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302585,100331
AT,Austria,BASG,Blopress 32 mg - Tabletten,CANDESARTAN CILEXETIL,32 mg,Tablette,28 Stück,28 Stück (PVC/PVDC/Alu-Blisterpackung),C09CA06,"Cheplapharm Arzneimittel GmbH, Ziegelhof 24, 17489 Greifswald, Federal Republic of Germany","Cheplapharm Arzneimittel GmbH, Ziegelhof 24, 17489 Greifswald, Federal Republic of Germany",Nicht verfügbar,Vorübergehende Einstellung des Inverkehrbringens,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302588,76376
AT,Austria,BASG,Nimvastid 6 mg Hartkapseln,RIVASTIGMIN,6 mg,Hartkapsel,60 Stück,(PVC/PVDC/Alu),N06DA03,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302591,50199
AT,Austria,BASG,Neurolepsin - Tabletten,LITHIUMCARBONAT,,Tablette,250 Stück,250 Stück,N05AN01,"Wabosan Arzneimittelvertriebs GmbH, Anton-Anderer-Platz 6/1, 1210 Wien, Österreich","Wabosan Arzneimittelvertriebs GmbH, Anton-Anderer-Platz 6/1, 1210 Wien, Österreich",Nicht verfügbar,Hersteller nicht GMP-konform,Nein,§34 Arzneimittelbetriebsordnung 2009,Nein,,,,2026-09-21T13:13:14.302593,
AT,Austria,BASG,Neurolepsin - Tabletten,LITHIUMCARBONAT,,Tablette,90 Stück,90 Stück,N05AN01,"Wabosan Arzneimittelvertriebs GmbH, Anton-Anderer-Platz 6/1, 1210 Wien, Österreich","Wabosan Arzneimittelvertriebs GmbH, Anton-Anderer-Platz 6/1, 1210 Wien, Österreich",Nicht verfügbar,Hersteller nicht GMP-konform,Nein,§34 Arzneimittelbetriebsordnung 2009,Nein,,,,2026-09-21T13:13:14.302595,
AT,Austria,BASG,Neurolepsin - Tabletten,LITHIUMCARBONAT,,Tablette,50 Stück,50 Stück,N05AN01,"Wabosan Arzneimittelvertriebs GmbH, Anton-Anderer-Platz 6/1, 1210 Wien, Österreich","Wabosan Arzneimittelvertriebs GmbH, Anton-Anderer-Platz 6/1, 1210 Wien, Österreich",Nicht verfügbar,Hersteller nicht GMP-konform,Nein,§34 Arzneimittelbetriebsordnung 2009,Nein,,,,2026-09-21T13:13:14.302598,
AT,Austria,BASG,Aripiprazol ratiopharm 15 mg Tabletten,ARIPIPRAZOL,15 mg,Tablette,30 Stück,30 Stück in OPA/Al/PVC//Al-Blisterpackungen,N05AX12,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302600,75256
AT,Austria,BASG,Aripiprazol ratiopharm 15 mg Tabletten,ARIPIPRAZOL,15 mg,Tablette,10 Stück,10 Stück in OPA/Al/PVC//Al-Blisterpackungen,N05AX12,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302603,75256
AT,Austria,BASG,"Pramipexol Sandoz 0,26 mg - Retardtabletten",PRAMIPEXOL DIHYDROCHLORID MONOHYDRAT,"0,26 mg",Retardtablette,10 Stück,10 Tabletten in OPA-Aluminium-PVC/Aluminium-Blisterpackung,N04BC05,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302605,91278
AT,Austria,BASG,Atofab 10 mg-Hartkapseln,ATOMOXETIN HYDROCHLORID,10 mg,Hartkapsel,30 Stück,30 Kapseln in durchsichtigen Blisterpackungen aus PVC/PE/PCTFE oder PA/AL/PVC mit Aluminiumfolie in einer Kartonschachtel.,N06BA09,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Rückruf von Chargen am Markt,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Informationen zum Rückruf unter https://www.basg.gv.at/marktbeobachtung/amtliche-nachrichten/detail/atofab-10-mg-hartkapseln-1
Information regarding the recall please see https://www.basg.gv.at/en/market-surveillance/official-announcements/detail/atofab-10-mg-hartkapseln-1",,,2026-09-21T13:13:14.302608,76708
AT,Austria,BASG,Atofab 10 mg-Hartkapseln,ATOMOXETIN HYDROCHLORID,10 mg,Hartkapsel,10 Stück,10 Kapseln in durchsichtigen Blisterpackungen aus PVC/PE/PCTFE oder PA/AL/PVC mit Aluminiumfolie in einer Kartonschachtel.,N06BA09,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Rückruf von Chargen am Markt,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Informationen zum Rückruf unter https://www.basg.gv.at/marktbeobachtung/amtliche-nachrichten/detail/atofab-10-mg-hartkapseln-1
Information regarding the recall please see https://www.basg.gv.at/en/market-surveillance/official-announcements/detail/atofab-10-mg-hartkapseln-1",,,2026-09-21T13:13:14.302611,76708
AT,Austria,BASG,Mytolac 90 mg Injektionslösung in einer Fertigspritze,LANREOTID ACETAT,90 mg,Injektionslösung in einer Fertigspritze,1 Stück,1 Fertigspritze aus Polypropylen mit Kolbenstopfen aus einem thermoplastischem Elastomer versiegelt mit einer Kappe aus Polypropylen,H01CB03,"Amdipharm Limited, 3 Burlington Road -, D04 RD68 Dublin 4, Irland","Amdipharm Limited, 3 Burlington Road -, D04 RD68 Dublin 4, Irland",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302613,214159
AT,Austria,BASG,Codidol retard 90 mg - Filmtabletten,DIHYDROCODEIN BITARTRAT,90 mg,"Retardtablette, Filmtablette",20 Stück,20 Stück in Blisterpackung aus PVC/PVdC und Aluminiumfolie,N02AA08,"Ennogen Healthcare (Europe) Limited, Block B The Crescent Building Northwood Crescent Northwood -, D09 C6X8 Dublin 9, Irland","Ennogen Healthcare (Europe) Limited, Block B The Crescent Building Northwood Crescent Northwood -, D09 C6X8 Dublin 9, Irland",Nicht verfügbar,Produktionstransfer zu einem alternativen Hersteller,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302616,
AT,Austria,BASG,Codidol retard 90 mg - Filmtabletten,DIHYDROCODEIN BITARTRAT,90 mg,"Retardtablette, Filmtablette",10 Stück,10 Stück in Blisterpackung aus PVC/PVdC und Aluminiumfolie,N02AA08,"Ennogen Healthcare (Europe) Limited, Block B The Crescent Building Northwood Crescent Northwood -, D09 C6X8 Dublin 9, Irland","Ennogen Healthcare (Europe) Limited, Block B The Crescent Building Northwood Crescent Northwood -, D09 C6X8 Dublin 9, Irland",Nicht verfügbar,Produktionstransfer zu einem alternativen Hersteller,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302618,
AT,Austria,BASG,Ezetimib/Atorvastatin HCS 10 mg/40 mg Filmtabletten,"EZETIMIB, ATORVASTATIN CALCIUM TRIHYDRAT",10/40 mg,Filmtablette,30 Stück,30 Filmtabletten in OPA/Alu/PVC//Alu Blisterpackung in Umkarton,C10BA05,"HCS B.V., Hendrik Kennisstraat 53, 2650 Edegem, Kingdom of Belgium","HCS B.V., Hendrik Kennisstraat 53, 2650 Edegem, Kingdom of Belgium",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302621,122815
AT,Austria,BASG,Jardiance 25 mg Filmtabletten,EMPAGLIFLOZIN,25 mg,Filmtablette,30 Stück,(PVC/Alu),A10BK03,"Boehringer Ingelheim International GmbH, Binger Straße 173, 55216 Ingelheim Am Rhein, Federal Republic of Germany","Boehringer Ingelheim International GmbH, Binger Straße 173, 55216 Ingelheim Am Rhein, Federal Republic of Germany",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302623,119415
AT,Austria,BASG,Jardiance 25 mg Filmtabletten,EMPAGLIFLOZIN,25 mg,Filmtablette,14 Stück,(PVC/Alu),A10BK03,"Boehringer Ingelheim International GmbH, Binger Straße 173, 55216 Ingelheim Am Rhein, Federal Republic of Germany","Boehringer Ingelheim International GmbH, Binger Straße 173, 55216 Ingelheim Am Rhein, Federal Republic of Germany",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302626,119415
AT,Austria,BASG,Sertralin Viatris 100 mg Filmtabletten,SERTRALIN HYDROCHLORID,100 mg,Filmtablette,28 Stück,28 Stück (Alu/PVC Blister),N06AB06,"Viatris Healthcare Limited, Damastown Road Damastown Industrial Park -, D15 XD71 Dublin 15, Irland","Viatris Healthcare Limited, Damastown Road Damastown Industrial Park -, D15 XD71 Dublin 15, Irland",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302628,39411
AT,Austria,BASG,Sertralin Viatris 100 mg Filmtabletten,SERTRALIN HYDROCHLORID,100 mg,Filmtablette,14 Stück,14 Stück (Alu/PVC Blister),N06AB06,"Viatris Healthcare Limited, Damastown Road Damastown Industrial Park -, D15 XD71 Dublin 15, Irland","Viatris Healthcare Limited, Damastown Road Damastown Industrial Park -, D15 XD71 Dublin 15, Irland",verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302631,39411
AT,Austria,BASG,Quetiapin Sandoz 25 mg - Filmtabletten,QUETIAPIN FUMARAT,25 mg,Filmtablette,90 Stück,90 Tabletten in PVC/PVDC/Aluminium oder PVC/PE/PVDC/Aluminium Blisterpackungen,N05AH04,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302633,50741
AT,Austria,BASG,Quetiapin Sandoz 25 mg - Filmtabletten,QUETIAPIN FUMARAT,25 mg,Filmtablette,60 Stück,60 Tabletten in PVC/PVDC/Aluminium oder PVC/PE/PVDC/Aluminium Blisterpackungen,N05AH04,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302636,50741
AT,Austria,BASG,Quetiapin Sandoz 25 mg - Filmtabletten,QUETIAPIN FUMARAT,25 mg,Filmtablette,6 Stück,6 Tabletten in PVC/PVDC/Aluminium oder PVC/PE/PVDC/Aluminium Blisterpackungen,N05AH04,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302638,50741
AT,Austria,BASG,"Carvedilol Sandoz  6,25 mg - Tabletten",CARVEDILOL,"6,25 mg",Tablette,30 Stück,30 Stück in Alu/PVC-Blister,C07AG02,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302641,47864
AT,Austria,BASG,"Carvedilol Sandoz  6,25 mg - Tabletten",CARVEDILOL,"6,25 mg",Tablette,10 Stück,10 Stück in Alu/PVC-Blister,C07AG02,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302643,47864
AT,Austria,BASG,"Lenalidomid Krka 7,5 mg Hartkapseln",LENALIDOMID,"7,5 mg",Hartkapsel,21 Stück,21 Stück (21x1): Abziehbarer Einzeldosis-Blister (OPA/A1/PVC//PET/Al),L04AX04,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302646,125733
AT,Austria,BASG,"Lenalidomid Krka 7,5 mg Hartkapseln",LENALIDOMID,"7,5 mg",Hartkapsel,7 Stück,7 Stück (7x1): Abziehbarer Einzeldosis-Blister (OPA/A1/PVC//PET/Al),L04AX04,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302648,125733
AT,Austria,BASG,Durogesic 12 Mikrogramm/Stunde - Transdermales Pflaster,FENTANYL,12 µg/h,transdermales Pflaster,5 Stück,5 Pflaster einzeln in einem versiegelten Beutel aus Verbundfolie verpackt,N02AB03,"Janssen-Cilag Pharma GmbH, Vorgartenstraße 206b, 1020 Wien, Österreich","Janssen-Cilag Pharma GmbH, Vorgartenstraße 206b, 1020 Wien, Österreich",Nicht verfügbar,Qualitätsprobleme bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302650,
AT,Austria,BASG,Diclofenac Kabi 75 mg Infusionslösung,DICLOFENAC NATRIUM,75 mg,Infusionslösung,10 Stück,10 x 250 ml in Glasflasche (Glas Typ II) mit Halogen-Butyl-Gummistopfen und Alu-Bördelkappe,M01AB05,"Fresenius Kabi Austria GmbH, Hafnerstraße 36, 8055 Graz, Österreich","Fresenius Kabi Austria GmbH, Hafnerstraße 36, 8055 Graz, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302653,99945
AT,Austria,BASG,Ezetimib HCS 10 mg Tabletten,EZETIMIB,10 mg,Tablette,30 Stück,"30 Tabletten in (OPA/Alu/PVC//Alu) oder (perforierte Einzeldosis-Blisterpackung, OPA/Alu/PVC//Alu)",C10AX09,"HCS B.V., Hendrik Kennisstraat 53, 2650 Edegem, Kingdom of Belgium","HCS B.V., Hendrik Kennisstraat 53, 2650 Edegem, Kingdom of Belgium",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302661,70645
AT,Austria,BASG,Sertralin 1A Pharma 50 mg - Filmtabletten,SERTRALIN HYDROCHLORID,50 mg,Filmtablette,10 Stück,10 Stück in Alu/PVC-Blister,N06AB06,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302664,39403
AT,Austria,BASG,Sertralin 1A Pharma 50 mg - Filmtabletten,SERTRALIN HYDROCHLORID,50 mg,Filmtablette,30 Stück,30 Stück in Alu/PVC-Blister,N06AB06,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302666,39403
