country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,marketing_auth_holder,shortage_start,estimated_end,status,reason,alternative,scraped_at
HU,Hungary,OGYEI,DOXAZOSIN-RATIOPHARM 4 mg tabletta,doxazosin,,30 X   - buborékcsomagolásban,OGYI-T-08172/01,C02CA04,Teva Gyógyszergyár Zrt.,2026-02-02,2026-03-02,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.104323
HU,Hungary,OGYEI,DOXITIDIN 100 mg tabletta,doxycycline,,20 X   - buborékcsomagolásban,OGYI-T-20573/07,J01AA02,Vitabalans Oy,2023-04-01,2026-06-30,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.104323
HU,Hungary,OGYEI,DOXORUBICIN-TEVA 2 mg/ml oldatos injekció,doxorubicin,,1 X 10 mg/5 ml üvegben,OGYI-T-08808/01,L01DB01,Teva Gyógyszergyár Zrt.,2020-02-27,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.105322
HU,Hungary,OGYEI,DOXYPROTECT 100 mg kemény kapszula,doxycycline,,10 X   - buborékcsomagolásban,OGYI-T-04517/02,J01AA02,PannonPharma Kft.,2016-02-17,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.105322
HU,Hungary,OGYEI,DOXYPROTECT 100 mg kemény kapszula,doxycycline,,30 X   - buborékcsomagolásban,OGYI-T-04517/01,J01AA02,PannonPharma Kft.,2016-02-17,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.105322
HU,Hungary,OGYEI,DOXYPROTECT 200 mg kemény kapszula,doxycycline,,10 X   - buborékcsomagolásban,OGYI-T-04517/04,J01AA02,PannonPharma Kft.,2016-02-17,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.105322
HU,Hungary,OGYEI,DOXYPROTECT 200 mg kemény kapszula,doxycycline,,30 X   - buborékcsomagolásban,OGYI-T-04517/03,J01AA02,PannonPharma Kft.,2016-02-17,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.105322
HU,Hungary,OGYEI,DUCILTIA 30 mg gyomornedv-ellenálló kemény kapszula,duloxetine hydrochloride,,28 X   - buborékcsomagolásban,OGYI-T-22935/03,N06AX21,Richter Gedeon Nyrt.,2026-03-11,2026-03-30,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.105322
HU,Hungary,OGYEI,DUCILTIA 60 mg gyomornedv-ellenálló kemény kapszula,duloxetine hydrochloride,,28 X   - buborékcsomagolásban,OGYI-T-22935/08,N06AX21,Richter Gedeon Nyrt.,2025-10-14,2026-03-31,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-03-13T23:10:54.105322
HU,Hungary,OGYEI,"DULCOLAX 7,5 mg/ml belsõleges oldatos cseppek",sodium picosulfate,,1 X 15 ml palackban,OGYI-T-06851/01,A06AB08,Opella Healthcare Commercial Kft.,2025-06-25,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.105322
HU,Hungary,OGYEI,DULODET 30 mg gyomornedv-ellenálló kemény kapszula,duloxetine,,4 X 7 - buborékcsomagolásban,OGYI-T-22889/04,N06AX21,Egis Gyógyszergyár Zrt.,2024-06-12,,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.106323
HU,Hungary,OGYEI,DULODET 60 mg gyomornedv-ellenálló kemény kapszula,duloxetine,,4 X 7 - buborékcsomagolásban,OGYI-T-22889/14,N06AX21,Egis Gyógyszergyár Zrt.,2024-06-12,,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.106323
HU,Hungary,OGYEI,DULOXETIN SANDOZ 30 mg gyomornedv-ellenálló kemény kapszula,duloxetine,,28 X   - buborékcsomagolásban,OGYI-T-22979/01,N06AX21,Sandoz Hungária Kft.,2024-11-14,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.106323
HU,Hungary,OGYEI,DULOXETIN SANDOZ 60 mg gyomornedv-ellenálló kemény kapszula,duloxetine,,28 X   - buborékcsomagolásban,OGYI-T-22979/07,N06AX21,Sandoz Hungária Kft.,2024-07-18,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.106323
HU,Hungary,OGYEI,DULOXETIN STADA 30 mg gyomornedv-ellenálló kemény kapszula,duloxetine,,28 X   - buborékcsomagolásban,OGYI-T-22902/04,N06AX21,Stada Arzneimittel AG,2022-04-27,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.106323
HU,Hungary,OGYEI,DULOXETIN STADA 60 mg gyomornedv-ellenálló kemény kapszula,duloxetine,,28 X   - buborékcsomagolásban,OGYI-T-22902/17,N06AX21,Stada Arzneimittel AG,2022-07-11,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.106323
HU,Hungary,OGYEI,Daurismo 100 mg filmtabletta,glasdegib,,30 X   - buborékcsomagolásban,EU/1/20/1451/004,L01XX63,Pfizer Europe MA EEIG,2023-11-01,,shortage,Piaci megfontolások,Egyedi import,2026-03-13T23:10:54.106323
HU,Hungary,OGYEI,Daxas 500 mikrogramm filmtabletta,roflumilast,,30 X   - buborékcsomagolásban,EU/1/10/636/002,R03DX07,AstraZeneca AB,2020-06-24,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.106323
HU,Hungary,OGYEI,Duloxetine Viatris 60 mg gyomornedv-ellenálló kemény kapszula,duloxetine,,28 X   - buborékcsomagolásban,EU/1/15/1010/050,N06AX21,Viatris Ltd.,2025-02-11,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.106323
HU,Hungary,OGYEI,Duloxetine Viatris 60 mg gyomornedv-ellenálló kemény kapszula,duloxetine,,28 X   - buborékcsomagolásban,EU/1/15/1010/050,N06AX21,Viatris Ltd.,2025-02-11,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.107323
HU,Hungary,OGYEI,Duloxetine Zentiva 30 mg gyomornedv-ellenálló kemény kapszula,duloxetine,,28 X   - buborékcsomagolásban,EU/1/15/1028/002,N06AX21,"Zentiva, k.s.",2018-03-09,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.107323
HU,Hungary,OGYEI,Duloxetine Zentiva 60 mg gyomornedv-ellenálló kemény kapszula,duloxetine,,28 X   - buborékcsomagolásban,EU/1/15/1028/004,N06AX21,"Zentiva, k.s.",2018-03-09,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.107323
HU,Hungary,OGYEI,EBETREXAT 20 mg/ml oldatos injekció elõretöltött fecskendõben,methotrexate,,1 X 1.25 ml elõretöltött fecskendõben,OGYI-T-20971/78,L04AX03,Sandoz Hungária Kft.,2017-04-25,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.107323
HU,Hungary,OGYEI,EDNYT 10 mg tabletta,enalapril,,30 X   - buborékcsomagolásban,OGYI-T-04033/03,C09AA02,Richter Gedeon Nyrt.,2026-03-11,2026-03-30,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-03-13T23:10:54.107323
HU,Hungary,OGYEI,"EDNYT HCT 20 mg/12,5 mg tabletta",enalapril;hydrochlorothiazide,,30 X   - buborékcsomagolásban,OGYI-T-09064/01,C09BA02,Richter Gedeon Nyrt.,2026-02-17,2026-03-30,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.107323
HU,Hungary,OGYEI,EDOXABAN ZENTIVA 30 mg filmtabletta,edoxaban tosylate,,30 X   - buborékcsomagolásban,OGYI-T-24534/05,B01AF03,"Zentiva, k.s.",2026-03-06,2026-04-22,shortage,Megnövekedett igény,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-03-13T23:10:54.107323
HU,Hungary,OGYEI,EFFEZEL FORTE 3 mg/g + 25 mg/g gél,adapalene;benzoyl peroxyde,,1 X 30 g többadagos tartályban,OGYI-T-23200/14,D10AD53,Galderma International,2024-10-03,2026-12-31,shortage,Szállítási vagy raktározási gondok,Egyedi import,2026-03-13T23:10:54.107323
HU,Hungary,OGYEI,EGIFERON 1x10^6 NE por és oldószer oldatos injekcióhoz,interferon alfa,,10 X   - porampulla+oldószerampulla,OGYI-T-03722/01,L03AB01,PannonPharma Kft.,2016-02-27,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.108324
HU,Hungary,OGYEI,EGIFERON 3x10^6 NE por és oldószer oldatos injekcióhoz,interferon alfa,,10 X   - porampulla+oldószerampulla,OGYI-T-03892/01,L03AB01,PannonPharma Kft.,2016-02-27,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.108324
HU,Hungary,OGYEI,EGIFERON 50000 NE/g gél,interferon alfa,,1 X 2 g Al tubusban,OGYI-T-04859/01,D06BB17,PannonPharma Kft.,2025-11-20,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.108324
HU,Hungary,OGYEI,EGITROMB 75 mg filmtabletta,clopidogrel,,28 X   - buborékcsomagolásban,OGYI-T-20925/01,B01AC04,Egis Gyógyszergyár Zrt.,2025-07-31,2026-12-31,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.108324
HU,Hungary,OGYEI,EGOROPAL  25 mg retard szuszpenziós injekció elõretöltött fecskendõben,paliperidone,,1 X   - elõretöltött fecskendõben,OGYI-T-23987/01,N05AX13,Egis Gyógyszergyár Zrt.,2026-01-07,2026-03-31,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.108324
HU,Hungary,OGYEI,EGOROPAL  50 mg retard szuszpenziós injekció elõretöltött fecskendõben,paliperidone,,1 X   - elõretöltött fecskendõben,OGYI-T-23987/02,N05AX13,Egis Gyógyszergyár Zrt.,2026-01-07,2026-03-31,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.108324
HU,Hungary,OGYEI,EGOROPAL  75 mg retard szuszpenziós injekció elõretöltött fecskendõben,paliperidone,,1 X   - elõretöltött fecskendõben,OGYI-T-23987/03,N05AX13,Egis Gyógyszergyár Zrt.,2026-01-07,2026-03-31,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.108324
HU,Hungary,OGYEI,EGOROPAL 100 mg retard szuszpenziós injekció elõretöltött fecskendõben,paliperidone,,1 X   - elõretöltött fecskendõben,OGYI-T-23987/04,N05AX13,Egis Gyógyszergyár Zrt.,2026-01-07,2026-03-31,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.108324
HU,Hungary,OGYEI,EGOROPAL 150 mg retard szuszpenziós injekció elõretöltött fecskendõben,paliperidone,,1 X   - elõretöltött fecskendõben,OGYI-T-23987/05,N05AX13,Egis Gyógyszergyár Zrt.,2026-01-07,2026-03-31,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.109323
HU,Hungary,OGYEI,ELEBER 60 mg koncentrátum és oldószer oldatos infúzióhoz,Cabazitaxel,,1 X 1.5 ml injekciós üvegben,OGYI-T-23867/01,L01CD04,"Zentiva, k.s.",2025-04-01,,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.109323
HU,Hungary,OGYEI,ELIXIRIUM THYMI COMPOSITUM FoNo VII. HUNGARO-GAL,elixirium thymi compositum,,1 X 150  g,OGYI-T-20558/01,R05F,Hungaro-Gal Kft.,2021-09-01,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.109323
HU,Hungary,OGYEI,"ELOCOM 0,1% kenõcs",mometasone,,1 X 15 g Al tubusban,OGYI-T-04219/01,D07AC13,Organon Hungary Kft.,2024-12-20,,shortage,Adminisztratív okok,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.109323
HU,Hungary,OGYEI,"ELOCOM 0,1% krém",mometasone,,1 X 15 g Al tubusban,OGYI-T-04219/03,D07AC13,Organon Hungary Kft.,2024-12-19,,shortage,Adminisztratív okok,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.109323
HU,Hungary,OGYEI,EMETRON 4 mg filmtabletta,Ondansetron,,30 X   - buborékcsomagolásban,OGYI-T-05632/02,A04AA01,Richter Gedeon Nyrt.,2026-03-03,2026-03-31,shortage,Gyártási gond,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.109323
HU,Hungary,OGYEI,EMETRON 8 mg filmtabletta,Ondansetron,,30 X   - buborékcsomagolásban,OGYI-T-05632/04,A04AA01,Richter Gedeon Nyrt.,2026-03-03,2026-03-31,shortage,Gyártási gond,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.109323
HU,Hungary,OGYEI,ENCEPUR ADULTS szuszpenziós injekció elõretöltött fecskendõben,vakcina (virális),,1 X 0.5 ml elõretöltött fecskendõben,OGYI-T-08227/03,J07BA01,Bavarian Nordic A/S,2026-03-04,2026-03-16,shortage,Gyártási gond,Egyedi import,2026-03-13T23:10:54.109323
HU,Hungary,OGYEI,ENDOXAN 1 g por oldatos injekcióhoz,cyclophosphamide,,1 X   - injekciós üvegben,OGYI-T-04534/02,L01AA01,Baxter Hungary Kft.,2026-03-11,2026-04-30,shortage,Gyártási gond,Egyedi import,2026-03-13T23:10:54.110323
HU,Hungary,OGYEI,ENDOXAN 500 mg por oldatos injekcióhoz,cyclophosphamide,,1 X   - injekciós üvegben,OGYI-T-04534/01,L01AA01,Baxter Hungary Kft.,2026-03-11,2026-03-31,shortage,Gyártási gond,Egyedi import,2026-03-13T23:10:54.110323
HU,Hungary,OGYEI,ENGERIX-B szuszpenziós injekció felnõtteknek,vakcina (virális),,100 X 1 ml injekciós üvegben,OGYI-T-08261/03,J07BC01,GlaxoSmithKline Biologicals S.A.,2019-03-25,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.110323
HU,Hungary,OGYEI,"ENTECAVIR PHARMASCIENCE INTERNATIONAL LTD 0,5 mg filmtabletta",entecavir,,30 X   - buborékcsomagolásban,OGYI-T-23649/02,J05AF10,Pharmascience International Ltd.,2025-01-09,,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.110323
HU,Hungary,OGYEI,"ENTERO-SPA 0,2 ml gyomornedv-ellenálló lágy kapszula",peppermint oil,,24 X   - buborékcsomagolásban,OGYI-T-23720/01,A03AX15,Opella Healthcare Commercial Kft.,2025-06-25,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.110323
HU,Hungary,OGYEI,EPILETAM  250 mg filmtabletta,levetiracetam,,100 X   - buborékcsomagolásban,OGYI-T-22012/05,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.110323
HU,Hungary,OGYEI,EPILETAM  250 mg filmtabletta,levetiracetam,,120 X   - buborékcsomagolásban,OGYI-T-22012/06,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.110323
HU,Hungary,OGYEI,EPILETAM  250 mg filmtabletta,levetiracetam,,200 X   - buborékcsomagolásban,OGYI-T-22012/07,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.110323
HU,Hungary,OGYEI,EPILETAM  250 mg filmtabletta,levetiracetam,,30 X   - buborékcsomagolásban,OGYI-T-22012/01,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.111323
HU,Hungary,OGYEI,EPILETAM  250 mg filmtabletta,levetiracetam,,50 X   - buborékcsomagolásban,OGYI-T-22012/02,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.111323
HU,Hungary,OGYEI,EPILETAM  250 mg filmtabletta,levetiracetam,,60 X   - buborékcsomagolásban,OGYI-T-22012/03,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.111323
HU,Hungary,OGYEI,EPILETAM  250 mg filmtabletta,levetiracetam,,80 X   - buborékcsomagolásban,OGYI-T-22012/04,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.111323
HU,Hungary,OGYEI,EPILETAM  500 mg filmtabletta,levetiracetam,,100 X   - buborékcsomagolásban,OGYI-T-22012/12,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.111323
HU,Hungary,OGYEI,EPILETAM  500 mg filmtabletta,levetiracetam,,120 X   - buborékcsomagolásban,OGYI-T-22012/13,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.111323
HU,Hungary,OGYEI,EPILETAM  500 mg filmtabletta,levetiracetam,,200 X   - buborékcsomagolásban,OGYI-T-22012/14,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.111323
HU,Hungary,OGYEI,EPILETAM  500 mg filmtabletta,levetiracetam,,30 X   - buborékcsomagolásban,OGYI-T-22012/08,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.111323
HU,Hungary,OGYEI,EPILETAM  500 mg filmtabletta,levetiracetam,,50 X   - buborékcsomagolásban,OGYI-T-22012/09,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.112466
HU,Hungary,OGYEI,EPILETAM  500 mg filmtabletta,levetiracetam,,60 X   - buborékcsomagolásban,OGYI-T-22012/10,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.112466
HU,Hungary,OGYEI,EPILETAM  500 mg filmtabletta,levetiracetam,,80 X   - buborékcsomagolásban,OGYI-T-22012/11,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.112466
HU,Hungary,OGYEI,EPILETAM  750 mg filmtabletta,levetiracetam,,100 X   - buborékcsomagolásban,OGYI-T-22012/19,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.112466
HU,Hungary,OGYEI,EPILETAM  750 mg filmtabletta,levetiracetam,,120 X   - buborékcsomagolásban,OGYI-T-22012/20,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.112466
HU,Hungary,OGYEI,EPILETAM  750 mg filmtabletta,levetiracetam,,200 X   - buborékcsomagolásban,OGYI-T-22012/21,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.112466
HU,Hungary,OGYEI,EPILETAM  750 mg filmtabletta,levetiracetam,,30 X   - buborékcsomagolásban,OGYI-T-22012/15,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.112466
HU,Hungary,OGYEI,EPILETAM  750 mg filmtabletta,levetiracetam,,50 X   - buborékcsomagolásban,OGYI-T-22012/16,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.112466
HU,Hungary,OGYEI,EPILETAM  750 mg filmtabletta,levetiracetam,,60 X   - buborékcsomagolásban,OGYI-T-22012/17,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.113465
HU,Hungary,OGYEI,EPILETAM  750 mg filmtabletta,levetiracetam,,80 X   - buborékcsomagolásban,OGYI-T-22012/18,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.113465
HU,Hungary,OGYEI,EPILETAM 1000 mg filmtabletta,levetiracetam,,100 X   - buborékcsomagolásban,OGYI-T-22012/26,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.113465
HU,Hungary,OGYEI,EPILETAM 1000 mg filmtabletta,levetiracetam,,120 X   - buborékcsomagolásban,OGYI-T-22012/27,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.113465
HU,Hungary,OGYEI,EPILETAM 1000 mg filmtabletta,levetiracetam,,200 X   - buborékcsomagolásban,OGYI-T-22012/28,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.113465
HU,Hungary,OGYEI,EPILETAM 1000 mg filmtabletta,levetiracetam,,30 X   - buborékcsomagolásban,OGYI-T-22012/22,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.113465
HU,Hungary,OGYEI,EPILETAM 1000 mg filmtabletta,levetiracetam,,50 X   - buborékcsomagolásban,OGYI-T-22012/23,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.113465
HU,Hungary,OGYEI,EPILETAM 1000 mg filmtabletta,levetiracetam,,60 X   - buborékcsomagolásban,OGYI-T-22012/24,N03AX14,Egis Gyógyszergyár Zrt.,2017-08-18,2027-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.114463
