country_code,country_name,source,medicine_name,full_name,active_substance,strength,package_size,dosage_form,atc_code,marketing_auth_holder,market_status,market_status_code,status,scraped_at
SI,Slovenia,CBZ,Atoris,Atoris 10 mg filmsko obložene tablete,atorvastatinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),filmsko obložena tableta,C10AA05,"KRKA, d.d., Novo mesto",Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.458832
SI,Slovenia,CBZ,Kalcijev karbonat Lekarna Ljubljana,Kalcijev karbonat Lekarna Ljubljana 500 mg trde kapsule,calcii carbonas,,škatla s steklenièko s 100 kapsulami,"kapsula, trda",A12AA04,Lekarna Ljubljana,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.458832
SI,Slovenia,CBZ,5-Fluorouracil Ebewe,5-Fluorouracil Ebewe 50 mg/ml koncentrat za raztopino za injiciranje ali infundiranje,fluorouracilum,,škatla z 1 vialo z 20 ml koncentrata,Koncentrat za raztopino za injiciranje/infundiranje,L01BC02,EBEWE Pharma,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.458832
SI,Slovenia,CBZ,Enalapril Vitabalans,Enalapril Vitabalans 10 mg tablete,enalaprilum,,škatla s 30 tabletami (2 x 15 tablet v pretisnem omotu),tableta,C09AA02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.458832
SI,Slovenia,CBZ,Enalapril Vitabalans,Enalapril Vitabalans 20 mg tablete,enalaprilum,,škatla s 100 tabletami (5 x 20 tablet v pretisnem omotu),tableta,C09AA02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.458832
SI,Slovenia,CBZ,Enalapril Vitabalans,Enalapril Vitabalans 20 mg tablete,enalaprilum,,škatla s 30 tabletami (2 x 15 tablet v pretisnem omotu),tableta,C09AA02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.458832
SI,Slovenia,CBZ,Enalapril Vitabalans,Enalapril Vitabalans 5 mg tablete,enalaprilum,,škatla s 30 tabletami (2 x 15 tablet v pretisnem omotu),tableta,C09AA02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.458832
SI,Slovenia,CBZ,Enalapril Vitabalans,Enalapril Vitabalans 5 mg tablete,enalaprilum,,škatla s 100 tabletami (5 x 20 tablet v pretisnem omotu),tableta,C09AA02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.458832
SI,Slovenia,CBZ,Sortis,Sortis 80 mg filmsko obložene tablete,atorvastatinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),filmsko obložena tableta,C10AA05,Upjohn EESV,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.458832
SI,Slovenia,CBZ,Xylocaine,Xylocaine 20 mg/g gel,lidocainum,,škatla z 10 tubami s 30 g gela in aplikatorjem v pretisnih omotih,gel,N01BB02,Aspen Pharma Trading Limited,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.458832
SI,Slovenia,CBZ,Privigen,Privigen 100 mg/ml raztopina za infundiranje,immunoglobulina humana ad aplicationem intravascularem,,škatla z 1 vialo po 25 ml,raztopina za infundiranje,J06BA02,CSL Behring GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.458832
SI,Slovenia,CBZ,Zinacef,Zinacef 1500 mg prašek za raztopino za injiciranje ali infundiranje,cefuroximum,,škatla z 1 vialo s praškom,prašek za raztopino za injiciranje/infundiranje,J01DC02,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.459837
SI,Slovenia,CBZ,Midazolam Accord,Midazolam Accord 1 mg/ml raztopina za injiciranje ali infundiranje,midazolamum,,škatla z 10 ampulami (z odlomnim vratom z belo toèko in modrim trakom) s 5 ml raztopine v pretisnem omotu,raztopina za injiciranje/infundiranje,N05CD08,Accord Healthcare Polska Sp. z.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.459837
SI,Slovenia,CBZ,Onbrez,"Onbrez Breezhaler 300 mikrogramov prašek za inhaliranje, trde kapsule",indacaterolum,,škatla s 30 kapsulami v pretisnih omotih in enim inhalatorjem Onbrez Breezhaler,"prašek za inhaliranje, trda kapsula",R03AC18,Novartis Europharm Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.459837
SI,Slovenia,CBZ,XANAX,XANAX 1 mg tablete,alprazolamum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta,N05BA12,Upjohn EESV,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.459837
SI,Slovenia,CBZ,OMNISCAN,"OMNISCAN 0,5 mmol/ml raztopina za injiciranje",gadodiamidum,,"škatla z 10 vialami po 15 ml (0,5 mmol/ml)",raztopina za injiciranje,V08CA03,GE Healthcare AS,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.459837
SI,Slovenia,CBZ,OMNISCAN,"OMNISCAN 0,5 mmol/ml raztopina za injiciranje",gadodiamidum,,"škatla z 10 vialami po 20 ml (0,5 mmol/ml)",raztopina za injiciranje,V08CA03,GE Healthcare AS,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.459837
SI,Slovenia,CBZ,ENGERIX,ENGERIX-B 20 mikrogramov/1 ml suspenzija za injiciranje,antigenum hepatitidis B purificatum,,škatla z 1 napolnjeno injekcijsko brizgo z 1 ml suspenzije in 1 injekcijsko iglo,suspenzija za injiciranje,J07BC01,GlaxoSmithKline Biologicals S.A.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.459837
SI,Slovenia,CBZ,XANAX,XANAX SR 1 mg tablete s podaljšanim sprošèanjem,alprazolamum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta s podaljšanim sprošèanjem,N05BA12,Upjohn EESV,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.459837
SI,Slovenia,CBZ,Dalacin,DALACIN 20 mg/g vaginalna krema,clindamycinum,,škatla s tubo s 40 g kreme in 7 aplikatorji,vaginalna krema,G01AA10,Pfizer Luxembourg SARL,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.459837
SI,Slovenia,CBZ,Karboplatin medac,Karboplatin medac 10 mg/ml koncentrat za raztopino za infundiranje,carboplatinum,,škatla z 1 vialo s 15 ml koncentrata,koncentrat za raztopino za infundiranje,L01XA02,Medac GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.459837
SI,Slovenia,CBZ,Irinotekan Viatris,Irinotekan Viatris 20 mg/ml koncentrat za raztopino za infundiranje,,,škatla z 1 vialo s 15 ml koncentrata,koncentrat za raztopino za infundiranje,L01CE02,Viatris Limited,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.459837
SI,Slovenia,CBZ,Irinotekan Viatris,Irinotekan Viatris 20 mg/ml koncentrat za raztopino za infundiranje,,,škatla z 1 vialo s 25 ml koncentrata,koncentrat za raztopino za infundiranje,L01CE02,Viatris Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.459837
SI,Slovenia,CBZ,Docetaksel Sandoz,Docetaksel Sandoz 10 mg/ml koncentrat za raztopino za infundiranje,docetaxelum,,škatla z 1 vialo z 2 ml koncentrata brez zašèitnega ovoja,koncentrat za raztopino za infundiranje,L01CD02,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.459837
SI,Slovenia,CBZ,Docetaksel Sandoz,Docetaksel Sandoz 10 mg/ml koncentrat za raztopino za infundiranje,docetaxelum,,škatla z 1 vialo z 8 ml koncentrata brez zašèitnega ovoja,koncentrat za raztopino za infundiranje,L01CD02,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.459837
SI,Slovenia,CBZ,Gemcitabin Sandoz,Gemcitabin Sandoz 10 mg/ml koncentrat za raztopino za infundiranje,gemcitabinum,,škatla z 1 vialo z 20 ml koncentrata,koncentrat za raztopino za infundiranje,L01BC05,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.460833
SI,Slovenia,CBZ,Gemcitabin Sandoz,Gemcitabin Sandoz 10 mg/ml koncentrat za raztopino za infundiranje,gemcitabinum,,škatla z 1 vialo s 100 ml koncentrata,koncentrat za raztopino za infundiranje,L01BC05,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.460833
SI,Slovenia,CBZ,Irinotekan Ebewe,Irinotekan Ebewe 20 mg/ml koncentrat za raztopino za infundiranje,irinotecanum,,škatla z 1 vialo s 5 ml koncentrata,koncentrat za raztopino za infundiranje,L01XX19,EBEWE Pharma,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.460833
SI,Slovenia,CBZ,Irinotekan Ebewe,Irinotekan Ebewe 20 mg/ml koncentrat za raztopino za infundiranje,irinotecanum,,škatla z 1 vialo z 2 ml koncentrata,koncentrat za raztopino za infundiranje,L01XX19,EBEWE Pharma,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.460833
SI,Slovenia,CBZ,Irinotekan Ebewe,Irinotekan Ebewe 20 mg/ml koncentrat za raztopino za infundiranje,irinotecanum,,škatla z 1 vialo s 15 ml koncentrata,koncentrat za raztopino za infundiranje,L01XX19,EBEWE Pharma,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.460833
SI,Slovenia,CBZ,Paklitaksel Kabi,Paklitaksel Kabi 6 mg/ml koncentrat za raztopino za infundiranje,paclitaxelum,,škatla z 1 vialo s klorobutilnim ali bromobutilnim zamaškom s 5 ml koncentrata,koncentrat za raztopino za infundiranje,L01CD01,Fresenius Kabi Deutschland GmbH,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.460833
SI,Slovenia,CBZ,Epirubicin Teva,Epirubicin Teva 2 mg/ml raztopina za injiciranje ali infundiranje,epirubicinum,,škatla z 1 vialo s 100 ml raztopine,raztopina za injiciranje/infundiranje,L01DB03,Teva B.V.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.460833
SI,Slovenia,CBZ,Flavamed,Flavamed 60 mg šumeèe tablete,ambroxolum,,škatla z 1 polipropilenskim vsebnikom z 10 tabletami,šumeèa tableta,R05CB06,BERLIN-CHEMIE AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.460833
SI,Slovenia,CBZ,Doprigalin,"Doprigalin 2 mg/0,625 mg tablete",perindoprilum et diuretica,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta,C09BA04,Galex d.o.o.,Napovedano zaèasno prenehanje opravljanja prometa,4,upcoming,2026-03-14T16:09:12.460833
SI,Slovenia,CBZ,Doprigalin,"Doprigalin 4 mg/1,25 mg tablete",perindoprilum et diuretica,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta,C09BA04,Galex d.o.o.,Napovedano zaèasno prenehanje opravljanja prometa,4,upcoming,2026-03-14T16:09:12.460833
SI,Slovenia,CBZ,Flavamed,Flavamed 6 mg/ml peroralna raztopina,ambroxolum,,škatla s steklenièko s 100 ml raztopine in merilno žlièko,peroralna raztopina,R05CB06,BERLIN-CHEMIE AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.460833
SI,Slovenia,CBZ,Sortis,Sortis 10 mg žveèljive tablete,atorvastatinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),žveèljiva tableta,C10AA05,Upjohn EESV,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.460833
SI,Slovenia,CBZ,Sortis,Sortis 20 mg žveèljive tablete,atorvastatinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),žveèljiva tableta,C10AA05,Upjohn EESV,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.460833
SI,Slovenia,CBZ,Paramax,Paramax Comp 500 mg/65 mg tablete,paracetamoli combinationes sine psycholepticis,,škatla z 10 tabletami (1 x 10 tablet v pretisnem omotu),tableta,N02BE51,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.460833
SI,Slovenia,CBZ,Intratect,Intratect 50 g/l raztopina za infundiranje,immunoglobulina humana ad aplicationem intravascularem,,škatla z 1 vialo s 50 ml raztopine,raztopina za infundiranje,J06BA02,Biotest Pharma GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,BRINAVESS,BRINAVESS 20 mg/ml koncentrat za raztopino za infundiranje,vernakalantum,,1 vialo po 25 ml,koncentrat za raztopino za infundiranje,C01BG11,ADVANZ PHARMA Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Doksorubicin Teva,Doksorubicin Teva 2 mg/ml koncentrat za raztopino za infundiranje,doxorubicinum,,škatla z 1 vialo s 100 ml koncentrata,koncentrat za raztopino za infundiranje,L01DB01,Teva Pharma B.V.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Glukoza Baxter 100 mg/ml raztopina za infundiranje,"Glukoza Baxter 100 mg/ml raztopina za infundiranje, škatla z 20 vreèami (Viaflo) s 500 ml raztopine",carbohydrata,,škatla z 20 vreèami (Viaflo) s 500 ml raztopine,raztopina za infundiranje,B05BA03,BAXTER d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Remifentanil Teva,Remifentanil Teva 1 mg prašek za koncentrat za raztopino za injiciranje ali infundiranje,remifentanilum,,škatla z 1 vialo s praškom,prašek za koncentrat za raztopino za injiciranje/infundiranje,N01AH06,Teva Pharma B.V.,Napovedana motnja v preskrbi,3,upcoming,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Scintimun,Scintimun 1 mg komplet za pripravo radiofarmaka,technetio 99mTc signata immunosera antigenis granulocitorum,,komplet za pripravo radiofarmaka   2 viali praška + 2 viali vehikla,komplet za pripravo radiofarmaka,V09HA03,TELIX INNOVATIONS,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Ibandronska kislina Teva,Ibandronska kislina Teva 150 mg filmsko obložene tablete,acidum ibandronicum,,škatla s 3 tabletami v pretisnih omotih,filmsko obložena tableta,M05BA06,Teva B.V.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Dotarem,"DOTAREM 0,5 mmol/ml raztopina za injiciranje",acidum gadotericum,,škatla z 1 vialo z 10 ml raztopine,raztopina za injiciranje,V08CA02,Guerbet,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Celekoksib Lek,Celekoksib Lek 100 mg trde kapsule,celecoxibum,,škatla z 20 kapsulami (2 x 10 kapsul v pretisnem omotu),"kapsula, trda",M01AH01,Lek d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Celekoksib Lek,Celekoksib Lek 200 mg trde kapsule,celecoxibum,,škatla z 20 kapsulami (2 x 10 kapsul v pretisnem omotu),"kapsula, trda",M01AH01,Lek d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Flukloksacilin Altamedics,Flukloksacilin Altamedics 1 g prašek za raztopino za injiciranje/infundiranje,flucloxacillinum,,škatla z 10 vialami s praškom,prašek za raztopino za injiciranje/infundiranje,J01CF05,ALTAMEDICS d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Flukloksacilin Altamedics,Flukloksacilin Altamedics 2 g prašek za raztopino za injiciranje/infundiranje,flucloxacillinum,,škatla z 10 vialami s praškom,prašek za raztopino za injiciranje/infundiranje,J01CF05,ALTAMEDICS d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Gemcitabin Sandoz,Gemcitabin Sandoz 40 mg/ml koncentrat za raztopino za infundiranje,gemcitabinum,,"škatla z 1 vialo (5 ml) z zašèitnim omotom ( Onco-Safe ) ali krèljivo folijo, s koncentratom",koncentrat za raztopino za infundiranje,L01BC05,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Gemcitabin Sandoz,Gemcitabin Sandoz 40 mg/ml koncentrat za raztopino za infundiranje,gemcitabinum,,"škatla z 1 vialo (25 ml) z zašèitnim omotom ( Onco-Safe ) ali krèljivo folijo, s koncentratom",koncentrat za raztopino za infundiranje,L01BC05,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Gemcitabin Sandoz,Gemcitabin Sandoz 40 mg/ml koncentrat za raztopino za infundiranje,gemcitabinum,,"škatla z 1 vialo (50 ml) z zašèitnim omotom ( Onco-Safe ) ali krèljivo folijo, s koncentratom",koncentrat za raztopino za infundiranje,L01BC05,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Urutal,URUTAL 24 mg tablete,betahistinum,,škatla s 50 tabletami (5 x 10 tablet v pretisnem omotu),tableta,N07CA01,"BELUPO, d.o.o., Ljubljana",Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Fraxiparine,FRAXIPARINE 9500 i.e. anti-Xa/ml raztopina za injiciranje v veèodmerni viali,nadroparinum,,škatla z 10 veèodmernimi vialami s 5 ml raztopine,raztopina za injiciranje,B01AB06,Viatris Healthcare Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.461832
SI,Slovenia,CBZ,Lacidipin Teva,Lacidipin Teva 4 mg filmsko obložene tablete,lacidipinum,,škatla z 28 tabletami (4 x 7 tablet v pretisnem omotu),filmsko obložena tableta,C08CA09,Teva Pharma B.V.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.463054
SI,Slovenia,CBZ,Ascalcin,Ascalcin 500 mg/300 mg šumeèi prašek z okusom limone,acidum acetylsalicylicum in combinationibus sine psycholepticis,,škatla z 10 vreèicami s praškom,šumeèi prašek,N02BA51,Lekarna Ljubljana,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.463054
SI,Slovenia,CBZ,Donepezil Pliva,Donepezil Pliva 5 mg filmsko obložene tablete,donepezilum,,škatla z 28 tabletami (2 x 14 tablet v pretisnem omotu),filmsko obložena tableta,N06DA02,PLIVA LJUBLJANA d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.463054
SI,Slovenia,CBZ,Carboplatin Ebewe,Carboplatin Ebewe 10 mg/ml koncentrat za raztopino za infundiranje,carboplatinum,,škatla z 1 vialo s 60 ml koncentrata,koncentrat za raztopino za infundiranje,L01XA02,EBEWE Pharma,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.463054
SI,Slovenia,CBZ,Carboplatin Ebewe,Carboplatin Ebewe 10 mg/ml koncentrat za raztopino za infundiranje,carboplatinum,,škatla z 1 vialo s 100 ml koncentrata,koncentrat za raztopino za infundiranje,L01XA02,EBEWE Pharma,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.463054
SI,Slovenia,CBZ,Pravastatin Teva,Pravastatin Teva 20 mg tablete,pravastatinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta,C10AA03,Teva Pharma B.V.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.463054
SI,Slovenia,CBZ,Pravastatin Teva,Pravastatin Teva 40 mg tablete,pravastatinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta,C10AA03,Teva Pharma B.V.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.463054
SI,Slovenia,CBZ,Bilador,Bilador 20 mg tablete,bilastinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta,R06AX29,Menarini International O.L.S.A.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.463054
SI,Slovenia,CBZ,MAXALT,MAXALT 10 mg peroralni liofilizat,rizatriptanum,,škatla s 6 peroralnimi liofilizati (2 škatlici za prenašanje x 3 vreèke s po 1 liofilizatom v aluminijasti vreèki),peroralni liofilizat,N02CC04,"Merck Sharp & Dohme, d.o.o.",Napovedano zaèasno prenehanje opravljanja prometa,4,upcoming,2026-03-14T16:09:12.463054
SI,Slovenia,CBZ,Octanate,Octanate 50 i.e./ml prašek in vehikel za raztopino za injiciranje,coagulationis factor VIII,,"škatla z 1 vialo s praškom in škatla z 1 vialo s 5 ml vehikla, 1 brizgo za enkratno uporabo, enim pretoènim setom, enim injekcijskim kompletom in dvema alkoholnima zložencema",Prašek in vehikel za raztopino za injiciranje,B02BD02,Octapharma (IP) SPRL,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.463054
SI,Slovenia,CBZ,Octanate,Octanate 50 i.e./ml prašek in vehikel za raztopino za injiciranje,coagulationis factor VIII,,"škatla z 1 vialo s praškom in škatla z 1 vialo z 10 ml vehikla, 1 brizgo za enkratno uporabo, enim pretoènim setom, enim injekcijskim kompletom in dvema alkoholnima zložencema",Prašek in vehikel za raztopino za injiciranje,B02BD02,Octapharma (IP) SPRL,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.463054
SI,Slovenia,CBZ,Octanine,OCTANINE 500 i.e. prašek in vehikel za raztopino za injiciranje,coagulationis factor IX,,"škatla z 1 vialo s praškom in škatla z 1 vialo s 5 ml vehikla ter med. pripomoèki, vkljuèno z pripomoèki za i.v. injiciranje (1 pretoèni set, 1 infuzijski set, 1brizga za enkratno uporabo) in 2 alkoholnima zložencema",Prašek in vehikel za raztopino za injiciranje,B02BD04,Octapharma (IP) SPRL,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.463054
SI,Slovenia,CBZ,Amlodipin Vitabalans,Amlodipin Vitabalans 10 mg tablete,amlodipinum,,škatla s 30 tabletami (1 x 30 tablet v pretisnem omotu),tableta,C08CA01,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.463054
SI,Slovenia,CBZ,Amlodipin Vitabalans,Amlodipin Vitabalans 10 mg tablete,amlodipinum,,škatla s 100 tabletami (4 x 25 tablet v pretisnem omotu),tableta,C08CA01,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.463054
SI,Slovenia,CBZ,Amlodipin Vitabalans,Amlodipin Vitabalans 5 mg tablete,amlodipinum,,škatla s 30 tabletami (1 x 30 tablet v pretisnem omotu),tableta,C08CA01,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.464053
SI,Slovenia,CBZ,Amlodipin Vitabalans,Amlodipin Vitabalans 5 mg tablete,amlodipinum,,škatla s 100 tabletami (4 x 25 tablet v pretisnem omotu),tableta,C08CA01,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.464053
SI,Slovenia,CBZ,Propofol Baxter,Propofol Baxter 10 mg/ml emulzija za injiciranje ali infundiranje,propofolum,,škatla z 1 vialo s 50 ml emulzije,emulzija za injiciranje/infundiranje,N01AX10,Baxter Holding B.V.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.464053
SI,Slovenia,CBZ,Propofol Baxter 10 mg/ml emulzija za injiciranje ali infundiranje,"Propofol Baxter 10 mg/ml emulzija za injiciranje ali infundiranje, škatla z 1 vialo s 100 ml emulzije",propofolum,,škatla z 1 vialo s 100 ml emulzije,emulzija za injiciranje/infundiranje,N01AX10,Baxter Holding B.V.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.464053
SI,Slovenia,CBZ,Propofol Baxter,Propofol Baxter 20 mg/ml emulzija za injiciranje ali infundiranje,propofolum,,škatla z 1 vialo s 50 ml emulzije,emulzija za injiciranje/infundiranje,N01AX10,Baxter Holding B.V.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.464053
SI,Slovenia,CBZ,Fluoksetin Vitabalans,Fluoksetin Vitabalans 20 mg filmsko obložene tablete,fluoxetinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),filmsko obložena tableta,N06AB03,Vitabalans oy,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.464053
SI,Slovenia,CBZ,AFLODERM,"AFLODERM 0,5 mg/g krema",alclometasonum,,škatla s tubo s 40 g kreme,krema,D07AB10,"BELUPO, d.o.o., Ljubljana",Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.464053
SI,Slovenia,CBZ,AFLODERM,"AFLODERM 0,5 mg/g mazilo",alclometasonum,,škatla s tubo s 40 g mazila,mazilo,D07AB10,"BELUPO, d.o.o., Ljubljana",Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.464053
SI,Slovenia,CBZ,Daylla,"Daylla 3 mg/0,02 mg filmsko obložene tablete",drospirenonum et estrogenum,,škatla z 21 tabletami (1 x 21 tablet v pretisnem omotu),filmsko obložena tableta,G03AA12,Gedeon Richter Plc.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.464053
SI,Slovenia,CBZ,Ursofalk,Ursofalk 500 mg filmsko obložene tablete,acidum ursodeoxycholicum,,škatla s 50 tabletami (2 x 25 tablet v pretisnem omotu),filmsko obložena tableta,A05AA02,Dr. Falk Pharma GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.464053
SI,Slovenia,CBZ,Loquen,Loquen SR 200 mg tablete s podaljšanim sprošèanjem,quetiapinum,,škatla s 60 tabletami (6 x 10 tablet v pretisnem omotu),tableta s podaljšanim sprošèanjem,N05AH04,Teva Pharma B.V.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.464053
SI,Slovenia,CBZ,Loquen,Loquen SR 300 mg tablete s podaljšanim sprošèanjem,quetiapinum,,škatla s 60 tabletami (6 x 10 tablet v pretisnem omotu),tableta s podaljšanim sprošèanjem,N05AH04,Teva Pharma B.V.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.464053
SI,Slovenia,CBZ,Cetixin,Cetixin 10 mg filmsko obložene tablete,cetirizinum,,škatla s 50 tabletami (5 x 10 tablet v pretisnem omotu),filmsko obložena tableta,R06AE07,Vitabalans oy,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.464053
