file,substance,atc_code
CA_HPSC_shortage_2026-03-13.csv,GLN-ATOVAQUONE,
CA_HPSC_shortage_2026-03-13.csv,CETROTIDE,
CA_HPSC_shortage_2026-03-13.csv,APO-PINDOL TAB 5MG,
CA_HPSC_shortage_2026-03-13.csv,APTIVUS,
CA_HPSC_shortage_2026-03-13.csv,MYLAN-EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL FUMARATE,
CA_HPSC_shortage_2026-03-13.csv,JAMP-VALACYCLOVIR,
CA_HPSC_shortage_2026-03-13.csv,TEVA-TRIACOMB,
CA_HPSC_shortage_2026-03-13.csv,GALLIUM (GA67) CITRATE INJECTION,
CA_HPSC_shortage_2026-03-13.csv,MEZERA,
CA_HPSC_shortage_2026-03-13.csv,TOPACTIN EMOLLIENT CREAM 0.05%,
CA_HPSC_shortage_2026-03-13.csv,CUBICIN RF,
CA_HPSC_shortage_2026-03-13.csv,ACUVAIL,
CA_HPSC_shortage_2026-03-13.csv,PMS DOCUSATE-CALCIUM CAP 240MG USP,
CA_HPSC_shortage_2026-03-13.csv,STIEVA-A,
CA_HPSC_shortage_2026-03-13.csv,NUTRINEAL PD4,
CA_HPSC_shortage_2026-03-13.csv,INTRON A,
CA_HPSC_shortage_2026-03-13.csv,APO-ACETAMINOPHEN CAPLETS,
CA_HPSC_shortage_2026-03-13.csv,HANZEMA,
CA_HPSC_shortage_2026-03-13.csv,HUMALOG,
CA_HPSC_shortage_2026-03-13.csv,POTASSIUM PHOSPHATES,
CA_HPSC_shortage_2026-03-13.csv,!!T3PROLEUKIN,
CA_HPSC_shortage_2026-03-13.csv,DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML,
CA_HPSC_shortage_2026-03-13.csv,PATADAY,
CA_HPSC_shortage_2026-03-13.csv,VITAMIN A ACID 0.01% GEL,
CA_HPSC_shortage_2026-03-13.csv,HYZAAR 50/12.5MG,
CA_HPSC_shortage_2026-03-13.csv,DIABETA,
CA_HPSC_shortage_2026-03-13.csv,PYRIDIUM 200MG,
CA_HPSC_shortage_2026-03-13.csv,ARZERRA,
CA_HPSC_shortage_2026-03-13.csv,DEPO-MEDROL (WITH PRESERVATIVE) 80 MG/ML,
CA_HPSC_shortage_2026-03-13.csv,FLUVIRAL,
CA_HPSC_shortage_2026-03-13.csv,QUELICIN,
CA_HPSC_shortage_2026-03-13.csv,APO-TRIMEBUTINE,
CA_HPSC_shortage_2026-03-13.csv,WAMPOLE-ACETAMINOPHEN/CODEINE/CAFFEINE,
CA_HPSC_shortage_2026-03-13.csv,YAZ,
CA_HPSC_shortage_2026-03-13.csv,APO-NADOLOL,
CA_HPSC_shortage_2026-03-13.csv,PROCHLORAZINE,
CA_HPSC_shortage_2026-03-13.csv,AVALIDE,
CA_HPSC_shortage_2026-03-13.csv,ZARONTIN CAP 250MG,
CA_HPSC_shortage_2026-03-13.csv,BRICANYL TURBUHALER,
CA_HPSC_shortage_2026-03-13.csv,DAN-GARD,
CA_HPSC_shortage_2026-03-13.csv,CLOTRIMADERM VAG CREAM 1%,
CA_HPSC_shortage_2026-03-13.csv,NOVOLIN GE TORONTO,
CA_HPSC_shortage_2026-03-13.csv,REPATHA,
CA_HPSC_shortage_2026-03-13.csv,MIRAPEX,
CA_HPSC_shortage_2026-03-13.csv,BRAVELLE,
CA_HPSC_shortage_2026-03-13.csv,TARO-BENZOYL PEROXIDE / CLINDAMYCIN KIT,
CA_HPSC_shortage_2026-03-13.csv,HUMULIN R,
CA_HPSC_shortage_2026-03-13.csv,TRUSOPT PRESERVATIVE-FREE,
CA_HPSC_shortage_2026-03-13.csv,TEPADINA,
CA_HPSC_shortage_2026-03-13.csv,AURO-CEFPROZIL,
CA_HPSC_shortage_2026-03-13.csv,MULTAQ,
CA_HPSC_shortage_2026-03-13.csv,HYDROXYUREA,
CA_HPSC_shortage_2026-03-13.csv,CHLOROMYCETIN SUCCINATE INJECTION 1GM,
CA_HPSC_shortage_2026-03-13.csv,PMS-RISEDRONATE,
CA_HPSC_shortage_2026-03-13.csv,MARCAINE 2.5 MG/ML,
CA_HPSC_shortage_2026-03-13.csv,NADRYL 50MG,
CA_HPSC_shortage_2026-03-13.csv,ARIXTRA,
CA_HPSC_shortage_2026-03-13.csv,APO-VERAP TAB 80MG,
CA_HPSC_shortage_2026-03-13.csv,REFRESH REDNESS RELIEF,
CA_HPSC_shortage_2026-03-13.csv,ACID CONTROL,
CA_HPSC_shortage_2026-03-13.csv,TOPIDERM HC 2%,
CA_HPSC_shortage_2026-03-13.csv,EMEND TRI-PACK,
CA_HPSC_shortage_2026-03-13.csv,IMDUR,
CA_HPSC_shortage_2026-03-13.csv,VITAMIN C,
CA_HPSC_shortage_2026-03-13.csv,COLESTID ORANGE GRANULES,
CA_HPSC_shortage_2026-03-13.csv,ULTRAVATE CREAM,
CA_HPSC_shortage_2026-03-13.csv,YONDELIS,
CA_HPSC_shortage_2026-03-13.csv,OSNUVO,
CA_HPSC_shortage_2026-03-13.csv,MARCAINE E 5.0 MG/ML,
CA_HPSC_shortage_2026-03-13.csv,PREVEX B CREAM 0.1%,
CA_HPSC_shortage_2026-03-13.csv,ERYTHRO-ES,
CA_HPSC_shortage_2026-03-13.csv,DEXTROSE INJECTION USP,
CA_HPSC_shortage_2026-03-13.csv,RAN-CYPROTERONE/ETHINYL ESTRADIOL,
CA_HPSC_shortage_2026-03-13.csv,RENVELA,
CA_HPSC_shortage_2026-03-13.csv,APO-DILTIAZ,
CA_HPSC_shortage_2026-03-13.csv,HYDREA CAP 500MG,
CA_HPSC_shortage_2026-03-13.csv,PUREGON,
CA_HPSC_shortage_2026-03-13.csv,NOVO-HYDROXYZIN,
CA_HPSC_shortage_2026-03-13.csv,ORCIPRENALINE,
CA_HPSC_shortage_2026-03-13.csv,ZEVTERA,
CA_HPSC_shortage_2026-03-13.csv,TEVA-AMPICILLIN,
CA_HPSC_shortage_2026-03-13.csv,AMINOSYN II 10%,
CA_HPSC_shortage_2026-03-13.csv,ACID CONCENTRATE D12304,
CA_HPSC_shortage_2026-03-13.csv,VIACORAM,
CA_HPSC_shortage_2026-03-13.csv,JURNISTA,
CA_HPSC_shortage_2026-03-13.csv,TEGRETOL CHEWTABS 200MG,
CA_HPSC_shortage_2026-03-13.csv,PREMARIN VAGINAL CREAM,
CA_HPSC_shortage_2026-03-13.csv,TARCEVA,
CA_HPSC_shortage_2026-03-13.csv,LOZIDE,
CA_HPSC_shortage_2026-03-13.csv,GAMMAGARD S/D,
CA_HPSC_shortage_2026-03-13.csv,APO-TIAPROFENIC TABLETS-200MG,
CA_HPSC_shortage_2026-03-13.csv,DEXEDRINE TABLETS (5MG),
CA_HPSC_shortage_2026-03-13.csv,TEGRETOL SUSPENSION,
CA_HPSC_shortage_2026-03-13.csv,ARAVA 20 MG,
CA_HPSC_shortage_2026-03-13.csv,DALACIN C PHOSPHATE,
CA_HPSC_shortage_2026-03-13.csv,LOXAPAC IM,
CA_HPSC_shortage_2026-03-13.csv,LIORESAL TAB 10MG,
CA_HPSC_shortage_2026-03-13.csv,APO-AMOXI CLAV 250MG/62.5MG PER 5ML,
CA_HPSC_shortage_2026-03-13.csv,APO-HYDRO,
CA_HPSC_shortage_2026-03-13.csv,"EXTRA STRENGTH CONTAC COMPLETE COUGH, COLD & FLU",
CA_HPSC_shortage_2026-03-13.csv,TEVA-VALACYCLOVIR,
CA_HPSC_shortage_2026-03-13.csv,ANDROGEL,
CA_HPSC_shortage_2026-03-13.csv,ACETAMINOPHEN 325 MG WITH 15 MG CAFFEINE AND 8 MG CODEINE PHOSPHATE,
CA_HPSC_shortage_2026-03-13.csv,ADRENALIN CHLORIDE SOL 1:1000 AMP,
CA_HPSC_shortage_2026-03-13.csv,SEASONIQUE,
CA_HPSC_shortage_2026-03-13.csv,!!T3TEVA-IPRATROPIUM STERINEBS,
CA_HPSC_shortage_2026-03-13.csv,ZOLOFT CAP 100MG,
CA_HPSC_shortage_2026-03-13.csv,PDP-HYDROCODONE,
CA_HPSC_shortage_2026-03-13.csv,TEVA-CEPHALEXIN 250,
CA_HPSC_shortage_2026-03-13.csv,SOM-PAM,
CA_HPSC_shortage_2026-03-13.csv,ACETAMINOPHEN TABLETS USP 500 MG,
CA_HPSC_shortage_2026-03-13.csv,APO-ADEFOVIR,
CA_HPSC_shortage_2026-03-13.csv,JAYDESS,
CA_HPSC_shortage_2026-03-13.csv,GLUCONORM 0.5MG,
CA_HPSC_shortage_2026-03-13.csv,VENOMIL MIXED VESPID VENOM PROTEIN (360MCG),
CA_HPSC_shortage_2026-03-13.csv,VOLTAREN SR,
CA_HPSC_shortage_2026-03-13.csv,STREPTOMYCIN FOR INJECTION USP,
CA_HPSC_shortage_2026-03-13.csv,TIMOPTIC-XE,
CA_HPSC_shortage_2026-03-13.csv,EURO-CYPROHEPTADINE 2MG/5ML,
CA_HPSC_shortage_2026-03-13.csv,PATANOL,
CA_HPSC_shortage_2026-03-13.csv,!!T3PROCYTOX,
CA_HPSC_shortage_2026-03-13.csv,ASATAB EC 325MG,
CA_HPSC_shortage_2026-03-13.csv,BALMINIL DM (3MG/ML SUCROSE FREE),
CA_HPSC_shortage_2026-03-13.csv,EDECRIN,
CA_HPSC_shortage_2026-03-13.csv,BICART SELECT COMBI-PAK,
CA_HPSC_shortage_2026-03-13.csv,CLIMARA 100,
CA_HPSC_shortage_2026-03-13.csv,DIPROSALIC,
CA_HPSC_shortage_2026-03-13.csv,ARTHROTEC 75,
CA_HPSC_shortage_2026-03-13.csv,ETIBI,
CA_HPSC_shortage_2026-03-13.csv,LEVULAN KERASTICK,
CA_HPSC_shortage_2026-03-13.csv,TRETTEN,
CA_HPSC_shortage_2026-03-13.csv,FLOMAX CR,
CA_HPSC_shortage_2026-03-13.csv,NASACORT AQ,
CA_HPSC_shortage_2026-03-13.csv,ACTONEL,
CA_HPSC_shortage_2026-03-13.csv,APO-AMOXI SUGAR FREE,
CA_HPSC_shortage_2026-03-13.csv,ROCALTROL,
CA_HPSC_shortage_2026-03-13.csv,TRYPTAN,
CA_HPSC_shortage_2026-03-13.csv,RISPERDAL,
CA_HPSC_shortage_2026-03-13.csv,VIOKACE,
CA_HPSC_shortage_2026-03-13.csv,LANCORA,
CA_HPSC_shortage_2026-03-13.csv,TRI-CIRA 28,
CA_HPSC_shortage_2026-03-13.csv,NYADERM VAG CRM 25000UNIT/GM,
CA_HPSC_shortage_2026-03-13.csv,ORILISSA,
CA_HPSC_shortage_2026-03-13.csv,VIBERZI,
CA_HPSC_shortage_2026-03-13.csv,IMOVANE 7.5 - TAB 7.5MG,
CA_HPSC_shortage_2026-03-13.csv,ESTRADOT 50,
CA_HPSC_shortage_2026-03-13.csv,BIPAZEN,
CA_HPSC_shortage_2026-03-13.csv,COTAZYM ECS 8,
CA_HPSC_shortage_2026-03-13.csv,EPIPEN,
CA_HPSC_shortage_2026-03-13.csv,DIFLUCAN PWS 50MG/5ML,
CA_HPSC_shortage_2026-03-13.csv,MYLAN-HYDROXYUREA,
CA_HPSC_shortage_2026-03-13.csv,ZYLOPRIM,
CA_HPSC_shortage_2026-03-13.csv,PULMOPHYLLINE ELX,
CA_HPSC_shortage_2026-03-13.csv,OCPHYL,
CA_HPSC_shortage_2026-03-13.csv,ODAN PROCTOMYXIN HC SUPPOSITORIES,
CA_HPSC_shortage_2026-03-13.csv,TUSSODAN DM SYRUP,
CA_HPSC_shortage_2026-03-13.csv,APO-TAMOX TAB 20MG,
CA_HPSC_shortage_2026-03-13.csv,SALOFALK,
CA_HPSC_shortage_2026-03-13.csv,ZINCOFAX EXTRA STRENGTH,
CA_HPSC_shortage_2026-03-13.csv,NUCYNTA EXTENDED-RELEASE,
CA_HPSC_shortage_2026-03-13.csv,TEVA-PINDOLOL,
CA_HPSC_shortage_2026-03-13.csv,TRICIRA LO,
CA_HPSC_shortage_2026-03-13.csv,NIASPAN FCT,
CA_HPSC_shortage_2026-03-13.csv,WELLBUTRIN XL,
CA_HPSC_shortage_2026-03-13.csv,ATIVAN,
CA_HPSC_shortage_2026-03-13.csv,CELEBREX,
CA_HPSC_shortage_2026-03-13.csv,TABRECTA,
CA_HPSC_shortage_2026-03-13.csv,APO-ATENOL TAB 100MG,
CA_HPSC_shortage_2026-03-13.csv,TYPHIM VI,
CA_HPSC_shortage_2026-03-13.csv,PRALUENT,
CA_HPSC_shortage_2026-03-13.csv,APO-DIPIVEFRIN,
CA_HPSC_shortage_2026-03-13.csv,MENJUGATE,
CA_HPSC_shortage_2026-03-13.csv,XYLOCAINE SPRAY,
CA_HPSC_shortage_2026-03-13.csv,TARO-LISDEXAMFETAMINE CHEWABLE TABLETS,
CA_HPSC_shortage_2026-03-13.csv,JAMPZINC-HC,
CA_HPSC_shortage_2026-03-13.csv,XANAX TS,
CA_HPSC_shortage_2026-03-13.csv,ALKERAN,
CA_HPSC_shortage_2026-03-13.csv,KAYEXALATE,
CA_HPSC_shortage_2026-03-13.csv,AURO-INDOMETHACIN,
CA_HPSC_shortage_2026-03-13.csv,PROLEUKIN,
CA_HPSC_shortage_2026-03-13.csv,SANDOZ SITAGLIPTIN-METFORMIN,
CA_HPSC_shortage_2026-03-13.csv,SOFLAX,
CA_HPSC_shortage_2026-03-13.csv,BACKUP PLAN ONESTEP,
CA_HPSC_shortage_2026-03-13.csv,FORTAZ - INJ 2G/VIAL,
CA_HPSC_shortage_2026-03-13.csv,STATEX-SUPPOSITORIES 10MG,
CA_HPSC_shortage_2026-03-13.csv,RECLIPSEN 28,
CA_HPSC_shortage_2026-03-13.csv,AMINOPHYLLINE INJECTION 25MG/ML,
CA_HPSC_shortage_2026-03-13.csv,ONIVYDE,
CA_HPSC_shortage_2026-03-13.csv,XYLOCAINE VISCOUS 2%,
CA_HPSC_shortage_2026-03-13.csv,LASIX ORAL SOLUTION,
CA_HPSC_shortage_2026-03-13.csv,DOVONEX,
CA_HPSC_shortage_2026-03-13.csv,PRIMENE 10%,
CA_HPSC_shortage_2026-03-13.csv,JAMP ACETAMINOPHEN 500,
CA_HPSC_shortage_2026-03-13.csv,MALARONE PEDIATRIC,
CA_HPSC_shortage_2026-03-13.csv,RELPAX,
CA_HPSC_shortage_2026-03-13.csv,SULFATRIM,
CA_HPSC_shortage_2026-03-13.csv,CLOTRIMADERM VAGINAL 3,
CA_HPSC_shortage_2026-03-13.csv,UROCIT-K,
CA_HPSC_shortage_2026-03-13.csv,APO-EFAVIRENZ-EMTRICITABINE-TENOFOVIR,
CA_HPSC_shortage_2026-03-13.csv,RAPAFLO,
CA_HPSC_shortage_2026-03-13.csv,OLUX-E,
CA_HPSC_shortage_2026-03-13.csv,DIMENHYDRINATE INJECTION USP,
CA_HPSC_shortage_2026-03-13.csv,Technelite,
CA_HPSC_shortage_2026-03-13.csv,TOLOXIN,
CA_HPSC_shortage_2026-03-13.csv,ASATAB 80 MG CHEWABLE TABLETS,
CA_HPSC_shortage_2026-03-13.csv,CATHFLO,
CA_HPSC_shortage_2026-03-13.csv,PINAVERIUM,
CA_HPSC_shortage_2026-03-13.csv,MARCAINE E 2.5 MG/ML,
CA_HPSC_shortage_2026-03-13.csv,METHYLENE BLUE INJECTION USP,
CA_HPSC_shortage_2026-03-13.csv,VIADERM KC CRM,
CA_HPSC_shortage_2026-03-13.csv,MINT-CIPROFLOX,
CA_HPSC_shortage_2026-03-13.csv,PMS-NABILONE,
CA_HPSC_shortage_2026-03-13.csv,ODAN-SPOR-HC,
CA_HPSC_shortage_2026-03-13.csv,GLYCOPYRROLATE INJECTION MULTIDOSE,
CA_HPSC_shortage_2026-03-13.csv,OMNIPAQUE 240,
CA_HPSC_shortage_2026-03-13.csv,RAN-NABILONE,
CA_HPSC_shortage_2026-03-13.csv,PERICHLOR WITHOUT ALCOHOL,
CA_HPSC_shortage_2026-03-13.csv,MEDROXY-2.5,
CA_HPSC_shortage_2026-03-13.csv,OLMETEC,
CA_HPSC_shortage_2026-03-13.csv,ISOPTIN SR,
CA_HPSC_shortage_2026-03-13.csv,AXID,
CA_HPSC_shortage_2026-03-13.csv,APO-SULFATRIM ORAL SUSPENSION,
CA_HPSC_shortage_2026-03-13.csv,ANDROCUR DEPOT,
CA_HPSC_shortage_2026-03-13.csv,RISEDRONATE,
CA_HPSC_shortage_2026-03-13.csv,STATEX SUPPOSITORIES 30MG,
CA_HPSC_shortage_2026-03-13.csv,PMS-TENOFOVIR,
CA_HPSC_shortage_2026-03-13.csv,TEVA-RISEDRONATE,
CA_HPSC_shortage_2026-03-13.csv,PRISM0CAL B22K0/0,
CA_HPSC_shortage_2026-03-13.csv,TEVA-LENOLTEC NO. 2,
CA_HPSC_shortage_2026-03-13.csv,MENJUGATE LIQUID,
CA_HPSC_shortage_2026-03-13.csv,TEVA-TRYPTOPHAN,
CA_HPSC_shortage_2026-03-13.csv,AMOXI-CLAV,
CA_HPSC_shortage_2026-03-13.csv,SAG-M,
CA_HPSC_shortage_2026-03-13.csv,APO DIMENHYDRINATE TAB 50MG,
CA_HPSC_shortage_2026-03-13.csv,ALOMIDE,
CA_HPSC_shortage_2026-03-13.csv,APO ACETAMINOPHEN TAB 500MG,
CA_HPSC_shortage_2026-03-13.csv,TEVA-CEPHALEXIN 125,
CA_HPSC_shortage_2026-03-13.csv,ATACAND PLUS,
CA_HPSC_shortage_2026-03-13.csv,ODAN-FLUORETS,
CA_HPSC_shortage_2026-03-13.csv,APO-VALPROIC SYRUP,
CA_HPSC_shortage_2026-03-13.csv,HIGH PURITY INDIUM CHLORIDE IN 111 STERILE SOLUTION,
CA_HPSC_shortage_2026-03-13.csv,VISIPAQUE 320,
CA_HPSC_shortage_2026-03-13.csv,FEIBA NF,
CA_HPSC_shortage_2026-03-13.csv,DUREZOL,
CA_HPSC_shortage_2026-03-13.csv,LODALIS,
CA_HPSC_shortage_2026-03-13.csv,PDP-BENZTROPINE,
CA_HPSC_shortage_2026-03-13.csv,RAN-CIPROFLOX,
CA_HPSC_shortage_2026-03-13.csv,TEGRETOL CR,
CA_HPSC_shortage_2026-03-13.csv,AURO-EFAVIRENZ-EMTRICITABINE-TENOFOVIR,
CA_HPSC_shortage_2026-03-13.csv,AMINOPHYLLINE INJ 50MG/ML,
CA_HPSC_shortage_2026-03-13.csv,APO-LEVOBUNOLOL OPHTHALMIC SOLUTION USP 0.5%,
CA_HPSC_shortage_2026-03-13.csv,CHLORAX,
CA_HPSC_shortage_2026-03-13.csv,ZOLOFT,
CA_HPSC_shortage_2026-03-13.csv,ESTROGEL,
CA_HPSC_shortage_2026-03-13.csv,VASOTEC,
CA_HPSC_shortage_2026-03-13.csv,CHARACTOL-25,
CA_HPSC_shortage_2026-03-13.csv,OXY.IR,
CA_HPSC_shortage_2026-03-13.csv,KUVAN,
CA_HPSC_shortage_2026-03-13.csv,PROCYTOX TAB 50MG,
CA_HPSC_shortage_2026-03-13.csv,STATEX TAB 5MG,
CA_HPSC_shortage_2026-03-13.csv,CLOPIXOL TABLETS 10MG,
CA_HPSC_shortage_2026-03-13.csv,CINQAIR,
CA_HPSC_shortage_2026-03-13.csv,NASONEX,
CA_HPSC_shortage_2026-03-13.csv,PRECEDEX,
CA_HPSC_shortage_2026-03-13.csv,SEASONALE,
CA_HPSC_shortage_2026-03-13.csv,COPHYLAC,
CA_HPSC_shortage_2026-03-13.csv,MYINFLA,
CA_HPSC_shortage_2026-03-13.csv,LYDERM CREAM 0.05%,
CA_HPSC_shortage_2026-03-13.csv,HYMENOPTERA VENOM PRODUCT-WHITE-FACED HORNET VENOM PROTEIN (550 MCG),
CA_HPSC_shortage_2026-03-13.csv,DAKLINZA,
CA_HPSC_shortage_2026-03-13.csv,CLAVULIN 400,
CA_HPSC_shortage_2026-03-13.csv,APO-DOXY CAP 100MG,
CA_HPSC_shortage_2026-03-13.csv,"PENICILLIN G SODIUM FOR INJECTION, USP",
CA_HPSC_shortage_2026-03-13.csv,DIANEAL PD 101 CAPD SOLUTION W 0.5% DEXTROSE,
CA_HPSC_shortage_2026-03-13.csv,PRAVACHOL - TAB 40MG,
CA_HPSC_shortage_2026-03-13.csv,COUMADIN TAB 6 MG,
CA_HPSC_shortage_2026-03-13.csv,CYCLOBENZAPRINE-10  -  TAB 10MG,
CA_HPSC_shortage_2026-03-13.csv,SANDOZ CYCLOSPORINE,
CA_HPSC_shortage_2026-03-13.csv,RISEDRONATE-35,
CA_HPSC_shortage_2026-03-13.csv,SOMAVERT,
CA_HPSC_shortage_2026-03-13.csv,CLIMARA 75,
CA_HPSC_shortage_2026-03-13.csv,SANDOZ EZETIMIBE,
CA_HPSC_shortage_2026-03-13.csv,!T3MOVAPO,
CA_HPSC_shortage_2026-03-13.csv,ASA EC,
CA_HPSC_shortage_2026-03-13.csv,HUMULIN N,
CA_HPSC_shortage_2026-03-13.csv,NIASPAN,
CA_HPSC_shortage_2026-03-13.csv,UROZIDE,
CA_HPSC_shortage_2026-03-13.csv,OCTREOSCAN,
CA_HPSC_shortage_2026-03-13.csv,FLUZONE HIGH-DOSE,
CA_HPSC_shortage_2026-03-13.csv,ASACOL 800,
CA_HPSC_shortage_2026-03-13.csv,RIMSO-50,
CA_HPSC_shortage_2026-03-13.csv,PROCTOFOAM HC,
CA_HPSC_shortage_2026-03-13.csv,VIROPTIC,
CA_HPSC_shortage_2026-03-13.csv,ALYSENA 28,
CA_HPSC_shortage_2026-03-13.csv,PMS-AMLODIPINE-ATORVASTATIN,
CA_HPSC_shortage_2026-03-13.csv,LAMISIL,
CA_HPSC_shortage_2026-03-13.csv,RAN-CITALO,
CA_HPSC_shortage_2026-03-13.csv,PMSC-ESOMEPRAZOLE DR,
CA_HPSC_shortage_2026-03-13.csv,APO-TIMOP GEL,
CA_HPSC_shortage_2026-03-13.csv,TEVA-LENOLTEC NO. 3,
CA_HPSC_shortage_2026-03-13.csv,ODAN-VERNACON,
CA_HPSC_shortage_2026-03-13.csv,APO-METHIMAZOLE,
CA_HPSC_shortage_2026-03-13.csv,TRASYLOL,
CA_HPSC_shortage_2026-03-13.csv,OLMETEC PLUS,
CA_HPSC_shortage_2026-03-13.csv,LATUDA,
CA_HPSC_shortage_2026-03-13.csv,PICATO,
CA_HPSC_shortage_2026-03-13.csv,MYLAN-ESCITALOPRAM,
CA_HPSC_shortage_2026-03-13.csv,COUMADIN TAB 10MG,
CA_HPSC_shortage_2026-03-13.csv,VITRAKVI,
CA_HPSC_shortage_2026-03-13.csv,SINEMET,
CA_HPSC_shortage_2026-03-13.csv,ALCAINE,
CA_HPSC_shortage_2026-03-13.csv,CHLORAPREP ONE-STEP,
CA_HPSC_shortage_2026-03-13.csv,DALACIN C FLAVOURED GRANULES,
CA_HPSC_shortage_2026-03-13.csv,SERC,
CA_HPSC_shortage_2026-03-13.csv,NUTROPIN AQ PEN CARTRIDGE,
CA_HPSC_shortage_2026-03-13.csv,DIPROSONE LOTION,
CA_HPSC_shortage_2026-03-13.csv,SANDOSTATIN LAR,
CA_HPSC_shortage_2026-03-13.csv,CALCIMAR,
CA_HPSC_shortage_2026-03-13.csv,MYXREDLIN,
CA_HPSC_shortage_2026-03-13.csv,IMOVAX RABIES RABIES VACCINE INACTIVATED (DCO),
CA_HPSC_shortage_2026-03-13.csv,APO-AMOXI CAP 500MG,
CA_HPSC_shortage_2026-03-13.csv,NOVAHISTEX DH,
CA_HPSC_shortage_2026-03-13.csv,TOPACTIN CREAM 0.05% U.S.P.,
CA_HPSC_shortage_2026-03-13.csv,MIOCHOL E,
CA_HPSC_shortage_2026-03-13.csv,SINEMET 100/10,
CA_HPSC_shortage_2026-03-13.csv,AURO-VALACYCLOVIR,
CA_HPSC_shortage_2026-03-13.csv,APO-DILTIAZ CD - CAP 300MG,
CA_HPSC_shortage_2026-03-13.csv,TOBREX,
CA_HPSC_shortage_2026-03-13.csv,ROSIGLITAZONE,
CA_HPSC_shortage_2026-03-13.csv,HYDROVAL CREAM 0.2%,
CA_HPSC_shortage_2026-03-13.csv,TICLOPIDINE,
CA_HPSC_shortage_2026-03-13.csv,COLISTIMETHATE FOR INJECTION,
CA_HPSC_shortage_2026-03-13.csv,ASCOR L 500,
CA_HPSC_shortage_2026-03-13.csv,ACULAR LIQ 0.5%,
CA_HPSC_shortage_2026-03-13.csv,BLEPHAMIDE OPHT SUSPENSION,
CA_HPSC_shortage_2026-03-13.csv,HYCODAN TABLETS,
CA_HPSC_shortage_2026-03-13.csv,ACID CONCENTRATE D12264,
CA_HPSC_shortage_2026-03-13.csv,APO-ALENDRONATE,
CA_HPSC_shortage_2026-03-13.csv,SANDOZ HYDROCORTISONE,
CA_HPSC_shortage_2026-03-13.csv,TARO-ESCITALOPRAM,
CA_HPSC_shortage_2026-03-13.csv,TRIZIVIR,
CA_HPSC_shortage_2026-03-13.csv,APO OXTRIPHYLLINE TAB 100MG,
CA_HPSC_shortage_2026-03-13.csv,APO-CYCLOBENZAPRINE,
CA_HPSC_shortage_2026-03-13.csv,"PARIET, ENTERIC-COATED TABLET 20MG",
CA_HPSC_shortage_2026-03-13.csv,APO-GATIFLOXACIN,
CA_HPSC_shortage_2026-03-13.csv,ANAPROX,
CA_HPSC_shortage_2026-03-13.csv,OCTOSTIM LIQ INJ. 15MCG/ML,
CA_HPSC_shortage_2026-03-13.csv,ROFACT,
CA_HPSC_shortage_2026-03-13.csv,GENOTROPIN,
CA_HPSC_shortage_2026-03-13.csv,CEFZIL POWDER FOR ORAL SUSPENSION-250MG/5ML,
CA_HPSC_shortage_2026-03-13.csv,METHOPRAZINE,
CA_HPSC_shortage_2026-03-13.csv,ABELCET,
CA_HPSC_shortage_2026-03-13.csv,APO-SALVENT-IPRAVENT STERULES,
CA_HPSC_shortage_2026-03-13.csv,INDIUM DTPA IN 111,
CA_HPSC_shortage_2026-03-13.csv,LMD 10% IN DEXTROSE 5%,
CA_HPSC_shortage_2026-03-13.csv,BETOPTIC S,
CA_HPSC_shortage_2026-03-13.csv,MANDELAMINE,
CA_HPSC_shortage_2026-03-13.csv,TEVA-CYCLOBENZAPRINE,
CA_HPSC_shortage_2026-03-13.csv,LACTATED RINGER'S INJECTION,
CA_HPSC_shortage_2026-03-13.csv,BRINEURA,
CA_HPSC_shortage_2026-03-13.csv,"SUCCINYLCHOLINE CHLORIDE INJECTION, USP",
CA_HPSC_shortage_2026-03-13.csv,PMS-DOCUSATE SODIUM,
CA_HPSC_shortage_2026-03-13.csv,COMBIGAN,
CA_HPSC_shortage_2026-03-13.csv,HYZAAR,
CA_HPSC_shortage_2026-03-13.csv,DICETEL,
CA_HPSC_shortage_2026-03-13.csv,DIPROSONE CREAM,
CA_HPSC_shortage_2026-03-13.csv,OPTIMYXIN,
CA_HPSC_shortage_2026-03-13.csv,BARACLUDE,
CA_HPSC_shortage_2026-03-13.csv,ZAMINE 28,
CA_HPSC_shortage_2026-03-13.csv,PLASMA-LYTE A INJECTION,
CA_HPSC_shortage_2026-03-13.csv,ELOCOM,
CA_HPSC_shortage_2026-03-13.csv,PRO-FENO-SUPER - 160,
CA_HPSC_shortage_2026-03-13.csv,TOPICORT MILD,
CA_HPSC_shortage_2026-03-13.csv,OMNIPAQUE 180,
CA_HPSC_shortage_2026-03-13.csv,DEXEDRINE SPANSULE,
CA_HPSC_shortage_2026-03-13.csv,FLOVENT DISKUS,
CA_HPSC_shortage_2026-03-13.csv,MYLAN-CYCLOBENZAPRINE,
CA_HPSC_shortage_2026-03-13.csv,APO-TRIAMCINOLONE AQ,
CA_HPSC_shortage_2026-03-13.csv,LOVENOX WITH PRESERVATIVE 300MG/3ML,
CA_HPSC_shortage_2026-03-13.csv,NUVARING,
CA_HPSC_shortage_2026-03-13.csv,ARICEPT RDT,
CA_HPSC_shortage_2026-03-13.csv,ADMELOG,
