country_code,country_name,source,medicine_name,active_substance,dosage_form,strength,package_size,product_no,atc_code,marketing_auth_holder,shortage_start,estimated_end,status,reason,last_updated,reference_date,source_url,list_position,lp,scraped_at
PL,Poland,MZ,Sevredol,Morphini sulfas,tabletki powlekane,20 mg,60 tabl.,05909990336425,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,239,2026-09-22T14:31:52.459791
PL,Poland,MZ,Shingrix,"Szczepionka przeciw półpaścowi (rekombinowana, z adiuwantem)",proszek i zawiesina do sporządzania zawiesiny do wstrzykiwań,,"1 fiol. 50 mcg proszku + 1 fiol. 0,5 ml zawiesiny",05909991364885,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,240,2026-09-22T14:31:52.459791
PL,Poland,MZ,Singulair 10,Montelukastum,tabletki powlekane,10 mg,28 tabl.,05909990795727,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,241,2026-09-22T14:31:52.459791
PL,Poland,MZ,Somatuline Autogel,Lanreotidum,roztwór do wstrzykiwań,120 mg/dawkę,"1 amp.-strzyk. 0,5 ml",05909991094614,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,242,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla chłopców: CH/FR 6/2,0 mm; CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm.",,,,,05708932551069,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,243,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla chłopców: CH/FR 6/2,0 mm; CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm.",,,,,05708932551083,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,243,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla chłopców: CH/FR 6/2,0 mm; CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm.",,,,,05708932551021,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,243,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla chłopców: CH/FR 6/2,0 mm; CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm.",,,,,05708932551045,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,243,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla kobiet: CH/FR 6/2,0 mm; CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm; CH/FR 14/4,7 mm; CH/FR 16/5,3 mm.",,,,,05708932550949,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,244,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla kobiet: CH/FR 6/2,0 mm; CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm; CH/FR 14/4,7 mm; CH/FR 16/5,3 mm.",,,,,05708932550963,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,244,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla kobiet: CH/FR 6/2,0 mm; CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm; CH/FR 14/4,7 mm; CH/FR 16/5,3 mm.",,,,,05708932550987,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,244,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla kobiet: CH/FR 6/2,0 mm; CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm; CH/FR 14/4,7 mm; CH/FR 16/5,3 mm.",,,,,05708932551007,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,244,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla kobiet: CH/FR 6/2,0 mm; CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm; CH/FR 14/4,7 mm; CH/FR 16/5,3 mm.",,,,,05708932550901,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,244,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla kobiet: CH/FR 6/2,0 mm; CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm; CH/FR 14/4,7 mm; CH/FR 16/5,3 mm.",,,,,05708932550925,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,244,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla mężczyzn: CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm; CH/FR 14/4,7 mm; CH/FR 16/5,3 mm; CH/FR 18/6,0 mm.",,,,,05708932550802,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,245,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla mężczyzn: CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm; CH/FR 14/4,7 mm; CH/FR 16/5,3 mm; CH/FR 18/6,0 mm.",,,,,05708932550826,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,245,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla mężczyzn: CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm; CH/FR 14/4,7 mm; CH/FR 16/5,3 mm; CH/FR 18/6,0 mm.",,,,,05708932550840,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,245,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla mężczyzn: CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm; CH/FR 14/4,7 mm; CH/FR 16/5,3 mm; CH/FR 18/6,0 mm.",,,,,05708932550864,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,245,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla mężczyzn: CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm; CH/FR 14/4,7 mm; CH/FR 16/5,3 mm; CH/FR 18/6,0 mm.",,,,,05708932550888,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,245,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dla mężczyzn: CH/FR 8/2,7 mm; CH/FR 10/3,3 mm; CH/FR 12/4,0 mm; CH/FR 14/4,7 mm; CH/FR 16/5,3 mm; CH/FR 18/6,0 mm.",,,,,05708932550789,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,245,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dziecięcy: CH/FR 6/2,0 mm; CH/FR 8/2,7 mm; CH/FR 10/3,3 mm.",,,,,05708932551144,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,246,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dziecięcy: CH/FR 6/2,0 mm; CH/FR 8/2,7 mm; CH/FR 10/3,3 mm.",,,,,05708932551106,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,246,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Nelaton dziecięcy: CH/FR 6/2,0 mm; CH/FR 8/2,7 mm; CH/FR 10/3,3 mm.",,,,,05708932551120,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,246,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Tiemann dla mężczyzn: CH/FR 10/3,3 mm; CH/FR 12/4,0 mm; CH/FR 14/4,7 mm",,,,,05708932551168,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,247,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Tiemann dla mężczyzn: CH/FR 10/3,3 mm; CH/FR 12/4,0 mm; CH/FR 14/4,7 mm",,,,,05708932551182,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,247,2026-09-22T14:31:52.459791
PL,Poland,MZ,"SpeediCath. Gotowy do użycia hydrofilowy cewnik urologiczny. Tiemann dla mężczyzn: CH/FR 10/3,3 mm; CH/FR 12/4,0 mm; CH/FR 14/4,7 mm",,,,,05708932551205,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,247,2026-09-22T14:31:52.459791
PL,Poland,MZ,Spiriva,Tiotropium,proszek do inhalacji w kapsułkach twardych,18 mcg,30 kaps. z inhalatorem,05909990985128,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,248,2026-09-22T14:31:52.459791
PL,Poland,MZ,Spiriva,Tiotropium,proszek do inhalacji w kapsułkach twardych,18 mcg,30 kaps.,05909990985111,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,248,2026-09-22T14:31:52.459791
PL,Poland,MZ,Spiriva Respimat,Tiotropium,roztwór do inhalacji,"2,5 mcg/dawkę odmierzoną",1 wkład 30 dawek leczniczych (60 dawek odmierzonych) + 1 inhalator Respimat,05909990735839,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,249,2026-09-22T14:31:52.459791
PL,Poland,MZ,Srivasso,Tiotropium,proszek do inhalacji w kapsułkach twardych,18 mcg,30 kaps. + 1 inhalator,05909991254001,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,250,2026-09-22T14:31:52.459791
PL,Poland,MZ,Srivasso,Tiotropium,proszek do inhalacji w kapsułkach twardych,18 mcg,30 kaps.,05909991253998,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,250,2026-09-22T14:31:52.459791
PL,Poland,MZ,Suliqua,Insulinum glarginum + Lixisenatidum,roztwór do wstrzykiwań,100 j./ml + 33 mcg/ml,3 wstrzykiwacze 3 ml,05909991315948,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,251,2026-09-22T14:31:52.459791
PL,Poland,MZ,Suliqua,Insulinum glarginum + Lixisenatidum,roztwór do wstrzykiwań,100 j./ml + 50 mcg/ml,3 wstrzykiwacze 3 ml,05909991315924,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,252,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",10 mg,28 kaps.,05905669739863,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,253,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",10 mg,30 kaps.,05905669739870,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,253,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",10 mg,50 kaps.,05905669739887,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,253,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",10 mg,56 kaps.,05905669739894,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,253,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",10 mg,60 kaps.,05905669739900,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,253,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",10 mg,100 kaps.,05905669739917,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,253,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",20 mg,28 kaps.,05905669739924,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,254,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",20 mg,30 kaps.,05905669739931,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,254,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",20 mg,50 kaps.,05905669739948,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,254,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",20 mg,56 kaps.,05905669739955,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,254,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",20 mg,60 kaps.,05905669739962,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,254,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",20 mg,84 kaps.,05905669739979,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,254,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",20 mg,100 kaps.,05905669739986,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,254,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",30 mg,28 kaps.,05905669739993,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,255,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",30 mg,30 kaps.,05905669739030,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,255,2026-09-22T14:31:52.459791
PL,Poland,MZ,Symkinet MR,Methylphenidati hydrochloridum,"kapsułki o zmodyfikowanym uwalnianiu, twarde",30 mg,54 kaps.,05905701070008,,,,,at_risk_of_shortage,Wykaz produktów zagrożonych brakiem dostępności (art. 37av Prawo farmaceutyczne); stan na 2026-09-09; Dz. Urz. Min. Zdrow. z 2026 r. poz. 63,2026-09-01,2026-09-09,https://dziennikmz.mz.gov.pl/GetActPdf.ashx?year=2026&book=0&position=63,63/2026,255,2026-09-22T14:31:52.459791
