country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,authorisation_number,marketing_auth_holder,shortage_start,estimated_end,actual_end,status,reason,impact,scraped_at
BE,Belgium,FAMHP,Finadyne 50 mg/ml inj. opl. i.m./i.v. flac. 100 ml,Flunixin,,,1478692,QM01AG90 Flunixin,BE-V122507,Intervet International B.V.,2025-08-27,2026-06-30,,unavailable,Andere reden,-,2026-03-12T15:52:43.518435
BE,Belgium,FAMHP,Rivaroxaban Viatris 15 mg - 20 mg filmomh. tabl. 49 (42 (15 mg) + 7 (20 mg)),"Rivaroxaban, Rivaroxaban",,,4791471,B01AF01 Rivaroxaban,EU/1/21/1588/055,Viatris Ltd.,2025-08-25,2026-06-24,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518435
BE,Belgium,FAMHP,Vibosun-D3 25 000 IE zachte caps. 12,Cholecalciferol ,,,4393302,A11CC05 Colecalciferol,BE591635,Teva B.V.,2025-08-25,2026-05-07,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518435
BE,Belgium,FAMHP,Poulvac Bursa Plus lyof. voor drinkwater 10 x 5000 doses,"Infectious Bursal Disease Virus (live, attenuated)",,,2872364,QI01AD09 Avian Infectious Bursal Disease Virus (Gumboro Disease),BE-V380895,Zoetis Belgium SA-NV,2025-08-25,2026-05-15,,unavailable,Vertraging in de productie,-,2026-03-12T15:52:43.518435
BE,Belgium,FAMHP,Moxifloxacine Teva 400 mg filmomh. tabl. 7,Moxifloxacin,,,3094026,J01MA14 Moxifloxacin,BE429466,Teva Pharma Belgium SA-NV,2025-08-20,2026-05-18,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518435
BE,Belgium,FAMHP,Sumatriptan Teva 50 mg filmomh. tabl. 12,Sumatriptan,,,2408888,N02CC01 Sumatriptan,BE292013,Teva Pharma Belgium SA-NV,2025-08-20,2026-04-07,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518435
BE,Belgium,FAMHP,Sumatriptan Teva 100 mg filmomh. tabl. 24,Sumatriptan,,,3167442,N02CC01 Sumatriptan,BE292022,Teva Pharma Belgium SA-NV,2025-08-20,2026-04-07,,unavailable,Toegenomen vraag,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518435
BE,Belgium,FAMHP,Olmesartan/Amlodipine Krka 20 mg - 5 mg filmomh. tabl. 98,"Olmesartan Medoxomil, Amlodipine",,,3689379,C09DB02 Olmesartan Medoxomil and Amlodipine,BE515075,KRKA d.d. Novo mesto d.d.,2025-08-20,2026-05-19,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518435
BE,Belgium,FAMHP,Tamsulosine Retard Sandoz 0.4 mg (Impexeco) tabl. verl. afgifte 90,Tamsulosin,,,3603446,G04CA02 Tamsulosin,1549PI0295F003,Impexeco SA-NV,2025-08-18,2026-04-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518435
BE,Belgium,FAMHP,Dailiport 0.5 mg harde caps. verl. afgifte 100 (2 x 50),Tacrolimus,,,4133930,L04AD02 Tacrolimus,BE547742,Sandoz SA-NV,2025-08-15,2026-05-15,,unavailable,Toegenomen vraag,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Vizilaticom 50 µg/ml - 5 mg/ml oogdruppels opl. pomp 2.5 ml,"Timolol, Latanoprost",,,4199147,"S01ED51 Timolol, Combinations",BE559875,Bausch + Lomb Ireland ,2025-08-13,2026-05-01,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Emtricitabine/Tenofovir Disoproxil Mylan 200 mg - 245 mg (Orifarm) filmomh. tabl. 90 (3 x 30),"Emtricitabine, Tenofovir Disoproxil ",,,4917860,J05AR03 Tenofovir Disoproxil and Emtricitabine,EU/1/16/1133/002,Orifarm a.s.,2025-08-11,2026-12-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Fluconazole EG 200 mg (Orifarm) harde caps. 20,Fluconazole ,,,4744066,J02AC01 Fluconazole,2444PI0085F004,Orifarm a.s.,2025-08-11,2026-03-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Hibidil 50 mg/100 ml cut. opl. amp. 120 x 50 ml,Chlorhexidine Digluconate,,,1160597,D08AC02 Chlorhexidine,BE118045,Mölnlycke Health Care AB SE AB,2025-08-01,2026-07-31,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Hibidil 50 mg/100 ml cut. opl. amp. 10 x 15 ml,Chlorhexidine Digluconate,,,1204973,D08AC02 Chlorhexidine,BE118045,Mölnlycke Health Care AB SE AB,2025-08-01,2026-07-31,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Hibidil 50 mg/100 ml cut. opl. amp. 8 x 50 ml,Chlorhexidine Digluconate,,,1204999,D08AC02 Chlorhexidine,BE118045,Mölnlycke Health Care AB SE AB,2025-08-01,2026-07-31,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Avipro Salmonella Vac E 10 x 5000 doses,"Salmonella enteritidis (live, attenuated)",,,2611945,QI01AE01 Salmonella,BE-V232985,Elanco GmbH,2025-08-01,2026-06-30,,unavailable,Andere reden,-,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Venlafaxine Retard AB 75 mg harde caps. verl. afgifte 28,Venlafaxine,,,2546224,N06AX16 Venlafaxine,BE319392,Aurobindo SA-NV,2025-07-30,2026-03-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Venlafaxine Retard AB 150 mg harde caps. verl. afgifte 56,Venlafaxine,,,2546257,N06AX16 Venlafaxine,BE319401,Aurobindo SA-NV,2025-07-30,2026-03-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Pelmeg 6 mg inj. opl. s.c. voorgev. spuit 0.6 ml,Pegfilgrastim,,,3833597,L03AA13 Pegfilgrastim,EU/1/18/1328/001,Mundipharma Corporation Ltd.,2025-07-30,2026-03-20,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Ezetimibe/Simvastatine Teva 10 mg - 40 mg tabl. 100,"Simvastatin, Ezetimibe",,,4279931,C10BA02 Simvastatin and Ezetimibe,BE525946,Teva GmbH,2025-07-23,2026-06-08,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Zolmitriptan ODIS Viatris 2.5 mg orodisp. tabl. 6,Zolmitriptan,,,2893709,N02CC03 Zolmitriptan,BE393845,Viatris GX BV-SRL,2025-07-21,2026-09-07,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Gemcitabine Accord Healthcare 100 mg/ml inf. opl. (conc.) i.v. flac. 15 ml,Gemcitabine,,,3018256,L01BC05 Gemcitabine,BE422922,Accord Healthcare B.V.,2025-07-17,2026-04-30,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Naropin 5 mg/ml inj. opl. i.thec. amp. 5 x 10 ml,Ropivacaine Hydrochloride ,,,2141034,N01BB09 Ropivacaine,BE262656,Sandoz SA-NV,2025-07-17,2026-05-15,,unavailable,Toegenomen vraag,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Fingolimod Mylan 0.5 mg harde caps. 28 (28 x 1) UD,Fingolimod ,,,4407664,L04AE01  Fingolimod,EU/1/21/1573/015,Mylan Pharmaceuticals Ltd.,2025-07-15,2026-04-08,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Curatoderm 4 µg/g zalf 150 g,Tacalcitol,,,1313279,D05AX04 Tacalcitol,BE179487,Almirall Hermal GmbH,2025-07-14,2026-05-31,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Zolmitriptan ODIS Viatris 2.5 mg orodisp. tabl. 48,Zolmitriptan,,,4235529,N02CC03 Zolmitriptan,BE393845,Viatris GX BV-SRL,2025-07-09,2026-09-07,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Filiop 40 µg/ml - 5 mg/ml oogdruppels opl. druppelfl. 3 x 2.5 ml,"Timolol, Travoprost",,,4273918,"S01ED51 Timolol, Combinations",BE522026,Horus Pharma S.A.S.,2025-07-07,2026-06-30,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.518968
BE,Belgium,FAMHP,Zolmitriptan ODIS Viatris 2.5 mg orodisp. tabl. 24,Zolmitriptan,,,3412145,N02CC03 Zolmitriptan,BE393845,Viatris GX BV-SRL,2025-07-04,2026-09-07,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Atomoxetine Arega  40 mg (Arega Pharma) harde caps. 28,Atomoxetine ,,,4701991,N06BA09 Atomoxetine,1972PI0003F004,Arega Pharma SA-NV,2025-07-03,2026-05-15,,unavailable,Vertraging in de productie,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Meloxoral 1.5 mg/ml or. susp. 50 ml,Meloxicam,,,2951531,QM01AC06 Meloxicam,EU/2/10/111/002,Dechra Regulatory B.V.,2025-07-01,2026-04-10,,unavailable,Vertraging in de productie,-,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Doraxx 25 mg/ml inj. opl. i.m. flac. 100 ml,Tulathromycin,,,4735775,QJ01FA94 Tulathromycin,BE-V593680,Dopharma (Research) N.V.,2025-07-01,2026-12-30,,unavailable,Vertraging in de productie,-,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Tiberal 500 mg filmomh. tabl. 3,Ornidazole,,,0659920,"J01XD03 Ornidazole,P01AB03 Ornidazole",BE124792,Serb S.A.S.,2025-06-30,2026-03-31,,unavailable,Vertraging in de vrijgave van het eindproduct,Invoer door de firma mogelijk,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Eulitop 400 mg tabl. verl. afgifte 30,Bezafibrate,,,1158658,C10AB02 Bezafibrate,BE167517,Aurobindo SA-NV,2025-06-27,2026-04-30,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Duphamox LA 150 mg/ml inj. susp. i.m. flac. 12 x 100 ml,Amoxicillin Trihydrate,,,4499786,QJ01CA04 Amoxicillin,BE-V151182,Zoetis Belgium SA-NV,2025-06-23,2026-06-20,,unavailable,Vertraging in de productie,-,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Dropizole 10 mg/ml druppels opl. druppelfl. 10 ml,Morphine,,,4668315,A07DA02 Opium,BE539662,Pharmanovia a.s.,2025-06-23,2026-04-06,,unavailable,Vertraging in de productie,Aanpassing van de behandeling mogelijk (niet-levensnoodzakelijk geneesmiddel),2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Efudix 5 % zalf 20 g,Fluorouracil,,,0038521,L01BC02 Fluorouracil,BE054363,Viatris Healthcare SA-NV,2025-06-20,2026-05-28,,unavailable,Vertraging in de productie,Invoer door de groothandelaar mogelijk,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Kali-Sterop 3 g/10 ml inf. opl. (conc.) i.v. amp. 100 x 10 ml,Potassium Chloride,,,2076024,B05XA01 Potassium Chloride,BE093694,Laboratoires Sterop SA-NV,2025-06-19,2026-12-31,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Gliclazide Sandoz 30 mg tabl. geregul. afgifte 60,Gliclazide,,,2775195,A10BB09 Gliclazide,BE474177,Sandoz SA-NV,2025-06-18,2026-05-15,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Felodipine EG Retard 5 mg tabl. verl. afgifte 100,Felodipine,,,3907920,C08CA02 Felodipine,BE238061,EG SA-NV,2025-06-12,2026-03-27,,unavailable,Vertraging in de productie,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Alendronate Viatris 70 mg tabl. 12,Alendronic Acid,,,2456572,M05BA04 Alendronic Acid,BE284042,Viatris GX BV-SRL,2025-06-11,2026-06-29,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Moxifloxacine Teva 400 mg filmomh. tabl. 14,Moxifloxacin,,,3094034,J01MA14 Moxifloxacin,BE429466,Teva Pharma Belgium SA-NV,2025-06-04,2026-05-18,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Tiberal 500 mg filmomh. tabl. 10,Ornidazole,,,0263343,"J01XD03 Ornidazole,P01AB03 Ornidazole",BE124792,Serb S.A.S.,2025-05-31,2026-03-31,,unavailable,Werkzaam bestanddeel niet beschikbaar,Invoer door de apotheker mogelijk,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Zelitrex 500 mg filmomh. tabl. 42,Valaciclovir,,,1253848,J05AB11 Valaciclovir,BE181036,GlaxoSmithKline Pharmaceuticals SA-NV,2025-05-26,2026-07-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Olanzapine Instant EG 5 mg orodisp. tabl. 28,Olanzapine,,,2760676,N05AH03 Olanzapine,BE373107,EG SA-NV,2025-05-23,2026-06-01,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Olanzapine Instant EG 5 mg orodisp. tabl. 98,Olanzapine,,,2745214,N05AH03 Olanzapine,BE373107,EG SA-NV,2025-05-21,2026-06-01,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.519504
BE,Belgium,FAMHP,Olanzapine Instant EG 10 mg orodisp. tabl. 28,Olanzapine,,,2760684,N05AH03 Olanzapine,BE373125,EG SA-NV,2025-05-20,2026-06-01,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Zolmitriptan ODIS Viatris 2.5 mg orodisp. tabl. 12,Zolmitriptan,,,2893717,N02CC03 Zolmitriptan,BE393845,Viatris GX BV-SRL,2025-05-19,2026-09-07,,unavailable,Vertraging in de productie,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Tardyferon 80 mg (Orifarm) tabl. verl. afgifte 100,Iron ,,,4665154,B03AA07 Ferrous Sulfate,2444PI0142F003,Orifarm a.s.,2025-05-19,2026-03-31,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Carvedilol Sandoz 50 mg tabl. 60,Carvedilol,,,2071611,C07AG02 Carvedilol,BE251072,Sandoz SA-NV,2025-05-07,2026-03-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Daylette 0.02 mg - 3 mg filmomh. tabl. 13 x 28 (24 + 4),"Drospirenone, Ethinylestradiol, Placebo ",,,3026150,G03AA12 Drospirenone and Ethinylestradiol,BE414766,Gedeon Richter Plc,2025-05-06,2026-03-13,,unavailable,"Logistieke problemen (transport, douane, ...)",Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Olmesartan/Amlodipin/HCT Viatris  20 mg - 5 mg - 12.5 mg filmomh. tabl. 98,"Olmesartan Medoxomil, Amlodipine, Hydrochlorothiazide",,,4213765,"C09DX03 Olmesartan Medoxomil, Amlodipine and Hydrochlorothiazide",BE560480,Viatris GX BV-SRL,2025-05-05,2026-04-27,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Simponi 50 mg (Orifarm) inj. opl. s.c. voorgev. pen 0.5 ml,Golimumab,,,4201935,L04AB06 Golimumab,EU/1/09/546/001,Orifarm a.s.,2025-05-01,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Sertraline Viatris 50 mg filmomh. tabl. 60,Sertraline,,,2216158,N06AB06 Sertraline,BE270952,Viatris GX BV-SRL,2025-04-30,2027-01-04,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Lenalidomide Accord 20 mg harde caps. 21 (21 x 1) UD,Lenalidomide,,,4332227,L04AX04 Lenalidomide,EU/1/18/1316/010,Accord Healthcare S.L.U.,2025-04-23,2026-03-17,,unavailable,Hulpstof niet beschikbaar,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Lenalidomide Accord 7.5 mg harde caps. 21 (21 x 1) UD,Lenalidomide,,,4332250,L04AX04 Lenalidomide,EU/1/18/1316/005,Accord Healthcare S.L.U.,2025-04-23,2026-03-31,,unavailable,Hulpstof niet beschikbaar,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Stimufol 50 µg/ml - 10 µg/ml inj. opl. (lyof. + oplosm.) i.m. flac. 1 (500 µg - 100 µg) + 10 ml,"Lutropin Alfa, Follitropin Alfa",,,4649000,"QG03GA99 Gonadotropins, combinations",BE-V157997,Reprobiol BV-SRL,2025-04-21,2026-05-31,,unavailable,Vertraging in de vrijgave van het eindproduct,-,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Montelukast Sandoz 10 mg filmomh. tabl. 56,Montelukast,,,2692127,R03DC03 Montelukast,BE354584,Sandoz SA-NV,2025-04-15,2026-03-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Olanzapine Instant EG 10 mg orodisp. tabl. 98,Olanzapine,,,2745198,N05AH03 Olanzapine,BE373125,EG SA-NV,2025-04-09,2026-06-01,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,"Nexviadyme 100 mg inf. opl. (pdr., conc.) i.v. flac. 5 x 100 mg",Avalglucosidase Alfa,,,4612651,A16AB22 Avalglucosidase Alfa,EU/1/21/1579/002,Sanofi B.V.,2025-04-09,2026-07-01,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Sertraline Viatris 50 mg filmomh. tabl. 250,Sertraline,,,3968369,N06AB06 Sertraline,BE270961,Viatris GX BV-SRL,2025-04-07,2026-10-20,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Venlafaxin Retard Sandoz 75 mg harde caps. verl. afgifte 56,Venlafaxine,,,4263216,N06AX16 Venlafaxine,BE541120,Sandoz SA-NV,2025-04-04,2026-04-15,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Quetiapine AB 400 mg tabl. verl. afgifte 100,Quetiapine ,,,4653663,N05AH04 Quetiapine,BE660792,Aurobindo SA-NV,2025-04-04,2026-07-15,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Vomend Vet 10 mg kauwtabl. 10,Metoclopramide,,,4510095,QA03FA01 Metoclopramide,BE-V586951,Dechra Regulatory B.V.,2025-04-02,2026-06-06,,unavailable,Vertraging in de productie,-,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Fiasp 100 E/ml inj. opl. s.c. patr. 5 x 1.6 ml PumpCart,Insulin Aspart,,,4219010,A10AB05 Insulin Aspart,EU/1/16/1160/012,Novo Nordisk a.s.,2025-04-01,2026-03-31,,unavailable,Toegenomen vraag,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,NovoRapid PumpCart 100 E/ml inj. opl. s.c. patr. 5 x 1.6 ml,Insulin Aspart,,,3304268,A10AB05 Insulin Aspart,EU/1/99/119/024,Novo Nordisk a.s.,2025-04-01,2026-03-31,,unavailable,Toegenomen vraag,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.520035
BE,Belgium,FAMHP,Colobreathe 1 662 500 IE (Abacus Medicine) inhalatiepdr. (harde caps.) 56,Colistimethate Sodium,,,4183547,J01XB01 Colistin,EU/1/11/747/003,Abacus Medicine a.s.,2025-04-01,2026-08-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520570
BE,Belgium,FAMHP,Hepacaf 5 000 IE inf. opl. (pdr. + oplosm.) i.v. 5000 IE + 100 ml,Human Hepatitis B Immunoglobulin,,,1770353,J06BB04 Hepatitis B Immunoglobulin,BE237361,LFB BIOMEDICAMENTS S.A.,2025-04-01,2026-11-01,,unavailable,Vertraging in de productie,Invoer door de firma mogelijk,2026-03-12T15:52:43.520570
BE,Belgium,FAMHP,Erazaban 10 % crème 2 g,Docosanol,,,2711380,D06BB11 Docosanol,BE324676,Phoenix Healthcare ,2025-04-01,2026-04-01,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.520570
BE,Belgium,FAMHP,Dofatrim-Ject 40 mg - 200 mg inj. opl. i.m./i.v./s.c. flac. 250 ml,"Trimethoprim, Sulfadoxine",,,2718229,QJ01EW13 Sulfadoxine and Trimethoprim,BE-V215555,Dopharma (Research) N.V.,2025-04-01,2026-12-30,,unavailable,Vertraging in de productie,-,2026-03-12T15:52:43.520570
BE,Belgium,FAMHP,Crysalis 50 µg/g - 0.5 mg/g zalf 60 g,"Betamethasone, Calcipotriol",,,4614335,"D05AX52 Calcipotriol, Combinations",BE499244,Laboratoires Medgen ,2025-03-31,2027-03-31,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520570
BE,Belgium,FAMHP,Mitomycin Accord Healthcare 10 mg inj./inf. opl. (pdr.)/i.vesic. opl. (pdr.) i.v. flac. 5 x 10 mg,Mitomycin ,,,3430279,L01DC03 Mitomycin,BE489973,Accord Healthcare B.V.,2025-03-28,2026-12-31,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520570
BE,Belgium,FAMHP,"Nexviadyme 100 mg inf. opl. (pdr., conc.) i.v. flac. 10 x 100 mg",Avalglucosidase Alfa,,,4612669,A16AB22 Avalglucosidase Alfa,EU/1/21/1579/003,Sanofi B.V.,2025-03-24,2026-07-01,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520570
BE,Belgium,FAMHP,Rivaroxaban Sandoz 15 mg filmomh. tabl. 28 (28 x 1) UD,Rivaroxaban,,,4764882,B01AF01 Rivaroxaban,BE537013,Sandoz SA-NV,2025-03-21,2026-06-15,,unavailable,"Logistieke problemen (transport, douane, ...)",Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520570
BE,Belgium,FAMHP,Poviderm Sol 30 mg/g cut. opl. 4600 g,Iodine,,,1540939,QD08AG02 Povidone-Iodine,BE-V196971,Emdoka B.V.,2025-03-20,2026-06-30,,unavailable,Vertraging in de productie,-,2026-03-12T15:52:43.520570
BE,Belgium,FAMHP,Solifenacin Krka 10 mg filmomh. tabl. 250,Solifenacin,,,3983244,G04BD08 Solifenacin,BE521235,KRKA d.d. Novo mesto d.d.,2025-03-14,2026-12-07,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520570
BE,Belgium,FAMHP,Solifenacin Krka 5 mg filmomh. tabl. 250,Solifenacin,,,3983236,G04BD08 Solifenacin,BE521200,KRKA d.d. Novo mesto d.d.,2025-03-14,2026-05-28,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520570
BE,Belgium,FAMHP,"Dermestril-Septem 25 µg/24 h transderm. pleister 12 (2,5 mg/11,25 cm²)",Estradiol,,,1528587,G03CA04 Estriol,BE207751,Besins Healthcare SA-NV,2025-03-12,2026-06-30,,unavailable,Vertraging in de productie,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520570
BE,Belgium,FAMHP,Daphne 2 mg - 0.035 mg omh. tabl. 3 x 21,"Ethinylestradiol, Cyproterone acetate",,,2112027,G03HB01 Cyproterone and Estrogen,BE263751,Ceres Pharma SA-NV,2025-03-10,2026-03-15,,unavailable,Toegenomen vraag,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.520570
