country_code,country_name,source,report_no,progress_stage,company_serial,company_name,company_name_en,company_license_no,company_address,dept_receipt_no,product_serial,product_name,product_name_en,standard_code,expected_shortage_date,shortage_reason,last_supply_date,supply_type,inventory_date,inventory_quantity,patient_impact,normalization_plan,expected_normalization_date,report_date,process_date,public_disclosure,business_no,medicine_name,active_substance,strength,package_size,atc_code,status,shortage_start,estimated_end,scraped_at
KR,South Korea,MFDS,2023000060,신청완료,19910005,(주)녹십자,-,1735,충청북도청주시청원구오창읍과학산업2로586,202300859998,200403376,녹십자-수두사람면역글로불린주,-,8806436004108,20230623,내수용수두사람면역글로불린주의원료는특수혈장으로전량수입에의존하고있습니다.그러나현재원료혈장의공급이원활하지않아해당품목의생산이불가능한상황입니다.,20220907,생산,20230607,46,해당품목은타사의동일성분및동일함량의제품이존재하지않은의약품이나수두에노출된감수성높은면역결핍소아의수동면역을위한의약품으로주로대형병원으로납품되고있으며대부분“분만5일이전또는분만후48시간이내에수두에감염된산모로부터태어난신생아”에해당하는환자에게사용되고있습니다.따라서|해당품목의경우환자의특성상실질적으로사용되는양보다해당하는환자가있을경우를대비하여구비하고있는경우가많기때문에유효기한이도래한제품의반품또는교환을하는경우가더많습니다.이에환자의치료가필요한경우각기관에서보유하고있는재고량으로치료가가능한바|단기적으로는환자치료에큰영향을미치지않을것으로판단됩니다.이후“공급정상화추진계획”에서언급한바와같이해당품목의빠른공급안정화를도모하여장기적으로환자치료에영향을미치지않도록하겠습니다.,이번공급부족보고는특수혈장을사용하여제조하는품목으로|현재특수혈장공급은전량수입에의존하고있습니다.따라서|현재예정된A사의특수혈장공급을위하여6월경신규혈액원실태조사를진행할예정입니다.신규혈액원등록관련실태조사이후보완사항이행및바이러스시험면제등민원처리를신속히완료하여해당품목의빠른공급안정화를도모하도록하겠습니다.,20240517,20230607,-,동의함,3038117108,녹십자-수두사람면역글로불린주,,,,,신청완료,2023-06-23,2024-05-17,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000062,신청완료,19910005,(주)녹십자,-,1735,충청북도청주시청원구오창읍과학산업2로586,202300874078,201702343,아이비글로불린에스엔주10%(글리신첨가사람면역글로불린[pH4.8]),-,8806436053922,20230610,계획대비초과판매|작업실일부환경변화및원료수급상황에따른생산일정변경및공급lead-time소요에따른부족현상발생,20230526,공급,20230608,8|849,이번공급부족보고는해당품목중25mL에해당하는사항입니다.현재25mL외에50|100및200mL또한공급부족보고가되어있지만|단기적으로는10mL를대체품으로사용하여환자치료에미치는영향을최소화할수있을것으로예상합니다.하지만장기적으로환자의위험도를최소화하기위해서현재고가완전히소진되기전에|최대한생산일정을조율하여의료현장미치는영향을최소화할수있도록최선을다하겠습니다.,7월25일에충전을시작|9월7일국검신청|10월27일국검완료를목표일정으로진행하여|10월31일에출하승인및물류입고가기대됩니다.,20231031,20230609,-,동의함,3038117108,아이비글로불린에스엔주10%(글리신첨가사람면역글로불린[pH4.8]),,,,,신청완료,2023-06-10,2023-10-31,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000037,처리완료,20160330,(주)사노피-아벤티스코리아,-,63,서울특별시서초구반포대로235(반포동|반포동오피스빌딩1),202300571699,200603896,패스터텍주1.5밀리그램(라스부리카제),-,8806520005509|8806520005516|8806520005523,20230501,제조소의공급문제로인해패스터텍주1.5밀리그램(라스부리카제)의일시적인공급부족이예상됩니다.,20230130,수입,20230412,1119,스터텍주1.5밀리그램(라스부리카제)는‘화학요법중인악성종양환자에서의고뇨산혈증’의치료에사용되는희귀의약품이며|허가된동일성분제제는없습니다.일반적으로고뇨산혈증의치료를위해Allopurinol제제(자이로릭정등)등이사용될수있으며|악성종양환자에서의고뇨산혈증치료제는라스부리카제가국내유일하게허가받은약제입니다.라스부리카제의기생성된요산의대사를촉진하여배출을촉진하는작용기전과는달리|Allopurinol은요산의생성을억제하기때문에환자의체내에이미생성된요산을빠르게제거하기는어렵습니다.또한|경구투여가불가한환자의경우Allopurinol제제사용이제한되어심할경우혈액투석을받아야합니다.건강보험심사평가원에서종양용해증후군(tumorlysissyndrome|TLS)의고위험군에투여를권고하는TLS예방약물은라스부리카제가유일합니다.이러한측면을고려하였을때|패스터텍주1.5밀리그램(라스부리카제)의공급부족상황에서는일시적으로대체약제로서Allopurinol제제를고려할수있으나|해당대체약제의상대적으로낮은임상적효과와심할경우항암치료와혈액투석을함께받아야하는환자의힘든상황을고려하였을때장기적인대체치료제는부재하는실정입니다.,아사에서는희귀의약품인패스터텍주의공급부족에대해심각성을인지하고있으며|환자들에게미치는영향을최소화하기위해각의료기관및도매상과긴밀히소통할것입니다.국내에패스터텍주의공급을빠르게재개할수있도록본사및제조소와함께최선의노력을다하겠습니다.,20230813,20230413,-,동의함,2208100544,패스터텍주1.5밀리그램(라스부리카제),,,,,처리완료,2023-05-01,2023-08-13,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000038,신청완료,19910005,(주)녹십자,-,1735,충청북도청주시청원구오창읍과학산업2로586,202300573213,200403369,녹십자-알부민주5%(사람혈청알부민),-,8806436005013,20230411,-생물학적제제특성상혈장분획제제는생산에소요되는lead-time이3~4개월정도소요됩니다.따라서|의료현장에서의갑작스러운수요증가에즉각적으로공급량을증가시킬수없는특성이있습니다.-국내·외의원료혈장감소로혈장분획제제의안정적공급이어려워지고있는것도원인입니다.팬데믹이후알부민의수요는증가한반면|GC녹십자는혈장배분비율변경등으로수입혈장의존도는더욱증가되고있습니다.-팬데믹으로인한전세계적인혈장품귀현상으로수입혈장수급에도많은애로사항이있으며|규제산업특성상완제의약품을출하하기까지의행정절차에시간이소요되어즉각적인공급량증가가어려운상황입니다.-하지만알부민등혈장분획제제는현재일시적으로수급이불안정한상황이며|22년대비23년의알부민은동일한수준이상으로공급중이라는점알려드립니다.,20230410,공급,20230413,130,이번공급부족보고는해당품목중250mL에해당하는사항으로|타사의동일성분및동일함량의제품이공급중인바|환자치료에큰영향을미치지않을것으로판단됩니다.,-GC녹십자는알부민등혈장분획제제의수요증가에빠르게대응하기위해수입혈액원추가등록및수입혈장의종류다각화등다양한방법을계획|실행하고있으며|생산시설증설계획도병행하여진행하고있습니다.-국가필수의약품인알부민등혈장분획제제의특성을고려하여생명과직결이되는의약품을안정적으로공급할수있도록최대한노력하여현재의공급부족상황을해소하기위해정부기관과의긴밀한협조도진행하여나가겠습니다.,20231228,20230413,-,동의함,3038117108,녹십자-알부민주5%(사람혈청알부민),,,,,신청완료,2023-04-11,2023-12-28,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000042,처리완료,19680007,(주)서울제약,-,1495,충청북도청주시흥덕구오송읍오송생명6로124-31,202300609085,200302275,세브론시럽(아세틸시스테인)(수출명:뮤시스틴시럽|스파탐시럽),-,8806529009119,20230421,원료수급의문제,20230420,공급,20230420,20,대체의약품존재로영향없음,신속한원료확보및우선생산,20230731,20230420,-,동의함,1338130405,세브론시럽(아세틸시스테인)(수출명:뮤시스틴시럽|스파탐시럽),,,,,처리완료,2023-04-21,2023-07-31,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000043,신청완료,19910005,(주)녹십자,-,1735,충청북도청주시청원구오창읍과학산업2로586,202300620607,201702343,아이비글로불린에스엔주10%(글리신첨가사람면역글로불린[pH4.8]),-,8806436053922,20230424,공급lead-time(제조부터국검추최종출하까지3개월)내IVIG-SN10%25mL수요가급증가하여|해당수요만큼충분히공급하지못할것으로예상됩니다.,20230117,공급,20230420,315,이번공급부족보고는해당품목중25mL에해당하는사항으로|해당용량외공급가능한용량이있어(10|50|100|200mL)대체품사용이가능하기에|환자치료에큰영향을미치지않을것으로판단됩니다.,현재마지막으로생산(충전)된배치가2023.02.21에충전되었으며현재국검중입니다.국검이완료되는대로신속히물류센터로입고할예정입니다.현재예상되는물류입고일은2023.05.31입니다.,20230531,20230421,-,동의함,3038117108,아이비글로불린에스엔주10%(글리신첨가사람면역글로불린[pH4.8]),,,,,신청완료,2023-04-24,2023-05-31,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000049,신청완료,19910005,(주)녹십자,-,1735,충청북도청주시청원구오창읍과학산업2로586,202300776688,201702343,아이비글로불린에스엔주10%(글리신첨가사람면역글로불린[pH4.8]),-,8806436053946,20230526,해당제품의수요가급증하여계획대비초과판매되었으며|일시적작업장보수등으로생산량이감소하였습니다.,20230417,공급,20230522,566,이번공급부족보고는해당품목중100mL에해당하는사항입니다.동일제품의10mL이현재원활히공급중이고|25mL은5월31일부터다시원활히공급재개될예정입니다.해당두용량을대체품으로사용가능하다고생각되며|이에환자치료에는큰영향을미치지않을것으로판단됩니다.,급증한수요대비일시적작업장보수등으로인해생산량이감소하게되어부득이하게올해중에는공급부족상황이지속될것이예상되지만|최대한신속하게대응하여정상화시킬수있도록하겠습니다.,20240131,20230522,-,동의함,3038117108,아이비글로불린에스엔주10%(글리신첨가사람면역글로불린[pH4.8]),,,,,신청완료,2023-05-26,2024-01-31,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000057,처리완료,19540006,일동제약(주),-,1293,경기도안성시공단1로25,202300833943,200500421,후로목스정100밀리그램(세프카펜피복실염산염수화물),-,8806429025714,20230526,판매증가,20230526,-,20230601,0,대체의약품있어서영향력미비,연속생산을통한재고확보,20230613,20230601,-,동의함,6828500435,후로목스정100밀리그램(세프카펜피복실염산염수화물),,,,,처리완료,2023-05-26,2023-06-13,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000076,신청완료,20161652,(주)글락소스미스클라인,-,231,서울특별시용산구한강대로92,202301014988,200307778,후릭소타이드주니어에보할러50마이크로그램(플루티카손프로피오네이트(미분화)),-,8806500017317,20230731,제조처의공급지연으로인해공급이부족한상황입니다.,20230222,공급,20230706,4299,성인및청소년의경우동일적응증을가진자사및타사대체약제가있으며|1세이상의유소아의경우타제형|다른성분이지만동일적응증을가진타사대체약제가있어환자에게미치는영향은미미할것으로판단됩니다.,공급재개를위해최선의노력을기울이고있으며|추후공급이재개되는대로수입|국내시험을긴급하게진행할예정입니다.,20231115,20230706,-,동의함,1068156683,후릭소타이드주니어에보할러50마이크로그램(플루티카손프로피오네이트(미분화)),,,,,신청완료,2023-07-31,2023-11-15,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000080,처리완료,20161576,한국알콘(주),-,218,서울특별시강남구테헤란로5346층(대치동|글라스타워),202301047293,199806661,알카인0.5%점안액(푸로파라카인염산염),-,8806524004409|8806524004416,20230901,자사내부사정(제조소이전준비중공급부족발생),20230512,수입,20230710,1822,안과용국소마취제로하기치료에서다른성분의국소마취제사용가능합니다.(단시간의각막마취및간단한각막및결막처치),폐사에서는최선을다해공급정상화를추진하여환자치료에차질이없도록노력할예정입니다.월출하량은매월수술건수에따라출하량의변동이심하여예측이어렵습니다.공급부족우려에따른제품사재기를방지하기위해사전에공급부족보고를합니다.,20231101,20230712,-,동의함,1168403700,알카인0.5%점안액(푸로파라카인염산염),,,,,처리완료,2023-09-01,2023-11-01,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000081,처리완료,20161741,(주)보령,-,249,서울특별시종로구창경궁로136,202301048065,200008797,젤로다정500밀리그램(카페시타빈),-,8806419081119,20230720,해외제조소의제품생산및공급에차질발생,20230106,공급,20230712,2114,환자들에게미치는영향을최소화하기위해제조사와긴밀히협의하여환자치료공백을최소화하고자합니다.,환자들의치료공백이발생하지않도록|제조소의제품생산일정을지속적으로모니터링하여빠르게공급할수있도록노력하겠습니다.,20230820,20230713,-,동의함,2088100281,젤로다정500밀리그램(카페시타빈),,,,,처리완료,2023-07-20,2023-08-20,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000096,처리완료,19540006,일동제약(주),-,1293,경기도안성시공단1로25,202301181791,199800470,세노바액(세티리진염산염),-,8806429007017,20230803,판매증가및위탁업체생산지연에따른품절발생,20230803,-,20230808,0,대체의약품존재로영향미비,1LOT입고되어현재QC시험진행중(추가생산일정조율중),20230818,20230808,-,동의함,6828500435,세노바액(세티리진염산염),,,,,처리완료,2023-08-03,2023-08-18,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000100,처리완료,20161462,한국노바티스(주),-,196,서울특별시영등포구국제금융로1049층(여의도동|쓰리아이에프씨),202301234878,200410069,씨뮬렉트주사(바실릭시맙)(단클론항체|유전자재조합),-,8806536006705,20231016,현재씨뮬렉트주사의첨부용제(주사용수)는프랑스소재의수탁제조원인DelpharmDijon에서생산하여노바티스로공급되고있습니다.해당제조원에서아직시장으로출고되지않은주사용수의일탈을조사하던중에일부출고된배치의앰플에서공정관련입자가확인되었고|국내에는2개의배치가해당불순물검출앰플과함께포장되어공급되었음을확인하였습니다.당사는주사용수앰플에서발견된불순물검출과관련하여식약처에보고|현재영업자회수를진행하고있습니다.불순물조사결과로그근본원인은해당이슈앰플을제조한제조사Schott사에있음을확인하였고|지난4월이후부터앰플수급불가로완제품제조공장에서의생산중지|이미일부국가에서는품절이발생하고있는상황입니다.,20230323,수입,20230809,1239,장기이식치료제종류중유도요법의대표적인약제인씨뮬렉트는신장|심장|간장|폐|소장이식|췌장및췌도이식에투여시급여을인정하고있으며유도치료약제로서매우큰비중을차지하고있습니다.전체이식건의약70%에해당하는생체이식의경우단기간은병원과장기이식관리센터에서스케줄을조절하여잠시미룰수는있겠지만수술이지연되는동안공여자와수여자의신체상태의변화가생길수도있어서이식이후의결과에대해영향을미칠수있으며잡혀있던모든수술이다미루어질것입니다.반면약30%에해당하는사체이식의경우공여자의특성상타이밍이매우중요하여수술이빠르게이루어져야하지만유도치료없이는수술이거의불가하기때문에장기를공여할수도없으며더불어수술자체가이루어질수없는상황입니다.매년약1|500건이상이루어지는간이식에는허가및급여가안되는상황이며씨뮬렉트없이는간이식수술을못하는상황이이루어질수있습니다.,본사차원에서장기적인공급중단을예방하기위해씨뮬렉트제품에서첨부용제(주사용수앰플)의제외를신속하게적용하기위한계획을하고있습니다.따라서당사에서는국내씨뮬렉트주품목허가증상첨부용제가기술되어있는모든항목에대한변경허가를진행하고자하며예상되는변경허가승인날짜는23년11월중순으로예상하고있습니다.변경허가승인이후제품을수입하고국내품질시험까지완료되는시장에공급가능한예상일은12월말로예상되며|이에10월중순부터12월말까지약11주간의제품공급부족이예상됩니다.,20231229,20230818,-,동의함,1168105478,씨뮬렉트주사(바실릭시맙)(단클론항체|유전자재조합),,,,,처리완료,2023-10-16,2023-12-29,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000073,처리완료,20161763,한국릴리(유),-,253,서울특별시중구후암로98,202300953157,201503164,트루리시티0.75밀리그램/0.5밀리리터(둘라글루타이드|유전자재조합)일회용펜,-,8806708010301|8806708010318|8806708010325,20230703,GLP-1수용체작용제의치료권고수준이높아짐에따라전세계적으로수요가급격히증가하였습니다.이에대응하기위해생산량을확대하고있으나수요에따른물량공급은아직부족하여7월3일부터공급부족이발생할것으로예상됩니다.,20230501,수입,20230531,9877,동제품은주1회투여하는약제이며|포장단위가2프리필드펜/상자로도매상에서보유하고있는재고외이미병원및약국에유통되고있는재고를고려하였을때공급부족발생일자부터공급정상화예상일자까지의기간동안약제가환자에게공급되지못하여치료를지속하지못하는경우는매우제한적일것으로예상합니다.또한유통판매원과긴밀히논의하여재고가부족한곳에제품이공급되도록할예정입니다.,7월중트루리시티0.75밀리그램/0.5밀리리터가공급될예정입니다.공급정상화예상일자는2023년7월18일로동예상일자는2023년6월26일에제조소로부터출하되어수입통관및품질시험이완료되어국내에유통이예상되는일자입니다.,20230718,20230626,-,동의함,1208114414,트루리시티0.75밀리그램/0.5밀리리터(둘라글루타이드|유전자재조합)일회용펜,,,,,처리완료,2023-07-03,2023-07-18,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000078,처리완료,19540006,일동제약(주),-,1293,경기도안성시공단1로25,202301047142,198300147,엘칸액(엘-카르니틴),-,8806429013711,20230713,일시적인판매증가에따른품절,20230713,-,20230712,80,긴급생산중으로7월말입고예정(영향력미비),긴급생산중으로7월말입고예정(영향력미비),20230728,20230712,-,동의함,6828500435,엘칸액(엘-카르니틴),,,,,처리완료,2023-07-13,2023-07-28,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000082,처리완료,19550004,제이더블유중외제약(주),-,1302,충청남도당진시송악읍한진1길56,202301066316,197500052,중외옥시토신주,-,8806449032938,20230831,원가채산성부족으로인한공급중단(~24년1월까지예상)보험약가인상진행중으로인상후재생산하여공급예정,20230420,공급,20230713,2060,동일성분대체제로대체가능함(유한양행옥시톤주사액5IU),거래처에공급중단예정사항안내공문을사전발송하여혼선이없도록조치예정,20240102,20230717,-,동의함,1188102477,중외옥시토신주,,,,,처리완료,2023-08-31,2024-01-02,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000094,처리완료,20162590,노보노디스크제약(주),-,427,서울특별시송파구올림픽로35길13716층(신천동|한국광고문화회관),202301147072,200210110,노보래피드주100단위/밀리리터(인슐린아스파트),-,8806544000719,20230908,한국노보노디스크는2023년도노보래피드주공급계획에맞춰2-3개월의재고를사전에확보하는시스템으로관리해왔습니다.그러나현재동일계열의타사속효성인슐린제품의공급불안정으로인해노보래피드주의수요가최근2-3달간2배이상증가하게되었으며|이에일시적공급부족이예상되고있습니다.,20230116,수입,20230801,607,자사동일성분제품인노보래피드플렉스펜주100단위/밀리리터(인슐린아스파트)로의대체또는속효성인슐린계열내다른제품의바이알의사용을고려할수있습니다.참고로노보래피드플렉스펜주의재고에는문제없음을알려드립니다.,당사는안정적인재고확보를위해글로벌노보노디스크와긴밀히협의하고있으며|10월중에는공급정상화될것으로예상됩니다.,20231010,20230801,-,동의함,1208138527,노보래피드주100단위/밀리리터(인슐린아스파트),,,,,처리완료,2023-09-08,2023-10-10,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000072,처리완료,20161686,(주)종근당,-,239,충청남도천안시서북구성거읍망향로797-48[영업소],202300936838,200209709,싸이메빈정주(간시클로버),-,8806433082802|8806433082819,20230807,글로벌판권보유사의제조소변경통지에따라관련변경허가신청하였으며|해당건현재검토중입니다.(기존제조소를통한추가생산은어려운상황),20221212,수입,20230622,11265,제네릭의약품을1개사에서공급하고있습니다.,현재검토중인변경허가신청건이처리되는대로|빠른시일내에공급재개할예정입니다.,20250901,20230622,-,동의함,3128560679,싸이메빈정주(간시클로버),,,,,처리완료,2023-08-07,2025-09-01,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000077,처리완료,20160560,한국화이자제약(주),-,87,서울특별시중구퇴계로100|5층|6층,202301037746,200511061,지스로맥스건조시럽(아지트로마이신수화물),-,8806489008719|8806489008726,20221018,제조원의생산일정지연,20221020,공급,20221020,0,동일성분/용량을함유한타사제품으로대체가능하여환자치료에미치는영향은크지않을것으로사료됩니다.,국내공급시점(2023년12월말)에서공급재개예정이며|공급중단논의는없습니다.,20231229,20230712,-,동의함,2078100406,지스로맥스건조시럽(아지트로마이신수화물),,,,,처리완료,2022-10-18,2023-12-29,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000090,처리완료,20161936,삼일제약(주),-,283,서울특별시서초구효령로155(방배동)[영업소],202301102461,199906839,시카플루이드점안겔(카보머),-,8806439007908|8806439007915,20230814,주원료인카보머의공급지연으로해당왼제품의제조지연|일부도매상에서품절발생가능,20230731,공급,20230724,0,"바슈헬스코리아의""리포직점안겔""및넥스팜코리아""시카포스겔""이유통중에있어환자의불편은적을것으로예상됨",9월중공급예정,20230918,20230724,-,동의함,1348500765,시카플루이드점안겔(카보머),,,,,처리완료,2023-08-14,2023-09-18,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000091,신청완료,19540006,일동제약(주),-,1293,경기도안성시공단1로25,202301104252,200807127,아지탑스주사500밀리그램(아지트로마이신수화물),-,8806429028319,20230725,판매증가에따른일시적품절,20230725,공급,20230724,210,긴급생산진행중|도매거래처재고보유및기타마크로라이드대체항생제처방가능으로영향력적음,긴급생산중으로8월입고예정(영향력미비),20230811,20230724,-,동의함,6828500435,아지탑스주사500밀리그램(아지트로마이신수화물),,,,,신청완료,2023-07-25,2023-08-11,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000097,신청완료,20161652,(주)글락소스미스클라인,-,231,서울특별시용산구한강대로92,202301186167,200807369,서바릭스프리필드시린지[인유두종바이러스백신(유전자재조합)],-,8806500018802|8806500018819|8806500018826,20230930,현재보유재고의유효기한만료및수입일정지연으로인해2023년9월부터2024년1월까지공급부족이예상됩니다.,20201120,수입,20230809,14961,현재한국에공급되고있는HPV백신은아래와같습니다.1.한국엠에스디(주)-가다실프리필드시린지,현재한국에공급되고있는HPV백신은아래와같습니다.1.한국엠에스디(주)-가다실프리필드시린지,20240131,20230809,-,동의함,1068156683,서바릭스프리필드시린지[인유두종바이러스백신(유전자재조합)],,,,,신청완료,2023-09-30,2024-01-31,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000069,처리완료,20152829,에리슨제약(주),-,12,경기도화성시향남읍제약공단3길95,202300927083,200308347,이소켓스프레이(이소소르비드이질산염),-,8806205001703|8806541003201|8806678001606|8806205001710|8806541003218|8806678001613,20230630,해외기존API제조소의생산중단으로API제조소변경을위한허가변경을진행중이었으나|보완자료미흡으로허가변경이지연되고있습니다.허가변경후즉시API제조소변경된제품을수입하기위해준비중이나|현재허가변경미완료로제품수입이지연되고있어품절상태입니다.,20221021,수입,20230620,0,대체할수있는다른제품이시판중에있기때문에|환자치료에미치는영향은크지않을것으로사료됩니다.,폐사는공급재개를앞당기기위해허가변경민원의신속한승인을목표로공급안정화를위해노력하겠습니다.,20231229,20230621,-,동의함,1248707538,이소켓스프레이(이소소르비드이질산염),,,,,처리완료,2023-06-30,2023-12-29,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000089,처리완료,19680007,(주)서울제약,-,1495,충청북도청주시흥덕구오송읍오송생명6로124-31,202301097226,200302275,세브론시럽(아세틸시스테인)(수출명:뮤시스틴시럽|스파탐시럽),-,8806529009119,20230811,원료수급의문제,20230704,생산,20230721,0,대체의약품존재로영향없음,신속한원료확보및우선생산,20230915,20230721,-,동의함,1338130405,세브론시럽(아세틸시스테인)(수출명:뮤시스틴시럽|스파탐시럽),,,,,처리완료,2023-08-11,2023-09-15,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000092,처리완료,20160330,(주)사노피-아벤티스코리아,-,63,서울특별시서초구반포대로235(반포동|반포동오피스빌딩1),202301104566,200603898,프리마코주(밀리논),-,8806520005608|8806520005615|8806520005622,20230807,제조소에서라벨링및포장단계가지연됨에따라프리마코주(밀리논)의공급부족이예상됩니다.,20230327,수입,20230810,37,프리마코주(밀리논)은아래와같은적응증에사용되는의약품입니다.공급부족으로인하여아래해당하는환자들에대한영향이있을것으로예상됩니다.○성인:-다른약물(경구용디기탈리스류강심제|이뇨제|혈관이완제)에반응하지않는중증의울혈심부전의단기치료-심장수술후저심박출량을포함한급성심부전○13세미만소아:-다른약물(경구용디기탈리스류강심제|이뇨제|혈관이완제)에반응하지않는중증의울혈심부전의단기치료(35시간까지)-심장수술후저심박출량을포함한급성심부전의단기치료(35시간까지)국내밀리논성분의완제의약품은당사의프리마코주가유일하며|공급이정상화될때까지프리마코주를대체할적절한치료방법과약제를의료진과상담을통하여확인해야할것으로생각됩니다.,밀리논성분의완제의약품이아사가유일한만큼아사에서는프리마코주(밀리논)의공급부족에대해심각성을인지하고있으며|9월7일에는원활한공급을재개하는것을목표로하고있습니다.프리마코주(밀리논)을필요로하는환자들에게미치는영향을최소화하기위해아사는의료기관및도매상과긴밀히소통할것입니다.국내프리마코주(밀리논)의공급을최대한신속하게재개할수있도록본사및제조소와함께최선의노력을다하겠습니다.,20230913,20230810,-,동의함,2208100544,프리마코주(밀리논),,,,,처리완료,2023-08-07,2023-09-13,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000098,처리완료,20161714,사노피파스퇴르(주),-,243,서울특별시서초구반포대로235(반포동),202301209588,201104046,스타마릴주(약독황열생바이러스백신)(관납용),-,8806659001700|8806659001717|8806659001724|8806659001731,20230913,시험법기술이전에예상계획보다지연이되고있으며|코로나-19정상화이후증가한수요와(해외여행등)맞물려공급부족이조기발생되게되었습니다.,20230804,수입,20230814,0,첨부파일의'5.국내공급부족현황및영향'을참고하여주시고|해군본부의상황은의무실보건운영과측에서'보건운영과-6484'공문을통해식품의약품안전처바이오의약품품질관리과|바이오의약품정책과|식품의약품안전평가원백신검정과로발신하였습니다.,자사는공급정상화를위해해당시험실및제조원과긴밀히협조하고있습니다.현재로서는2023년11월20일주부터공급재개를정상화하는것을목표로하고있습니다.또한|공급부족으로인한영향을최소화하기위해의료기관(관납기관)과긴밀히소통하여혼란을최소화할수있도록협조하겠습니다.,20231123,20230814,-,동의함,2148619188,스타마릴주(약독황열생바이러스백신)(관납용),,,,,처리완료,2023-09-13,2023-11-23,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000099,처리완료,20161555,바이엘코리아(주),-,212,서울특별시영등포구여의대로108파크원타워224층,202301233725,202003385,비트락비액(라로트렉티닙황산염),-,8806411061102|8806411061119|8806411061126,20230913,희귀의약품으로사용환자수가매우적은상황에예상보다많은환자가발생하였으며더불어제형변경된신규제품도입으로인해일시적으로공급부족이발생하였습니다.,20221004,수입,20230818,9,전신치료항암제/경구액제로NTRK양성소아환자에게대체가능한약제가없어공급이중단된다면질병진행의위험이매우크다고볼수있습니다.,환자에게미치는영향을최소화하기위해의료기관및도매상에공급지연관련내용을고지할예정이며일시품절후정상공급예정입니다.더불어신규제형제품의조기도입을추진하는등본사및제조소와함께최선의노력을다할것입니다.,20230930,20230818,-,동의함,1208100467,비트락비액(라로트렉티닙황산염),,,,,처리완료,2023-09-13,2023-09-30,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000102,처리완료,20161763,한국릴리(유),-,253,서울특별시중구후암로98,202301281437,201503166,트루리시티1.5밀리그램/0.5밀리리터(둘라글루타이드|유전자재조합)일회용펜,-,8806708010509|8806708010523|8806708010516,20230901,GLP-1수용체작용제의치료권고수준이높아짐에따라전세계적으로수요가급격히증가하였습니다.이에대응하기위해생산량및한국에수입되는물량을확대하고자노력하고있으나높은수요량대비수입물량이부족한상황입니다.현재고량및기수입물량등을고려하여예측되는공급부족발생일자는9월23일이나|상반기부터계속된물량부족으로도매상및약국에공급되는재고소진시점의예측이어려우며동시에발생한공급불안정에따라재고소진속도가급격히증가함에따라공급부족발생예상일자를현재수입된물량이시장에공급되기전인2023년9월1일으로예상합니다.,20230822,수입,20230830,0,환자치료에미치는영향을최소화하고자도매상및병원|약국의재고가반드시투여유지가필요한환자에공급될수있도록노력하고있습니다.다만|재고소진속도가공급속도를상회하고있음에따라약제를구하지못하여치료를지속하지못하는경우가발생하지않도록의료진및유관기관에공문을발송하여상황을지속적으로공유하고있습니다.,기2023년8월22일수입된27|696개의물량은품질시험을거쳐2023년9월13일에공급될예정이나해당물량또한빠르게소진될것으로예측되어공급정상화에는충분하지않은수량으로예상합니다.공급정상화는8월22일이후추가수입물량이제조소출하일자인9월20일에출하되어수입통관및품질시험이완료되어국내유통이예상되는2023년10월18일로예상합니다.다만|현재재고소진속도가예측치를상회하고있으므로수입일정지연또는수입물량부족시공급부족이올해하반기내까지장기화될수있습니다.,20231103,20230830,-,동의함,1208114414,트루리시티1.5밀리그램/0.5밀리리터(둘라글루타이드|유전자재조합)일회용펜,,,,,처리완료,2023-09-01,2023-11-03,2026-03-13T15:42:49.322155
