country_code,country_name,source,medicine_name,active_substance,strength,package_size,dosage_form,company_name,gtin,pharmacode,atc_code,gengrp,status,status_code,delivery_date,estimated_end,days_since_first_report,last_updated,detail_url,scraped_at
CH,Switzerland,drugshortage,ESCITALOPRAM Zentiva Filmtabl 20 mg 20 Stk,,,,,Helvepharm AG,7680629600190,7846263,N06AB10,N06AB10SETN000000020FILT,1 aktuell keine Lieferungen,1,,,452,2024-12-16,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24413,2026-03-13T15:42:44.497845
CH,Switzerland,drugshortage,ESKETAMIN Sintetica 25 mg/5ml 10 Amp 5 ml,,,,,Sintetica SA,7680679940017,7823886,N01AX14,N01AX14SPPN000000025IJIF,1 aktuell keine Lieferungen,1,offen,,204,2025-08-21,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26443,2026-03-13T15:42:44.498845
CH,Switzerland,drugshortage,ESOMEPRAZOL MEPHA FILMTABL 20 MG 100 STK,,,,,Mepha Pharma AG,7680625810166,7087636,A02BC05,A02BC05SETN000000020FILT,1 aktuell keine Lieferungen,1,23.03 - 27.03.2026,,31,2026-02-10,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27840,2026-03-13T15:42:44.498845
CH,Switzerland,drugshortage,ESOMEPRAZOL MEPHA FILMTABL 20 MG 14 STK,,,,,Mepha Pharma AG,7680625810135,7087599,A02BC05,A02BC05SETN000000020FILT,0,0,02.03 - 06.03.2026,,31,2026-02-10,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27841,2026-03-13T15:42:44.498845
CH,Switzerland,drugshortage,ESOMEPRAZOL Mepha Filmtabl 20 mg Ds 100 Stk,,,,,Mepha Pharma AG,7680625810173,7087642,A02BC05,A02BC05SETN000000020FILT,1 aktuell keine Lieferungen,1,16.03 .- 20.03.2026,,144,2025-11-17,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26962,2026-03-13T15:42:44.498845
CH,Switzerland,drugshortage,ESOMEPRAZOL MEPHA FILMTABL 40 MG DS 100 STK,,,,,Mepha Pharma AG,7680625810227,7087694,A02BC05,A02BC05SETN000000040FILT,1 aktuell keine Lieferungen,1,02.03 - 06.03.2026,,88,2025-12-15,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27388,2026-03-13T15:42:44.498845
CH,Switzerland,drugshortage,ESOMEPRAZOL MUT Sandoz Filmtabl 20 mg 14 Stk,,,,,Sandoz Pharmaceuticals AG,7680659600016,6652270,A02BC05,A02BC05SETN000000020FILT,1 aktuell keine Lieferungen,1,Sep 26,,119,2025-11-21,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27123,2026-03-13T15:42:44.498845
CH,Switzerland,drugshortage,ESOMEPRAZOL MUT SANDOZ FILMTABL 20 MG 28 STK,,,,,Sandoz Pharmaceuticals AG,7680659600023,6652287,A02BC05,A02BC05SETN000000020FILT,1 aktuell keine Lieferungen,1,Sep 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28010,2026-03-13T15:42:44.498845
CH,Switzerland,drugshortage,ESOMEPRAZOL MUT SANDOZ FILMTABL 20 MG 56 STK,,,,,Sandoz Pharmaceuticals AG,7680659600030,6652293,A02BC05,A02BC05SETN000000020FILT,1 aktuell keine Lieferungen,1,Sep 26,,63,2026-01-09,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27594,2026-03-13T15:42:44.499847
CH,Switzerland,drugshortage,ESOMEPRAZOL MUT SANDOZ FILMTABL 20 MG 98 STK,,,,,Sandoz Pharmaceuticals AG,7680659600047,6652301,A02BC05,A02BC05SETN000000020FILT,1 aktuell keine Lieferungen,1,Sep 26,,56,2026-01-16,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27650,2026-03-13T15:42:44.499847
CH,Switzerland,drugshortage,ESOMEPRAZOL MUT Sandoz Filmtabl 40 mg 14 Stk,,,,,Sandoz Pharmaceuticals AG,7680659600054,6652318,A02BC05,A02BC05SETN000000040FILT,1 aktuell keine Lieferungen,1,Sep 26,,280,2025-11-21,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25849,2026-03-13T15:42:44.499847
CH,Switzerland,drugshortage,ESOMEPRAZOL MUT Sandoz Filmtabl 40 mg 28 Stk,,,,,Sandoz Pharmaceuticals AG,7680659600061,6652324,A02BC05,A02BC05SETN000000040FILT,1 aktuell keine Lieferungen,1,Sep 26,,161,2025-11-21,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26817,2026-03-13T15:42:44.499847
CH,Switzerland,drugshortage,ESOMEPRAZOL MUT Sandoz Filmtabl 40 mg 56 Stk,,,,,Sandoz Pharmaceuticals AG,7680659600078,6652330,A02BC05,A02BC05SETN000000040FILT,1 aktuell keine Lieferungen,1,Sep 26,,112,2025-11-21,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27183,2026-03-13T15:42:44.499847
CH,Switzerland,drugshortage,ESOMEPRAZOL MUT Sandoz Filmtabl 40 mg 98 Stk,,,,,Sandoz Pharmaceuticals AG,7680659600085,6652347,A02BC05,A02BC05SETN000000040FILT,1 aktuell keine Lieferungen,1,Sep 26,,208,2025-11-21,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26404,2026-03-13T15:42:44.501357
CH,Switzerland,drugshortage,ESTALIS Matrixpfl 50/250 24 Stk,,,,,Sandoz Pharmaceuticals AG,7680547040979,2190766,G03FA01,G03FA01STYR300000250MATP,1 aktuell keine Lieferungen,1,May 26,,231,2025-10-17,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26257,2026-03-13T15:42:44.501357
CH,Switzerland,drugshortage,ESTRADOT MATRIXPFL 100 MCG/24H 24 STK,,,,,Sandoz Pharmaceuticals AG,7680559760155,2519195,G03CA03,G03CA03STYR000100000MATP,1 aktuell keine Lieferungen,1,Apr 26,,56,2026-01-16,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27651,2026-03-13T15:42:44.502366
CH,Switzerland,drugshortage,ESTRADOT MATRIXPFL 100 MCG/24H 8 STK,,,,,Sandoz Pharmaceuticals AG,7680559760131,2519189,G03CA03,G03CA03STYR000100000MATP,1 aktuell keine Lieferungen,1,Dec 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28011,2026-03-13T15:42:44.502366
CH,Switzerland,drugshortage,ESTRADOT Matrixpfl 25 mcg/24h 24 Stk,,,,,Sandoz Pharmaceuticals AG,7680559760193,2635429,G03CA03,G03CA03STYR000025000MATP,1 aktuell keine Lieferungen,1,Mar 26,,238,2025-10-17,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26208,2026-03-13T15:42:44.502366
CH,Switzerland,drugshortage,ESTRADOT Matrixpfl 25 mcg/24h 8 Stk,,,,,Sandoz Pharmaceuticals AG,7680559760179,2635412,G03CA03,G03CA03STYR000025000MATP,1 aktuell keine Lieferungen,1,Apr 26,,175,2025-09-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26669,2026-03-13T15:42:44.502366
CH,Switzerland,drugshortage,ESTRADOT Matrixpfl 37.5 mcg/24h 8 Stk,,,,,Sandoz Pharmaceuticals AG,7680559760018,2519114,G03CA03,G03CA03STYR000037500MATP,1 aktuell keine Lieferungen,1,Mar 26,,504,2025-10-17,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24030,2026-03-13T15:42:44.502366
CH,Switzerland,drugshortage,ESTRADOT Matrixpfl 50 mcg/24h 24 Stk,,,,,Sandoz Pharmaceuticals AG,7680559760070,2519143,G03CA03,G03CA03STYR000050000MATP,1 aktuell keine Lieferungen,1,Apr 26,,140,2025-10-24,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26982,2026-03-13T15:42:44.503378
CH,Switzerland,drugshortage,ESTRADOT Matrixpfl 50 mcg/24h 8 Stk,,,,,Sandoz Pharmaceuticals AG,7680559760056,2519137,G03CA03,G03CA03STYR000050000MATP,1 aktuell keine Lieferungen,1,Mar 26,,191,2025-09-03,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26547,2026-03-13T15:42:44.503378
CH,Switzerland,drugshortage,ESTRADOT Matrixpfl 75 mcg/24h 24 Stk,,,,,Sandoz Pharmaceuticals AG,7680559760117,2519172,G03CA03,G03CA03STYR000075000MATP,1 aktuell keine Lieferungen,1,Apr 26,,189,2025-10-17,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26582,2026-03-13T15:42:44.503378
CH,Switzerland,drugshortage,ESTRADOT Matrixpfl 75 mcg/24h 8 Stk,,,,,Sandoz Pharmaceuticals AG,7680559760094,2519166,G03CA03,G03CA03STYR000075000MATP,1 aktuell keine Lieferungen,1,Apr 26,,119,2025-11-14,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27124,2026-03-13T15:42:44.503378
CH,Switzerland,drugshortage,ETODOLAC NOBEL RET FILMTABL 600 MG 30 STK,,,,,NOBEL Pharma Schweiz AG,7680686350014,1008641,M01AB08,M01AB08SERR000000600RFIL,1 aktuell keine Lieferungen,1,offen,,36,2026-02-05,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27796,2026-03-13T15:42:44.504364
CH,Switzerland,drugshortage,ETORICOXIB Zentiva Filmtabl 60 mg 7 Stk,,,,,Helvepharm AG,7680682450022,7842173,M01AH05,M01AH05SETN000000060FILT,1 aktuell keine Lieferungen,1,,,550,2024-09-09,https://drugshortage.ch/detail_lieferengpass.aspx?ID=23706,2026-03-13T15:42:44.504364
CH,Switzerland,drugshortage,EZETIMIB axapharm Tabl 10 mg 28 Stk,,,,,axapharm ag,7680670600019,7741012,C10AX09,C10AX09SETN000000010TABL,1 aktuell keine Lieferungen,1,01.07.2026,2026-07-01,304,2025-11-27,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25655,2026-03-13T15:42:44.504364
CH,Switzerland,drugshortage,EZETIMIB axapharm Tabl 10 mg 98 Stk,,,,,axapharm ag,7680670600026,7741013,C10AX09,C10AX09SETN000000010TABL,1 aktuell keine Lieferungen,1,01.07.2026,2026-07-01,304,2025-11-27,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25656,2026-03-13T15:42:44.504364
CH,Switzerland,drugshortage,EZETIMIB ROSUVAST Zentiva Filmtabl 10/10 mg 30 Stk,,,,,Helvepharm AG,7680685260017,1032363,C10BA06,C10BA06SETN000000010FILT,1 aktuell keine Lieferungen,1,,,227,2025-07-29,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26299,2026-03-13T15:42:44.504364
CH,Switzerland,drugshortage,EZETIMIB ROSUVAST Zentiva Filmtabl 10/20 mg 30 Stk,,,,,Helvepharm AG,7680685260031,1032366,C10BA06,C10BA06SETN100000020FILT,1 aktuell keine Lieferungen,1,,,256,2025-06-30,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26047,2026-03-13T15:42:44.504364
CH,Switzerland,drugshortage,EZETIMIB SIMVA SPIRIG HC TABL 10/40 MG 100 STK,,,,,Spirig HealthCare AG,7680662330146,7749433,C10BA02,C10BA02SETN200000040TABL,1 aktuell keine Lieferungen,1,05.04.2026,2026-04-05,29,2026-02-12,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27857,2026-03-13T15:42:44.504364
CH,Switzerland,drugshortage,EZETIMIB SIMVASTATIN SANDOZ TABL 10/10 MG 28 STK,,,,,Sandoz Pharmaceuticals AG,7680662340015,7165046,C10BA02,C10BA02SETN000000010TABL,1 aktuell keine Lieferungen,1,Jun 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28008,2026-03-13T15:42:44.505367
CH,Switzerland,drugshortage,EZETIMIB SIMVASTATIN SANDOZ TABL 10/40 MG 100 STK,,,,,Sandoz Pharmaceuticals AG,7680662340091,1008215,C10BA02,C10BA02SETN200000040TABL,1 aktuell keine Lieferungen,1,Jun 26,,63,2026-01-09,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27589,2026-03-13T15:42:44.505367
CH,Switzerland,drugshortage,EZETIMIB Spirig HC Tabl 10 mg 98 Stk,,,,,Spirig HealthCare AG,7680660030024,7221796,C10AX09,C10AX09SETN000000010TABL,1 aktuell keine Lieferungen,1,22.03.2026,2026-03-22,99,2025-12-04,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27294,2026-03-13T15:42:44.505367
CH,Switzerland,drugshortage,FAMPYRA RET TABL 10 MG 4 DS 14 STK,,,,,Merz Pharma (Schweiz) AG,7680671390032,1158658,N07XX07,N07XX07SERR000000010RETT,1 aktuell keine Lieferungen,1,08.03.2026,2026-03-08,22,2026-02-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27910,2026-03-13T15:42:44.505367
CH,Switzerland,drugshortage,FARMORUBICIN RD TROCKENSUB 10 MG C SOLV AMP,,,,,Pfizer AG,7680503590180,1396365,L01DB03,L01DB03SPPN100000010TRSU,1 aktuell keine Lieferungen,1,Juni 2026,,36,2026-02-05,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27789,2026-03-13T15:42:44.505367
CH,Switzerland,drugshortage,FEMARA (PI) Filmtabl 2.5 mg 100 Stk,,,,,APS-Arzneimittel-Parallelimport-Service AG,7640369610286,7744513,L02BG04,L02BG04SETN000002500FILT,1 aktuell keine Lieferungen,1,offen,,680,2024-05-02,https://drugshortage.ch/detail_lieferengpass.aspx?ID=22664,2026-03-13T15:42:44.505367
CH,Switzerland,drugshortage,FENTALIS MATRIXPFL 100 MCG/H BTL 5 STK,,,,,Sandoz Pharmaceuticals AG,7680678000118,7793408,N02AB03,N02AB03STYR000000100MATP,1 aktuell keine Lieferungen,1,Mar 26,,35,2026-02-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27816,2026-03-13T15:42:44.506369
CH,Switzerland,drugshortage,FERRO-GRADUMET DEPOTTABL 30 STK,,,,,Farmaceutica Teofarma Suisse SA,7680316440115,20244,B03AA07,B03AA07SERR000000105DEPT,1 aktuell keine Lieferungen,1,offen,,78,2025-12-25,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27503,2026-03-13T15:42:44.506369
CH,Switzerland,drugshortage,FERRUM MEPHA INJECT 1000 MG/20ML DURCHSTF 20 ML,,,,,Mepha Pharma AG,7680684930041,1128476,B03AC,B03AC01SPPN000001000IJIF,1 aktuell keine Lieferungen,1,02.03 - 06.03.2026,,84,2025-12-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27468,2026-03-13T15:42:44.506882
CH,Switzerland,drugshortage,FESOTERODIN ZENTIVA RET TABL 4 MG 84 STK,,,,,Helvepharm AG,7680686940024,1048509,G04BD11,G04BD11SERR000000004RETT,1 aktuell keine Lieferungen,1,,,67,2026-01-05,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27531,2026-03-13T15:42:44.506882
CH,Switzerland,drugshortage,FESOTERODIN Zentiva Ret Tabl 8 mg 84 Stk,,,,,Helvepharm AG,7680686940048,1048512,G04BD11,G04BD11SERR000000008RETT,1 aktuell keine Lieferungen,1,,,227,2025-07-29,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26301,2026-03-13T15:42:44.506882
CH,Switzerland,drugshortage,FEXOFENADIN Sandoz Filmtabl 120 mg 30 Stk,,,,,Sandoz Pharmaceuticals AG,7680663430029,6929346,R06AX26,R06AX26SETN000000120FILT,1 aktuell keine Lieferungen,1,Mar 26,,175,2025-10-17,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26676,2026-03-13T15:42:44.506882
CH,Switzerland,drugshortage,FEXOFENADIN SANDOZ FILMTABL 180 MG 10 STK,,,,,Sandoz Pharmaceuticals AG,7680663430036,6929369,R06AX26,R06AX26SETN000000180FILT,1 aktuell keine Lieferungen,1,Aug 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28009,2026-03-13T15:42:44.506882
CH,Switzerland,drugshortage,FEXOFENADIN Sandoz Filmtabl 180 mg 30 Stk,,,,,Sandoz Pharmaceuticals AG,7680663430043,6929375,R06AX26,R06AX26SETN000000180FILT,1 aktuell keine Lieferungen,1,Mar 26,,175,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26677,2026-03-13T15:42:44.506882
CH,Switzerland,drugshortage,FINASTERID Sandoz Filmtabl 5 mg 100 Stk,,,,,Sandoz Pharmaceuticals AG,7680578900020,3684855,G04CB01,G04CB01SETN000000005FILT,1 aktuell keine Lieferungen,1,Apr 26,,259,2025-11-14,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26003,2026-03-13T15:42:44.506882
CH,Switzerland,drugshortage,FINASTERID Sandoz Filmtabl 5 mg 30 Stk,,,,,Sandoz Pharmaceuticals AG,7680578900013,3684849,G04CB01,G04CB01SETN000000005FILT,1 aktuell keine Lieferungen,1,Apr 26,,259,2025-11-14,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26004,2026-03-13T15:42:44.506882
CH,Switzerland,drugshortage,FINASTERID SPIRIG HC FILMTABL 5 MG 28 STK,,,,,Spirig HealthCare AG,7680579790033,5462610,G04CB01,G04CB01SETN000000005FILT,1 aktuell keine Lieferungen,1,17.05.2026,2026-05-17,64,2026-01-08,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27567,2026-03-13T15:42:44.506882
CH,Switzerland,drugshortage,FINASTERID Spirig HC Filmtabl 5 mg 98 Stk,,,,,Spirig HealthCare AG,7680579790040,5462627,G04CB01,G04CB01SETN000000005FILT,1 aktuell keine Lieferungen,1,10.05.2026,2026-05-10,106,2025-11-27,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27245,2026-03-13T15:42:44.508393
CH,Switzerland,drugshortage,FLATULEX KAUTABL 42 MG 50 STK,,,,,Bayer (Schweiz) AG,7680297920460,1647264,A03AX13,A03AX13LEBN000000042KAUT,1 aktuell keine Lieferungen,1,29.03.2026,2026-03-29,22,2026-02-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27911,2026-03-13T15:42:44.508393
CH,Switzerland,drugshortage,FLUCONAX KAPS 50 MG 28 STK,,,,,Drossapharm AG,7680571820035,2928226,J02AC01,J02AC01SETN000000050KAPS,1 aktuell keine Lieferungen,1,offen,,29,2026-02-12,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27859,2026-03-13T15:42:44.508393
CH,Switzerland,drugshortage,FLUCONAX KAPS 50 MG 7 STK,,,,,Drossapharm AG,7680571820011,2928203,J02AC01,J02AC01SETN000000050KAPS,1 aktuell keine Lieferungen,1,offen,,29,2026-02-12,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27858,2026-03-13T15:42:44.508393
CH,Switzerland,drugshortage,FLUCONAZOL MEPHA TEVA KAPS 200 MG 2 STK,,,,,Mepha Pharma AG,7680684610073,1009766,J02AC01,J02AC01SETN000000200KAPS,1 aktuell keine Lieferungen,1,30.03 - 03.04.2026,,32,2026-02-09,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27836,2026-03-13T15:42:44.508393
CH,Switzerland,drugshortage,FLUCONAZOL Mepha Teva Kaps 200 mg 7 Stk,,,,,Mepha Pharma AG,7680684610080,1009768,J02AC01,J02AC01SETN000000200KAPS,1 aktuell keine Lieferungen,1,05.01. - 09.01.2026,,109,2025-11-24,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27211,2026-03-13T15:42:44.509406
CH,Switzerland,drugshortage,FLUCONAZOL Zentiva Kaps 150 mg,,,,,Helvepharm AG,7680569780068,7769712,J02AC01,J02AC01SETN000000150KAPS,1 aktuell keine Lieferungen,1,,,151,2025-10-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26903,2026-03-13T15:42:44.509406
CH,Switzerland,drugshortage,FLUCONAZOL ZENTIVA KAPS 200 MG 7 STK,,,,,Helvepharm AG,7680569780129,7769717,J02AC01,J02AC01SETN000000200KAPS,1 aktuell keine Lieferungen,1,,,67,2026-01-05,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27528,2026-03-13T15:42:44.509406
CH,Switzerland,drugshortage,FLUOROURACIL Teva 500 mg/10ml Durchstf 10 ml,,,,,Teva Pharma AG,7680471601628,3149122,L01BC02,L01BC02SPPN000000500SOIJ,1 aktuell keine Lieferungen,1,in Abklärung/en clarif.,,424,2025-02-10,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24572,2026-03-13T15:42:44.509406
CH,Switzerland,drugshortage,FLUOXETIN Zentiva Disp Tabl 20 mg 10 Stk,,,,,Helvepharm AG,7680579250018,7778118,N06AB03,N06AB03SELN000000020DITA,1 aktuell keine Lieferungen,1,,,877,2023-10-18,https://drugshortage.ch/detail_lieferengpass.aspx?ID=20686,2026-03-13T15:42:44.510406
CH,Switzerland,drugshortage,FOCALIN XR RET KAPS 15 MG DS 100 STK,,,,,Sandoz Pharmaceuticals AG,7680592450068,4499166,N06BA11,N06BA11SERR000000015RETK,1 aktuell keine Lieferungen,1,Mar 26,,42,2026-01-30,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27768,2026-03-13T15:42:44.510406
CH,Switzerland,drugshortage,FOCALIN XR RET KAPS 15 MG DS 30 STK,,,,,Sandoz Pharmaceuticals AG,7680592450051,4499143,N06BA11,N06BA11SERR000000015RETK,1 aktuell keine Lieferungen,1,Mar 26,,49,2026-01-23,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27709,2026-03-13T15:42:44.510406
CH,Switzerland,drugshortage,FORTAM TROCKENSUB 2 G DURCHSTF,,,,,Sandoz Pharmaceuticals AG,7680460500963,1744984,J01DD02,J01DD02SPPN000002000TRSU,1 aktuell keine Lieferungen,1,Apr 26,,0,2026-03-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28053,2026-03-13T15:42:44.510406
CH,Switzerland,drugshortage,FORTAM TROCKENSUB 500 MG DURCHSTF,,,,,Sandoz Pharmaceuticals AG,7680460500611,1726911,J01DD02,J01DD02SPPN000000500TRSU,1 aktuell keine Lieferungen,1,Mar 26,,63,2026-01-30,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27586,2026-03-13T15:42:44.510406
CH,Switzerland,drugshortage,FROBEN DRAG 100 MG 100 STK,,,,,VERFORA SA,7680407950592,5501876,M01AE09,M01AE09SETN000000100DRAG,1 aktuell keine Lieferungen,1,offen,,85,2025-12-18,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27421,2026-03-13T15:42:44.510406
CH,Switzerland,drugshortage,FROBEN Drag 50 mg 100 Stk,,,,,VERFORA SA,7680407950240,5501847,M01AE09,M01AE09SETN000000050DRAG,1 aktuell keine Lieferungen,1,24.08.2025,2025-08-24,211,2025-08-14,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26391,2026-03-13T15:42:44.511405
CH,Switzerland,drugshortage,FUCICORT Creme 2 % Tb 30 g,,,,,LEO Pharmaceutical Products Sarath Ltd.,7680468970218,1479157,D07CC01,D07CC01LTEN200001000CREM,1 aktuell keine Lieferungen,1,offen,,190,2025-09-04,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26569,2026-03-13T15:42:44.511405
CH,Switzerland,drugshortage,FUCIDIN Salbe 2 % Tb 15 g,,,,,LEO Pharmaceutical Products Sarath Ltd.,7680343700367,1247843,D06AX01,D06AX01LTEN100000020UNGT,1 aktuell keine Lieferungen,1,offen,,266,2025-06-20,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25945,2026-03-13T15:42:44.511405
CH,Switzerland,drugshortage,FUCIDIN Salbe 2 % Tb 30 g,,,,,LEO Pharmaceutical Products Sarath Ltd.,7680343700442,1336854,D06AX01,D06AX01LTEN100000020UNGT,1 aktuell keine Lieferungen,1,offen,,111,2025-11-22,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27198,2026-03-13T15:42:44.511405
CH,Switzerland,drugshortage,FUCITHALMIC Augengel Tb 5 g,,,,,Advanz Pharma Specialty Medicine Switzerland GmbH,7680481650289,1351210,S01AA13,S01AA13LAON000000010GELO,1 aktuell keine Lieferungen,1,12.01.2025,2025-01-12,617,2024-07-04,https://drugshortage.ch/detail_lieferengpass.aspx?ID=23200,2026-03-13T15:42:44.511405
CH,Switzerland,drugshortage,FULVESTRANT ZENTIVA 250 MG/5ML 2 FERTSPR 5 ML,,,,,Helvepharm AG,7680682810017,7808499,L02BA03,L02BA03SPPN000000250SOIJ,1 aktuell keine Lieferungen,1,CW 8-9,,32,2026-02-09,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27825,2026-03-13T15:42:44.512403
CH,Switzerland,drugshortage,FUROSPIR LACTAB 50MG/20MG 50 STK,,,,,Mepha Pharma AG,7680455100260,1126275,C03EB01,C03EB01SETN000000020LACT,1 aktuell keine Lieferungen,1,23.02 - 27.02.2026,,60,2026-02-11,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27611,2026-03-13T15:42:44.512403
CH,Switzerland,drugshortage,FUSICUTAN SALBE TB 15 G,,,,,Dermapharm AG,7680622520013,5092188,D06AX01,D06AX01LTEN000000020UNGT,1 aktuell keine Lieferungen,1,12.04.2026,2026-04-12,50,2026-01-22,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27692,2026-03-13T15:42:44.512403
CH,Switzerland,drugshortage,FUSICUTAN SALBE TB 30 G,,,,,Dermapharm AG,7680622520020,5092194,D06AX01,D06AX01LTEN000000020UNGT,1 aktuell keine Lieferungen,1,12.04.2026,2026-04-12,50,2026-01-22,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27693,2026-03-13T15:42:44.512403
CH,Switzerland,drugshortage,GABAPENTIN MEPHA LACTAB 600 MG 50 STK,,,,,Mepha Pharma AG,7680660880018,7220495,N02BF01,N02BF01SETN000000600LACT,1 aktuell keine Lieferungen,1,09.03 - 13.03.2026,,60,2026-02-11,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27610,2026-03-13T15:42:44.512403
CH,Switzerland,drugshortage,GABAPENTIN Spirig HC Filmtabl 600 mg 50 Stk,,,,,Spirig HealthCare AG,7680576340125,5462633,N02BF01,N02BF01SETN000000600FILT,1 aktuell keine Lieferungen,1,offen,,588,2024-08-02,https://drugshortage.ch/detail_lieferengpass.aspx?ID=23360,2026-03-13T15:42:44.512403
CH,Switzerland,drugshortage,GABAPENTIN SPIRIG HC KAPS 400 MG 100 STK,,,,,Spirig HealthCare AG,7680665940069,7420395,N02BF01,N02BF01SETN000000400KAPS,1 aktuell keine Lieferungen,1,offen,,22,2026-02-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27912,2026-03-13T15:42:44.512403
CH,Switzerland,drugshortage,GABAPENTIN VIATRIS KAPS 400 MG 100 STK,,,,,Viatris Pharma GmbH,7680612640127,1029913,N02BF01,N02BF01SETN000000400KAPS,1 aktuell keine Lieferungen,1,KW 18,,64,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27552,2026-03-13T15:42:44.512403
CH,Switzerland,drugshortage,GABAPENTIN Viatris Kaps 400 mg 50 Stk,,,,,Viatris Pharma GmbH,7680612640110,1029905,N02BF01,N02BF01SETN000000400KAPS,1 aktuell keine Lieferungen,1,KW 18,,161,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26825,2026-03-13T15:42:44.513404
CH,Switzerland,drugshortage,GALANTAMIN SR Zentiva Ret Kaps 16 mg 28 Stk,,,,,Helvepharm AG,7680628900062,7822576,N06DA04,N06DA04SERR000016000RETK,1 aktuell keine Lieferungen,1,,,571,2024-08-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=23511,2026-03-13T15:42:44.513404
CH,Switzerland,drugshortage,GALANTAMIN SR Zentiva Ret Kaps 24 mg 28 Stk,,,,,Helvepharm AG,7680628900079,7822577,N06DA04,N06DA04SERR000024000RETK,1 aktuell keine Lieferungen,1,,,620,2024-07-01,https://drugshortage.ch/detail_lieferengpass.aspx?ID=23163,2026-03-13T15:42:44.513404
