country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,status,scraped_at,atc_code,prk
LV,Latvia,ZVA,Remantadīns 100 mg hard capsules,Rimantadini hydrochloridum,100 mg,10 pcs,11-0397-01,2020-08-25,,shortage - end date unknown,2026-09-23T21:00:06.749472,J05AB02,
LV,Latvia,ZVA,Remantadīns 50 mg tabletes,Rimantadini hydrochloridum,50 mg,20 pcs,97-0631-01,2020-08-25,,shortage - end date unknown,2026-09-23T21:00:06.749487,J05AB02,
LV,Latvia,ZVA,Remsima,Infliximabum,100 mg,1 pc,EU/1/13/853/001,2021-10-01,,shortage - end date unknown,2026-09-23T21:00:06.749504,L04AB02,
LV,Latvia,ZVA,Remurel 20 mg/ml solution for injection in pre-filled syringe,Glatirameri acetas,20 mg/ml,28 pcs,16-0080-02,2020-04-02,,shortage - end date unknown,2026-09-23T21:00:06.749520,L03AX13,
LV,Latvia,ZVA,Renagel,Sevelamerum,800 mg,180 pcs,EU/1/99/123/012,2022-03-04,,shortage - end date unknown,2026-09-23T21:00:06.749534,V03AE02,60496
LV,Latvia,ZVA,Reseligo 3.6 mg implant in pre-filled syringe,Goserelinum,"3,6 mg",1 pc,15-0332-01,2026-07-30,,shortage - end date unknown,2026-09-23T21:00:06.749547,L02AE03,
LV,Latvia,ZVA,Retacrit,Epoetinum zeta,"2000 IU/0,6 ml",6 pcs,EU/1/07/431/004,2026-03-18,,leaving the market,2026-09-23T21:00:06.749562,B03XA01,86320
LV,Latvia,ZVA,Retacrit,Epoetinum zeta,"4000 IU/0,4 ml",6 pcs,EU/1/07/431/008,2026-03-18,,leaving the market,2026-09-23T21:00:06.749580,B03XA01,86347
LV,Latvia,ZVA,Retacrit,Epoetinum zeta,"5000 IU/0,5 ml",6 pcs,EU/1/07/431/010,2026-03-18,,leaving the market,2026-09-23T21:00:06.749597,B03XA01,86355
LV,Latvia,ZVA,Retacrit,Epoetinum zeta,10000 IU/1 ml,6 pcs,EU/1/07/431/016,2026-03-18,,leaving the market,2026-09-23T21:00:06.749611,B03XA01,86398
LV,Latvia,ZVA,Reyataz,Atazanaviri sulfas,150 mg,60 pcs,EU/1/03/267/004,2023-01-23,,shortage - end date unknown,2026-09-23T21:00:06.749625,J05AE08,74330
LV,Latvia,ZVA,Reyataz,Atazanaviri sulfas,300 mg,30 pcs,EU/1/03/267/008,2023-01-23,,shortage - end date unknown,2026-09-23T21:00:07.040138,J05AE08,86479
LV,Latvia,ZVA,Rhesonativ 625 IU/ml solution for injection,Immunoglobulinum humanum anti-D,625 IU/1 ml,1 pc,I001773-01,2026-09-22,,shortage - end date unknown,2026-09-23T21:00:07.040196,J06BB01,209724
LV,Latvia,ZVA,Rhesonativ 625 IU/ml solution for injection,Immunoglobulinum humanum anti-D,1250 IU/2 ml,1 pc,I001773-02,2026-09-22,,shortage - end date unknown,2026-09-23T21:00:07.040245,J06BB01,209724
LV,Latvia,ZVA,Rhesonativ 625 IU/ml solution for injection,Immunoglobulinum humanum anti-D,625 IU/1 ml,1 pc,07-0329-01,2025-10-31,,leaving the market,2026-09-23T21:00:07.040298,J06BB01,209724
LV,Latvia,ZVA,Rhesonativ 625 IU/ml solution for injection,Immunoglobulinum humanum anti-D,1250 IU/2 ml,1 pc,07-0329-04,2025-08-31,,leaving the market,2026-09-23T21:00:07.040335,J06BB01,209724
LV,Latvia,ZVA,Rispolept 1 mg film-coated tablets,Risperidonum,1 mg,60 pcs,98-0099-01,2018-10-01,,shortage - end date unknown,2026-09-23T21:00:07.040372,N05AX08,37710
LV,Latvia,ZVA,Rispolept 2 mg film-coated tablets,Risperidonum,2 mg,60 pcs,98-0100-01,2018-10-01,,shortage - end date unknown,2026-09-23T21:00:07.040407,N05AX08,37729
LV,Latvia,ZVA,Rispolept 3 mg film-coated tablets,Risperidonum,3 mg,60 pcs,98-0101-01,2018-10-01,,shortage - end date unknown,2026-09-23T21:00:07.040444,N05AX08,37737
LV,Latvia,ZVA,Rispolept 4 mg film-coated tablets,Risperidonum,4 mg,60 pcs,98-0102-01,2018-10-01,,shortage - end date unknown,2026-09-23T21:00:07.040476,N05AX08,37745
LV,Latvia,ZVA,Rispolept Consta 25 mg powder and solvent for prolonged-release suspension for injection,Risperidonum,25 mg/2 ml,1 pc,03-0096-01,2025-01-01,,shortage - end date unknown,2026-09-23T21:00:07.040512,N05AX08,68268
LV,Latvia,ZVA,Rispolept Consta 37.5 mg powder and solvent for prolonged-release suspension for injection,Risperidonum,"37,5 mg/2 ml",1 pc,03-0097-01,2025-01-01,,shortage - end date unknown,2026-09-23T21:00:07.040544,N05AX08,68276
LV,Latvia,ZVA,Rispolept Consta 50 mg powder and solvent for prolonged-release suspension for injection,Risperidonum,50 mg/2 ml,1 pc,03-0098-01,2025-01-01,,shortage - end date unknown,2026-09-23T21:00:07.040579,N05AX08,68284
LV,Latvia,ZVA,Ritonavir Mylan,Ritonavirum,100 mg,30 pcs,EU/1/17/1242/001,2024-04-30,,shortage - end date unknown,2026-09-23T21:00:07.040611,J05AE03,
LV,Latvia,ZVA,Rivaroxaban Stada 15 mg + 20 mg film-coated tablets,Rivaroxabanum,1 UD,49 pcs,22-0178-01,2026-08-31,,leaving the market,2026-09-23T21:00:07.040646,B01AF01,
LV,Latvia,ZVA,Rivaroxaban Stada 15 mg film-coated tablets,Rivaroxabanum,15 mg,28 pcs,22-0176-04,2024-06-14,,shortage - end date unknown,2026-09-23T21:00:07.040681,B01AF01,100145
LV,Latvia,ZVA,Rivaroxaban Stada 15 mg hard capsules,Rivaroxabanum,15 mg,100 pcs,22-0212-11,2025-12-30,,shortage - end date unknown,2026-09-23T21:00:07.040723,B01AF01,100145
LV,Latvia,ZVA,Rivaroxaban Stada 20 mg film-coated tablets,Rivaroxabanum,20 mg,28 pcs,22-0177-04,2024-06-14,,shortage - end date unknown,2026-09-23T21:00:07.040756,B01AF01,100153
LV,Latvia,ZVA,Rivaroxaban Stada 20 mg hard capsules,Rivaroxabanum,20 mg,100 pcs,22-0213-20,2025-12-30,,shortage - end date unknown,2026-09-23T21:00:07.040785,B01AF01,100153
LV,Latvia,ZVA,Rivaroxaban Teva 15 mg film-coated tablets,Rivaroxabanum,15 mg,28 pcs,21-0074-03,2024-05-29,,shortage - end date unknown,2026-09-23T21:00:07.040816,B01AF01,100145
LV,Latvia,ZVA,Rivaroxaban Teva 15 mg film-coated tablets,Rivaroxabanum,15 mg,98 pcs,21-0074-07,2024-05-29,,shortage - end date unknown,2026-09-23T21:00:07.040845,B01AF01,100145
LV,Latvia,ZVA,Rivaroxaban Teva 20 mg film-coated tablets,Rivaroxabanum,20 mg,28 pcs,21-0075-03,2024-05-29,,shortage - end date unknown,2026-09-23T21:00:07.040873,B01AF01,100153
LV,Latvia,ZVA,Rivaroxaban Teva 20 mg film-coated tablets,Rivaroxabanum,20 mg,98 pcs,21-0075-06,2024-05-29,,shortage - end date unknown,2026-09-23T21:00:07.040904,B01AF01,100153
LV,Latvia,ZVA,RoActemra,Tocilizumabum,80 mg/4 ml,1 pc,EU/1/08/492/001,2018-10-01,,shortage - end date unknown,2026-09-23T21:00:07.040933,L04AC07,88994
LV,Latvia,ZVA,RoActemra,Tocilizumabum,200 mg/10 ml,1 pc,EU/1/08/492/003,2018-10-01,,shortage - end date unknown,2026-09-23T21:00:07.040964,L04AC07,89001
LV,Latvia,ZVA,RoActemra,Tocilizumabum,400 mg/20 ml,4 pcs,EU/1/08/492/006,2019-02-20,,shortage - end date unknown,2026-09-23T21:00:07.040995,L04AC07,89028
LV,Latvia,ZVA,Rolpryna SR 2 mg prolonged-release tablets,Ropinirolum,2 mg,28 pcs,11-0085-02,2019-10-01,,shortage - end date unknown,2026-09-23T21:00:07.041028,N04BC04,
LV,Latvia,ZVA,Romazic 15 mg film-coated tablets,Rosuvastatinum,15 mg,30 pcs,20-0042-01,2024-11-19,,shortage - end date unknown,2026-09-23T21:00:07.041057,C10AA07,
LV,Latvia,ZVA,Romazic 30 mg film-coated tablets,Rosuvastatinum,30 mg,30 pcs,20-0043-01,2024-05-13,,shortage - end date unknown,2026-09-23T21:00:07.041086,C10AA07,
LV,Latvia,ZVA,Ropinirole Orion 2 mg prolonged-release tablets,Ropinirolum,2 mg,28 pcs,12-0304-02,2025-02-06,2026-10-05,shortage,2026-09-23T21:00:07.041126,N04BC04,85626
LV,Latvia,ZVA,Ropinirole Orion 4 mg prolonged-release tablets,Ropinirolum,4 mg,28 pcs,12-0305-02,2025-02-06,2026-10-05,shortage,2026-09-23T21:00:07.041166,N04BC04,85634
LV,Latvia,ZVA,Ropinirole Orion 8 mg prolonged-release tablets,Ropinirolum,8 mg,28 pcs,12-0306-02,2024-12-02,2026-10-05,shortage,2026-09-23T21:00:07.041209,N04BC04,85642
LV,Latvia,ZVA,Rosuvastatin TAD 15 mg film-coated tablets,Rosuvastatinum,15 mg,14 pcs,11-0271-02,2018-12-28,,shortage - end date unknown,2026-09-23T21:00:07.041242,C10AA07,
LV,Latvia,ZVA,Rosuvastatin TAD 30 mg film-coated tablets,Rosuvastatinum,30 mg,14 pcs,11-0273-02,2018-12-28,,shortage - end date unknown,2026-09-23T21:00:07.041272,C10AA07,
LV,Latvia,ZVA,Rosuvastatin TAD 5 mg film-coated tablets,Rosuvastatinum,5 mg,14 pcs,11-0269-02,2018-12-28,,shortage - end date unknown,2026-09-23T21:00:07.041302,C10AA07,201030
LV,Latvia,ZVA,Rotarix,Rotavirus humanum attenuatum,"1,5 ml",1 pc,EU/1/05/330/005,2018-09-05,,shortage - end date unknown,2026-09-23T21:00:07.041342,J07BH01,204048
LV,Latvia,ZVA,Rovasyn 10 mg film-coated tablets,Rosuvastatinum,10 mg,30 pcs,13-0285-04,2024-10-31,,leaving the market,2026-09-23T21:00:07.041380,C10AA07,201049
LV,Latvia,ZVA,Rovasyn 10 mg film-coated tablets,Rosuvastatinum,10 mg,60 pcs,13-0285-06,2022-11-30,,leaving the market,2026-09-23T21:00:07.041414,C10AA07,201049
LV,Latvia,ZVA,Rovasyn 20 mg film-coated tablets,Rosuvastatinum,20 mg,60 pcs,13-0286-06,2020-04-07,,shortage - end date unknown,2026-09-23T21:00:07.041443,C10AA07,201057
LV,Latvia,ZVA,Rovasyn 20 mg film-coated tablets,Rosuvastatinum,20 mg,30 pcs,13-0286-04,2024-05-31,,leaving the market,2026-09-23T21:00:07.041477,C10AA07,201057
LV,Latvia,ZVA,Rovasyn 40 mg film-coated tablets,Rosuvastatinum,40 mg,30 pcs,13-0287-04,2026-02-28,,leaving the market,2026-09-23T21:00:07.041509,C10AA07,201065
LV,Latvia,ZVA,Rozex 7.5 mg/g gel,Metronidazolum,225 mg/30 g,1 pc,03-0407-02,2019-05-07,,shortage - end date unknown,2026-09-23T21:00:07.041539,A01AB03,33480
LV,Latvia,ZVA,Rozlytrek,Entrectinibum,100 mg,30 pcs,EU/1/20/1460/001,2025-10-20,2026-10-20,shortage,2026-09-23T21:00:07.041582,L01EX14,204617
LV,Latvia,ZVA,Rybelsus,Semaglutidum,7 mg,30 pcs,EU/1/20/1430/005,2025-12-01,,leaving the market,2026-09-23T21:00:07.041622,A10BJ06,
LV,Latvia,ZVA,Rybelsus,Semaglutidum,14 mg,30 pcs,EU/1/20/1430/008,2025-12-01,,leaving the market,2026-09-23T21:00:07.041656,A10BJ06,
LV,Latvia,ZVA,Rybelsus,Semaglutidum,3 mg,30 pcs,EU/1/20/1430/002,2025-12-01,,leaving the market,2026-09-23T21:00:07.041693,A10BJ06,
LV,Latvia,ZVA,Ryeqo,"Relugolixum, Estradiolum hemihydricum, Norethisteroni acetas",1 UD,28 pcs,EU/1/21/1565/001,2024-06-14,,shortage - end date unknown,2026-09-23T21:00:07.041725,,
LV,Latvia,ZVA,"Saflutin 50/100 micrograms/dose inhalation powder, pre-dispensed","Salmeterolum, Fluticasoni propionas",50 µg/100 µg/dose,60 pcs,17-0175-01,2025-01-06,2045-01-06,shortage,2026-09-23T21:00:07.041765,,
LV,Latvia,ZVA,"Saflutin 50/250 micrograms/dose inhalation powder, pre-dispensed","Salmeterolum, Fluticasoni propionas",50 µg/250 µg/dose,60 pcs,17-0176-01,2025-01-06,2045-01-06,shortage,2026-09-23T21:00:07.041799,,
LV,Latvia,ZVA,Sanoral HCT 40 mg/10 mg/25 mg film-coated tablets,"Olmesartanum medoxomilum, Amlodipinum, Hydrochlorothiazidum",1 UD,28 pcs,11-0036-02,2018-04-03,,shortage - end date unknown,2026-09-23T21:00:07.041829,,
LV,Latvia,ZVA,Sanoral HCT 40 mg/5 mg/25 mg film-coated tablets,"Olmesartanum medoxomilum, Amlodipinum, Hydrochlorothiazidum",1 UD,28 pcs,11-0038-02,2018-04-03,,shortage - end date unknown,2026-09-23T21:00:07.041858,,
LV,Latvia,ZVA,Sapro 50 mg film-coated tablets,Bicalutamidum,50 mg,28 pcs,07-0110-06,2025-06-01,,shortage - end date unknown,2026-09-23T21:00:07.348017,L02BB03,45020
LV,Latvia,ZVA,Segluromet,"Ertugliflozinum, Metformini hydrochloridum","2,5 mg/1000 mg",56 pcs,EU/1/18/1265/011,2024-01-01,,shortage - end date unknown,2026-09-23T21:00:07.348073,,
LV,Latvia,ZVA,Segluromet,"Ertugliflozinum, Metformini hydrochloridum","7,5 mg/1000 mg",56 pcs,EU/1/18/1265/025,2024-01-01,,shortage - end date unknown,2026-09-23T21:00:07.348112,,
LV,Latvia,ZVA,Segosana 75 mg hard capsules,Oseltamivirum,75 mg,10 pcs,21-0119-01,2025-02-06,,leaving the market,2026-09-23T21:00:07.348155,J05AH02,67482
LV,Latvia,ZVA,Septabene lemon and honey 3 mg/1 mg lozenges,"Benzydamini hydrochloridum, Cetylpyridinii chloridum",3 mg/1 mg,16 pcs,17-0203-02,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:07.348191,,
LV,Latvia,ZVA,"Sēra RFF 333,3 mg/g ziede",Sulfur ad usum externum,"9,999 g/30 g",1 pc,99-0479-03,2026-02-10,2026-12-31,shortage,2026-09-23T21:00:07.348235,D10AX01,
LV,Latvia,ZVA,"Seretide Diskus 50/250 micrograms/dose inhalation powder, pre-dispensed","Salmeterolum, Fluticasoni propionas",50 µg/250 µg/dose,180 pcs,00-0934-02,2018-09-26,,shortage - end date unknown,2026-09-23T21:00:07.348269,,
LV,Latvia,ZVA,"Seretide Diskus 50/500 micrograms/dose inhalation powder, pre-dispensed","Salmeterolum, Fluticasoni propionas",50 µg/500 µg/dose,180 pcs,00-0935-02,2018-10-17,,shortage - end date unknown,2026-09-23T21:00:07.348300,,
LV,Latvia,ZVA,Sermion 5 mg coated tablets,Nicergolinum,5 mg,30 pcs,99-0124-01,2026-01-14,,leaving the market,2026-09-23T21:00:07.348336,C04AE02,
LV,Latvia,ZVA,Sertralin Actavis 50 mg film-coated tablets,Sertralinum,50 mg,28 pcs,06-0026-01,2025-06-26,,shortage - end date unknown,2026-09-23T21:00:07.348366,N06AB06,39403
LV,Latvia,ZVA,Sertraline Lannacher 100 mg film-coated tablets,Sertralini hydrochloridum,100 mg,30 pcs,05-0218-04,2021-12-01,,shortage - end date unknown,2026-09-23T21:00:07.348395,N06AB06,39411
LV,Latvia,ZVA,Sevelamer carbonate Sandoz 800 mg film-coated tablets,Sevelameri carbonas,800 mg,180 pcs,14-0151-01,2025-08-22,,leaving the market,2026-09-23T21:00:07.348431,V03AE02,90131
LV,Latvia,ZVA,Sidretella 0.03 mg/3 mg film-coated tablets,"Ethinylestradiolum, Drospirenonum","0,03 mg/3 mg",21 pcs,10-0028-01,2023-10-19,,shortage - end date unknown,2026-09-23T21:00:07.348464,,
LV,Latvia,ZVA,Signifor,Pasireotidum,"0,6 mg/1 ml",60 pcs,EU/1/12/753/008,2017-01-27,,shortage - end date unknown,2026-09-23T21:00:07.348494,H01CB05,103519
LV,Latvia,ZVA,Sildenafil ratiopharm,Sildenafilum,50 mg,2 pcs,EU/1/09/603/014,2017-01-06,,shortage - end date unknown,2026-09-23T21:00:07.348527,G04BE03,51071
LV,Latvia,ZVA,Sildenafil ratiopharm,Sildenafilum,100 mg,4 pcs,EU/1/09/603/010,2020-01-20,,leaving the market,2026-09-23T21:00:07.348560,G04BE03,51098
LV,Latvia,ZVA,Sildenafil ratiopharm,Sildenafilum,100 mg,2 pcs,EU/1/09/603/015,2017-07-04,,shortage - end date unknown,2026-09-23T21:00:07.348589,G04BE03,51098
LV,Latvia,ZVA,Simponi,Golimumabum,100 mg/1 ml,1 pc,EU/1/09/546/005,2016-07-07,,shortage - end date unknown,2026-09-23T21:00:07.348632,L04AB06,134430
LV,Latvia,ZVA,Simulect,Basiliximabum,10 mg/5 ml,1 pc,EU/1/98/084/002,2018-02-14,,shortage - end date unknown,2026-09-23T21:00:07.348663,L04AC02,69876
LV,Latvia,ZVA,Sinora 1 mg/ml concentrate for solution for infusion,Norepinephrinum,1 mg/1 ml,10 pcs,19-0104-01,2026-04-16,,leaving the market,2026-09-23T21:00:07.348698,C01CA03,98930
LV,Latvia,ZVA,Sinora 1 mg/ml concentrate for solution for infusion,Norepinephrinum,4 mg/4 ml,10 pcs,19-0104-02,2026-04-16,,leaving the market,2026-09-23T21:00:07.348732,C01CA03,98930
LV,Latvia,ZVA,Sitagliptin Grindeks 25 mg film-coated tablets,Sitagliptinum,25 mg,28 pcs,22-0006-01,2025-08-25,,leaving the market,2026-09-23T21:00:07.348764,A10BH01,218103
LV,Latvia,ZVA,Sitagliptin Sandoz 50 mg film-coated tablets,Sitagliptinum,50 mg,28 pcs,22-0048-11,2025-08-22,,leaving the market,2026-09-23T21:00:07.348796,A10BH01,218111
LV,Latvia,ZVA,Sitagliptin/Metformin Grindeks 50 mg/1000 mg film-coated tablets,"Sitagliptinum, Metformini hydrochloridum",50 mg/1000 mg,196 pcs,22-0043-04,2026-03-25,,leaving the market,2026-09-23T21:00:07.348828,,
LV,Latvia,ZVA,Sitagliptin/Metformin Grindeks 50 mg/850 mg film-coated tablets,"Sitagliptinum, Metformini hydrochloridum",50 mg/850 mg,196 pcs,22-0042-04,2026-03-25,,leaving the market,2026-09-23T21:00:07.348861,,
LV,Latvia,ZVA,Sitagliptin/Metformin hydrochloride Sandoz 50 mg/1000 mg film-coated tablets,"Sitagliptinum, Metformini hydrochloridum",50 mg/1000 mg,56 pcs,22-0051-12,2025-08-22,,leaving the market,2026-09-23T21:00:07.348895,,
LV,Latvia,ZVA,Sitagliptin/Metformin hydrochloride Sandoz 50 mg/850 mg film-coated tablets,"Sitagliptinum, Metformini hydrochloridum",50 mg/850 mg,56 pcs,22-0050-12,2025-08-22,,leaving the market,2026-09-23T21:00:07.348929,,
LV,Latvia,ZVA,Skinoren 20% cream,Acidum azelaicum,6 g/30 g,1 pc,I001304-01,2022-09-07,,shortage - end date unknown,2026-09-23T21:00:07.348959,D10AX03,
LV,Latvia,ZVA,Skinoren 20% cream,Acidum azelaicum,6 g/30 g,1 pc,I000809-01,2019-10-15,,shortage - end date unknown,2026-09-23T21:00:07.348989,D10AX03,
LV,Latvia,ZVA,Skinoren 200 mg/g cream,Acidum azelaicum,6 g/30 g,1 pc,94-0170-01,2021-09-09,,shortage - end date unknown,2026-09-23T21:00:07.349019,D10AX03,
LV,Latvia,ZVA,Skyrizi,Risankizumabum,"75 mg/0,83 ml",2 pcs,EU/1/19/1361/001,2021-10-31,,shortage - end date unknown,2026-09-23T21:00:07.349050,L04AC18,
LV,Latvia,ZVA,Sobycor 10 mg film-coated tablets,Bisoprololi fumaras,10 mg,30 pcs,14-0035-04,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:07.349079,C07AB07,25542
LV,Latvia,ZVA,Sobycor 10 mg film-coated tablets,Bisoprololi fumaras,10 mg,90 pcs,14-0035-09,2017-05-24,,shortage - end date unknown,2026-09-23T21:00:07.349108,C07AB07,25542
LV,Latvia,ZVA,Sobycor 2.5 mg film-coated tablets,Bisoprololi fumaras,"2,5 mg",30 pcs,14-0033-04,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:07.349139,C07AB07,71323
LV,Latvia,ZVA,Sobycor 2.5 mg film-coated tablets,Bisoprololi fumaras,"2,5 mg",90 pcs,14-0033-09,2017-05-24,,shortage - end date unknown,2026-09-23T21:00:07.349172,C07AB07,71323
LV,Latvia,ZVA,Sobycor 5 mg film-coated tablets,Bisoprololi fumaras,5 mg,30 pcs,14-0034-04,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:07.349203,C07AB07,25534
LV,Latvia,ZVA,Soliris,Eculizumabum,300 mg/30 ml,1 pc,EU/1/07/393/001-P01,2025-02-03,2029-12-31,shortage,2026-09-23T21:00:07.349244,L04AJ01,137472
LV,Latvia,ZVA,Sollazon 100 mg tablets,Cilostazolum,100 mg,56 pcs,14-0015-02,2025-02-24,,shortage - end date unknown,2026-09-23T21:00:07.349273,B01AC23,52191
LV,Latvia,ZVA,Sorafenib Zentiva 200 mg film-coated tablets,Sorafenibum,200 mg,112 pcs,20-0088-01,2026-03-10,,shortage - end date unknown,2026-09-23T21:00:07.349301,L01EX02,81450
LV,Latvia,ZVA,Sortis 10 mg chewable tablets,Atorvastatinum,10 mg,30 pcs,10-0403-01,2020-01-01,,shortage - end date unknown,2026-09-23T21:00:07.349331,C10AA05,98779
LV,Latvia,ZVA,Sortis 20 mg chewable tablets,Atorvastatinum,20 mg,30 pcs,10-0404-01,2017-03-14,,shortage - end date unknown,2026-09-23T21:00:07.349360,C10AA05,98787
LV,Latvia,ZVA,Sorvasta 10 mg film-coated tablets,Rosuvastatinum,10 mg,28 pcs,11-0027-04,2022-04-12,,shortage - end date unknown,2026-09-23T21:00:07.349390,C10AA07,201049
LV,Latvia,ZVA,Sorvasta 10 mg film-coated tablets,Rosuvastatinum,10 mg,90 pcs,11-0027-09,2021-12-22,,shortage - end date unknown,2026-09-23T21:00:07.349421,C10AA07,201049
LV,Latvia,ZVA,Sorvasta 15 mg film-coated tablets,Rosuvastatinum,15 mg,28 pcs,11-0028-04,2022-09-07,,shortage - end date unknown,2026-09-23T21:00:07.349451,C10AA07,
LV,Latvia,ZVA,Sorvasta 20 mg film-coated tablets,Rosuvastatinum,20 mg,28 pcs,11-0029-04,2022-12-22,,shortage - end date unknown,2026-09-23T21:00:07.349480,C10AA07,201057
LV,Latvia,ZVA,Sorvasta 20 mg film-coated tablets,Rosuvastatinum,20 mg,90 pcs,11-0029-09,2023-04-11,,shortage - end date unknown,2026-09-23T21:00:07.349511,C10AA07,201057
LV,Latvia,ZVA,Sorvasta 30 mg film-coated tablets,Rosuvastatinum,30 mg,28 pcs,11-0030-04,2022-09-07,,shortage - end date unknown,2026-09-23T21:00:07.349542,C10AA07,
LV,Latvia,ZVA,Sorvasta 40 mg film-coated tablets,Rosuvastatinum,40 mg,28 pcs,11-0031-04,2023-04-11,,shortage - end date unknown,2026-09-23T21:00:07.349575,C10AA07,201065
LV,Latvia,ZVA,Spasmalgon 500 mg/5 mg/0.1 mg tablets,"Metamizolum natricum, Pitofenoni hydrochloridum, Fenpiverini bromidum",1 UD,20 pcs,00-0777-01,2019-06-20,,shortage - end date unknown,2026-09-23T21:00:07.349604,,
LV,Latvia,ZVA,Spasmalgon 500 mg/5 mg/0.1 mg tablets,"Metamizolum natricum, Pitofenoni hydrochloridum, Fenpiverini bromidum",1 UD,20 pcs,00-0777-03,2026-04-07,,shortage - end date unknown,2026-09-23T21:00:07.349636,,
LV,Latvia,ZVA,Spazgan 40 mg tablets,Drotaverini hydrochloridum,40 mg,12 pcs,05-0277-01,2016-10-31,,shortage - end date unknown,2026-09-23T21:00:07.627191,A03AD02,
LV,Latvia,ZVA,Spitomin 10 mg tablets,Buspironi hydrochloridum,10 mg,60 pcs,00-0554-01,2026-05-25,,shortage - end date unknown,2026-09-23T21:00:07.627252,N05BE01,27111
LV,Latvia,ZVA,Spravato,Esketaminum,"28 mg/0,2 ml",2 pcs,EU/1/19/1410/002,2026-01-01,,shortage - end date unknown,2026-09-23T21:00:07.627292,N01AX14,
LV,Latvia,ZVA,Sprycel,Dasatinibum,50 mg,60 pcs,EU/1/06/363/002,2025-06-01,,shortage - end date unknown,2026-09-23T21:00:07.627327,L01EA02,82120
LV,Latvia,ZVA,Stadapress 0.4 mg film-coated tablets,Moxonidinum,"0,4 mg",30 pcs,05-0022-01,2025-12-15,,leaving the market,2026-09-23T21:00:07.627370,C02AC05,50660
LV,Latvia,ZVA,Stalevo,"Levodopum, Carbidopum, Entacaponum",1 UD,100 pcs,EU/1/03/260/003,2017-01-01,,shortage - end date unknown,2026-09-23T21:00:07.627401,,
LV,Latvia,ZVA,Stalevo,"Levodopum, Carbidopum, Entacaponum",1 UD,100 pcs,EU/1/03/260/036,2017-01-01,,shortage - end date unknown,2026-09-23T21:00:07.627434,,
LV,Latvia,ZVA,Stalevo,"Levodopum, Carbidopum, Entacaponum",1 UD,100 pcs,EU/1/03/260/026,2017-01-01,,shortage - end date unknown,2026-09-23T21:00:07.627463,,
LV,Latvia,ZVA,Staloral,Allergenum extractum,10 ml,5 pcs,02-0155-03,2021-06-15,,shortage - end date unknown,2026-09-23T21:00:07.627493,,
LV,Latvia,ZVA,Staloral,Allergenum extractum,10 ml,5 pcs,02-0155-09,2021-03-01,,shortage - end date unknown,2026-09-23T21:00:07.627523,,
LV,Latvia,ZVA,Stamaril powder and solvent for suspension for injection in pre-filled syringe,Vaccinum febris flavae vivum,"0,5 ml",10 pcs,97-0411-05,2020-03-18,,shortage - end date unknown,2026-09-23T21:00:07.627554,J07BD01,
LV,Latvia,ZVA,Stelara,Ustekinumabum,90 mg/1 ml,1 pc,EU/1/08/494/004,2024-03-01,,shortage - end date unknown,2026-09-23T21:00:07.627584,L04AC05,122017
LV,Latvia,ZVA,Stelara,Ustekinumabum,"45 mg/0,5 ml",1 pc,EU/1/08/494/003,2024-03-01,,shortage - end date unknown,2026-09-23T21:00:07.627613,L04AC05,223964
LV,Latvia,ZVA,Stilnox 10 mg film-coated tablets,Zolpidemi tartras,10 mg,20 pcs,99-1021-01,2021-07-01,,shortage - end date unknown,2026-09-23T21:00:07.627657,N05CF02,195995
LV,Latvia,ZVA,Suboxone,"Buprenorphinum, Naloxonum","2 mg/0,5 mg",7 pcs,EU/1/06/359/001,2017-10-10,,shortage - end date unknown,2026-09-23T21:00:07.627691,,
LV,Latvia,ZVA,Suboxone,"Buprenorphinum, Naloxonum",8 mg/2 mg,7 pcs,EU/1/06/359/003,2024-12-28,,leaving the market,2026-09-23T21:00:07.627724,,
LV,Latvia,ZVA,Sulfasalazine Krka 500 mg film-coated tablets,Sulfasalazinum,500 mg,50 pcs,95-0052-01,2024-11-01,,leaving the market,2026-09-23T21:00:07.627759,A07EC01,7137
LV,Latvia,ZVA,Sunitinib Sandoz 12.5 mg hard capsules,Sunitinibum,"12,5 mg",28 pcs,19-0065-01,2026-08-24,,leaving the market,2026-09-23T21:00:07.627797,L01EX01,214191
LV,Latvia,ZVA,Sunitinib Sandoz 50 mg hard capsules,Sunitinibum,50 mg,28 pcs,19-0063-01,2026-08-24,,leaving the market,2026-09-23T21:00:07.627832,L01EX01,214213
LV,Latvia,ZVA,Sunitinib Teva 12.5 mg hard capsules,Sunitinibum,"12,5 mg",28 pcs,18-0054-01,2024-04-15,,shortage - end date unknown,2026-09-23T21:00:07.627867,L01EX01,214191
LV,Latvia,ZVA,Suprastin 20 mg/ml solution for injection,Chloropyramini hydrochloridum,20 mg/ml,5 pcs,00-0023-01,2020-02-24,,shortage - end date unknown,2026-09-23T21:00:07.627899,D04AA09,
LV,Latvia,ZVA,Sutent,Sunitinibum,50 mg,30 pcs,EU/1/06/347/003,2017-04-06,,shortage - end date unknown,2026-09-23T21:00:07.627930,L01EX01,214213
