country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,marketing_auth_holder,shortage_start,estimated_end,status,dosage_form,reason,last_updated,affected_establishments,affected_regions,source_url,scraped_at
PE,Peru,DIGEMID,DISULFIRAM 500 mg TABLETA,DISULFIRAM,500 mg,,02966,,,,,shortage,TABLETA,,2026-08-31,5,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,EMPAGLIFLOZINA 25 mg TABLETA,EMPAGLIFLOZINA,25 mg,,34927,,,,,shortage,TABLETA,,2026-08-31,5,5,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ACIDO ZOLEDRONICO 4 mg INYECTABLE,ACIDO ZOLEDRONICO,4 mg,,06600,,,,,shortage,INYECTABLE,,2026-08-31,5,5,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ACETILCISTEINA 600 mg TABLETA,ACETILCISTEINA,600 mg,,00076,,,,,shortage,TABLETA,,2026-08-31,5,5,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,RITUXIMAB 1400 mg/11.7 ml (120 mg/mL) 11.7 mL INYECTABLE,RITUXIMAB,1400 mg/11.7 ml (120 mg/mL) 11.7 mL,,52460,,,,,shortage,INYECTABLE,,2026-08-31,5,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,NITROFURAL 200 mg/100 g 35 g CREMA,NITROFURAL,200 mg/100 g 35 g,,05082,,,,,shortage,CREMA,,2026-08-31,5,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ACETILCISTEINA 600 mg 2 gr GRANULOS,ACETILCISTEINA,600 mg 2 gr,,46635,,,,,shortage,GRANULOS,,2026-08-31,5,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,FINASTERIDA 5 mg TABLETA,FINASTERIDA,5 mg,,03575,,,,,shortage,TABLETA,,2026-08-31,5,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CLOBAZAM 10 mg TABLETA,CLOBAZAM,10 mg,,01966,,,,,shortage,TABLETA,,2026-08-31,5,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DIGOXINA 250 µg (0.25 mg) TABLETA,DIGOXINA,250 µg (0.25 mg),,02862,,,,,shortage,TABLETA,,2026-08-31,5,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,COLCHICINA 500 µg (0.5 mg) TABLETA,COLCHICINA,500 µg (0.5 mg),,02391,,,,,shortage,TABLETA,,2026-08-31,5,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SUERO ANTILONOMICO 350 µg/mL 10 mL INYECTABLE,SUERO ANTILONOMICO,350 µg/mL 10 mL,,33225,,,,,shortage,INYECTABLE,,2026-08-31,5,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,EPOETINA ALFA (ERITROPOYETINA) 4000 UI/mL 1 mL INYECTABLE,EPOETINA ALFA (ERITROPOYETINA),4000 UI/mL 1 mL,,03113,,,,,shortage,INYECTABLE,,2026-08-31,5,5,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,LEVOTIROXINA SODICA 75 µg (0.075 mg) TABLETA,LEVOTIROXINA SODICA,75 µg (0.075 mg),,04386,,,,,shortage,TABLETA,,2026-08-31,5,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DARUNAVIR 600 mg TABLETA,DARUNAVIR,600 mg,,30439,,,,,shortage,TABLETA,,2026-08-31,5,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,BACLOFENO 10 mg TABLETA,BACLOFENO,10 mg,,00990,,,,,shortage,TABLETA,,2026-08-31,5,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,GEMCITABINA (COMO CLORHIDRATO) 200 mg INYECTABLE,GEMCITABINA (COMO CLORHIDRATO),200 mg,,18052,,,,,shortage,INYECTABLE,,2026-08-31,5,5,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SULFASALAZINA 500 mg TABLETA,SULFASALAZINA,500 mg,,06006,,,,,shortage,TABLETA,,2026-08-31,5,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ABACAVIR + DOLUTEGRAVIR + LAMIVUDINA 60 mg + 5 mg + 30 mg - TABLETA,ABACAVIR + DOLUTEGRAVIR + LAMIVUDINA,60 mg + 5 mg + 30 mg -,,55637,,,,,shortage,TABLETA,,2026-08-31,5,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,IVERMECTINA 6 mg/mL 5 mL SOLUCION,IVERMECTINA,6 mg/mL 5 mL,,18057,,,,,shortage,SOLUCION,,2026-08-31,5,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DICLOFENACO 1 g/100 g 40 g GEL,DICLOFENACO,1 g/100 g 40 g,,02780,,,,,shortage,GEL,,2026-08-31,5,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ABACAVIR (COMO SULFATO) 300 mg TABLETA,ABACAVIR (COMO SULFATO),300 mg,,00004,,,,,shortage,TABLETA,,2026-08-31,5,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,MEBENDAZOL 100 mg/5 mL 120 mL SUSPENSION,MEBENDAZOL,100 mg/5 mL 120 mL,,04575,,,,,shortage,SUSPENSION,,2026-08-31,5,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DEXTROMETORFANO BROMHIDRATO 10 mg/5 mL 120 mL JARABE,DEXTROMETORFANO BROMHIDRATO,10 mg/5 mL 120 mL,,02718,,,,,shortage,JARABE,,2026-08-31,5,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CABERGOLINA 500 µg (0.5 mg) TABLETA,CABERGOLINA,500 µg (0.5 mg),,01391,,,,,shortage,TABLETA,,2026-08-31,4,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,TALIDOMIDA 100 mg TABLETA,TALIDOMIDA,100 mg,,18349,,,,,shortage,TABLETA,,2026-08-31,4,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ISONIAZIDA + RIFAMPICINA 150 mg + 150 mg TABLETA,ISONIAZIDA + RIFAMPICINA,150 mg + 150 mg,,28410,,,,,shortage,TABLETA,,2026-08-31,4,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DILUYENTE PARA VACUNA ANTIRRABICA HUMANA CULTIVO CELULAR 1 DOSIS INYECTABLE,DILUYENTE PARA VACUNA ANTIRRABICA HUMANA CULTIVO CELULAR,1 DOSIS,,30147,,,,,shortage,INYECTABLE,,2026-08-31,4,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,BETAMETASONA DIPROPIONATO 50 mg/100 g 20 g CREMA,BETAMETASONA DIPROPIONATO,50 mg/100 g 20 g,,18213,,,,,shortage,CREMA,,2026-08-31,4,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DOCETAXEL 20 mg/0.5 mL 0.5 mL INYECTABLE,DOCETAXEL,20 mg/0.5 mL 0.5 mL,,02981,,,,,shortage,INYECTABLE,,2026-08-31,4,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,FULVESTRANT 250 mg 5 mL INYECTABLE,FULVESTRANT,250 mg 5 mL,,20296,,,,,shortage,INYECTABLE,,2026-08-31,4,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,RITONAVIR 100 mg TABLETA,RITONAVIR,100 mg,,05699,,,,,shortage,TABLETA,,2026-08-31,4,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ACICLOVIR (COMO SAL SODICA) 250 mg INYECTABLE,ACICLOVIR (COMO SAL SODICA),250 mg,,26356,,,,,shortage,INYECTABLE,,2026-08-31,4,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,IOPAMIDOL Equiv. 300 mg Iodo/mL 50 mL INYECTABLE,IOPAMIDOL Equiv.,300 mg Iodo/mL 50 mL,,04127,,,,,shortage,INYECTABLE,,2026-08-31,4,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,TIAMAZOL 20 mg TABLETA,TIAMAZOL,20 mg,,06125,,,,,shortage,TABLETA,,2026-08-31,4,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,QUETIAPINA 25 mg TABLETA,QUETIAPINA,25 mg,,05647,,,,,shortage,TABLETA,,2026-08-31,4,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,FENITOINA SODICA 125 mg/5 mL 120 mL SUSPENSION,FENITOINA SODICA,125 mg/5 mL 120 mL,,03444,,,,,shortage,SUSPENSION,,2026-08-31,4,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,METILPREDNISOLONA 500 mg 8 mL INYECTABLE,METILPREDNISOLONA,500 mg 8 mL,,19167,,,,,shortage,INYECTABLE,,2026-08-31,4,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,LEVETIRACETAM 100 mg/mL 300 mL SOLUCION,LEVETIRACETAM,100 mg/mL 300 mL,,19454,,,,,shortage,SOLUCION,,2026-08-31,4,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,PREGABALINA 75 mg TABLETA,PREGABALINA,75 mg,,18378,,,,,shortage,TABLETA,,2026-08-31,4,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,LEFLUNOMIDA 20 mg TABLETA,LEFLUNOMIDA,20 mg,,04346,,,,,shortage,TABLETA,,2026-08-31,4,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,TOPIRAMATO 50 mg TABLETA,TOPIRAMATO,50 mg,,06225,,,,,shortage,TABLETA,,2026-08-31,4,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CARBOXIMALTOSA FERRICA 50 mg/mL 10 mL INYECTABLE,CARBOXIMALTOSA FERRICA,50 mg/mL 10 mL,,25929,,,,,shortage,INYECTABLE,,2026-08-31,4,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SODIO CLORURO 900 mg/100 mL (0.9 %) 10 mL INYECTABLE,SODIO CLORURO,900 mg/100 mL (0.9 %) 10 mL,,05871,,,,,shortage,INYECTABLE,,2026-08-31,4,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,METOTREXATO (COMO SAL SODICA) SIN PRESERVANTES 500 mg 20 mL INYECTABLE,METOTREXATO (COMO SAL SODICA) SIN PRESERVANTES,500 mg 20 mL,,04762,,,,,shortage,INYECTABLE,,2026-08-31,4,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CARBOPLATINO 150 mg INYECTABLE,CARBOPLATINO,150 mg,,24515,,,,,shortage,INYECTABLE,,2026-08-31,4,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,AZITROMICINA 250 mg TABLETA,AZITROMICINA,250 mg,,00946,,,,,shortage,TABLETA,,2026-08-31,4,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,MORFINA (CLORHIDRATO) 10 mg 1 mL INYECTABLE,MORFINA (CLORHIDRATO),10 mg 1 mL,,04900,,,,,shortage,INYECTABLE,,2026-08-31,4,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SODIO CLORURO (0.9 % -CIRCUITO CERRADO ) 900 mg/100 mL (0.9 %) CIRCUITO CERRADO 500 mL INYECTABLE,SODIO CLORURO (0.9 % -CIRCUITO CERRADO ),900 mg/100 mL (0.9 %) CIRCUITO CERRADO 500 mL,,26367,,,,,shortage,INYECTABLE,,2026-08-31,4,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ACETILCISTEINA 300 mg 3 mL INYECTABLE,ACETILCISTEINA,300 mg 3 mL,,00072,,,,,shortage,INYECTABLE,,2026-08-31,4,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,METOTREXATO SODICO 50 mg 2 mL INYECTABLE,METOTREXATO SODICO,50 mg 2 mL,,04760,,,,,shortage,INYECTABLE,,2026-08-31,4,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,RIBOCICLIB 200 mg TABLETA,RIBOCICLIB,200 mg,,43765,,,,,shortage,TABLETA,,2026-08-31,4,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ACICLOVIR 5 g/100 g 10 g CREMA,ACICLOVIR,5 g/100 g 10 g,,00118,,,,,shortage,CREMA,,2026-08-31,4,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ACIDO ACETILSALICILICO 500 mg TABLETA,ACIDO ACETILSALICILICO,500 mg,,00095,,,,,shortage,TABLETA,,2026-08-31,4,4,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ACIDO PAMIDRONICO (PAMIDRONATO DISODICO) 90 mg INYECTABLE,ACIDO PAMIDRONICO (PAMIDRONATO DISODICO),90 mg,,00218,,,,,shortage,INYECTABLE,,2026-08-31,4,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,PIRIDOSTIGMINA BROMURO 60 mg TABLETA,PIRIDOSTIGMINA BROMURO,60 mg,,01341,,,,,shortage,TABLETA,,2026-08-31,4,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CIPROTERONA ACETATO 50 mg TABLETA,CIPROTERONA ACETATO,50 mg,,01853,,,,,shortage,TABLETA,,2026-08-31,4,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,GLICEROL 1 g/100 g 8 g GEL,GLICEROL,1 g/100 g 8 g,,03763,,,,,shortage,GEL,,2026-08-31,4,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DOLUTEGRAVIR 10 mg - TABLETA,DOLUTEGRAVIR,10 mg -,,55657,,,,,shortage,TABLETA,,2026-08-31,4,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,TESTOSTERONA ENANTATO 250 mg/mL (Equiv. 180 mg Testosterona 1 mL INYECTABLE,TESTOSTERONA ENANTATO,250 mg/mL (Equiv. 180 mg Testosterona 1 mL,,06108,,,,,shortage,INYECTABLE,,2026-08-31,4,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ATROPINA SULFATO (SOLUCION OFTALMICA) 10 mg/mL (1 %) 5 mL SOLUCION,ATROPINA SULFATO,10 mg/mL (1 %) 5 mL,,00914,,,,,shortage,SOLUCION,,2026-08-31,4,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CEFTAZIDIMA + AVIBACTAM 2g +0.5 g INY 2g +0.5 g INYECTABLE,CEFTAZIDIMA + AVIBACTAM,2g +0.5 g INY 2g +0.5 g,,43269,,,,,shortage,INYECTABLE,,2026-08-31,4,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,REMIFENTANILO 5 mg INYECTABLE,REMIFENTANILO,5 mg,,40529,,,,,shortage,INYECTABLE,,2026-08-31,4,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,LIDOCAINA CLORHIDRATO 2 g/100 g 10 mL GEL,LIDOCAINA CLORHIDRATO,2 g/100 g 10 mL,,30774,,,,,shortage,GEL,,2026-08-31,4,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,VACUNA RECOMBINANTE BIVALENTE CONTRA VIRUS DEL PAPILOMA HUMANO (VPH) TIPO 16 Y 18 0.5 mL INYECTABLE,VACUNA RECOMBINANTE BIVALENTE CONTRA VIRUS DEL PAPILOMA HUMANO (VPH) TIPO,16 Y 18 0.5 mL,,20391,,,,,shortage,INYECTABLE,,2026-08-31,4,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,GENTAMICINA (SOLUCION OFTALMICA) 3 mg/mL 15 mL SOLUCION,GENTAMICINA,3 mg/mL 15 mL,,17644,,,,,shortage,SOLUCION,,2026-08-31,4,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,AMOXICILINA + ACIDO CLAVULANICO 200 mg + 28.5 mg/5 mL 60 mL SUSPENSION,AMOXICILINA + ACIDO CLAVULANICO,200 mg + 28.5 mg/5 mL 60 mL,,46867,,,,,shortage,SUSPENSION,,2026-08-31,4,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,MULTIBACILAR ADULTO (BLISTER) TABLETA,MULTIBACILAR ADULTO (BLISTER),,,17582,,,,,shortage,TABLETA,,2026-08-31,4,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ERITROMICINA 250 mg TABLETA,ERITROMICINA,250 mg,,03190,,,,,shortage,TABLETA,,2026-08-31,4,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ACICLOVIR 5 g/100 g 5 g CREMA,ACICLOVIR,5 g/100 g 5 g,,00122,,,,,shortage,CREMA,,2026-08-31,4,1,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ACETILCISTEINA 200 mg 2 g GRANULOS,ACETILCISTEINA,200 mg 2 g,,37862,,,,,shortage,GRANULOS,,2026-08-31,3,2,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DEXTROSA 5 g/100 mL (5 %) CIRCUITO CERRADO 1 L INYECTABLE,DEXTROSA,5 g/100 mL (5 %) CIRCUITO CERRADO 1 L,,26366,,,,,shortage,INYECTABLE,,2026-08-31,3,3,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
