country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,enr,atc_code,shortage_start,estimated_end,status,reason,meldungsart,mah,scraped_at,prk
DE,Germany,BfArM,Hydromorphon PAINBREAK 16 mg Retardtabletten,Hydromorphonhydrochlorid,,,14256884,2198722,N02AA03,2024-09-02,2027-03-31,shortage,Sonstige,Änderungsmeldung,PB Pharma GmbH,2026-09-23T20:53:05.508423,71196
DE,Germany,BfArM,Hydromorphon PAINBREAK 16 mg Retardtabletten,Hydromorphonhydrochlorid,,,14256890,2198722,N02AA03,2024-09-02,2027-03-31,shortage,Sonstige,Änderungsmeldung,PB Pharma GmbH,2026-09-23T20:53:05.508454,71196
DE,Germany,BfArM,Gutron Tabletten,Midodrinhydrochlorid,,,2494130,0428206,C01CA17,2026-10-27,2026-12-02,shortage,Sonstige,Änderungsmeldung,Cheplapharm Arzneimittel GmbH,2026-09-23T20:53:05.508485,50717
DE,Germany,BfArM,"Predni-POS 0,5%",Prednisolonacetat,,,8774669,0403399,S01BA04,2026-02-03,2026-10-31,shortage,Produktionsproblem,Änderungsmeldung,URSAPHARM Arzneimittel GmbH,2026-09-23T20:53:05.508515,221503
DE,Germany,BfArM,Predni-POS 1 %,Prednisolonacetat,,,165209,2157937,S01BA04,2024-11-21,2026-10-31,shortage,Produktionsproblem,Änderungsmeldung,URSAPHARM Arzneimittel GmbH,2026-09-23T20:53:05.508545,217271
DE,Germany,BfArM,Neosynephrin-POS 5%,Phenylephrinhydrochlorid,,,748098,0008875,S01FB01,2026-04-29,2026-10-31,shortage,Produktionsproblem,Änderungsmeldung,URSAPHARM Arzneimittel GmbH,2026-09-23T20:53:05.508575,221074
DE,Germany,BfArM,Fluoropos,Fluorometholon,,,7590714,2129347,S01BA07,2024-08-22,2026-10-31,shortage,Produktionsproblem,Änderungsmeldung,URSAPHARM Arzneimittel GmbH,2026-09-23T20:53:05.508607,221147
DE,Germany,BfArM,Entecavir Amarox 1 mg Filmtabletten,Entecavir,,,16369486,2198341,J05AF10,2026-07-28,2026-12-31,shortage,Produktionsproblem,Änderungsmeldung,AMAROX PHARMA GmbH,2026-09-23T20:53:05.508637,81396
DE,Germany,BfArM,Entecavir Amarox 1 mg Filmtabletten,Entecavir,,,16369492,2198341,J05AF10,2026-07-28,2026-12-31,shortage,Produktionsproblem,Änderungsmeldung,AMAROX PHARMA GmbH,2026-09-23T20:53:05.508667,81396
DE,Germany,BfArM,THIOPENTAL PANPHARMA 1000 mg,Thiopental-Natrium und Natriumcarbonat (Ph.Eur.),,,16200422,2143553,N01AF03,2026-08-07,2026-09-30,shortage,Produktionsproblem,Erstmeldung,PANPHARMA GmbH,2026-09-23T20:53:05.508699,
DE,Germany,BfArM,Bendarabin 50 mg,Fludarabinphosphat (Ph.Eur.),,,6103095,2169663,L01BB05,2026-08-20,2026-12-31,shortage,Produktionsproblem,Erstmeldung,BENDALIS GmbH,2026-09-23T20:53:05.508730,40126
DE,Germany,BfArM,Bendarabin 50 mg,Fludarabinphosphat (Ph.Eur.),,,6103853,2169663,L01BB05,2026-08-20,2026-12-31,shortage,Produktionsproblem,Erstmeldung,BENDALIS GmbH,2026-09-23T20:53:05.508759,40126
DE,Germany,BfArM,"Calcitriol-Nefro 0,25 µg",Calcitriol,,,18601757,2150670,A11CC04,2026-07-30,2026-10-30,shortage,Sonstige,Erstmeldung,Medice Arzneimittel Pütter GmbH & Co. KG,2026-09-23T20:53:05.508790,16608
DE,Germany,BfArM,"Calcitriol-Nefro 0,25 µg",Calcitriol,,,18601786,2150670,A11CC04,2026-07-30,2026-10-30,shortage,Sonstige,Erstmeldung,Medice Arzneimittel Pütter GmbH & Co. KG,2026-09-23T20:53:05.508819,16608
DE,Germany,BfArM,ESOMEPRAZOL BASICS 20 mg magensaftresistente Tabletten,Esomeprazol-Hemimagnesium,,,8845205,2181440,A02BC05,2026-04-02,2026-12-31,shortage,Produktionsproblem,Änderungsmeldung,Basics GmbH,2026-09-23T20:53:05.508849,57851
DE,Germany,BfArM,ESOMEPRAZOL BASICS 20 mg magensaftresistente Tabletten,Esomeprazol-Hemimagnesium,,,8845211,2181440,A02BC05,2026-04-02,2026-12-31,shortage,Produktionsproblem,Änderungsmeldung,Basics GmbH,2026-09-23T20:53:05.508881,57851
DE,Germany,BfArM,ESOMEPRAZOL BASICS 20 mg magensaftresistente Tabletten,Esomeprazol-Hemimagnesium,,,8845228,2181440,A02BC05,2026-04-02,2026-12-31,shortage,Produktionsproblem,Änderungsmeldung,Basics GmbH,2026-09-23T20:53:05.508911,57851
DE,Germany,BfArM,Flurazepam real,Flurazepam,,,6330649,2102225,N05CD01,2026-02-16,2026-09-28,shortage,Produktionsproblem,Änderungsmeldung,Riemser Pharma GmbH,2026-09-23T20:53:05.508943,
DE,Germany,BfArM,Amsparity,Adalimumab,,,18896445,2675059,L04AB04,2025-11-01,2026-09-25,shortage,Sonstige,Änderungsmeldung,Pfizer Europe MA EEIG,2026-09-23T20:53:05.508973,
DE,Germany,BfArM,Amsparity,Adalimumab,,,18896451,2675060,L04AB04,2025-11-01,2026-09-25,shortage,Sonstige,Änderungsmeldung,Pfizer Europe MA EEIG,2026-09-23T20:53:05.509004,
DE,Germany,BfArM,Sultiam-neuraxpharm 50 mg Filmtabletten,Sultiam,,,12547376,2194662,N03AX03,2026-03-19,2026-10-15,shortage,Produktionsproblem,Änderungsmeldung,neuraxpharm Arzneimittel GmbH,2026-09-23T20:53:05.509034,199834
DE,Germany,BfArM,Sultiam-neuraxpharm 50 mg Filmtabletten,Sultiam,,,12547407,2194662,N03AX03,2026-03-19,2026-10-15,shortage,Produktionsproblem,Änderungsmeldung,neuraxpharm Arzneimittel GmbH,2026-09-23T20:53:05.509065,199834
DE,Germany,BfArM,Sultiam-neuraxpharm 100 mg Filmtabletten,Sultiam,,,12547413,2194663,N03AX03,2026-03-19,2026-10-15,shortage,Produktionsproblem,Änderungsmeldung,neuraxpharm Arzneimittel GmbH,2026-09-23T20:53:05.509099,
DE,Germany,BfArM,Sultiam-neuraxpharm 100 mg Filmtabletten,Sultiam,,,12547436,2194663,N03AX03,2026-03-19,2026-10-15,shortage,Produktionsproblem,Änderungsmeldung,neuraxpharm Arzneimittel GmbH,2026-09-23T20:53:05.509132,
DE,Germany,BfArM,Linezolid Kabi 2 mg/ml Infusionslösung,Linezolid,,,3277624,2190853,J01XX08,2026-07-20,2026-08-31,resolved,Produktionsproblem,Erstmeldung,Fresenius Kabi Deutschland GmbH,2026-09-23T20:53:05.509164,60151
DE,Germany,BfArM,"Tacrolimus AL 5 mg Hartkapseln, retardiert",Tacrolimus-Monohydrat,,,18105478,7005615,L04AD02,2025-02-15,2026-09-30,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-23T20:53:05.509195,96172
DE,Germany,BfArM,"Tacrolimus AL 5 mg Hartkapseln, retardiert",Tacrolimus-Monohydrat,,,18110485,7005615,L04AD02,2025-02-15,2026-09-30,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-23T20:53:05.509225,96172
DE,Germany,BfArM,"Tacrolimus AL 1 mg Hartkapseln, retardiert",Tacrolimus-Monohydrat,,,18105432,7005613,L04AD02,2025-02-15,2026-09-30,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-23T20:53:05.509255,96156
DE,Germany,BfArM,"Tacrolimus AL 1 mg Hartkapseln, retardiert",Tacrolimus-Monohydrat,,,18110410,7005613,L04AD02,2025-02-15,2026-09-30,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-23T20:53:05.509286,96156
DE,Germany,BfArM,"Tacrolimus AL 0,5 mg Hartkapseln, retardiert",Tacrolimus-Monohydrat,,,18105389,7005612,L04AD02,2025-02-15,2026-09-30,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-23T20:53:05.509316,96148
DE,Germany,BfArM,"Tacrolimus AL 0,5 mg Hartkapseln, retardiert",Tacrolimus-Monohydrat,,,18110404,7005612,L04AD02,2025-02-15,2026-09-30,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-23T20:53:05.509346,96148
DE,Germany,BfArM,"Tacrolimus AL 3 mg Hartkapseln, retardiert",Tacrolimus-Monohydrat,,,18105455,7005614,L04AD02,2025-02-15,2026-09-30,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-23T20:53:05.509378,96164
DE,Germany,BfArM,"Tacrolimus AL 3 mg Hartkapseln, retardiert",Tacrolimus-Monohydrat,,,18110479,7005614,L04AD02,2025-02-15,2026-09-30,shortage,Sonstige,Änderungsmeldung,ALIUD PHARMA GmbH,2026-09-23T20:53:05.509408,96164
DE,Germany,BfArM,Dexa-Gentamicin,Dexamethasondihydrogenphosphat-Dinatrium (Ph.Eur.); Gentamicinsulfat,,,3083245,2105961,S01CA01,2026-07-28,2026-10-31,shortage,Produktionsproblem,Erstmeldung,URSAPHARM Arzneimittel GmbH,2026-09-23T20:53:05.509438,215570
DE,Germany,BfArM,Propranolol PUREN 10 mg Filmtabletten,Propranololhydrochlorid,,,16146504,2202473,C07AA05,2026-07-20,2026-10-05,shortage,Produktionsproblem,Erstmeldung,PUREN Pharma GmbH & Co. KG,2026-09-23T20:53:05.509467,
DE,Germany,BfArM,Propranolol PUREN 10 mg Filmtabletten,Propranololhydrochlorid,,,16146510,2202473,C07AA05,2026-07-20,2026-10-05,shortage,Produktionsproblem,Erstmeldung,PUREN Pharma GmbH & Co. KG,2026-09-23T20:53:05.509496,
DE,Germany,BfArM,Aprepitant beta 80 mg Hartkapseln,Aprepitant,,,14295565,2201937,A04AD12,2025-02-10,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,betapharm Arzneimittel GmbH,2026-09-23T20:53:05.509523,75817
DE,Germany,BfArM,Quetiapin beta 150 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,4787830,7007293,N05AH04,2025-01-24,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,betapharm Arzneimittel GmbH,2026-09-23T20:53:05.509552,94757
DE,Germany,BfArM,Quetiapin beta 150 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,4787847,7007293,N05AH04,2025-01-24,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,betapharm Arzneimittel GmbH,2026-09-23T20:53:05.509581,94757
DE,Germany,BfArM,Quetiapin beta 200 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,13700118,7007294,N05AH04,2025-01-24,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,betapharm Arzneimittel GmbH,2026-09-23T20:53:05.509609,84190
DE,Germany,BfArM,Quetiapin beta 200 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,13700130,7007294,N05AH04,2025-01-24,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,betapharm Arzneimittel GmbH,2026-09-23T20:53:05.509636,84190
DE,Germany,BfArM,Quetiapin beta 300 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,13700182,7007295,N05AH04,2025-01-24,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,betapharm Arzneimittel GmbH,2026-09-23T20:53:05.509663,84204
DE,Germany,BfArM,Quetiapin beta 300 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,13700199,7007295,N05AH04,2025-01-24,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,betapharm Arzneimittel GmbH,2026-09-23T20:53:05.509690,84204
DE,Germany,BfArM,Atomoxetin beta 18 mg Hartkapseln,Atomoxetinhydrochlorid,,,14244036,2202461,N06BA09,2024-07-15,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,betapharm Arzneimittel GmbH,2026-09-23T20:53:05.509718,76716
DE,Germany,BfArM,Atomoxetin beta 18 mg Hartkapseln,Atomoxetinhydrochlorid,,,14244059,2202461,N06BA09,2024-07-15,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,betapharm Arzneimittel GmbH,2026-09-23T20:53:05.509745,76716
DE,Germany,BfArM,Phenhydan Injektionslösung,Phenytoin-Natrium,,,1192674,0002329,N03AB02,2025-08-19,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,Desitin Arzneimittel GmbH,2026-09-23T20:53:05.509774,198862
DE,Germany,BfArM,Idarubicin Hikma 1 mg/ml Injektionslösung,Idarubicinhydrochlorid,,,16789490,2204857,L01DB06,2026-07-13,2026-11-30,shortage,Sonstige,Änderungsmeldung,Hikma Pharma GmbH,2026-09-23T20:53:05.509803,
DE,Germany,BfArM,D3-Vicotrat,Colecalciferol,,,679049,0813051,A11CC05,2026-08-10,2027-01-31,shortage,Sonstige,Erstmeldung,H e y l Chemisch-pharmazeutische Fabrik GmbH & Co. KG,2026-09-23T20:53:05.509830,
DE,Germany,BfArM,NIPRUSS,Dinatrium-pentacyanonitrosylferrat(2-),,,10298928,0003808,C02DD01,2026-08-01,2026-10-31,shortage,Produktionsproblem,Erstmeldung,ALTAMEDICS GmbH,2026-09-23T20:53:05.509857,209082
DE,Germany,BfArM,Carmustin-ratiopharm,Carmustin,,,16937996,2204969,L01AD01,2026-01-05,2026-12-31,shortage,Produktionsproblem,Änderungsmeldung,ratiopharm GmbH,2026-09-23T20:53:05.509885,37788
DE,Germany,BfArM,Melphalan-ratiopharm 50 mg Pulver und Lösungsmittel zur Herstellung einer Injektions- bzw. Infusionslösung,Melphalanhydrochlorid,,,14287910,2200296,L01AA03,2026-06-05,2026-12-31,shortage,Produktionsproblem,Änderungsmeldung,ratiopharm GmbH,2026-09-23T20:53:05.509913,35254
DE,Germany,BfArM,Brevibloc 10 mg/ml Infusionslösung,Esmololhydrochlorid,,,5869984,2180430,C07AB09,2027-05-01,2027-12-31,shortage,Produktionsproblem,Erstmeldung,Baxter Deutschland GmbH,2026-09-23T20:53:05.509940,39640
DE,Germany,BfArM,Pantoprazol Denk 20 mg magensaftresistente Tabletten,Pantoprazol-Natrium-Sesquihydrat,,,17440708,2178671,A02BC02,2026-07-20,2026-11-30,shortage,Produktionsproblem,Erstmeldung,Denk Pharma GmbH & Co. KG,2026-09-23T20:53:05.509967,52272
DE,Germany,BfArM,Pantoprazol Denk 40 mg magensaftresistente Tabletten,Pantoprazol-Natrium-Sesquihydrat,,,10824877,2178672,A02BC02,2026-02-17,2026-11-30,shortage,Produktionsproblem,Änderungsmeldung,Denk Pharma GmbH & Co. KG,2026-09-23T20:53:05.509999,43044
DE,Germany,BfArM,Pantoprazol Denk 40 mg magensaftresistente Tabletten,Pantoprazol-Natrium-Sesquihydrat,,,12443205,2178672,A02BC02,2026-02-17,2026-11-30,shortage,Produktionsproblem,Änderungsmeldung,Denk Pharma GmbH & Co. KG,2026-09-23T20:53:05.510028,43044
DE,Germany,BfArM,Pantoprazol Denk 40 mg magensaftresistente Tabletten,Pantoprazol-Natrium-Sesquihydrat,,,16890177,2178672,A02BC02,2026-02-17,2026-11-30,shortage,Produktionsproblem,Änderungsmeldung,Denk Pharma GmbH & Co. KG,2026-09-23T20:53:05.510059,43044
DE,Germany,BfArM,Urbason solubile forte 1000 mg,Natrium(methylprednisolon-21-succinat),,,1693991,0085717,H02AB04,2025-03-31,2027-06-30,shortage,Sonstige,Änderungsmeldung,FIDIA FARMACEUTICI SPA,2026-09-23T20:53:05.510088,26069
DE,Germany,BfArM,Urbason solubile forte 1000 mg,Natrium(methylprednisolon-21-succinat),,,4807745,0085717,H02AB04,2025-03-31,2027-06-30,shortage,Sonstige,Änderungsmeldung,FIDIA FARMACEUTICI SPA,2026-09-23T20:53:05.510117,26069
DE,Germany,BfArM,Actos 15 mg Tabletten - OP112,Pioglitazonhydrochlorid,,,6430701,2708791,A10BG03,2026-06-30,2026-10-31,shortage,Produktionsproblem,Erstmeldung,Cheplapharm Arzneimittel GmbH,2026-09-23T20:53:05.510146,
DE,Germany,BfArM,Quetiapin Glenmark 300 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,16031617,2202518,N05AH04,2025-07-14,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510172,84204
DE,Germany,BfArM,Quetiapin Glenmark 300 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,16031646,2202518,N05AH04,2025-07-14,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510199,84204
DE,Germany,BfArM,Quetiapin Glenmark 200 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,16031563,2202517,N05AH04,2024-09-30,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510226,84190
DE,Germany,BfArM,Quetiapin Glenmark 200 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,16031592,2202517,N05AH04,2024-09-30,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510253,84190
DE,Germany,BfArM,Quetiapin Glenmark 150 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,16031505,2202516,N05AH04,2025-06-02,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510280,94757
DE,Germany,BfArM,Quetiapin Glenmark 150 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,16031511,2202516,N05AH04,2025-06-02,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510308,94757
DE,Germany,BfArM,Quetiapin Glenmark 50 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,16031468,2202515,N05AH04,2025-12-08,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510336,84182
DE,Germany,BfArM,Quetiapin Glenmark 50 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,16031474,2202515,N05AH04,2025-12-08,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510364,84182
DE,Germany,BfArM,Quetiapin Glenmark 50 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,16031480,2202515,N05AH04,2025-12-08,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510391,84182
DE,Germany,BfArM,Quetiapin Glenmark 400 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,16031669,2202519,N05AH04,2024-10-16,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510418,84212
DE,Germany,BfArM,Quetiapin Glenmark 400 mg Retardtabletten,Quetiapinfumarat (Ph.Eur.),,,16031675,2202519,N05AH04,2024-10-16,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510446,84212
DE,Germany,BfArM,"Galantamin Glenmark 24 mg Hartkapseln, retardiert",Galantaminhydrobromid,,,14135488,2182175,N06DA04,2024-10-17,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510473,76783
DE,Germany,BfArM,"Galantamin Glenmark 24 mg Hartkapseln, retardiert",Galantaminhydrobromid,,,14135494,2182175,N06DA04,2024-10-17,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510501,76783
DE,Germany,BfArM,"Galantamin Glenmark 24 mg Hartkapseln, retardiert",Galantaminhydrobromid,,,14135502,2182175,N06DA04,2024-10-17,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510529,76783
DE,Germany,BfArM,"Galantamin Glenmark 16 mg Hartkapseln, retardiert",Galantaminhydrobromid,,,14135459,2182174,N06DA04,2024-10-02,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510556,76775
DE,Germany,BfArM,"Galantamin Glenmark 16 mg Hartkapseln, retardiert",Galantaminhydrobromid,,,14135465,2182174,N06DA04,2024-10-02,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510583,76775
DE,Germany,BfArM,"Galantamin Glenmark 16 mg Hartkapseln, retardiert",Galantaminhydrobromid,,,14135471,2182174,N06DA04,2024-10-02,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510610,76775
DE,Germany,BfArM,"Galantamin Glenmark 8 mg Hartkapseln, retardiert",Galantaminhydrobromid,,,14135413,2182173,N06DA04,2024-10-07,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510636,76767
DE,Germany,BfArM,"Galantamin Glenmark 8 mg Hartkapseln, retardiert",Galantaminhydrobromid,,,14135436,2182173,N06DA04,2024-10-07,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510663,76767
DE,Germany,BfArM,"Galantamin Glenmark 8 mg Hartkapseln, retardiert",Galantaminhydrobromid,,,14135442,2182173,N06DA04,2024-10-07,2026-12-30,shortage,Produktionsproblem,Änderungsmeldung,Glenmark Arzneimittel GmbH,2026-09-23T20:53:05.510691,76767
DE,Germany,BfArM,OLANZAPIN BASICS 5 mg Tabletten,Olanzapin,,,8468116,2174284,N05AH03,2026-07-17,2026-12-31,shortage,Produktionsproblem,Erstmeldung,Basics GmbH,2026-09-23T20:53:05.510718,45543
DE,Germany,BfArM,LEVETIRACETAM BASICS 500 mg Filmtabletten,Levetiracetam,,,9482940,2183808,N03AX14,2026-07-14,2026-12-31,shortage,Produktionsproblem,Erstmeldung,Basics GmbH,2026-09-23T20:53:05.510746,58394
DE,Germany,BfArM,ISMN STADA 20 mg Tabletten,Isosorbidmononitrat,,,4874090,2111256,C01DA14,2024-10-01,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,STADAPHARM GmbH,2026-09-23T20:53:05.510773,
DE,Germany,BfArM,ISMN STADA 20 mg Tabletten,Isosorbidmononitrat,,,4874109,2111256,C01DA14,2024-10-01,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,STADAPHARM GmbH,2026-09-23T20:53:05.510802,
DE,Germany,BfArM,"ISMN STADA 50 mg Hartkapseln, retardiert",Isosorbidmononitrat,,,7666618,2150171,C01DA14,2024-04-08,2026-09-30,shortage,Produktionsproblem,Änderungsmeldung,STADAPHARM GmbH,2026-09-23T20:53:05.510831,27308
DE,Germany,BfArM,Urapidil PUREN 30 mg Retardkapseln,Urapidil,,,16702520,2202004,C02CA06,2026-07-06,2026-09-28,shortage,Produktionsproblem,Erstmeldung,PUREN Pharma GmbH & Co. KG,2026-09-23T20:53:05.510858,
DE,Germany,BfArM,Fluorescein Alcon 10%,Fluorescein-Natrium (Ph.Eur.),,,1467007,0375757,S01JA01,2026-06-30,2026-11-10,shortage,Produktionsproblem,Änderungsmeldung,Alcon Deutschland GmbH,2026-09-23T20:53:05.510884,85103
DE,Germany,BfArM,Dilzem 90mg retard,Diltiazemhydrochlorid,,,0,2122572,C08DB01,2026-08-03,2027-03-31,shortage,Sonstige,Erstmeldung,Pfizer Pharma GmbH,2026-09-23T20:53:05.510912,32131
DE,Germany,BfArM,Dilzem 90mg retard,Diltiazemhydrochlorid,,,2751383,2122572,C08DB01,2026-08-03,2027-03-31,shortage,Sonstige,Erstmeldung,Pfizer Pharma GmbH,2026-09-23T20:53:05.510941,32131
DE,Germany,BfArM,Etoricoxib PUREN 90 mg Filmtabletten,Etoricoxib,,,12361714,2197035,M01AH05,2026-07-01,2026-11-03,shortage,Produktionsproblem,Erstmeldung,PUREN Pharma GmbH & Co. KG,2026-09-23T20:53:05.510968,66753
DE,Germany,BfArM,Etoricoxib PUREN 90 mg Filmtabletten,Etoricoxib,,,12361720,2197035,M01AH05,2026-07-01,2026-11-03,shortage,Produktionsproblem,Erstmeldung,PUREN Pharma GmbH & Co. KG,2026-09-23T20:53:05.510995,66753
DE,Germany,BfArM,Etoricoxib PUREN 90 mg Filmtabletten,Etoricoxib,,,12361737,2197035,M01AH05,2026-07-01,2026-11-03,shortage,Produktionsproblem,Erstmeldung,PUREN Pharma GmbH & Co. KG,2026-09-23T20:53:05.511022,66753
DE,Germany,BfArM,Etoricoxib PUREN 120 mg Filmtabletten,Etoricoxib,,,12361795,2197036,M01AH05,2026-07-01,2026-11-02,shortage,Produktionsproblem,Erstmeldung,PUREN Pharma GmbH & Co. KG,2026-09-23T20:53:05.511049,66761
DE,Germany,BfArM,Etoricoxib PUREN 30 mg Filmtabletten,Etoricoxib,,,12361648,2197033,M01AH05,2026-07-07,2026-11-03,shortage,Produktionsproblem,Erstmeldung,PUREN Pharma GmbH & Co. KG,2026-09-23T20:53:05.511075,85766
DE,Germany,BfArM,Sumatriptan Aurobindo 100 mg Tabletten,Sumatriptansuccinat,,,5454355,2168271,N02CC01,2026-07-06,2026-10-30,shortage,Produktionsproblem,Erstmeldung,PUREN Pharma GmbH & Co. KG,2026-09-23T20:53:05.511102,32476
DE,Germany,BfArM,Escitalopram Aurobindo 10 mg Filmtabletten,Escitalopramoxalat,,,10113194,2187324,N06AB10,2026-07-06,2026-10-30,shortage,Sonstige,Erstmeldung,PUREN Pharma GmbH & Co. KG,2026-09-23T20:53:05.511129,74969
DE,Germany,BfArM,Perindopril/Amlodipin Denk 4 mg/10 mg Tabletten,Amlodipinbesilat; Perindopril-tert-butylamin,,,16020631,2204119,C09BB04,2025-07-16,2026-11-15,shortage,Sonstige,Änderungsmeldung,Denk Pharma GmbH & Co. KG,2026-09-23T20:53:05.511167,123552
DE,Germany,BfArM,Volon A 10 - 5ml,Triamcinolonacetonid,,,1433706,2122679,H02AB08,2026-07-08,2026-10-18,shortage,Sonstige,Erstmeldung,Dermapharm Aktiengesellschaft,2026-09-23T20:53:05.511195,73148
DE,Germany,BfArM,Idarubicin HEXAL 1 mg/ml Konzentrat zur Herstellung einer Infusionslösung,Idarubicinhydrochlorid,,,8828187,2182615,L01DB06,2026-05-19,2027-02-19,shortage,Sonstige,Änderungsmeldung,H e x a l  Aktiengesellschaft,2026-09-23T20:53:05.511224,52507
DE,Germany,BfArM,"Pramipexol - 1 A Pharma 0,26 mg Retardtabletten",Pramipexoldihydrochlorid-Monohydrat,,,13588087,2190750,N04BC05,2025-03-03,2026-09-30,shortage,Sonstige,Änderungsmeldung,1 A Pharma GmbH,2026-09-23T20:53:05.511253,91278
DE,Germany,BfArM,VALSARTAN BASICS 320 mg Filmtabletten,Valsartan,,,8798888,2186539,C09CA03,2026-03-19,2026-12-31,shortage,Produktionsproblem,Änderungsmeldung,Basics GmbH,2026-09-23T20:53:05.511281,82821
DE,Germany,BfArM,VALSARTAN BASICS 320 mg Filmtabletten,Valsartan,,,8798931,2186539,C09CA03,2026-03-19,2026-12-31,shortage,Produktionsproblem,Änderungsmeldung,Basics GmbH,2026-09-23T20:53:05.511308,82821
DE,Germany,BfArM,Tolterodin-Aristo 1 mg Filmtabletten,Tolterodintartrat,,,11595261,2181677,G04BD07,2025-11-14,2028-01-03,shortage,Sonstige,Änderungsmeldung,Aristo Pharma GmbH,2026-09-23T20:53:05.511337,50342
