country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,status,reason,notes,scraped_at,atc_code,prk
ES,Spain,AEMPS,"LOQTORZI 240 MG CONCENTRADO PARA SOLUCION PARA PERFUSION, 1 vial de 6 ml",TORIPALIMAB,,,769235,2026-07-24,2026-10-22,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. en un idioma distinto al castellano.,2026-09-23T20:59:43.029616,L01FF13,
ES,Spain,AEMPS,"RISPERIDONA VIATRIS 1 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 60 comprimidos",RISPERIDONA,,,667258,2026-07-24,2027-05-07,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029628,N05AX08,37710
ES,Spain,AEMPS,"RISPERIDONA VIATRIS 4 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 56 comprimidos",RISPERIDONA,,,693472,2026-07-24,2027-05-07,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029638,N05AX08,37745
ES,Spain,AEMPS,"SUMIAL 40 mg COMPRIMIDOS RECUBIERTOS CON PELICULA , 50 comprimidos",PROPRANOLOL HIDROCLORURO,,,654757,2026-07-24,2026-10-09,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029650,C07AA05,5711
ES,Spain,AEMPS,"CIPROFLOXACINO KABI 2 MG/ML SOLUCION PARA PERFUSION EFG, 20 x 200 ml",CIPROFLOXACINO,,,605787,2026-07-23,2026-09-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029661,J01MA02,138215
ES,Spain,AEMPS,"FLEXRESAN 20 mg CAPSULAS BLANDAS , 50 cápsulas",ISOTRETINOINA,,,734764,2026-07-23,2027-01-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029671,D10BA01,69507
ES,Spain,AEMPS,"HUMATROPE 12 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE, 1 cartucho + 1 jeringa precargada de disolvente",SOMATROPINA,,,690586,2026-07-23,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración. El médico prescriptor deberá de considerar la mejor alternativa en su lugar al ser un medicamento de uso hospitalario y biológico.,2026-09-23T20:59:43.029679,H01AC01,35122
ES,Spain,AEMPS,"SOLTRIM 160MG/ 800MG POLVO Y SOLUCION PARA SOLUCION INYECTABLE , 5 viales + 5 ampollas","TRIMETOPRIMA, SULFAMETOXAZOL",,,656754,2026-07-23,2026-10-31,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)",Se puede solicitar como medicamento extranjero.,2026-09-23T20:59:43.029689,,
ES,Spain,AEMPS,"CLOPIDOGREL ALTER 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 84 comprimidos",CLOPIDOGREL,,,762663,2026-07-22,2026-11-02,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029699,B01AC04,124559
ES,Spain,AEMPS,"DONEPEZILO VIATRIS 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",DONEPEZILO HIDROCLORURO,,,662297,2026-07-22,2027-03-09,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029710,N06DA02,106550
ES,Spain,AEMPS,"FIBRYGA 1 G POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE Y PARA PERFUSION, 1 vial (polvo) + 1 vial de disolvente + 1 Dispositivo de transferencia + 1 Filtro",FIBRINOGENO HUMANO,,,729078,2026-07-22,2027-01-01,shortage,12,El Titular de Autorización de Comercialización está realizando una distribución controlada a hospitales,2026-09-23T20:59:43.029723,B02BC01,
ES,Spain,AEMPS,"IMIGRAN 6 mg solución inyectable , 2 jeringas precargadas de 0,5 ml",SUMATRIPTAN SUCCINATO,,,708230,2026-07-22,2026-10-06,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029736,N02CC01,38210
ES,Spain,AEMPS,"LEVOFLOXACINO ALMUS 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 14 comprimidos",LEVOFLOXACINO HEMIHIDRATO,,,696592,2026-07-22,2026-12-14,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029746,J01MA12,48763
ES,Spain,AEMPS,"METHOFILL PEN 7,5 MG/0,15 ML SOLUCION INYECTABLE EN PLUMA PRECARGADA EFG, 4 plumas precargadas",METOTREXATO,,,729546,2026-07-22,2026-10-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029756,L01BA01,
ES,Spain,AEMPS,"PROLUTEX 25 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA, 14 jeringas precargadas",PROGESTERONA,,,763453,2026-07-22,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029762,G03DA04,210595
ES,Spain,AEMPS,"SYNALAR NASAL INFANTIL, 1 envase pulverizador de 15 ml","FENILEFRINA HIDROCLORURO, NEOMICINA SULFATO, FLUOCINOLONA ACETONIDO, POLIMIXINA B SULFATO",,,831115,2026-07-22,,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-23T20:59:43.029768,,
ES,Spain,AEMPS,"GALANTAMINA TEVA-RATIO 8 MG CAPSULAS DURAS  DE LIBERACION PROLONGADA EFG, 28 cápsulas",GALANTAMINA HIDROBROMURO,,,697877,2026-07-21,2026-10-26,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029782,N06DA01,
ES,Spain,AEMPS,"RIZATRIPTAN VISO FARMACEUTICA 10 MG COMPRIMIDOS BUCODISPERSABLES EFG, 6 comprimidos",RIZATRIPTAN BENZOATO,,,692477,2026-07-21,2026-09-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029795,N02CC04,50520
ES,Spain,AEMPS,"CALCITRIOL KERN PHARMA 1 microgramo/ml SOLUCION INYECTABLE EFG, 25 ampollas de 1 ml",CALCITRIOL,,,659270,2026-07-20,,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)",Se puede solicitar como medicamento extranjero.,2026-09-23T20:59:43.029802,A11CC04,
ES,Spain,AEMPS,"CARRELDON RETARD 240 mg COMPRIMIDOS DE LIBERACION PROLONGADA, 30 comprimidos",DILTIAZEM HIDROCLORURO,,,771055,2026-07-20,2026-10-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029814,C08DB01,38156
ES,Spain,AEMPS,"SCHOLMED 10 MG/G CREMA , 1 tubo de 15 g",TERBINAFINA HIDROCLORURO,,,659069,2026-07-20,2026-09-25,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029833,D01BA02,
ES,Spain,AEMPS,"PROCAINA SERRA 10 mg/ml SOLUCION INYECTABLE, AMPOLLAS DE 10 ml, 1 ampolla de 10 ml",PROCAINA HIDROCLORURO,,,656666,2026-07-17,2026-10-31,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-23T20:59:43.029845,C05AD05,
ES,Spain,AEMPS,"PROCAINA SERRA 10 MG/ML SOLUCION INYECTABLE, 1 ampolla de 5 ml",PROCAINA HIDROCLORURO,,,656665,2026-07-17,2026-10-31,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-23T20:59:43.029856,C05AD05,
ES,Spain,AEMPS,"PROCAINA SERRA 10 MG/ML SOLUCION INYECTABLE, 100 ampollas de 5 ml",PROCAINA HIDROCLORURO,,,630764,2026-07-17,2026-10-31,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-23T20:59:43.029867,C05AD05,
ES,Spain,AEMPS,"SOLU-MODERIN 125 MG POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE , 50 viales + 50 ampollas de disolvente",METILPREDNISOLONA,,,608539,2026-07-17,2026-10-31,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)",Se puede solicitar como medicamento extranjero.,2026-09-23T20:59:43.029879,H02AB04,
ES,Spain,AEMPS,OMEPRAZOL ALTER 40 MG CAPSULAS DURAS GASTRORRESISTENTES 28 cápsulas (Blister PVC-PVDC/Al),OMEPRAZOL,,,712899,2026-07-16,2026-10-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029891,A02BC01,60070
ES,Spain,AEMPS,"PREGABALINA ALTER 300 MG CAPSULAS DURAS EFG , 56 cápsulas",PREGABALINA,,,706368,2026-07-15,2026-12-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029902,N02BF02,75736
ES,Spain,AEMPS,"PROCAINA SERRA 20 MG/ML SOLUCION INYECTABLE, 1 ampolla de 10 ml",PROCAINA HIDROCLORURO,,,656668,2026-07-15,2026-10-01,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-23T20:59:43.029914,C05AD05,
ES,Spain,AEMPS,"PROCAINA SERRA 20 MG/ML SOLUCION INYECTABLE, 1 ampolla de 5 ml",PROCAINA HIDROCLORURO,,,656667,2026-07-15,2026-10-01,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-23T20:59:43.029927,C05AD05,
ES,Spain,AEMPS,"PROCAINA SERRA 20 MG/ML SOLUCION INYECTABLE, 100 ampollas de 5 ml",PROCAINA HIDROCLORURO,,,630806,2026-07-15,2026-10-01,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-23T20:59:43.029938,C05AD05,
ES,Spain,AEMPS,"QUETIAPINA ALTER 400 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 60 comprimidos",QUETIAPINA FUMARATO,,,723371,2026-07-15,2026-10-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029950,N05AH04,84212
ES,Spain,AEMPS,"QUETIAPINA QUALIGEN FARMA 400 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 60 comprimidos",QUETIAPINA FUMARATO,,,725160,2026-07-15,2026-10-22,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029961,N05AH04,84212
ES,Spain,AEMPS,"BIJUVA 1 MG/100 MG CAPSULAS BLANDAS, 84 cápsulas","ESTRADIOL, PROGESTERONA",,,731079,2026-07-14,2026-11-30,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-23T20:59:43.029973,,
ES,Spain,AEMPS,"DABIGATRAN ETEXILATO TEVA 110 MG CAPSULAS DURAS EFG, 10 cápsulas",DABIGATRAN ETEXILATO MESILATO,,,766106,2026-07-14,2026-10-12,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029984,B01AE07,86991
ES,Spain,AEMPS,"DESVENLAFAXINA CINFA 100 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 28 comprimidos (PVC/PE/PVDC/Al)",DESVENLAFAXINA BENZOATO,,,734022,2026-07-14,2026-10-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.029994,N06AX16,
ES,Spain,AEMPS,"EVACUANTE LAINCO SIMPLE POLVO PARA SOLUCIÓN ORAL, 150 sobres de 71 g","POLIETILENGLICOL 4000, POLIETILENGLICOL 4000, POLIETILENGLICOL 4000, SODIO CLORURO, SODIO CLORURO, SODIO CLORURO, SODIO SULFATO, SODIO SULFATO, SODIO SULFATO, CLORURO DE POTASIO, CLORURO DE POTASIO, CLORURO DE POTASIO, SODIO BICARBONATO, SODIO BICARBONATO, SODIO BICARBONATO",,,608752,2026-07-14,2028-01-03,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-23T20:59:43.030005,,
ES,Spain,AEMPS,"EVACUANTE LAINCO SIMPLE POLVO PARA SOLUCIÓN ORAL, 4 sobres 71g","POLIETILENGLICOL 4000, POLIETILENGLICOL 4000, POLIETILENGLICOL 4000, SODIO CLORURO, SODIO CLORURO, SODIO CLORURO, SODIO SULFATO, SODIO SULFATO, SODIO SULFATO, CLORURO DE POTASIO, CLORURO DE POTASIO, CLORURO DE POTASIO, SODIO BICARBONATO, SODIO BICARBONATO, SODIO BICARBONATO",,,817312,2026-07-14,2028-01-03,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-23T20:59:43.030015,,
ES,Spain,AEMPS,"GLIMEPIRIDA VIATRIS 2 MG COMPRIMIDOS EFG, 30 comprimidos",GLIMEPIRIDA,,,653607,2026-07-14,2027-05-28,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030026,A10BB12,44431
ES,Spain,AEMPS,"LEVETIRACETAM AUROVITAS 100 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG, 10 viales de 5 ml",LEVETIRACETAM,,,714161,2026-07-14,2026-10-15,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. acondicionadas en un idioma distinto al castellano para concursos adjudicados.,2026-09-23T20:59:43.030038,N03AX14,80926
ES,Spain,AEMPS,"SILDENAFILO VIATRIS 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 4 comprimidos",SILDENAFILO CITRATO,,,688965,2026-07-14,2027-05-07,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030049,G04BE03,51071
ES,Spain,AEMPS,"AMLODIPINO/RAMIPRIL ARISTO 10 MG/5 MG CAPSULAS DURAS , 30 cápsulas","RAMIPRIL, AMLODIPINO BESILATO",,,728637,2026-07-13,2026-12-15,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-23T20:59:43.030059,,
ES,Spain,AEMPS,"AMOXICILINA / ACIDO CLAVULANICO SANDOZ 250 mg/62,5 mg/5  ml  POLVO PARA SUSPENSION ORAL EFG, 1 frasco de 120 ml","AMOXICILINA TRIHIDRATO, CLAVULANATO POTASIO",,,663507,2026-07-13,2026-09-30,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-23T20:59:43.030071,,
ES,Spain,AEMPS,DORZOLAMIDA/TIMOLOL STADA 20 mg/ml + 5 mg/ml colirio en solución 1 frasco de 5 ml,"TIMOLOL MALEATO, DORZOLAMIDA HIDROCLORURO",,,683360,2026-07-13,,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-23T20:59:43.030078,,
ES,Spain,AEMPS,"FENDRIX, SUSPENSION INYECTABLE, 1 jeringa precargada de 0,5 ml",ANTIGENO SUPERFICIE HEPATITIS B,,,650862,2026-07-13,2026-10-26,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. en un idioma distinto al castellano.,2026-09-23T20:59:43.030092,J07BK01,82201
ES,Spain,AEMPS,"VISIPAQUE 270 mg /ml SOLUCION INYECTABLE, 10 frascos de 100 ml",IODIXANOL,,,607591,2026-07-13,2026-11-19,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030104,V08AB09,41602
ES,Spain,AEMPS,"GABAPENTINA TARBIS 100 MG CAPSULAS DURAS EFG, 90 cápsulas",GABAPENTINA,,,732530,2026-07-10,2026-09-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030114,N02BF01,52817
ES,Spain,AEMPS,"LINCOCIN 500 MG CAPSULAS DURAS , 24 cápsulas",LINCOMICINA HIDROCLORURO,,,986281,2026-07-10,,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-23T20:59:43.030120,J01FF02,
ES,Spain,AEMPS,"DICLOFENACO-LEPORI 1 MG/ML COLIRIO EN SOLUCIÓN    , 1 frasco de 5 ml",DICLOFENACO SODICO,,,665067,2026-07-09,,shortage,9,El titular de autorización de comercialización está realizando una distribución controlada al existir unidades limitadas.,2026-09-23T20:59:43.030125,S01BC03,
ES,Spain,AEMPS,"MOVICOL SABOR NEUTRO POLVO PARA SOLUCION ORAL EN SOBRE , 30 sobres","MACROGOL 3350, SODIO CLORURO, SODIO BICARBONATO, CLORURO DE POTASIO",,,685618,2026-07-09,2027-02-28,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030137,,
ES,Spain,AEMPS,"PRAVASTATINA SANDOZ 20 mg COMPRIMIDOS EFG, 28 comprimidos",PRAVASTATINA SODICA,,,663175,2026-07-09,2026-09-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030151,C10AA04,31089
ES,Spain,AEMPS,"BUPRENORFINA STADA 35 MICROGRAMOS/HORA PARCHE TRANSDERMICO 96 HORAS EFG, 5 parches transdérmicos",BUPRENORFINA,,,709012,2026-07-08,2026-11-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030164,N02AE01,229008
ES,Spain,AEMPS,"EMBLAVEO 1,5 G/0,5 G POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION, 10 viales","AVIBACTAM SODIO, AZTREONAM",,,764851,2026-07-08,2026-12-21,shortage,Problemas de calidad,Desabastecimiento temporal. Se espera el 9 de octubre recibir unidades extranjeras,2026-09-23T20:59:43.030177,,
ES,Spain,AEMPS,"FLUOROURACILO ACCORD 50 mg/ml SOLUCION INYECTABLE O PARA PERFUSION EFG,  1 vial de 100 ml",FLUOROURACILO,,,603544,2026-07-08,2026-12-31,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)",Se puede solicitar como medicamento extranjero.,2026-09-23T20:59:43.030188,L01BC02,33138
ES,Spain,AEMPS,"GLIMEPIRIDA NORMON 4 mg COMPRIMIDOS EFG, 120 comprimidos",GLIMEPIRIDA,,,653750,2026-07-08,2027-02-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030202,A10BB12,44466
ES,Spain,AEMPS,"ATOVACUONA/HIDROCLORURO DE PROGUANIL VIATRIS 250 MG/100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 12 comprimidos (PVC-PVDC-Aluminio)","PROGUANIL HIDROCLORURO, ATOVACUONA",,,697253,2026-07-07,2027-02-07,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-23T20:59:43.030215,,
ES,Spain,AEMPS,"MODAFINILO ARISTO 100 MG COMPRIMIDOS EFG, 30 comprimidos",MODAFINILO,,,725790,2026-07-07,2026-10-09,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030229,N06BA07,56146
ES,Spain,AEMPS,"OCTAGAMOCTA  100 mg/ml SOLUCION PARA PERFUSION , 1 vial de 100 ml",INMUNOGLOBULINA HUMANA NORMAL,,,664150,2026-07-07,2026-12-31,shortage,9,El titular de autorización de comercialización está realizando una distribución controlada al existir unidades limitadas.,2026-09-23T20:59:43.030242,J06BA01,
ES,Spain,AEMPS,"OCTAGAMOCTA  100 mg/ml SOLUCION PARA PERFUSION , 1 vial de 20 ml",INMUNOGLOBULINA HUMANA NORMAL,,,664147,2026-07-07,2026-12-31,shortage,9,El titular de autorización de comercialización está realizando una distribución controlada al existir unidades limitadas.,2026-09-23T20:59:43.030254,J06BA01,
ES,Spain,AEMPS,"OCTAGAMOCTA  100 mg/ml SOLUCION PARA PERFUSION , 1 vial de 200 ml",INMUNOGLOBULINA HUMANA NORMAL,,,664149,2026-07-07,2026-12-31,shortage,9,El titular de autorización de comercialización está realizando una distribución controlada al existir unidades limitadas.,2026-09-23T20:59:43.030267,J06BA01,
ES,Spain,AEMPS,"OCTAGAMOCTA  100 mg/ml SOLUCION PARA PERFUSION , 1 vial de 50 ml",INMUNOGLOBULINA HUMANA NORMAL,,,664148,2026-07-07,2026-12-31,shortage,9,El titular de autorización de comercialización está realizando una distribución controlada al existir unidades limitadas.,2026-09-23T20:59:43.030280,J06BA01,
ES,Spain,AEMPS,"OCTAGAMOCTA  50 MG/ML  SOLUCION PARA PERFUSION ,  1 vial de 200 ml",INMUNOGLOBULINA HUMANA NORMAL,,,653449,2026-07-07,2026-12-31,shortage,9,El titular de autorización de comercialización está realizando una distribución controlada al existir unidades limitadas.,2026-09-23T20:59:43.030293,J06BA01,
ES,Spain,AEMPS,"OCTAGAMOCTA  50 MG/ML  SOLUCION PARA PERFUSION , 1 vial de 100 ml",INMUNOGLOBULINA HUMANA NORMAL,,,653448,2026-07-07,2026-12-31,shortage,9,El titular de autorización de comercialización está realizando una distribución controlada al existir unidades limitadas.,2026-09-23T20:59:43.030306,J06BA01,
ES,Spain,AEMPS,"OCTAGAMOCTA  50 MG/ML  SOLUCION PARA PERFUSION , 1 vial de 50 ml",INMUNOGLOBULINA HUMANA NORMAL,,,653447,2026-07-07,2026-12-31,shortage,9,El titular de autorización de comercialización está realizando una distribución controlada al existir unidades limitadas.,2026-09-23T20:59:43.030320,J06BA01,
ES,Spain,AEMPS,"AZITROMICINA TEVAGEN 500 MG COMPRIMIDOS DISPERSABLES EFG, 3 comprimidos",AZITROMICINA DIHIDRATO,,,718772,2026-07-06,2026-11-20,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030333,J01FA10,115002
ES,Spain,AEMPS,"CEFAZOLINA SALA 2 G POLVO PARA SOLUCION INYECTABLE EFG, 50 viales",CEFAZOLINA SODICA,,,600299,2026-07-06,2026-11-28,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030345,J01DB01,144134
ES,Spain,AEMPS,"MERCROMINA FILM 20 MG/ML SOLUCIÓN CUTÁNEA, 1 frasco de 30 ml",MERBROMINA,,,785584,2026-07-06,2026-12-14,shortage,11,Existen tratamientos alternativos no sujetos a prescripción.,2026-09-23T20:59:43.030356,D08AK04,
ES,Spain,AEMPS,"PERINDOPRIL/INDAPAMIDA STADA 2 mg/0,625 mg COMPRIMIDOS  EFG, 30 comprimidos","PERINDOPRIL ERBUMINA, INDAPAMIDA",,,684180,2026-07-06,2026-12-31,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-23T20:59:43.030368,,
ES,Spain,AEMPS,"SILDENAFILO VIATRIS 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 8 comprimidos",SILDENAFILO CITRATO,,,688973,2026-07-06,2026-11-21,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030379,G04BE03,51098
ES,Spain,AEMPS,"ACIDO ZOLEDRONICO KABI 4MG/5ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG , 1 vial de 5ml",ACIDO ZOLEDRONICO,,,697242,2026-07-03,2027-01-11,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030392,M05BA08,
ES,Spain,AEMPS,ATAMAX 60 MG CAPSULAS DURAS EFG 28 cápsulas,ATOMOXETINA HIDROCLORURO,,,718820,2026-07-03,2026-12-30,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)",Se puede solicitar como medicamento extranjero.,2026-09-23T20:59:43.030403,N06BA09,76740
ES,Spain,AEMPS,"ILUVIEN 190 MICROGRAMOS IMPLANTE INTRAVITREO EN APLICADOR, 1 implante",FLUOCINOLONA ACETONIDO,,,695033,2026-07-03,2026-10-05,shortage,10,"La AEMPS ha autorizado unidades por comercialización excepcional. Están disponibles unidades acondicionadas en otro idioma, inglés.",2026-09-23T20:59:43.030415,D07AC01,
ES,Spain,AEMPS,"LENALIDOMIDA SUN 20 MG CAPSULAS DURAS EFG , 21 cápsulas",LENALIDOMIDA,,,731704,2026-07-03,2026-10-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030428,L04AX04,125741
ES,Spain,AEMPS,"NEXVIADYME 100 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION, 1 vial",AVALGLUCOSIDASA ALFA,,,758183,2026-07-03,,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)",Se puede solicitar como medicamento extranjero.,2026-09-23T20:59:43.030434,A16AB05,
ES,Spain,AEMPS,"AGUA OXIGENADA CUVE 30 MG/ML SOLUCION CUTANEA Y CONCENTRADO PARA SOLUCION BUCAL  , 1 frasco de 1.000 ml",PEROXIDO DE HIDROGENO,,,702365,2026-07-02,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030443,D08AX01,
ES,Spain,AEMPS,"AGUA OXIGENADA CUVE 30 MG/ML SOLUCION CUTANEA Y CONCENTRADO PARA SOLUCION BUCAL  , 1 frasco de 250 ml",PEROXIDO DE HIDROGENO,,,702381,2026-07-02,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030449,D08AX01,
ES,Spain,AEMPS,"AGUA OXIGENADA CUVE 30 MG/ML SOLUCION CUTANEA Y CONCENTRADO PARA SOLUCION BUCAL  , 1 frasco de 500 ml",PEROXIDO DE HIDROGENO,,,702373,2026-07-02,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-23T20:59:43.030455,D08AX01,
