country_code,country_name,source,medicine_name,active_substance,strength,package_size,atc_code,product_no,shortage_start,estimated_end,status,reason,notes,scraped_at
IT,Italy,AIFA,FLUCONAZOLO ZENTIVA,FLUCONAZOLO,"""150 MG CAPSULE RIGIDE"" 2 CAPSULE IN BLISTER PVC-PVDC/AL",,J02AC01,37492129,2025-07-21,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.205528
IT,Italy,AIFA,FLUCOSTENOL,FLUCONAZOLO,""" 150 MG CAPSULE RIGIDE "" 2 CAPSULE",,J02AC01,38418036,2026-01-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.205528
IT,Italy,AIFA,FLUDARABINA ACCORD,FLUDARABINA,"""25 MG/ML CONCENTRATO PER SOLUZIONE INIETTABILE O PER INFUSIONE"" 1 FLACONCINO IN VETRO DA 2 ML",,,43104013,2024-09-06,,shortage - end date unknown,Problemi produttivi,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-03-12T15:53:52.205528
IT,Italy,AIFA,FLUENZ,"VACCINO ANTINFLUENZALE (VIVO ATTENUATO, NASALE)","0.2 ml - Spray nasale, sospensione - Uso nasale - Nebulizzatore (vetro) 0.2 ml - 1 nebulizzatore",,,51223016,2025-11-10,2026-03-31,shortage,Elevata richiesta,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-03-12T15:53:52.205528
IT,Italy,AIFA,FLUENZ,"VACCINO ANTINFLUENZALE (VIVO ATTENUATO, NASALE)","0.2 ml - Spray nasale, sospensione - Uso nasale - Nebulizzatore (vetro) 0.2 ml - 10 nebulizzatori",,,51223028,2025-11-10,2026-03-31,shortage,Elevata richiesta,Rilasciata determinazione per limportazione al titolare A.I.C.,2026-03-12T15:53:52.205528
IT,Italy,AIFA,FLUGERAL,FLUNARIZINA DICLORIDRATO,"""5 MG CAPSULE RIGIDE"" 50 CAPSULE",,,24414031,2025-02-28,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.205528
IT,Italy,AIFA,FLUIBRON,AMBROXOLO CLORIDRATO,"""ADULTI 30 MG GRANULATO PER SOSPENSIONE ORALE"" 30 BUSTINE",,R02AD05,24596090,2026-03-31,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.205528
IT,Italy,AIFA,FLUIFORT,CARBOCISTEINA SALE DI LISINA,"""1,35 G POLVERE PER SOLUZIONE ORALE"" 12 BUSTINE DA 4,7 G IN CARTA/AL/PE",,,23834157,2022-01-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.207578
IT,Italy,AIFA,FLUIFORT,CARBOCISTEINA SALE DI LISINA,"""2,7 G/10 ML SCIROPPO"" 6 BUSTINE IN PET/PE/AL/PE",,,23834132,2022-10-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.207578
IT,Italy,AIFA,FLUIFORT FEBBRE E DOLORE,IBUPROFENE,"""BAMBINI 100 MG/5 ML SOSPENSIONE ORALE GUSTO FRAGOLA SENZA ZUCCHERO"" 1 FLACONE DA 150 ML CON SIRINGA DOSATRICE",,M01AE01,41299013,2025-08-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.207578
IT,Italy,AIFA,FLUIMUCIL,ACETILCISTEINA,"""300 MG/3 ML SOLUZIONE INIETTABILE E PER NEBULIZZATORE E PER INSTILLAZIONE ENDOTRACHEOBRONCHIALE""10 FIALE 3 ML",,,20582033,2026-02-28,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.207578
IT,Italy,AIFA,FLUIMUCIL ANTIBIOTICO,TIAMFENICOLO GLICINATO ACETILCISTEINATO,"""500 MG/4 ML POLVERE E SOLVENTE PER SOLUZIONE INETTABILE, PER NEBULIZZATORE E PER INSTILLAZIONE ENDOTRACHEOBRONCHIALE"" 1 FLACONCINO + 1 FIALA SOLVENTE DA 4 ML",,,20660054,2021-09-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.207578
IT,Italy,AIFA,FLUIMUCIL ANTIBIOTICO,TIAMFENICOLO GLICINATO ACETILCISTEINATO,"""500 MG/4 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE, PER NEBULIZZATORE E PER INSTILLAZIONE ENDOTRACHEOBRONCHIALE"" 3 FLACONCINI + 3 FIALE SOLVENTE DA 4 ML",,,20660066,2021-11-15,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.207578
IT,Italy,AIFA,FLUIMUCIL ANTIBIOTICO,TIAMFENICOLO GLICINATO ACETILCISTEINATO,"""250 MG/2 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER NEBULIZZATORE E PER INSTILLAZIONE ENDOTRACHEOBRONCHIALE"" 3 FLACONCINI + 3 FIALE SOLVENTI 2 ML",,,20660080,2024-09-30,,shortage - end date unknown,Cessata commercializzazione definitiva,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-03-12T15:53:52.207578
IT,Italy,AIFA,FLUIMUCIL MUCOLITICO,ACETILCISTEINA,"""100 MG GRANULATO PER SOLUZIONE ORALE"" 30 BUSTINE",,,34936017,2017-12-18,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.209587
IT,Italy,AIFA,FLUIMUCIL MUCOLITICO,ACETILCISTEINA,""" 200 MG COMPRESSE OROSOLUBILI "" 20 COMPRESSE",,,34936120,2017-11-08,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.209587
IT,Italy,AIFA,FLUIMUCIL MUCOLITICO,ACETILCISTEINA,"""200 MG GRANULATO PER SOLUZIONE ORALE"" 30 BUSTINE",,,34936031,2024-07-31,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.209587
IT,Italy,AIFA,FLUKIMEX,FLUCONAZOLO,"""150 MG CAPSULE RIGIDE"" 2 CAPSULE",,J02AC01,37268024,2022-03-31,,shortage - end date unknown,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.210865
IT,Italy,AIFA,FLUKIMEX,FLUCONAZOLO,"""100 MG CAPSULE RIGIDE"" 10 CAPSULE",,J02AC01,37268012,2022-06-30,,shortage - end date unknown,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.210865
IT,Italy,AIFA,FLUMAZENIL KABI,FLUMAZENIL,"""0,1 MG/ML SOUZIONE INIETTABILE"" 5 FIALE DI VETRO DA 5 ML",,V03AB25,37075013,2026-05-31,,shortage - end date unknown,Problemi produttivi,Rilasciata determinazione per limportazione al titolare A.I.C.,2026-03-12T15:53:52.210865
IT,Italy,AIFA,FLUMAZENIL KABI,FLUMAZENIL,"""0,1 MG/ML SOUZIONE INIETTABILE"" 5 FIALE DI VETRO DA 10 ML",,V03AB25,37075037,2026-03-02,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.210865
IT,Italy,AIFA,FLUMETOL,FLUOROMETOLONE,"""0,1% UNGUENTO OFTALMICO"" TUBO DA 5 G",,,23345073,2016-06-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.211864
IT,Italy,AIFA,FLUOROURACILE AHCL,FLUOROURACILE,"""50 MG/ML SOLUZIONE INIETTABILE O INFUSIONE "" 1 FLACONCINO IN VETRO DA 20 ML",,L01BC02,40593030,2023-05-24,,shortage - end date unknown,Elevata richiesta,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-03-12T15:53:52.211864
IT,Italy,AIFA,FLUOROURACILE AHCL,FLUOROURACILE,"""50 MG/ML SOLUZIONE INIETTABILE O INFUSIONE "" 1 FLACONCINO IN VETRO DA 10 ML",,L01BC02,40593028,2023-06-29,,shortage - end date unknown,Cessata commercializzazione temporanea,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-03-12T15:53:52.211864
IT,Italy,AIFA,FLUOROURACILE AHCL,FLUOROURACILE,"""50 MG/ML SOLUZIONE INIETTABILE O INFUSIONE "" 1 FLACONCINO IN VETRO DA 5 ML",,L01BC02,40593016,2020-01-14,,shortage - end date unknown,Cessata commercializzazione definitiva,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-03-12T15:53:52.212868
IT,Italy,AIFA,FLUOROURACILE AHCL,FLUOROURACILE,"""50 MG/ML SOLUZIONE INIETTABILE O INFUSIONE "" 1 FLACONCINO IN VETRO DA 100 ML",,L01BC02,40593042,2022-05-21,,shortage - end date unknown,Problemi produttivi,Rilasciata determinazione per limportazione al titolare A.I.C.,2026-03-12T15:53:52.212868
IT,Italy,AIFA,FLUOROURACILE HIKMA,FLUOROURACILE,"""50 MG/ML SOLUZIONE INIETTABILE/PER INFUSIONE"" 1 FLACONCINO IN VETRO DA 100 ML",,L01BC02,44062040,2023-05-09,,shortage - end date unknown,Elevata richiesta/problemi produttivi: distribuzione contingentata,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-03-12T15:53:52.212868
IT,Italy,AIFA,FLUOROURACILE TEVA,FLUOROURACILE,""" 500 MG/10 ML SOLUZIONE PER INFUSIONE "" 1 FLACONCINO DA 10 ML",,L01BC02,26542074,2014-03-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.212868
IT,Italy,AIFA,FLUOROURACILE TEVA,FLUOROURACILE,""" 250 MG/5 ML SOLUZIONE PER INFUSIONE "" 1 FLACONCINO DA 5 ML",,L01BC02,26542062,2014-03-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.213865
IT,Italy,AIFA,FLUOROURACILE TEVA,FLUOROURACILE,"""5 G/100 ML SOLUZIONE PER INFUSIONE "" 1 FLACONCINO DA 100 ML",,L01BC02,26542050,2023-10-20,,shortage - end date unknown,Elevata richiesta: forniture discontinue,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-03-12T15:53:52.213865
IT,Italy,AIFA,FLUOVITEF,FLUOCINOLONE ACETONIDE,"""0,25 MG/G CREMA"" TUBO DA 30 G",,S01BA15,21822010,2026-02-28,2026-04-09,shortage,Elevata richiesta,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.213865
IT,Italy,AIFA,FLUOXETINA FIDIA,FLUOXETINA,""" 20 MG CAPSULE RIGIDE "" 28 CAPSULE",,,34917056,2024-02-07,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.213865
IT,Italy,AIFA,FLUOXETINA FIDIA,FLUOXETINA,""" 20 MG COMPRESSE SOLUBILI "" 28 COMPRESSE",,,34917043,2024-02-05,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.214860
IT,Italy,AIFA,FLURBIPROFENE PENSA,FLURBIPROFENE,""" 2,5 mg/ml SPRAY PER MUCOSA ORALE"" 1 FLACONE IN VETRO DA 15 ML",,R02AX01,43510027,2025-04-15,,shortage - end date unknown,Elevata richiesta,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.214860
IT,Italy,AIFA,FLUTAMIDE EG,FLUTAMIDE,250 MG 21 COMPRESSE IN BLISTER,,,34707012,2022-03-01,,shortage - end date unknown,Problemi produttivi,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-03-12T15:53:52.214860
IT,Italy,AIFA,FLUTOXIL,BROMEXINA CLORIDRATO,""" 4 MG/5 ML SCIROPPO "" FLACONE DA 250 ML",,,37910015,2025-01-31,,shortage - end date unknown,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.214860
IT,Italy,AIFA,FLUVASTATINA ZENTIVA,FLUVASTATINA SODICA,"""80 MG COMPRESSE A RILASCIO PROLUNGATO"" 28 COMPRESSE IN BLISTER AL/AL",,C10AA04,38831032,2024-12-31,,shortage - end date unknown,Motivi commerciali,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.214860
IT,Italy,AIFA,FOILLE SOLE,ALCOOL BENZILICO + BENZOCAINA + CLOROXILENOLO,"""CREMA"" 1 TUBO DA 30 G",,,27546011,2026-02-16,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.214860
IT,Italy,AIFA,FORTIDOSE,CARTEOLOLO CLORIDRATO,"""1% COLLIRIO A RILASCIO PROLUNGATO "" 30 CONTENITORI MONODOSE LDPE  DA 0,2ML",,S01ED05,39626027,2024-12-01,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.214860
IT,Italy,AIFA,FORTINOL,CARTEOLOLO CLORIDRATO,"""1% COLLIRIO A RILASCIO PROLUNGATO"" 1 FLACONE PE DA 3 ML",,S01ED05,38373015,2025-12-15,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.216113
IT,Italy,AIFA,FOSCARNET KABI,FOSCARNET,""" 24 MG/ML SOLUZIONE PER INFUSIONE"" 1 FLACONE IN VETRO DA 250 ML",,J05AD01,48217018,2025-03-01,,shortage - end date unknown,Problemi produttivi,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-03-12T15:53:52.216113
IT,Italy,AIFA,FOSFORILASI,COCARBOSSILASI + LIDOCAINA + NICOTINAMIDE + PIRIDOSSALE-5-FOSFATO + RIBOFLAVINA,"""POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE"" 5 FIALE LIOFILIZZATO + 5 FIALE SOLVENTE DA 2 ML",,B05XC,13237033,2022-06-15,,shortage - end date unknown,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.216113
IT,Italy,AIFA,FOSTIMON,UROFOLLITROPINA,"""300 UI/1 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE E SOTTOCUTANEO"" 5 FLACONCINO + 5 SIRINGHE PRERIEMPITE CON N.10 AGHI",,G03GA04,32921177,2026-12-31,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.216113
IT,Italy,AIFA,FOSTIMON,UROFOLLITROPINA,"""300 UI/1 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE E SOTTOCUTANEO"" 1 FLACONCINO + 1 SIRINGA PRERIEMPITA CON N.2 AGHI",,G03GA04,32921165,2026-12-31,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.216113
IT,Italy,AIFA,FOSTIMON,UROFOLLITROPINA,"""225 UI/1 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE E SOTTOCUTANEO"" 1 FLACONCINO + 1 SIRINGA PRERIEMPITA CON N.2 AGHI",,G03GA04,32921138,2026-12-31,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.216113
IT,Italy,AIFA,FOSTIMON,UROFOLLITROPINA,"""225 UI/1 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE E SOTTOCUTANEO"" 5 FLACONCINI + 5 SIRINGHE PRERIEMPITE CON N.10 AGHI",,G03GA04,32921140,2026-12-31,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.216113
IT,Italy,AIFA,FOSTIMON,UROFOLLITROPINA,"""150 UI/ML POLVERE E SOLVENTE PER SOLUZIONE"" 5 FLACONCINI + 5 SIRINGHE PRERIEMPITE CON 10 AGHI",,G03GA04,32921114,2026-04-24,2026-12-31,shortage,Problemi produttivi: distribuzione contingentata,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.216113
IT,Italy,AIFA,FOSTIMON,UROFOLLITROPINA,"""150 UI/ML POLVERE E SOLVENTE PER SOLUZIONE"" 1 FLACONCINO + 1 SIRINGA PRERIEMPITA CON 2 AGHI",,G03GA04,32921102,2026-04-24,2026-12-31,shortage,Problemi produttivi: distribuzione contingentata,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.216113
IT,Italy,AIFA,FRISTAMIN,LORATADINA,""" 10 MG COMPRESSE "" 7 COMPRESSE",,,27076064,2024-11-30,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.216113
IT,Italy,AIFA,FROBEFLU,ACIDO ACETILSALICILICO + ACIDO ASCORBICO,"""330 MG + 200 MG COMPRESSE EFFERVESCENTI"" 10 COMPRESSE",,,34595013,2014-07-29,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-03-12T15:53:52.216113
