country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,status,reason,notes,scraped_at,atc_code,prk
ES,Spain,AEMPS,"ROSUVASTATINA VIATRIS 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",ROSUVASTATINA  CALCICA,,,698479,2026-07-30,2026-10-08,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704552,C10AA07,201049
ES,Spain,AEMPS,"ROSUVASTATINA VIATRIS 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",ROSUVASTATINA  CALCICA,,,698494,2026-07-30,2026-12-23,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704563,C10AA07,201057
ES,Spain,AEMPS,"ROSUVASTATINA/EZETIMIBA CINFAMED 20 MG/10 MG CAPSULAS DURAS, 30 cápsulas","ROSUVASTATINA  CALCICA, EZETIMIBA",,,765695,2026-07-30,2026-10-30,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-21T15:06:00.704574,,
ES,Spain,AEMPS,"SIRDALUD 4 mg COMPRIMIDOS, 30 comprimidos",TIZANIDINA HIDROCLORURO,,,989145,2026-07-30,2026-09-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704587,M03BX02,23000
ES,Spain,AEMPS,"SUMATRIPTAN VIATRIS 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 4 comprimidos",SUMATRIPTAN SUCCINATO,,,670482,2026-07-30,2027-05-07,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704598,N02CC01,41378
ES,Spain,AEMPS,"TAPENTADOL RETARD STADA 150 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 60 comprimidos",TAPENTADOL FOSFATO,,,759241,2026-07-30,2026-09-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704609,N02AX06,222755
ES,Spain,AEMPS,"TELMISARTAN KERN PHARMA 40 MG COMPRIMIDOS EFG , 28 comprimidos",TELMISARTAN,,,699053,2026-07-30,2026-12-10,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704620,C09CA07,50644
ES,Spain,AEMPS,"BISOPROLOL KERN PHARMA 5 MG COMPRIMIDOS EFG, 60 comprimidos (Blister PVC/PVDC/Al)",BISOPROLOL FUMARATO,,,716634,2026-07-29,2026-11-20,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704631,C07AB07,25534
ES,Spain,AEMPS,"CEFIXIMA SANDOZ 400 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG, 10 comprimidos",CEFIXIMA TRIHIDRATO,,,767714,2026-07-29,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704636,J01DD08,215635
ES,Spain,AEMPS,"CITALOPRAM VIATRIS 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 56 comprimidos",CITALOPRAM HIDROBROMURO,,,830927,2026-07-29,2027-05-10,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704648,N06AB04,44083
ES,Spain,AEMPS,"DICLOFENACO NORMON 50 mg COMPRIMIDOS GASTRORRESISTENTES  EFG , 500 comprimidos",DICLOFENACO SODICO,,,603548,2026-07-29,2027-01-20,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704659,M01AB05,
ES,Spain,AEMPS,"FLUCONAZOL KABI 2 MG/ML SOLUCION PARA PERFUSION EFG , 25 frascos de 200 ml",FLUCONAZOL,,,606352,2026-07-29,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704665,J02AC01,47171
ES,Spain,AEMPS,"RIFALDIN 20 mg/ml SUSPENSION ORAL , 1 frasco de 120 ml",RIFAMPICINA,,,817866,2026-07-29,2026-10-15,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)",Se puede solicitar como medicamento extranjero.,2026-09-21T15:06:00.704676,J04AB02,7072
ES,Spain,AEMPS,"TRABECTEDINA TEVA 1 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION EFG, 1 vial",TRABECTEDINA,,,735817,2026-07-29,,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. acondicionadas en un idioma distinto al castellano para concursos adjudicados.,2026-09-21T15:06:00.704681,L01CX01,107662
ES,Spain,AEMPS,"OLMESARTAN/AMLODIPINO/HIDROCLOROTIAZIDA VISO FARMACEUTICA 40 MG/5 MG/12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos","OLMESARTAN MEDOXOMILO, AMLODIPINO BESILATO, HIDROCLOROTIAZIDA",,,731386,2026-07-28,2026-11-30,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-21T15:06:00.704692,,
ES,Spain,AEMPS,"QUETIAPINA KERN PHARMA 50 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG , 60 comprimidos (Blister PVC/PVDC-ALUMINIO)",QUETIAPINA HEMIFUMARATO,,,700474,2026-07-28,2026-10-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704703,N05AH04,84182
ES,Spain,AEMPS,"ACOXXEL 60 mg COMPRIMIDOS RECUBIERTOS CON PELICULA, 28 comprimidos",ETORICOXIB,,,664160,2026-07-27,2026-09-25,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704715,M01AH05,66745
ES,Spain,AEMPS,"BISOPROLOL NORMON 5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 60 comprimidos",BISOPROLOL HEMIFUMARATO,,,865089,2026-07-27,2026-10-02,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704726,C07AB07,25534
ES,Spain,AEMPS,"LEVOFLOXACINO ALMUS 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 7 comprimidos",LEVOFLOXACINO HEMIHIDRATO,,,696590,2026-07-27,2026-12-21,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704737,J01MA12,48763
ES,Spain,AEMPS,"TOPIRAMATO VIATRIS 25 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG, 60 comprimidos",TOPIRAMATO,,,659430,2026-07-27,2027-05-07,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704748,N03AX11,45756
ES,Spain,AEMPS,CEFTAZIDIMA SALA 1.000 mg POLVO PARA SOLUCION INYECTABLE EFG 50 viales,CEFTAZIDIMA PENTAHIDRATO,,,600637,2026-07-26,2026-11-09,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704759,J01DD01,
ES,Spain,AEMPS,"EBASTINA AUROVITAS 10 MG COMPRIMIDOS BUCODISPERSABLES EFG, 20 comprimidos",EBASTINA,,,726101,2026-07-26,2026-10-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704770,R06AX22,103594
ES,Spain,AEMPS,"EBASTINA AUROVITAS 20 MG COMPRIMIDOS BUCODISPERSABLES EFG, 20 comprimidos",EBASTINA,,,726096,2026-07-26,2026-10-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704781,R06AX22,
ES,Spain,AEMPS,"NORFLOXACINO PENSA 400 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 14 comprimidos",NORFLOXACINO,,,658779,2026-07-26,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704787,J01MA06,22101
ES,Spain,AEMPS,"OLMESARTAN/AMLODIPINO/HIDROCLOROTIAZIDA STADA 40 MG/10 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos","OLMESARTAN MEDOXOMILO, AMLODIPINO BESILATO, HIDROCLOROTIAZIDA",,,728464,2026-07-26,2026-10-05,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-21T15:06:00.704798,,
ES,Spain,AEMPS,"OLMESARTAN/AMLODIPINO/HIDROCLOROTIAZIDA STADA 40 MG/5 MG/12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos","OLMESARTAN MEDOXOMILO, AMLODIPINO BESILATO, HIDROCLOROTIAZIDA",,,728463,2026-07-26,,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-21T15:06:00.704803,,
ES,Spain,AEMPS,ATAMAX 100 MG CAPSULAS DURAS EFG 28 cápsulas,ATOMOXETINA HIDROCLORURO,,,718822,2026-07-24,2026-12-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704815,N06BA09,105309
ES,Spain,AEMPS,"ATOMOXETINA CINFA 40 MG CAPSULAS DURAS EFG, 28 cápsulas (Blister PVC/PE/PCTFE-Al)",ATOMOXETINA HIDROCLORURO,,,719111,2026-07-24,2026-12-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración. Está disponible Atomoxetina Tarbis 40 mg 28 capsulas,2026-09-21T15:06:00.704827,N06BA09,76732
ES,Spain,AEMPS,"CEFOTAXIMA SALA 2 G POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSIÓN EFG, 50 viales",CEFOTAXIMA SODICA,,,620039,2026-07-24,2030-11-22,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704838,J01DD01,
ES,Spain,AEMPS,"CEFUROXIMA SALA 750 mg POLVO  PARA SOLUCION INYECTABLE EFG, 100 viales",CEFUROXIMA SODICA,,,625889,2026-07-24,2026-09-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704850,J01DC02,8192
ES,Spain,AEMPS,"LOQTORZI 240 MG CONCENTRADO PARA SOLUCION PARA PERFUSION, 1 vial de 6 ml",TORIPALIMAB,,,769235,2026-07-24,2026-10-22,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. en un idioma distinto al castellano.,2026-09-21T15:06:00.704861,L01FF13,
ES,Spain,AEMPS,"RISPERIDONA VIATRIS 1 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 60 comprimidos",RISPERIDONA,,,667258,2026-07-24,2027-05-07,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704872,N05AX08,37710
ES,Spain,AEMPS,"RISPERIDONA VIATRIS 4 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 56 comprimidos",RISPERIDONA,,,693472,2026-07-24,2027-05-07,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704884,N05AX08,37745
ES,Spain,AEMPS,"SUMIAL 40 mg COMPRIMIDOS RECUBIERTOS CON PELICULA , 50 comprimidos",PROPRANOLOL HIDROCLORURO,,,654757,2026-07-24,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704889,C07AA05,5711
ES,Spain,AEMPS,"CIPROFLOXACINO KABI 2 MG/ML SOLUCION PARA PERFUSION EFG, 20 x 200 ml",CIPROFLOXACINO,,,605787,2026-07-23,2026-09-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704900,J01MA02,138215
ES,Spain,AEMPS,"FLEXRESAN 20 mg CAPSULAS BLANDAS , 50 cápsulas",ISOTRETINOINA,,,734764,2026-07-23,2027-01-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704915,D10BA01,69507
ES,Spain,AEMPS,"HUMATROPE 12 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE, 1 cartucho + 1 jeringa precargada de disolvente",SOMATROPINA,,,690586,2026-07-23,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración. El médico prescriptor deberá de considerar la mejor alternativa en su lugar al ser un medicamento de uso hospitalario y biológico.,2026-09-21T15:06:00.704921,H01AC01,35122
ES,Spain,AEMPS,"SOLTRIM 160MG/ 800MG POLVO Y SOLUCION PARA SOLUCION INYECTABLE , 5 viales + 5 ampollas","TRIMETOPRIMA, SULFAMETOXAZOL",,,656754,2026-07-23,2026-10-31,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)",Se puede solicitar como medicamento extranjero.,2026-09-21T15:06:00.704932,,
ES,Spain,AEMPS,"CLOPIDOGREL ALTER 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 84 comprimidos",CLOPIDOGREL,,,762663,2026-07-22,2026-11-02,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704943,B01AC04,124559
ES,Spain,AEMPS,"DONEPEZILO VIATRIS 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",DONEPEZILO HIDROCLORURO,,,662297,2026-07-22,2027-03-09,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704954,N06DA02,106550
ES,Spain,AEMPS,"FIBRYGA 1 G POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE Y PARA PERFUSION, 1 vial (polvo) + 1 vial de disolvente + 1 Dispositivo de transferencia + 1 Filtro",FIBRINOGENO HUMANO,,,729078,2026-07-22,2027-01-01,shortage,12,El Titular de Autorización de Comercialización está realizando una distribución controlada a hospitales,2026-09-21T15:06:00.704965,B02BC01,
ES,Spain,AEMPS,"IMIGRAN 6 mg solución inyectable , 2 jeringas precargadas de 0,5 ml",SUMATRIPTAN SUCCINATO,,,708230,2026-07-22,2026-10-06,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704976,N02CC01,38210
ES,Spain,AEMPS,"LEVOFLOXACINO ALMUS 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 14 comprimidos",LEVOFLOXACINO HEMIHIDRATO,,,696592,2026-07-22,2026-12-14,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704987,J01MA12,48763
ES,Spain,AEMPS,"METHOFILL PEN 7,5 MG/0,15 ML SOLUCION INYECTABLE EN PLUMA PRECARGADA EFG, 4 plumas precargadas",METOTREXATO,,,729546,2026-07-22,2026-10-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.704998,L01BA01,
ES,Spain,AEMPS,"PROLUTEX 25 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA, 14 jeringas precargadas",PROGESTERONA,,,763453,2026-07-22,2026-09-22,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705009,G03DA04,210595
ES,Spain,AEMPS,"RIZATRIPTAN VISO FARMACÉUTICA 10 MG COMPRIMIDOS EFG , 6 comprimidos",RIZATRIPTAN BENZOATO,,,692667,2026-07-22,2026-10-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705021,N02CC04,50504
ES,Spain,AEMPS,"SYNALAR NASAL INFANTIL, 1 envase pulverizador de 15 ml","FENILEFRINA HIDROCLORURO, NEOMICINA SULFATO, FLUOCINOLONA ACETONIDO, POLIMIXINA B SULFATO",,,831115,2026-07-22,,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-21T15:06:00.705026,,
ES,Spain,AEMPS,"GALANTAMINA TEVA-RATIO 8 MG CAPSULAS DURAS  DE LIBERACION PROLONGADA EFG, 28 cápsulas",GALANTAMINA HIDROBROMURO,,,697877,2026-07-21,2026-10-26,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705038,N06DA01,
ES,Spain,AEMPS,"RIZATRIPTAN VISO FARMACEUTICA 10 MG COMPRIMIDOS BUCODISPERSABLES EFG, 6 comprimidos",RIZATRIPTAN BENZOATO,,,692477,2026-07-21,2026-09-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705048,N02CC04,50520
ES,Spain,AEMPS,"CALCITRIOL KERN PHARMA 1 microgramo/ml SOLUCION INYECTABLE EFG, 25 ampollas de 1 ml",CALCITRIOL,,,659270,2026-07-20,,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)",Se puede solicitar como medicamento extranjero.,2026-09-21T15:06:00.705054,A11CC04,
ES,Spain,AEMPS,"CARRELDON RETARD 240 mg COMPRIMIDOS DE LIBERACION PROLONGADA, 30 comprimidos",DILTIAZEM HIDROCLORURO,,,771055,2026-07-20,2026-10-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705065,C08DB01,38156
ES,Spain,AEMPS,"GLICLAZIDA VIATRIS 30 MG COMPRIMIDOS DE LIBERACION MODIFICADA EFG, 60 comprimidos",GLICLAZIDA,,,660793,2026-07-20,2026-11-06,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705076,A10BB09,61530
ES,Spain,AEMPS,"SCHOLMED 10 MG/G CREMA , 1 tubo de 15 g",TERBINAFINA HIDROCLORURO,,,659069,2026-07-20,2026-09-25,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705087,D01BA02,
ES,Spain,AEMPS,"PROCAINA SERRA 10 mg/ml SOLUCION INYECTABLE, AMPOLLAS DE 10 ml, 1 ampolla de 10 ml",PROCAINA HIDROCLORURO,,,656666,2026-07-17,2026-10-31,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-21T15:06:00.705098,C05AD05,
ES,Spain,AEMPS,"PROCAINA SERRA 10 MG/ML SOLUCION INYECTABLE, 1 ampolla de 5 ml",PROCAINA HIDROCLORURO,,,656665,2026-07-17,2026-10-31,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-21T15:06:00.705109,C05AD05,
ES,Spain,AEMPS,"PROCAINA SERRA 10 MG/ML SOLUCION INYECTABLE, 100 ampollas de 5 ml",PROCAINA HIDROCLORURO,,,630764,2026-07-17,2026-10-31,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-21T15:06:00.705120,C05AD05,
ES,Spain,AEMPS,"SOLU-MODERIN 125 MG POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE , 50 viales + 50 ampollas de disolvente",METILPREDNISOLONA,,,608539,2026-07-17,2026-10-31,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)",Se puede solicitar como medicamento extranjero.,2026-09-21T15:06:00.705131,H02AB04,
ES,Spain,AEMPS,OMEPRAZOL ALTER 40 MG CAPSULAS DURAS GASTRORRESISTENTES 28 cápsulas (Blister PVC-PVDC/Al),OMEPRAZOL,,,712899,2026-07-16,2026-10-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705142,A02BC01,60070
ES,Spain,AEMPS,"PREGABALINA ALTER 300 MG CAPSULAS DURAS EFG , 56 cápsulas",PREGABALINA,,,706368,2026-07-15,2026-12-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705153,N02BF02,75736
ES,Spain,AEMPS,"PREGABALINA ALTER 75 MG CAPSULAS DURAS EFG , 56 cápsulas",PREGABALINA,,,706369,2026-07-15,2026-12-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705164,N02BF02,75701
ES,Spain,AEMPS,"PROCAINA SERRA 20 MG/ML SOLUCION INYECTABLE, 1 ampolla de 10 ml",PROCAINA HIDROCLORURO,,,656668,2026-07-15,2026-10-01,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-21T15:06:00.705178,C05AD05,
ES,Spain,AEMPS,"PROCAINA SERRA 20 MG/ML SOLUCION INYECTABLE, 1 ampolla de 5 ml",PROCAINA HIDROCLORURO,,,656667,2026-07-15,2026-10-01,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-21T15:06:00.705190,C05AD05,
ES,Spain,AEMPS,"PROCAINA SERRA 20 MG/ML SOLUCION INYECTABLE, 100 ampollas de 5 ml",PROCAINA HIDROCLORURO,,,630806,2026-07-15,2026-10-01,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-21T15:06:00.705203,C05AD05,
ES,Spain,AEMPS,"QUETIAPINA ALTER 400 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 60 comprimidos",QUETIAPINA FUMARATO,,,723371,2026-07-15,2026-10-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705215,N05AH04,84212
ES,Spain,AEMPS,"QUETIAPINA QUALIGEN FARMA 400 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 60 comprimidos",QUETIAPINA FUMARATO,,,725160,2026-07-15,2026-10-22,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705227,N05AH04,84212
ES,Spain,AEMPS,"BIJUVA 1 MG/100 MG CAPSULAS BLANDAS, 84 cápsulas","ESTRADIOL, PROGESTERONA",,,731079,2026-07-14,2026-11-30,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-09-21T15:06:00.705242,,
ES,Spain,AEMPS,"DABIGATRAN ETEXILATO TEVA 110 MG CAPSULAS DURAS EFG, 10 cápsulas",DABIGATRAN ETEXILATO MESILATO,,,766106,2026-07-14,2026-10-12,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705253,B01AE07,86991
ES,Spain,AEMPS,"DESVENLAFAXINA CINFA 100 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG, 28 comprimidos (PVC/PE/PVDC/Al)",DESVENLAFAXINA BENZOATO,,,734022,2026-07-14,2026-10-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705264,N06AX16,
ES,Spain,AEMPS,"EVACUANTE LAINCO SIMPLE POLVO PARA SOLUCIÓN ORAL, 150 sobres de 71 g","POLIETILENGLICOL 4000, POLIETILENGLICOL 4000, POLIETILENGLICOL 4000, SODIO CLORURO, SODIO CLORURO, SODIO CLORURO, SODIO SULFATO, SODIO SULFATO, SODIO SULFATO, CLORURO DE POTASIO, CLORURO DE POTASIO, CLORURO DE POTASIO, SODIO BICARBONATO, SODIO BICARBONATO, SODIO BICARBONATO",,,608752,2026-07-14,2028-01-03,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-21T15:06:00.705275,,
ES,Spain,AEMPS,"EVACUANTE LAINCO SIMPLE POLVO PARA SOLUCIÓN ORAL, 4 sobres 71g","POLIETILENGLICOL 4000, POLIETILENGLICOL 4000, POLIETILENGLICOL 4000, SODIO CLORURO, SODIO CLORURO, SODIO CLORURO, SODIO SULFATO, SODIO SULFATO, SODIO SULFATO, CLORURO DE POTASIO, CLORURO DE POTASIO, CLORURO DE POTASIO, SODIO BICARBONATO, SODIO BICARBONATO, SODIO BICARBONATO",,,817312,2026-07-14,2028-01-03,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-21T15:06:00.705286,,
ES,Spain,AEMPS,"GLIMEPIRIDA VIATRIS 2 MG COMPRIMIDOS EFG, 30 comprimidos",GLIMEPIRIDA,,,653607,2026-07-14,2027-05-28,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705297,A10BB12,44431
ES,Spain,AEMPS,"LEVETIRACETAM AUROVITAS 100 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG, 10 viales de 5 ml",LEVETIRACETAM,,,714161,2026-07-14,2026-10-15,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. acondicionadas en un idioma distinto al castellano para concursos adjudicados.,2026-09-21T15:06:00.705309,N03AX14,80926
ES,Spain,AEMPS,"SILDENAFILO VIATRIS 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 4 comprimidos",SILDENAFILO CITRATO,,,688965,2026-07-14,2027-05-07,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-09-21T15:06:00.705320,G04BE03,51071
ES,Spain,AEMPS,"AMLODIPINO/RAMIPRIL ARISTO 10 MG/5 MG CAPSULAS DURAS , 30 cápsulas","RAMIPRIL, AMLODIPINO BESILATO",,,728637,2026-07-13,2026-12-15,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-09-21T15:06:00.705331,,
