country_code,country_name,source,medicine_name,full_name,active_substance,strength,package_size,dosage_form,atc_code,marketing_auth_holder,market_status,market_status_code,status,scraped_at,prk
SI,Slovenia,CBZ,Tarka,Tarka 240 mg/2 mg tablete s podaljšanim sprošèanjem,trandolaprilum et verapamilum,,škatla z 28 tabletami (2 x 14 tablet v pretisnem omotu),tableta s podaljšanim sprošèanjem,C09BB10,Viatris Healthcare Limited,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289377,
SI,Slovenia,CBZ,Tarka,Tarka 240 mg/4 mg tablete s podaljšanim sprošèanjem,trandolaprilum et verapamilum,,škatla z 28 tabletami (2 x 14 tablet v pretisnem omotu),tableta s podaljšanim sprošèanjem,C09BB10,Viatris Healthcare Limited,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289387,
SI,Slovenia,CBZ,Nifecard,Nifecard 30 mg tablete s podaljšanim sprošèanjem,nifedipinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta s podaljšanim sprošèanjem,C08CA05,Lek d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289398,
SI,Slovenia,CBZ,EBEPOSID,EBEPOSID 20 mg/ml koncentrat za raztopino za infundiranje,etoposidum,,škatla z 1 vialo brez ovoja s 5 ml koncentrata,koncentrat za raztopino za infundiranje,L01CB01,EBEWE Pharma,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289408,32700
SI,Slovenia,CBZ,EBEPOSID,EBEPOSID 20 mg/ml koncentrat za raztopino za infundiranje,etoposidum,,škatla z 1 vialo brez ovoja z 10 ml koncentrata,koncentrat za raztopino za infundiranje,L01CB01,EBEWE Pharma,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289419,32700
SI,Slovenia,CBZ,EBEPOSID,EBEPOSID 20 mg/ml koncentrat za raztopino za infundiranje,etoposidum,,škatla z 1 vialo brez ovoja z 20 ml koncentrata,koncentrat za raztopino za infundiranje,L01CB01,EBEWE Pharma,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289430,32700
SI,Slovenia,CBZ,EBEPOSID,EBEPOSID 20 mg/ml koncentrat za raztopino za infundiranje,etoposidum,,škatla z 1 vialo brez ovoja s 50 ml koncentrata,koncentrat za raztopino za infundiranje,L01CB01,EBEWE Pharma,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289440,32700
SI,Slovenia,CBZ,ZIBOR,"ZIBOR 2500 i.e. anti Xa/0,2 ml raztopina za injiciranje v napolnjenih injekcijskih brizgah",bemiparinum,,škatla z 2 napolnjenima injekcijskima brizgama in 2 iglama,raztopina za injiciranje,B01AB12,Gineladius S.L.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289451,
SI,Slovenia,CBZ,ZIBOR,"ZIBOR 2500 i.e. anti Xa/0,2 ml raztopina za injiciranje v napolnjenih injekcijskih brizgah",bemiparinum,,škatla z 10 napolnjenimi injekcijskimi brizgami in 10 iglami,raztopina za injiciranje,B01AB12,Gineladius S.L.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289493,
SI,Slovenia,CBZ,ZIBOR,"ZIBOR 2500 i.e. anti Xa/0,2 ml raztopina za injiciranje v napolnjenih injekcijskih brizgah",bemiparinum,,škatla s 30 napolnjenimi injekcijskimi brizgami in 30 iglami,raztopina za injiciranje,B01AB12,Gineladius S.L.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289530,
SI,Slovenia,CBZ,ZIBOR,"ZIBOR 3500 i.e. anti Xa/0,2 ml raztopina za injiciranje v napolnjenih injekcijskih brizgah",bemiparinum,,škatla z 2 napolnjenima injekcijskima brizgama in 2 iglama,raztopina za injiciranje,B01AB12,Gineladius S.L.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289549,
SI,Slovenia,CBZ,ZIBOR,"ZIBOR 3500 i.e. anti Xa/0,2 ml raztopina za injiciranje v napolnjenih injekcijskih brizgah",bemiparinum,,škatla z 10 napolnjenimi injekcijskimi brizgami in 10 iglami,raztopina za injiciranje,B01AB12,Gineladius S.L.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289563,
SI,Slovenia,CBZ,ZIBOR,"ZIBOR 3500 i.e. anti Xa/0,2 ml raztopina za injiciranje v napolnjenih injekcijskih brizgah",bemiparinum,,škatla s 30 napolnjenimi injekcijskimi brizgami in 30 iglami,raztopina za injiciranje,B01AB12,Gineladius S.L.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289575,
SI,Slovenia,CBZ,Priorix,Priorix-Tetra prašek in vehikel za raztopino za injiciranje v napolnjeni injekcijski brizgi,"morbillorum, parotitidis, rubeolae et varicellae vaccinum combinatum viris attenuatis",,"škatla z 1 napolnjeno injekcijsko brizgo z 0,5 ml vehikla, z 1 vialo s praškom in 2 injekcijskima iglama",prašek in vehikel za raztopino za injiciranje,J07BD54,GlaxoSmithKline Biologicals S.A.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289587,
SI,Slovenia,CBZ,RELISTOR,"RELISTOR 12 mg/0,6 ml raztopina za injiciranje",methylnaltrexonii bromidum,,"škatla s 7 vialami,7 injekcijskimi brizgami z vskoèno injekcijsko iglo in 14 alkoholnimi zloženci",raztopina za injiciranje,A06AH01,Bausch Health Ireland Limited,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289599,86754
SI,Slovenia,CBZ,Parogen,PAROGEN 20 mg filmsko obložene tablete,paroxetinum,,škatla z 28 tabletami v plastiènem vsebniku,filmsko obložena tableta,N06AB05,Viatris Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289611,
SI,Slovenia,CBZ,MOVIPREP,MOVIPREP prašek za peroralno raztopino,Osmolaxantia,,"škatla za enkratno zdravljenje, ki vsebuje dve prozorni vreèi z 1 vreèico A in 1 vreèico B",prašek za peroralno raztopino,,Norgine BV,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289623,
SI,Slovenia,CBZ,XANAX,"XANAX 0,5 mg tablete",alprazolamum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta,N05BA12,Viatris Healthcare Limited,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289634,
SI,Slovenia,CBZ,Epirubicin Rivopharm,Epirubicin Rivopharm 2 mg/ml raztopina za injiciranje,epirubicinum,,škatla z 1 vialo s 5 ml raztopine,raztopina za injiciranje,L01DB03,Rivopharm Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289645,82260
SI,Slovenia,CBZ,Epirubicin Rivopharm,Epirubicin Rivopharm 2 mg/ml raztopina za injiciranje,epirubicinum,,škatla z 1 vialo s 25 ml raztopine,raztopina za injiciranje,L01DB03,Rivopharm Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289656,82260
SI,Slovenia,CBZ,Granisetron Lek,Granisetron Lek 1 mg/ml koncentrat za raztopino za injiciranje/infundiranje,granisetronum,,škatla s 5 vialami s 3 ml koncentrata,koncentrat za raztopino za injiciranje/infundiranje,A04AA02,Lek d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289667,33413
SI,Slovenia,CBZ,Lorista,Lorista 50 mg filmsko obložene tablete,losartanum,,škatla s 84 tabletami (6 x 14 tablet v pretisnem omotu),filmsko obložena tableta,C09CA01,"KRKA, d.d., Novo mesto",Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289678,
SI,Slovenia,CBZ,Prontoflex,"Prontoflex 100 mg/g dermalno pršilo, raztopina",ketoprofenum,,škatla s steklenièko s 25 g raztopine,"dermalno pršilo, raztopina",M02AA10,Cyathus Exquirere Pharmaforschungs GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289689,
SI,Slovenia,CBZ,Menadex,Menadex 25 mg filmsko obložene tablete,dexketoprofenum,,škatla z 10 tabletami (1 x 10 tablet v pretisnem omotu iz PVC-aluminija),filmsko obložena tableta,M01AE17,Menarini International O.L.S.A.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289700,55794
SI,Slovenia,CBZ,Hyalgan,Hyalgan 20 mg/2 ml raztopina za injiciranje v napolnjeni injekcijski brizgi,acidum hyaluronicum,,škatla z 1 napolnjeno injekcijsko brizgo z 2 ml raztopine,raztopina za injiciranje v napolnjeni injekcijski brizgi,M09AX01,Fidia Farmaceutici S.p.A.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289711,50733
SI,Slovenia,CBZ,OMNIPAQUE,OMNIPAQUE 350 mg I/ml raztopina za injiciranje,iohexolum,,škatla z 10 polipropilenskimi vsebniki s 50 ml raztopine,raztopina za injiciranje,V08AB02,GE Healthcare AS,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289722,34940
SI,Slovenia,CBZ,Zaditen,"Zaditen 0,25 mg/ml kapljice za oko, raztopina",ketotifenum,,škatla s kapalnim vsebnikom s 5 ml raztopine,"kapljice za oko, raztopina",S01GX08,Laboratoires Thea,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289733,101850
SI,Slovenia,CBZ,Fludarabinfosfat Sandoz,Fludarabinfosfat Sandoz 25 mg/ml koncentrat za raztopino za injiciranje ali infundiranje,fludarabinum,,škatla z 1 vialo brez zašèitnega ovoja z 2 ml koncentrata,koncentrat za raztopino za injiciranje/infundiranje,L01BB05,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289744,84530
SI,Slovenia,CBZ,Irinotekan Viatris,Irinotekan Viatris 20 mg/ml koncentrat za raztopino za infundiranje,,,škatla z 1 vialo s 5 ml koncentrata,koncentrat za raztopino za infundiranje,L01CE02,Viatris Limited,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289755,51047
SI,Slovenia,CBZ,Olivin,Olivin 10 mg tablete,enalaprilum,,škatla z 90 tabletami (9 x 10 tablet v pretisnem omotu s posameznimi odmerki),tableta,C09AA02,Lek d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289766,
SI,Slovenia,CBZ,Stalevo,"Stalevo 75 mg/18,75 mg/200 mg filmsko obložene tablete","levodopum, decarboxylasis inhibitor et COMT inhibitor",,plastenka po 30 tablet,filmsko obložena tableta,N04BA03,Orion Corporation,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289776,
SI,Slovenia,CBZ,Nexodal,"Nexodal 0,4 mg/ml raztopina za injiciranje",naloxonum,,škatla z 10 ampulami z 1 ml raztopine,raztopina za injiciranje,V03AB15,Orpha-Devel Handels und Vertriebs GmbH,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289788,2429
SI,Slovenia,CBZ,Efient,Efient 5 mg filmsko obložene tablete,prasugrelum,,škatla z 28 tabletami v pretisnem omotu,filmsko obložena tableta,B01AC22,Substipharm,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289798,
SI,Slovenia,CBZ,SOLUVIT N,SOLUVIT N prašek za raztopino za infundiranje,Vitamina,,škatla z 10 vialami s praškom,prašek za raztopino za infundiranje,,MEDIASI d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289809,
SI,Slovenia,CBZ,Stalevo,"Stalevo 50 mg/12,5 mg/200 mg filmsko obložene tablete","levodopum, decarboxylasis inhibitor et COMT inhibitor",,plastenka po 30 tablet,filmsko obložena tableta,N04BA03,Orion Corporation,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289819,
SI,Slovenia,CBZ,Stalevo,Stalevo 100 mg/25 mg/200 mg filmsko obložene tablete,"levodopum, decarboxylasis inhibitor et COMT inhibitor",,plastenka po 30 tablet,filmsko obložena tableta,N04BA03,Orion Corporation,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289830,
SI,Slovenia,CBZ,Stalevo,"Stalevo 150 mg/37,5 mg/200 mg filmsko obložene tablete","levodopum, decarboxylasis inhibitor et COMT inhibitor",,plastenka po 30 tablet,filmsko obložena tableta,N04BA03,Orion Corporation,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289841,
SI,Slovenia,CBZ,Carvedigamma,"Carvedigamma 12,5 mg filmsko obložene tablete",carvedilolum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),filmsko obložena tableta,C07AG02,WÖRWAG Pharma,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289851,
SI,Slovenia,CBZ,Carvedigamma,Carvedigamma 25 mg filmsko obložene tablete,carvedilolum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),filmsko obložena tableta,C07AG02,WÖRWAG Pharma,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289862,
SI,Slovenia,CBZ,Tadol,Tadol 150 mg tablete s podaljšanim sprošèanjem,tramadolum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta s podaljšanim sprošèanjem,N02AX02,"KRKA, d.d., Novo mesto",Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289872,35203
SI,Slovenia,CBZ,ZEVALIN,"ZEVALIN 1,6 mg/ml komplet za pripravo radiofarmakov za infundiranje",ibritumomabum tiuxetanum [90Y],,"1 komplet : 1 viala z ibritumomab tiuksetanom, 1 viala z raztopino natrijevega acetata, 1 viala s pufrom za pripravo formulacije in 1 prazna viala za pripravo zmesi",komplet za pripravo radiofarmaka,V10XX02,Ceft Biopharma s.r.o,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289883,
SI,Slovenia,CBZ,Ezoleta,Ezoleta 10 mg tablete,ezetimibum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta,C10AX09,"KRKA, d.d., Novo mesto",Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289894,70645
SI,Slovenia,CBZ,Natrijev klorid Pliva,Natrijev klorid HZTM 9 mg/ml raztopina za infundiranje,electrolyta,,steklenica s 500 ml raztopine,raztopina za infundiranje,B05BB01,HRVATSKI ZAVOD ZA TRANSFUZIJSKU MEDICINU,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289904,27685
SI,Slovenia,CBZ,Olicard,OLICARD 60 mg trde kapsule s podaljšanim sprošèanjem,isosorbidi mononitras,,škatla s 50 kapsulami (5 x 10 kapsul v pretisnem omotu),"kapsula s podaljšanim sprošèanjem, trda",C01DA14,Viatris Healthcare Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289915,
SI,Slovenia,CBZ,Olicard,OLICARD 40 mg trde kapsule s podaljšanim sprošèanjem,isosorbidi mononitras,,škatla s 50 kapsulami (5 x 10 kapsul v pretisnem omotu),"kapsula s podaljšanim sprošèanjem, trda",C01DA14,Viatris Healthcare Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289926,
SI,Slovenia,CBZ,Zinacef,Zinacef 750 mg prašek za raztopino za injiciranje ali infundiranje,cefuroximum,,škatla z 1 vialo s praškom,prašek za raztopino za injiciranje/infundiranje,J01DC02,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289937,8192
SI,Slovenia,CBZ,Codilek,Codilek 5 mg tablete s podaljšanim sprošèanjem,oxycodonum,,škatla s 60 tabletami (6 x 10 tablet v pretisnem omotu),tableta s podaljšanim sprošèanjem,N02AA05,Lek d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289947,
SI,Slovenia,CBZ,Vagisan,Vagisan 167 mg/100 mg vaginalne globule,acidum lacticum,,škatla s 7 vaginalnimi globulami (1 x 7 globul v pretisnem omotu iz PVC/PVDC/PE folje),vaginalna globula,G01AD01,Dr. A. Wolff,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289958,
SI,Slovenia,CBZ,Sirdalud,Sirdalud 4 mg tablete,tizanidinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta,M03BX02,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289968,
SI,Slovenia,CBZ,Atoris,Atoris 20 mg filmsko obložene tablete,atorvastatinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),filmsko obložena tableta,C10AA05,"KRKA, d.d., Novo mesto",Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.289979,
SI,Slovenia,CBZ,Yasnal,Yasnal 5 mg filmsko obložene tablete,donepezilum,,škatla z 28 tabletami (4 x 7 tablet v pretisnem omotu),filmsko obložena tableta,N06DA02,"KRKA, d.d., Novo mesto",Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.289989,106550
SI,Slovenia,CBZ,Fluarix,Fluarix suspenzija za injiciranje v napolnjeni injekcijski brizgi,vaccinum influenzae inactivatum ex virorum fragmentis seu ex corticis antigeniis praeparatum,,"škatla z 1 napolnjeno injekcijsko brizgo z 0,5 ml suspenzije z ali brez injekcijskih igel",suspenzija za injiciranje v napolnjeni injekcijski brizgi,J07BB02,"GSK d.o.o., Ljubljana",Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290000,
SI,Slovenia,CBZ,Atoris,Atoris 10 mg filmsko obložene tablete,atorvastatinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),filmsko obložena tableta,C10AA05,"KRKA, d.d., Novo mesto",Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290010,
SI,Slovenia,CBZ,Kalcijev karbonat Lekarna Ljubljana,Kalcijev karbonat Lekarna Ljubljana 500 mg trde kapsule,calcii carbonas,,škatla s steklenièko s 100 kapsulami,"kapsula, trda",A12AA04,Lekarna Ljubljana,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290021,97624
SI,Slovenia,CBZ,5-Fluorouracil Ebewe,5-Fluorouracil Ebewe 50 mg/ml koncentrat za raztopino za injiciranje ali infundiranje,fluorouracilum,,škatla z 1 vialo z 20 ml koncentrata,koncentrat za raztopino za injiciranje/infundiranje,L01BC02,EBEWE Pharma,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290032,38741
SI,Slovenia,CBZ,Enalapril Vitabalans,Enalapril Vitabalans 10 mg tablete,enalaprilum,,škatla s 30 tabletami (2 x 15 tablet v pretisnem omotu),tableta,C09AA02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290042,
SI,Slovenia,CBZ,Enalapril Vitabalans,Enalapril Vitabalans 20 mg tablete,enalaprilum,,škatla s 100 tabletami (5 x 20 tablet v pretisnem omotu),tableta,C09AA02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290053,
SI,Slovenia,CBZ,Enalapril Vitabalans,Enalapril Vitabalans 20 mg tablete,enalaprilum,,škatla s 30 tabletami (2 x 15 tablet v pretisnem omotu),tableta,C09AA02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290063,
SI,Slovenia,CBZ,Enalapril Vitabalans,Enalapril Vitabalans 5 mg tablete,enalaprilum,,škatla s 30 tabletami (2 x 15 tablet v pretisnem omotu),tableta,C09AA02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290073,
SI,Slovenia,CBZ,Enalapril Vitabalans,Enalapril Vitabalans 5 mg tablete,enalaprilum,,škatla s 100 tabletami (5 x 20 tablet v pretisnem omotu),tableta,C09AA02,Vitabalans oy,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290084,
SI,Slovenia,CBZ,Calciumfolinat Ebewe,Calciumfolinat Ebewe 15 mg trde kapsule,calcii folinas,,škatla z 20 kapsulami v polipropilenskem vsebniku,"kapsula, trda",V03AF03,EBEWE Pharma,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290094,65587
SI,Slovenia,CBZ,Sortis,Sortis 80 mg filmsko obložene tablete,atorvastatinum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),filmsko obložena tableta,C10AA05,Viatris Healthcare Limited,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290105,
SI,Slovenia,CBZ,GLUKOZA-1-FOSFAT FRESENIUS,"GLUKOZA-1-FOSFAT FRESENIUS 1 M (3,762 g/10 ml) koncentrat za raztopino za infundiranje",Solutiones electrolytorum,,škatla s 5 ampulami z 10 ml koncentrata,raztopina za infundiranje,,MEDIASI d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290115,
SI,Slovenia,CBZ,Aurorix,Aurorix 300 mg filmsko obložene tablete,moclobemidum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),filmsko obložena tableta,N06AG02,Viatris Healthcare Limited,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290126,33340
SI,Slovenia,CBZ,Xylocaine,Xylocaine 20 mg/g gel,lidocainum,,škatla z 10 tubami s 30 g gela in aplikatorjem v pretisnih omotih,gel,N01BB02,Aspen Pharma Trading Limited,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290136,81930
SI,Slovenia,CBZ,Privigen,Privigen 100 mg/ml raztopina za infundiranje,immunoglobulina humana ad aplicationem intravascularem,,škatla z 1 vialo po 25 ml,raztopina za infundiranje,J06BA02,CSL Behring GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290147,80047
SI,Slovenia,CBZ,Zinacef,Zinacef 1500 mg prašek za raztopino za injiciranje ali infundiranje,cefuroximum,,škatla z 1 vialo s praškom,prašek za raztopino za injiciranje/infundiranje,J01DC02,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290158,8192
SI,Slovenia,CBZ,Onbrez,"Onbrez Breezhaler 300 mikrogramov prašek za inhaliranje, trde kapsule",indacaterolum,,škatla s 30 kapsulami v pretisnih omotih in enim inhalatorjem Onbrez Breezhaler,"prašek za inhaliranje, trda kapsula",R03AC18,Novartis Europharm Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290168,
SI,Slovenia,CBZ,XANAX,XANAX 1 mg tablete,alprazolamum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta,N05BA12,Viatris Healthcare Limited,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290179,
SI,Slovenia,CBZ,OMNISCAN,"OMNISCAN 0,5 mmol/ml raztopina za injiciranje",gadodiamidum,,"škatla z 10 vialami po 15 ml (0,5 mmol/ml)",raztopina za injiciranje,V08CA03,GE Healthcare AS,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290190,
SI,Slovenia,CBZ,OMNISCAN,"OMNISCAN 0,5 mmol/ml raztopina za injiciranje",gadodiamidum,,"škatla z 10 vialami po 20 ml (0,5 mmol/ml)",raztopina za injiciranje,V08CA03,GE Healthcare AS,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290200,
SI,Slovenia,CBZ,ENGERIX,ENGERIX-B 20 mikrogramov/1 ml suspenzija za injiciranje,antigenum hepatitidis B purificatum,,škatla z 1 napolnjeno injekcijsko brizgo z 1 ml suspenzije in 1 injekcijsko iglo,suspenzija za injiciranje,J07BC01,GlaxoSmithKline Biologicals S.A.,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290211,212717
SI,Slovenia,CBZ,XANAX,XANAX SR 1 mg tablete s podaljšanim sprošèanjem,alprazolamum,,škatla s 30 tabletami (3 x 10 tablet v pretisnem omotu),tableta s podaljšanim sprošèanjem,N05BA12,Viatris Healthcare Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290221,
SI,Slovenia,CBZ,Karboplatin medac,Karboplatin medac 10 mg/ml koncentrat za raztopino za infundiranje,carboplatinum,,škatla z 1 vialo s 15 ml koncentrata,koncentrat za raztopino za infundiranje,L01XA02,Medac GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290232,39993
SI,Slovenia,CBZ,Irinotekan Viatris,Irinotekan Viatris 20 mg/ml koncentrat za raztopino za infundiranje,,,škatla z 1 vialo s 15 ml koncentrata,koncentrat za raztopino za infundiranje,L01CE02,Viatris Limited,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290242,51047
SI,Slovenia,CBZ,Irinotekan Viatris,Irinotekan Viatris 20 mg/ml koncentrat za raztopino za infundiranje,,,škatla z 1 vialo s 25 ml koncentrata,koncentrat za raztopino za infundiranje,L01CE02,Viatris Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290253,51047
SI,Slovenia,CBZ,Docetaksel Sandoz,Docetaksel Sandoz 10 mg/ml koncentrat za raztopino za infundiranje,docetaxelum,,škatla z 1 vialo z 2 ml koncentrata brez zašèitnega ovoja,koncentrat za raztopino za infundiranje,L01CD02,Sandoz d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290263,94234
SI,Slovenia,CBZ,Docetaksel Sandoz,Docetaksel Sandoz 10 mg/ml koncentrat za raztopino za infundiranje,docetaxelum,,škatla z 1 vialo z 8 ml koncentrata brez zašèitnega ovoja,koncentrat za raztopino za infundiranje,L01CD02,Sandoz d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290274,94234
SI,Slovenia,CBZ,Gemcitabin Sandoz,Gemcitabin Sandoz 10 mg/ml koncentrat za raztopino za infundiranje,gemcitabinum,,škatla z 1 vialo z 20 ml koncentrata,koncentrat za raztopino za infundiranje,L01BC05,Sandoz d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290284,95478
SI,Slovenia,CBZ,Gemcitabin Sandoz,Gemcitabin Sandoz 10 mg/ml koncentrat za raztopino za infundiranje,gemcitabinum,,škatla z 1 vialo s 100 ml koncentrata,koncentrat za raztopino za infundiranje,L01BC05,Sandoz d.d.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-09-21T13:23:43.290295,95478
SI,Slovenia,CBZ,Irinotekan Ebewe,Irinotekan Ebewe 20 mg/ml koncentrat za raztopino za infundiranje,irinotecanum,,škatla z 1 vialo s 5 ml koncentrata,koncentrat za raztopino za infundiranje,L01XX19,EBEWE Pharma,Potekajoèa motnja v preskrbi,5,shortage,2026-09-21T13:23:43.290305,
