country_code,country_name,source,source_detail,medicine_name,active_substance,strength,dosage_form,package_size,product_no,atc_code,marketing_auth_holder,shortage_start,estimated_end,estimated_end_text,actual_end,status,severity,reason,last_updated,url,scraped_at,prk
GB,United Kingdom,MHRA,CPE (DHSC Medicine Supply Notification),"Cefalexin 125mg/5ml and 250mg/5ml oral suspensions, sugar free",Cefalexin,,oral suspension,,MSN/2024/113,J01DB01,,2024-12-13,,,,shortage,Tier 2 - medium impact,,2024-12-13,https://cpe.org.uk/our-news/medicine-supply-notification-cefalexin-125mg-5ml-and-250mg-5ml-oral-suspensions-sugar-free/,2026-09-23T10:38:18.302521,5835
GB,United Kingdom,MHRA,CPE (DHSC Medicine Supply Notification),"Insulatard® (isophane insulin, human) Penfill® 100units/ml suspension for injection 3ml cartridges",,,injection,,MSN/2024/112,,,2024-12-12,,,,shortage,Tier 2 - medium impact,,2024-12-12,https://cpe.org.uk/our-news/medicine-supply-notification-insulatard-isophane-insulin-human-penfill-100units-ml-suspension-for-injection-3ml-cartridges/,2026-09-23T10:38:18.302993,
GB,United Kingdom,MHRA,CPE (DHSC Medicine Supply Notification),Coal tar extract (Neutrogena® T/Gel® Therapeutic) 2% shampoo,,,,,MSN/2024/111,,,2024-12-03,,,,shortage,Tier 2 - medium impact,,2024-12-03,https://cpe.org.uk/our-news/medicine-supply-notification-coal-tar-extract-neutrogena-t-gel-therapeutic-2-shampoo/,2026-09-23T10:38:18.303392,
GB,United Kingdom,MHRA,CPE (DHSC Medicine Supply Notification),Diclofenac (Voltarol® Ophtha Multidose) 0.1% eye drops,Diclofenac,,eye drops,,MSN/2024/110,D11AX18,,2024-11-27,,,,shortage,Tier 2 - medium impact,,2024-11-27,https://cpe.org.uk/our-news/medicine-supply-notification-diclofenac-voltarol-ophtha-multidose-0-1-eye-drops/,2026-09-23T10:38:18.303774,
GB,United Kingdom,MHRA,CPE (DHSC Medicine Supply Notification),Levobunolol (Betagan®) 0.5% eye drops 0.4ml unit dose preservative free,Levobunolol,,eye drops,,MSN/2024/108,S01ED03,,2024-11-20,,,,shortage,Tier 2 - medium impact,,2024-11-20,https://cpe.org.uk/our-news/medicine-supply-notification-levobunolol-betagan-0-5-eye-drops-0-4ml-unit-dose-preservative-free/,2026-09-23T10:38:18.304173,
GB,United Kingdom,MHRA,CPE (DHSC Medicine Supply Notification),Sodium fusidate (Fucidin® ) 250mg tablets and fusidic acid (Fucidin® ) 250mg/5ml oral suspension,,,oral suspension,,MSN/2024/107,,,2024-10-07,,,,shortage,Tier 2 - medium impact,,2024-11-12,https://cpe.org.uk/our-news/medicine-supply-notification-sodium-fusidate-fucidin-250mg-tablets-and-fusidic-acid-fucidin-250mg-5ml-oral-suspension/,2026-09-23T10:38:18.304819,
GB,United Kingdom,MHRA,CPE (DHSC Medicine Supply Notification),Trandate® (labetalol) 50mg tablets,labetalol,,tablets,,MSN/2024/101,C07AG01,,2024-10-07,,,,shortage,Tier 2 - medium impact,,2024-10-07,https://cpe.org.uk/our-news/medicine-supply-notification-trandate-labetalol-50mg-tablets/,2026-09-23T10:38:18.305532,
GB,United Kingdom,MHRA,CPE (DHSC Medicine Supply Notification),Torasemide 10mg tablets,Torasemide,,tablets,,MSN/2024/098,C03CA04,,2024-10-02,,March 2025,,shortage,Tier 2 - medium impact,,2024-10-02,https://cpe.org.uk/our-news/medicine-supply-notification-torasemide-10mg-tablets/,2026-09-23T10:38:18.338221,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Lansoprazole 30mg orodispersible tablets,Lansoprazole,,orodispersible tablets,,SSP089,A02BC03,,2026-09-09,2027-01-15,2027-01-15,,shortage,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836161,79391
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Lansoprazole 15mg orodispersible tablets,Lansoprazole,,orodispersible tablets,,SSP088,A02BC03,,2026-09-09,2027-01-15,2027-01-15,,shortage,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836352,79383
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Ramipril 1.25 mg capsules,Ramipril,,capsules,,SSP087,C09AA05,,2026-04-22,2026-10-30,2026-10-30,,shortage,,,2026-07-23,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836381,30848
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estradot® 25 microgram patches,,,,,SSP082,,,2025-04-03,2026-10-02,2026-10-02,,shortage,,,2026-07-10,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836417,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estradot® 100 microgram patches,,,,,SSP081,,,2024-12-19,2026-10-02,2026-10-02,,shortage,,,2026-07-10,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836450,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estradot® 75 microgram patches,,,,,SSP080,,,2024-12-19,2026-10-02,2026-10-02,,shortage,,,2026-07-10,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836480,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estradot® 50 microgram patches,,,,,SSP079,,,2024-12-19,2026-10-02,2026-10-02,,shortage,,,2026-07-10,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836512,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Creon® 25000 capsules,,,capsules,,SSP061,,,2024-05-24,2026-10-02,2026-10-02,,shortage,,,2026-07-10,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836541,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Creon® 10000 capsules,,,capsules,,SSP060,,,2024-05-24,2026-10-02,2026-10-02,,shortage,,,2026-08-06,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836574,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Adipine® XL 60mg MR tablets,,,tablets,,SSP085,,,2025-12-19,2026-02-06,2026-02-06,2026-01-23,resolved,,SSP withdrawn early,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836729,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Adipine® XL 30mg MR tablets,,,tablets,,SSP084,,,2025-12-19,2026-02-06,2026-02-06,2026-01-23,resolved,,SSP withdrawn early,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836762,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Venlafaxine 37.5mg modified release tablet,Venlafaxine,,,,SSP083,N06AX16,,2025-06-23,2025-08-01,2025-08-01,2025-07-22,resolved,,SSP withdrawn early,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836787,79197
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Cefalexin 250mg/5ml oral suspension sugar free,Cefalexin,,oral suspension,,SSP078,J01DB01,,2025-05-08,2025-11-28,2025-11-28,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836815,5835
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Cefalexin 125mg/5ml oral suspension sugar free,Cefalexin,,oral suspension,,SSP077,J01DB01,,2024-12-10,2025-11-28,2025-11-28,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836834,5835
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Nyzamac® SR 60mg capsules,,,capsules,,SSP076,,,2024-09-06,2024-11-08,2024-11-08,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836852,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Monomil® XL 60mg tablets,,,tablets,,SSP075,,,2024-09-06,2025-01-17,2025-01-17,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836872,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Monomax® XL 60mg tablets,,,tablets,,SSP074,,,2024-09-06,2024-11-15,2024-11-15,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836893,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Chemydur® 60XL tablets,,,tablets,,SSP073,,,2024-09-06,2024-10-11,2024-10-11,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836912,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Cefalexin 500mg tablets,Cefalexin,,tablets,,SSP072,J01DB01,,2024-08-06,2024-09-27,2024-09-27,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836930,5835
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Ramipril 2.5mg tablets,Ramipril,,tablets,,SSP071,C09AA05,,2024-08-06,2024-11-29,2024-11-29,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836948,50555
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Quetiapine 300mg tablets substitution and restriction,Quetiapine,,tablets,,SSP070,N05AH04,,2024-07-16,2024-09-13,2024-09-13,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836966,60283
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Quetiapine 300mg tablets restriction,Quetiapine,,tablets,,SSP069,N05AH04,,2024-07-16,2024-09-13,2024-09-13,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.836984,60283
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Quetiapine 300mg tablets substitution,Quetiapine,,tablets,,SSP068,N05AH04,,2024-07-16,2024-09-13,2024-09-13,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837002,60283
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Quetiapine 200mg tablets substitution and restriction,Quetiapine,,tablets,,SSP067,N05AH04,,2024-07-16,2024-09-13,2024-09-13,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837019,50776
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Quetiapine 200mg tablets restriction,Quetiapine,,tablets,,SSP066,N05AH04,,2024-07-16,2024-09-13,2024-09-13,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837036,50776
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Quetiapine 200mg tablets substitution,Quetiapine,,tablets,,SSP065,N05AH04,,2024-07-16,2024-09-13,2024-09-13,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837053,50776
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Quetiapine 150mg tablets substitution and restriction,Quetiapine,,tablets,,SSP064,N05AH04,,2024-07-16,2024-09-13,2024-09-13,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837070,94757
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Quetiapine 150mg tablets restriction,Quetiapine,,tablets,,SSP063,N05AH04,,2024-07-16,2024-09-13,2024-09-13,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837089,94757
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Quetiapine 150mg tablets substitution,Quetiapine,,tablets,,SSP062,N05AH04,,2024-07-16,2024-09-13,2024-09-13,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837106,94757
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Monomil® XL 60mg tablets,,,tablets,,SSP059,,,2024-03-26,2024-06-07,2024-06-07,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837124,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Jext® 300micrograms/0.3ml (1 in 1000) solution for injection auto-injector pen,,,solution for injection,,SSP058,,,2023-08-21,2023-10-27,2023-10-27,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837147,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estradot® 100mcg patches,,,,,SSP057,,,2023-08-21,2023-12-08,2023-12-08,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837170,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Utrogestan® 100mg capsules,,,capsules,,SSP056,,,2023-05-19,2023-09-29,2023-09-29,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837190,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estradot® 75mcg patches,,,,,SSP055,,,2023-04-13,2023-05-05,2023-05-05,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837211,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Clarithromycin 250mg/5ml oral suspension,Clarithromycin,,oral suspension,,SSP054,J01FA09,,2024-05-22,2024-07-19,2024-07-19,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837230,47333
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Clarithromycin 125mg/5ml oral suspension,Clarithromycin,,oral suspension,,SSP053,J01FA09,,2024-05-22,2024-07-19,2024-07-19,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837248,38431
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Progynova® TS 100mcg patches,,,,,SSP052,,,2023-03-28,2023-09-08,2023-09-08,2023-08-25,resolved,,SSP withdrawn early,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837267,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Paracetamol 240mg suppositories,Paracetamol,,suppositories,,SSP051,N02BE01,,2023-03-17,2023-05-12,2023-05-12,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837298,18120
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Paracetamol 120mg suppositories,Paracetamol,,suppositories,,SSP050,N02BE01,,2023-02-16,2023-05-12,2023-05-12,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837316,23833
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estradot® 100mcg patches,,,,,SSP049,,,2023-01-25,2023-03-17,2023-03-17,,resolved,,,2023-02-16,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837336,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estradot® 50mcg patches,,,,,SSP048,,,2023-01-25,2023-02-24,2023-02-24,,resolved,,,2023-02-16,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837371,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Phenoxymethylpenicillin 250mg tablets,Phenoxymethylpenicillin,,tablets,,SSP047,J01CE02,,2022-12-16,2023-05-12,2023-05-12,,resolved,,,2023-01-31,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837400,47430
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,Phenoxymethylpenicillin,,oral solution,,SSP046,J01CE02,,2022-12-16,2023-05-12,2023-05-12,,resolved,,,2023-01-31,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837430,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Phenoxymethylpenicillin 250mg/5ml oral solution,Phenoxymethylpenicillin,,oral solution,,SSP045,J01CE02,,2022-12-16,2023-05-12,2023-05-12,,resolved,,,2023-01-31,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837459,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,Phenoxymethylpenicillin,,oral solution,,SSP044,J01CE02,,2022-12-16,2023-05-12,2023-05-12,,resolved,,,2023-01-31,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837489,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Phenoxymethylpenicillin 125mg/5ml oral solution,Phenoxymethylpenicillin,,oral solution,,SSP043,J01CE02,,2022-12-16,2023-05-12,2023-05-12,,resolved,,,2023-01-31,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837516,47430
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Phenoxymethylpenicillin 250mg/5ml oral solution,Phenoxymethylpenicillin,,oral solution,,SSP042,J01CE02,,2022-12-15,2023-05-12,2023-05-12,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837543,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,Phenoxymethylpenicillin,,oral solution,,SSP041,J01CE02,,2022-12-15,2023-05-12,2023-05-12,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837560,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,Phenoxymethylpenicillin,,oral solution,,SSP040,J01CE02,,2022-12-15,2023-05-12,2023-05-12,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837582,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),atorvastatin (Lipitor® )20mg chewable tablets,atorvastatin,,tablets,,SSP039,C10AA05,,2022-11-23,2023-02-03,2023-02-03,2023-01-27,resolved,,SSP withdrawn early,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837601,98787
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estraderm MX® 75mcg patches substitution,,,,,SSP038,,,2022-11-15,2023-01-27,2023-01-27,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837632,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estraderm MX® 50mcg patches substitution,,,,,SSP037,,,2022-11-15,2023-01-13,2023-01-13,2022-11-23,resolved,,SSP withdrawn early,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837656,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estraderm MX® 100mcg patches,,,,,SSP036,,,2022-09-08,2023-01-27,2023-01-27,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837688,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estraderm MX® 25mcg patches,,,,,SSP035,,,2022-09-08,2022-10-14,2022-10-14,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837709,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Combisal® 125mcg/25mcg inhalers,,,inhaler,,SSP034,,,2022-07-22,2022-10-07,2022-10-07,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837730,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Paracetamol 120mg suppositories,Paracetamol,,suppositories,,SSP033,N02BE01,,2022-05-31,2022-08-26,2022-08-26,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837751,23833
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Atorvastatin (Lipitor® ) 10mg chewable tablets,Atorvastatin,,tablets,,SSP032,C10AA05,,2022-05-31,2023-05-12,2023-05-12,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837771,98779
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estradiol (Sandrena® ) 0.5mg and 1mg gel sachets substitution and restriction,Estradiol,,sachets,,SSP031,G03CA03,,2022-05-19,2023-05-12,2023-05-12,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837791,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estradiol (Sandrena® ) 0.5mg and 1mg gel sachets substitution,Estradiol,,sachets,,SSP030,G03CA03,,2022-05-19,2023-05-12,2023-05-12,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837812,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estradiol (Sandrena® ) 0.5mg and 1mg gel sachets restriction,Estradiol,,sachets,,SSP029,G03CA03,,2022-05-19,2023-05-12,2023-05-12,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837832,
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estradiol (Lenzetto® )1.53mg/dose transdermal spray substitution and restriction,Estradiol,,,,SSP028,G03CA03,,2022-05-19,2023-01-13,2023-01-13,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837852,167266
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estradiol (Lenzetto® )1.53mg/dose transdermal spray substitution,Estradiol,,,,SSP027,G03CA03,,2022-05-19,2023-01-13,2023-01-13,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837873,167266
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estradiol (Lenzetto® )1.53mg/dose transdermal spray restriction,Estradiol,,,,SSP026,G03CA03,,2022-05-19,2023-01-13,2023-01-13,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837892,167266
GB,United Kingdom,MHRA,NHSBSA (Serious Shortage Protocol),Estriol (Ovestin® 1mg cream) 0.1% cream substitution and restriction,Estriol,,cream,,SSP025,G03CA04,,2022-05-19,2022-11-30,2022-11-30,,resolved,,,,https://www.nhsbsa.nhs.uk/pharmacies-gp-practices-and-appliance-contractors/serious-shortage-protocols-ssps,2026-09-23T10:38:18.837911,17485
