country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,marketing_auth_holder,mah_country,notification_date,shortage_start,estimated_end,status,notification_type,reason,scraped_at,atc_code,prk
RO,Romania,ANMDMR,VINBLASTINA TEVA 1 mg/ml,VINBLASTINUM,1mg/ml,SOL. INJ.,TEVA PHARMACEUTICALS S.R.L.,ROMANIA,2025-04-11,2025-04-11,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2025",Motive comerciale,2026-09-23T21:00:14.613506,L01CA01,37028
RO,Romania,ANMDMR,METOPROLOL VIM SPECTRUM 50 mg,METOPROLOLUM,50mg,COMPR.,VIM SPECTRUM S.R.L.,ROMANIA,2025-04-11,2025-04-11,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive comerciale,2026-09-23T21:00:14.613515,C07AB02,3158
RO,Romania,ANMDMR,METOPROLOL VIM SPECTRUM 100 mg,METOPROLOLUM,100mg,COMPR.,VIM SPECTRUM S.R.L.,ROMANIA,2025-04-11,2025-04-11,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive comerciale,2026-09-23T21:00:14.613524,C07AB02,7226
RO,Romania,ANMDMR,EMEND 125mg + 80mg,APREPITANTUM,125mg+80mg,CAPS.,MERCK SHARP & DOHME B.V.,OLANDA,2025-04-29,2025-04-29,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-23T21:00:14.613532,A04AD12,
RO,Romania,ANMDMR,RENAGEL 800mg,SEVELAMER,800mg,COMPR. FILM.,SANOFI B.V.,TARILE DE JOS,2025-04-30,2025-04-30,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2026",Motive comerciale,2026-09-23T21:00:14.613539,V03AE02,60496
RO,Romania,ANMDMR,SALOFALK 500 mg,MESALAZINUM,500mg,COMPR. GASTROREZ.,DR. FALK PHARMA GMBH,GERMANIA,2025-05-06,2025-05-06,,discontinuation,Cantitati limitate,Motive de fabricatie,2026-09-23T21:00:14.613547,A07EC02,105392
RO,Romania,ANMDMR,SALOFALK 500 mg,MESALAZINUM,500mg,SUPOZ.,DR. FALK PHARMA GMBH,GERMANIA,2025-05-06,2025-05-06,,discontinuation,Cantitati limitate,Motive de fabricatie,2026-09-23T21:00:14.613554,A07EC02,
RO,Romania,ANMDMR,SALOFALK 1 g,MESALAZINUM,1g,SUPOZ.,DR. FALK PHARMA GMBH,GERMANIA,2025-05-06,2025-05-06,,discontinuation,Cantitati limitate,Motive de fabricatie,2026-09-23T21:00:14.613560,A07EC02,
RO,Romania,ANMDMR,FORSTEO 20µg/80µl,TERIPARATIDUM,20µg/80µl,SOL. INJ.,ELI LILLY NEDERLAND BV,OLANDA,2025-05-07,2025-05-07,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2026",Motive comerciale,2026-09-23T21:00:14.613567,H05AA02,131601
RO,Romania,ANMDMR,CEFTAZIDIMA APTAPHARMA 1 g,CEFTAZIDIMUM,1g,PULB. PT. SOL. INJ./PERF.,APTA MEDICA INTERNACIONAL D.O.O.,SLOVENIA,2025-05-14,2025-05-14,,permanent_discontinuation,Discontinuitate permanenta,Motive de fabricatie,2026-09-23T21:00:14.613574,J01DD02,22195
RO,Romania,ANMDMR,ATAZANAVIR MYLAN 300 mg,ATAZANAVIRUM,300mg,CAPS.,MYLAN PHARMACEUTICALS LIMITED,IRLANDA,2025-05-14,2025-05-14,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2026",Motive comerciale,2026-09-23T21:00:14.613581,J05AE08,86479
RO,Romania,ANMDMR,"AMPICILINA/SULBACTAM APTAPHARMA 1 g/0,5 g",AMPICILLINUM + SULBACTAM,"1g/0,5g",PULB. PT. SOL. INJ./PERF.,APTA MEDICA INTERNACIONAL D.O.O.,SLOVENIA,2025-05-14,2025-05-14,,permanent_discontinuation,Discontinuitate permanenta,Motive de fabricatie,2026-09-23T21:00:14.613587,,
RO,Romania,ANMDMR,CANESPOR 10 mg/ml,BIFONAZOLUM,10mg/ml,SOL. CUT.,BAYER S.R.L.,ROMANIA,2025-05-16,2025-05-16,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2026",Motive comerciale,2026-09-23T21:00:14.613594,D01AC10,
RO,Romania,ANMDMR,"DOXIPROCT PLUS 40 mg+20 mg+0,25 mg/g",COMBINATII,"40mg+20mg+0,25mg/g",UNGUENT RECTAL,OMEDICAMED UNIPESSOAL LDA,PORTUGALIA,2025-05-21,2025-05-21,,temporary_discontinuation,"Discontinuitate temporara din
Iunie 2025",Motive comerciale,2026-09-23T21:00:14.613603,,
RO,Romania,ANMDMR,DOXIPROCT 40 mg+20 mg/g,COMBINATII,40mg+20mg/g,UNGUENT RECTAL,OMEDICAMED UNIPESSOAL LDA,PORTUGALIA,2025-05-21,2025-05-21,,temporary_discontinuation,"Discontinuitate temporara din
Iunie 2025",Motive comerciale,2026-09-23T21:00:14.613612,,
RO,Romania,ANMDMR,LYUMJEV 200U/ml,INSULINUM LISPRO,200 U/ml,"SOL. INJ. IN STILOU INJECTOR
(PEN) PREUMPLUT",ELI LILLY NEDERLAND B.V.,OLANDA,2025-05-22,2025-05-22,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-23T21:00:14.613619,A10AB04,121916
RO,Romania,ANMDMR,LYUMJEV 100U/ml,INSULINUM LISPRO,100U/ml,"SOL. INJ. IN STILOU INJECTOR
(PEN) PREUMPLUT",ELI LILLY NEDERLAND B.V.,OLANDA,2025-05-22,2025-05-22,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-23T21:00:14.613625,A10AB04,121363
RO,Romania,ANMDMR,HUMULIN R KwikPen 100 UI/ml,INSULINE UMANE,100UI/ml,SOL. INJ.,LILLY FRANCE S.A.S.,FRANTA,2025-05-22,2025-05-22,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-23T21:00:14.613631,A10AB01,
RO,Romania,ANMDMR,HUMULIN N KwikPen 100 UI/ml,INSULINE UMANE,100UI/ml,SUSP. INJ.,LILLY FRANCE S.A.S.,FRANTA,2025-05-22,2025-05-22,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-23T21:00:14.613638,A10AB01,
RO,Romania,ANMDMR,HUMULIN M3 KwikPen 100 UI/ml,INSULINE UMANE,100UI/ml,SUSP. INJ.,LILLY FRANCE S.A.S.,FRANTA,2025-05-22,2025-05-22,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-23T21:00:14.613644,A10AB01,
RO,Romania,ANMDMR,KOVALTRY 500 UI,OCTOCOG ALFA,500UI,PULB.+SOLV. PT. SOL. INJ.,BAYER AG,GERMANIA,2025-05-23,2025-05-23,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2027",Motive comerciale,2026-09-23T21:00:14.613651,B02BD02,
RO,Romania,ANMDMR,KOVALTRY 1000 UI,OCTOCOG ALFA,1000UI,PULB.+SOLV. PT. SOL. INJ.,BAYER AG,GERMANIA,2025-05-23,2025-05-23,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2027",Motive comerciale,2026-09-23T21:00:14.613657,B02BD02,57703
RO,Romania,ANMDMR,VAXIGRIP TETRA,VACCIN GRIPAL INACTIVAT,,"SUSP. INJ. IN SERINGA
PREUMPLUTA",SANOFI PASTEUR,FRANTA,2025-06-05,2025-06-05,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-23T21:00:14.613663,J07BB02,229253
RO,Romania,ANMDMR,TEREBYO 14 mg,TERIFLUNOMIDUM,14mg,COMPR. FILM.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2025-06-05,2025-06-05,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-23T21:00:14.613670,L04AK02,117838
RO,Romania,ANMDMR,EFLUELDA TETRA,VACCIN GRIPAL INACTIVAT,,"SUSP. INJ. IN SERINGA
PREUMPLUTA",SANOFI PASTEUR,FRANTA,2025-06-05,2025-06-05,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-23T21:00:14.613677,J07BB02,
RO,Romania,ANMDMR,"SIGNIFOR 0,9 mg",PASIREOTIDUM,"0,9mg",SOL. INJ.,RECORDATI RARE DISEASES,FRANTA,2025-06-13,2025-06-13,,permanent_discontinuation,"Discontinuitate permanenta din
Februarie 2026",Motive comerciale,2026-09-23T21:00:14.613684,H01CB05,103527
RO,Romania,ANMDMR,"SIGNIFOR 0,6 mg",PASIREOTIDUM,"0,6mg",SOL. INJ.,RECORDATI RARE DISEASES,FRANTA,2025-06-13,2025-06-13,,permanent_discontinuation,"Discontinuitate permanenta din
Februarie 2026",Motive comerciale,2026-09-23T21:00:14.613690,H01CB05,103519
RO,Romania,ANMDMR,"SIGNIFOR 0,3 mg",PASIREOTIDUM,"0,3mg",SOL. INJ.,RECORDATI RARE DISEASES,FRANTA,2025-06-13,2025-06-13,,permanent_discontinuation,"Discontinuitate permanenta din
Februarie 2026",Motive comerciale,2026-09-23T21:00:14.613697,H01CB05,
RO,Romania,ANMDMR,"BENDAMUSTINA ACCORD 2,5 mg/ml",BENDAMUSTINUM,"2,5mg/ml",PULB. PT. CONC. PT. SOL. PERF.,ACCORD HEALTHCARE POLSKA SP. Z.O.O.,POLONIA,2025-06-16,2025-06-16,,temporary_discontinuation,"Discontinuitate temporara din
Iulie 2025",Motive de fabricatie,2026-09-23T21:00:14.613703,L01AA09,
RO,Romania,ANMDMR,REMINYL 4 mg/ml,GALANTAMINUM,4mg/ml,SOL. ORALA,JANSSEN PHARMACEUTICA N.V.,BELGIA,2025-06-19,2025-06-19,,permanent_discontinuation,"Discontinuitate permanenta din
Iulie 2026",Motive comerciale,2026-09-23T21:00:14.613710,N06DA04,
RO,Romania,ANMDMR,INFLUVAC TETRA,VACCIN GRIPAL INACTIVAT,,"SUSP. INJ. IN SERINGA
PREUMPLUTA",VIATRIS HEALTHCARE LIMITED,IRLANDA,2025-06-25,2025-06-25,,permanent_discontinuation,"Discontinuitate permanenta din
Septembrie 2025",Motive comerciale,2026-09-23T21:00:14.613717,J07BB02,229520
RO,Romania,ANMDMR,SOLIAN 400 mg,AMISULPRIDUM,400mg,COMPR. FILM.,SANOFI ROMANIA S.R.L.,ROMANIA,2025-06-27,2025-06-27,,permanent_discontinuation,"Discontinuitate permanenta din
Iulie 2026",Motive comerciale,2026-09-23T21:00:14.613723,N05AL05,133361
RO,Romania,ANMDMR,"GILENYA 0,25 mg",FINGOLIMODUM,"0,25mg",CAPS.,NOVARTIS EUROPHARM LIMITED,IRLANDA,2025-06-30,2025-06-30,,permanent_discontinuation,"Discontinuitate permanenta din
Iulie 2026",Motive comerciale,2026-09-23T21:00:14.613730,L04AE01,196401
RO,Romania,ANMDMR,ATOFAB 10 mg,ATOMOXETINUM,10mg,CAPS.,LANNACHER HEILMITTEL GES.M.B.H,AUSTRIA,2025-06-30,2025-06-30,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-23T21:00:14.613738,N06BA09,76708
RO,Romania,ANMDMR,NUTRIFLEX OMEGA SPECIAL NOVO,COMBINATII,,EMULSIE PERF.,B. BRAUN MELSUNGEN AG,GERMANIA,2025-07-02,2025-07-02,,temporary_discontinuation,"Discontinuitate temporara din
Iulie 2026",Motive comerciale,2026-09-23T21:00:14.613745,,
RO,Romania,ANMDMR,NUTRIFLEX OMEGA PLUS NOVO,COMBINATII,,EMULSIE PERF.,B. BRAUN MELSUNGEN AG,GERMANIA,2025-07-02,2025-07-02,,temporary_discontinuation,"Discontinuitate temporara din
Iulie 2026",Motive comerciale,2026-09-23T21:00:14.613751,,
RO,Romania,ANMDMR,"TRABECTEDIN TEVA 0,25 mg",TRABECTEDINUM,"0,25mg",PULB. PT. CONC. PT. SOL. PERF.,TEVA PHARMACEUTICALS S.R.L.,ROMANIA,2025-07-04,2025-07-04,,temporary_discontinuation,"Discontinuitate temporara din
Ianuarie 2026",Motive de fabricatie,2026-09-23T21:00:14.613760,L01CX01,107654
RO,Romania,ANMDMR,PEMETREXED DITROMETAMINA DR. REDDY'S 500 mg,PEMETREXEDUM,500mg,PULB. PT. CONC. PT. SOL. PERF.,DR. REDDY'S LABORATORIES ROMANIA S.R.L.,ROMANIA,2025-07-04,2025-07-04,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive de fabricatie,2026-09-23T21:00:14.613766,L01BA04,138088
RO,Romania,ANMDMR,PARACETAMOL INFOMED 10 mg/ml,PARACETAMOLUM,10mg/ml,SOL. PERF.,INFOMED FLUIDS S.R.L.,ROMANIA,2025-07-09,2025-07-09,,temporary_discontinuation,"Discontinuitate temporara din
Noiembrie 2025",Motive comerciale,2026-09-23T21:00:14.613774,N02BE01,
RO,Romania,ANMDMR,"NUROFEN PLUS 200 mg+12,80 mg",COMBINATII (IBUPROFENUM+CODEINUM),"200mg+12,80mg",COMPR. FILM.,RECKITT BENCKISER (ROMANIA) S.R.L.,ROMANIA,2025-07-09,2025-07-09,,permanent_discontinuation,"Discontinuitate permanenta din
Iulie 2026",Motive comerciale,2026-09-23T21:00:14.613781,,
RO,Romania,ANMDMR,CLINDAMICINA HAMELN 150 mg/ml,CLINDAMYCINUM,150mg/ml,SOL. INJ./PERF.,HAMELN PHARMA GMBH,GERMANIA,2025-07-21,2025-07-21,,permanent_discontinuation,"Discontinuitate permanenta din
Iulie 2026",Motive comerciale,2026-09-23T21:00:14.613788,J01FF01,4693
RO,Romania,ANMDMR,TOBRAMICINA SUN 300 mg,TOBRAMYCINUM,300mg/5ml,"SOL. DE INHALAT PRIN
NEBULIZATOR","SUN PHARMACEUTICAL INDUSTRIES EUROPE
B.V.",OLANDA,2025-07-29,2025-07-29,,permanent_discontinuation,"Discontinuitate permanenta din
Ianuarie 2026",Motive de fabricatie,2026-09-23T21:00:14.613794,J01FA06,
RO,Romania,ANMDMR,"FIBROVEIN 0,5%",NATRII TETRADECYL SULPHAT,"0,5%",SOL. INJ.,STD PHARMACEUTICAL (IRELAND) LIMITED,IRLANDA,2025-07-30,2025-07-30,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive comerciale,2026-09-23T21:00:14.613803,,
RO,Romania,ANMDMR,ANDROCUR 50 mg,CYPROTERONUM,50mg,COMPR.,BAYER AG,GERMANIA,2025-08-08,2025-08-08,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-23T21:00:14.613811,G03HA01,2712
RO,Romania,ANMDMR,ROSUVASTATINA TEVA 20 mg,ROSUVASTATINUM,20mg,COMPR. FILM.,TEVA PHARMACEUTICALS S.R.L.,ROMANIA,2025-08-19,2025-08-19,,permanent_discontinuation,"Discontinuitate permanenta din
August 2026",Motive comerciale,2026-09-23T21:00:14.613818,C10AA07,201057
RO,Romania,ANMDMR,ROSUVASTATINA TEVA 10 mg,ROSUVASTATINUM,10mg,COMPR. FILM.,TEVA PHARMACEUTICALS S.R.L.,ROMANIA,2025-08-19,2025-08-19,,permanent_discontinuation,"Discontinuitate permanenta din
August 2026",Motive comerciale,2026-09-23T21:00:14.613825,C10AA07,201049
RO,Romania,ANMDMR,ITRACONAZOL ARENA 100 mg,ITRACONAZOLUM,100mg,CAPS.,ARENA GROUP S.A.,ROMANIA,2025-08-19,2025-08-19,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-23T21:00:14.613834,J02AC02,32336
RO,Romania,ANMDMR,THIOPENTAL SODIC PANPHARMA 500 mg,THIOPENTALUM,500mg,PULB. PT. SOL. INJ.,PANPHARMA,FRANTA,2025-08-20,2025-08-20,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive comerciale,2026-09-23T21:00:14.613842,N01AF03,6467
RO,Romania,ANMDMR,THIOPENTAL SODIUM EIPICO 500 mg,THIOPENTALUM,500mg,PULB. PT. SOL. INJ.,E.I.P.I.CO MED S.R.L.,ROMANIA,2025-08-27,2025-08-27,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-23T21:00:14.613849,N01AF03,6467
RO,Romania,ANMDMR,THIOPENTAL SODIUM EIPICO 1 g,THIOPENTALUM,1g,PULB. PT. SOL. INJ.,E.I.P.I.CO MED S.R.L.,ROMANIA,2025-08-27,2025-08-27,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-23T21:00:14.613856,N01AF03,
RO,Romania,ANMDMR,VITAMINA A 50000 UI,RETINOLUM,50000UI,CAPS. MOI,PHARCO IMPEX 93 S.R.L.,ROMANIA,2025-09-16,2025-09-16,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-23T21:00:14.613863,D05BA01,
RO,Romania,ANMDMR,SUNITINIB G.L. PHARMA 50 mg,SUNITINIBUM,50mg,CAPS.,G.L. PHARMA GMBH,AUSTRIA,2025-09-26,2025-09-26,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-23T21:00:14.613870,L01EX01,214213
RO,Romania,ANMDMR,SUNITINIB G.L. PHARMA 25 mg,SUNITINIBUM,25mg,CAPS.,G.L. PHARMA GMBH,AUSTRIA,2025-09-26,2025-09-26,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-23T21:00:14.613876,L01EX01,214205
RO,Romania,ANMDMR,"SUNITINIB G.L. PHARMA 12,5 mg",SUNITINIBUM,"12,5mg",CAPS.,G.L. PHARMA GMBH,AUSTRIA,2025-09-26,2025-09-26,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2025",Motive comerciale,2026-09-23T21:00:14.613883,L01EX01,214191
RO,Romania,ANMDMR,PREDNISONA-RICHTER 5 mg,PREDNISONUM,5mg,COMPR.,GEDEON RICHTER ROMANIA S.A.,ROMANIA,2025-09-29,2025-09-29,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2026",Motive de fabricatie,2026-09-23T21:00:14.613889,H02AB06,30449
RO,Romania,ANMDMR,IMNOVID 4 mg,POMALIDOMIDUM,4mg,CAPS.,BRISTOL-MYERS SQUIBB PHARMA EEIG,IRLANDA,2025-10-01,2025-10-01,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-23T21:00:14.613896,L04AX06,107549
RO,Romania,ANMDMR,IMNOVID 3 mg,POMALIDOMIDUM,3mg,CAPS.,BRISTOL-MYERS SQUIBB PHARMA EEIG,IRLANDA,2025-10-01,2025-10-01,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-23T21:00:14.613902,L04AX06,107530
RO,Romania,ANMDMR,SOLIAN 200 mg,AMISULPRIDUM,200mg,COMPR.,SANOFI ROMANIA S.R.L.,ROMANIA,2025-10-02,2025-10-02,,permanent_discontinuation,"Discontinuitate permanenta din
Octombrie 2026",Motive comerciale,2026-09-23T21:00:14.613909,N05AL05,133388
RO,Romania,ANMDMR,SULFAT DE ATROPINA TAKEDA 1 mg/ml,ATROPINUM,1mg/ml,SOL. INJ.,TAKEDA GmbH,GERMANIA,2025-10-03,2025-10-03,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-23T21:00:14.613915,A03BA01,112283
RO,Romania,ANMDMR,"LYSTHENON 0,1 g/5 ml",SUXAMETHONII CHLORIDUM,"0,1g/5ml",SOL. INJ.,TAKEDA AUSTRIA GMBH,AUSTRIA,2025-10-03,2025-10-03,,permanent_discontinuation,"Discontinuitate permanenta din
Iunie 2026",Motive comerciale,2026-09-23T21:00:14.613922,M03AB01,229067
RO,Romania,ANMDMR,UNIQUET 50 mg,QUETIAPINUM,50mg,COMPR. CU ELIB. PREL.,TERAPIA S.A.,ROMANIA,2025-10-09,2025-10-09,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-23T21:00:14.613930,N05AH04,84182
RO,Romania,ANMDMR,BITINEX 60 mg,ATOMOXETINUM,60mg,CAPS.,EGIS PHARMACEUTICALS P.L.C.,UNGARIA,2025-10-10,2025-10-10,,temporary_discontinuation,"Discontinuitate temporara din
Septembrie 2026",Motive de fabricatie,2026-09-23T21:00:14.613939,N06BA09,76740
RO,Romania,ANMDMR,BITINEX 40 mg,ATOMOXETINUM,40mg,CAPS.,EGIS PHARMACEUTICALS P.L.C.,UNGARIA,2025-10-10,2025-10-10,,temporary_discontinuation,"Discontinuitate temporara din
Septembrie 2026",Motive de fabricatie,2026-09-23T21:00:14.613947,N06BA09,76732
RO,Romania,ANMDMR,BITINEX 25 mg,ATOMOXETINUM,25mg,CAPS.,EGIS PHARMACEUTICALS P.L.C.,UNGARIA,2025-10-10,2025-10-10,,temporary_discontinuation,"Discontinuitate temporara din
Septembrie 2026",Motive de fabricatie,2026-09-23T21:00:14.613956,N06BA09,76724
RO,Romania,ANMDMR,FLUDARABINA TEVA 25 mg/ml,FLUDARABINUM,25mg/ml,PULB. PT. SOL. INJ./PERF.,TEVA B.V.,OLANDA,2025-10-13,2025-10-13,,temporary_discontinuation,"Discontinuitate temporara din
Decembrie 2025",Motive de fabricatie,2026-09-23T21:00:14.613964,L01BB05,84530
RO,Romania,ANMDMR,JAZETA 25 mg/ml,SITAGLIPTINUM,25mg/ml,SOL. ORALA,"ZENTIVA, K.S.",REPUBLICA CEHA,2025-10-15,2025-10-15,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-23T21:00:14.613971,A10BH01,
RO,Romania,ANMDMR,PALIPERIDONA TEVA 150 mg,PALIPERIDONUM,150mg,SUSP. INJ. CU ELIB. PREL.,TEVA PHARMACEUTICALS S.R.L.,ROMANIA,2025-10-20,2025-10-20,,temporary_discontinuation,"Discontinuitate temporara din
Mai 2026",Motive de fabricatie,2026-09-23T21:00:14.613979,N05AX13,96997
RO,Romania,ANMDMR,PALIPERIDONA TEVA 100 mg,PALIPERIDONUM,100mg,SUSP. INJ. CU ELIB. PREL.,TEVA PHARMACEUTICALS S.R.L.,ROMANIA,2025-10-20,2025-10-20,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive de fabricatie,2026-09-23T21:00:14.613988,N05AX13,96989
RO,Romania,ANMDMR,COLDREX SINUS EXTRA 500 mg/3 mg/50 mg,"COMBINATII
(PARACETAMOLUM+CHLORPHENAMINUM+PSEUDOEP",500mg/3mg/50mg,COMPR.,SANOSAN S.R.L.,ROMANIA,2025-10-22,2025-10-22,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-23T21:00:14.613994,,
RO,Romania,ANMDMR,ZINNAT 125 mg,CEFUROXIMUM,125mg,COMPR. FILM.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2025-10-23,2025-10-23,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-23T21:00:14.614000,J01DC02,
RO,Romania,ANMDMR,LEPTOPROL 5 mg,LEUPRORELINUM,5mg,IMPLANT,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2025-10-23,2025-10-23,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-23T21:00:14.614007,L02AE02,93769
RO,Romania,ANMDMR,BIXODALAN 250 mg,ABIRATERONUM,250mg,COMPR. FILM.,SANDOZ S.R.L.,ROMANIA,2025-10-23,2025-10-23,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-09-23T21:00:14.614014,L02BX03,100846
RO,Romania,ANMDMR,SUNITINIB TEVA 50 mg,SUNITINIBUM,50mg,CAPS.,TEVA B.V.,TARILE DE JOS,2025-10-31,2025-10-31,,permanent_discontinuation,"Discontinuitate permanenta din
Noiembrie 2025",Motive comerciale,2026-09-23T21:00:14.614020,L01EX01,214213
RO,Romania,ANMDMR,SUNITINIB TEVA 25 mg,SUNITINIBUM,25mg,CAPS.,TEVA B.V.,TARILE DE JOS,2025-10-31,2025-10-31,,permanent_discontinuation,"Discontinuitate permanenta din
Iulie 2026",Motive comerciale,2026-09-23T21:00:14.614027,L01EX01,214205
RO,Romania,ANMDMR,"SUNITINIB TEVA 12,5 mg",SUNITINIBUM,"12,5mg",CAPS.,TEVA B.V.,TARILE DE JOS,2025-10-31,2025-10-31,,permanent_discontinuation,"Discontinuitate permanenta din
Iulie 2026",Motive comerciale,2026-09-23T21:00:14.614035,L01EX01,214191
RO,Romania,ANMDMR,"SOLIFENACIN/TAMSULOSIN TEVA 6 mg/0,4 mg","COMBINATII (SOLIFENACINUM
SUCCINATE+TAMSULOSINUM)","6mg/0,4mg",COMPR. CU ELIB. MODIF.,TEVA B.V.,OLANDA,2025-10-31,2025-10-31,,permanent_discontinuation,"Discontinuitate permanenta din
Noiembrie 2025",Motive comerciale,2026-09-23T21:00:14.614042,,
RO,Romania,ANMDMR,SINDRONAT 300 mg/5 ml,ACIDUM CLODRONICUM,300mg/5ml,CONC. PT. SOL. PERF.,TEVA B.V.,OLANDA,2025-10-31,2025-10-31,,permanent_discontinuation,"Discontinuitate permanenta din
Noiembrie 2025",Motive de fabricatie,2026-09-23T21:00:14.614048,M05BA02,
RO,Romania,ANMDMR,MEGESIN 160 mg,MEGESTROLUM,160mg,COMPR.,TEVA B.V.,OLANDA,2025-10-31,2025-10-31,,permanent_discontinuation,"Discontinuitate permanenta din
Mai 2026",Motive de fabricatie,2026-09-23T21:00:14.614055,G03AC05,
RO,Romania,ANMDMR,LOPINAVIR/RITONAVIR MYLAN 200 mg/50 mg,LOPINAVIRUM+RITONAVIRUM,200mg/50mg,COMPR. FILM.,MYLAN PHARMACEUTICALS LIMITED,IRLANDA,2025-10-31,2025-10-31,,permanent_discontinuation,"Discontinuitate permanenta din
Noiembrie 2026",Motive comerciale,2026-09-23T21:00:14.614062,,
RO,Romania,ANMDMR,ATORVASTATINA GEMAX PHARMA 40 mg,ATORVASTATINUM,40mg,COMPR. FILM.,GEMAX PHARMA S.R.O.,REPUBLICA CEHA,2025-11-07,2025-11-07,,permanent_discontinuation,Discontinuitate permanenta,Motive de fabricatie,2026-09-23T21:00:14.614068,C10AA05,98620
RO,Romania,ANMDMR,VABYSMO 120 mg/ml,FARICIMABUM,120mg/ml,SOL. INJ.,ROCHE REGISTRATION GMBH,GERMANIA,2025-11-11,2025-11-11,,permanent_discontinuation,"Discontinuitate permanenta din
Decembrie 2025",Motive comerciale,2026-09-23T21:00:14.614075,S01LA09,218413
RO,Romania,ANMDMR,DARUNAVIR MYLAN 800 mg,DARUNAVIRUM,800mg,COMPR. FILM.,MYLAN PHARMACEUTICALS LIMITED,IRLANDA,2025-11-12,2025-11-12,,permanent_discontinuation,"Discontinuitate permanenta din
Noiembrie 2026",Motive comerciale,2026-09-23T21:00:14.614082,J05AE10,167398
RO,Romania,ANMDMR,DARUNAVIR MYLAN 600 mg,DARUNAVIRUM,600mg,COMPR. FILM.,MYLAN PHARMACEUTICALS LIMITED,IRLANDA,2025-11-12,2025-11-12,,permanent_discontinuation,"Discontinuitate permanenta din
Noiembrie 2026",Motive comerciale,2026-09-23T21:00:14.614089,J05AE10,167371
RO,Romania,ANMDMR,VITAMINA C GALENIKA 100 mg/ml,ACIDUM ASCORBICUM,100mg/ml,SOL. INJ./PERF.,GALENIKA INTERNATIONAL KFT.,UNGARIA,2025-11-13,2025-11-13,,temporary_discontinuation,"Prelungire discontinuitate
temporara",Motive comerciale,2026-09-23T21:00:14.614099,A11GA01,21326
