country_code,country_name,source,product_no,medicine_name,atc_code,active_substance,package_size,strength,marketing_auth_holder,shortage_start,estimated_end,reason,notes,status,scraped_at,prk
GR,Greece,EOF,2802920501012,RIDOCA CAPS 5MG/CAP BTx5,L01AX03,TEMOZOLOMIDE,,,ΕΝΟΡΑΣΙΣ ΑΕ,2026-06-10,2026-09-25,Καθυστέρηση παράδοσης,Εναλλακτικά μέσω έκτακτης εισαγωγής,shortage,2026-09-23T20:59:51.231238,52302
GR,Greece,EOF,2802920505010,RIDOCA CAPS 180MG/CAP BTx5,L01AX03,TEMOZOLOMIDE,,,ΕΝΟΡΑΣΙΣ ΑΕ,2026-07-03,2026-09-25,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας.",shortage,2026-09-23T20:59:51.231244,84328
GR,Greece,EOF,2802920504013,RIDOCA CAPS 140MG/CAP BTx5,L01AX03,TEMOZOLOMIDE,,,ΕΝΟΡΑΣΙΣ ΑΕ,2026-07-16,2026-09-25,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας.",shortage,2026-09-23T20:59:51.231250,84336
GR,Greece,EOF,2802920506017,RIDOCA CAPS 250MG/CAP BTx5,L01AX03,TEMOZOLOMIDE,,,ΕΝΟΡΑΣΙΣ ΑΕ,2026-07-21,2026-09-25,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας.",shortage,2026-09-23T20:59:51.231256,52337
GR,Greece,EOF,2802920502026,RIDOCA CAPS 20MG/CAP BTx20,L01AX03,TEMOZOLOMIDE,,,ΕΝΟΡΑΣΙΣ ΑΕ,2026-07-24,2026-09-25,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231261,52310
GR,Greece,EOF,2803160501039,TEMOZOLOMIDE ACCORD CAPS 5MG/CAP Φακελίσκος x 5 καψάκια,L01AX03,TEMOZOLOMIDE,,,"ACCORD HEALTHCARE S.L.U., SPAIN",2026-07-24,2028-07-24,Αυξημένη ζήτηση,Εναλλακτικά μέσω έκτακτης εισαγωγής,shortage,2026-09-23T20:59:51.231267,52302
GR,Greece,EOF,2802920501029,RIDOCA CAPS 5MG/CAP BTx20,L01AX03,TEMOZOLOMIDE,,,ΕΝΟΡΑΣΙΣ ΑΕ,2026-08-05,2026-09-25,Καθυστέρηση παράδοσης,Εναλλακτικά μέσω έκτακτης εισαγωγής,shortage,2026-09-23T20:59:51.231273,52302
GR,Greece,EOF,2803135201032,ARMISARTE C/S.SOL.IN 25MG/ML BTx1VIALx40ML,L01BA04,PEMETREXED,,,"ACTAVIS GROUP PTC EHF., ICELAND",2026-02-19,2026-10-12,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231280,142638
GR,Greece,EOF,2803135301015,FLUOROURACIL/OPUS INJ.SO.INF 50MG/ML BOTTLE (ΤΎΠΟΥ I) X 100 ML,L01BC02,FLUOROURACIL,,,OPUS MATERIA ΕΠΕ,2025-02-17,2026-11-30,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231286,33138
GR,Greece,EOF,2802972301042,GEMCITABINE/ACCORD C/S.SOL.IN 100MG/ML BTx1VIALx20ML,L01BC05,GEMCITABINE HYDROCHLORIDE,,,"ACCORD HEALTHCARE S.L.U., SPAIN",2026-04-29,2027-04-29,Προβλήματα στην παραγωγική διαδικασία,Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής και μορφής,shortage,2026-09-23T20:59:51.231292,101761
GR,Greece,EOF,2802972301011,GEMCITABINE/ACCORD C/S.SOL.IN 100MG/ML BTx1VIALx2ML,L01BC05,GEMCITABINE HYDROCHLORIDE,,,"ACCORD HEALTHCARE S.L.U., SPAIN",2026-04-29,2027-04-29,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231298,101737
GR,Greece,EOF,2803105301014,PREVELODA F.C.TAB 150MG/TAB BTX60 (6X10),L01BC06,CAPECITABINE,,,PHARMAZAC AE,2025-07-28,2026-11-23,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής,μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231304,59358
GR,Greece,EOF,2803103602069,ZERECTUM F.C.TAB 500MG/TAB BTX120 TABS (ΣΕ BLISTER PVC/PVDC/ALU),L01BC06,CAPECITABINE,,,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2026-03-01,2026-12-31,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231310,59366
GR,Greece,EOF,2803204201017,AZACITIDINE/SANDOZ PD.INJ.SUS 100MG/VIAL (25MG/ML) BTx 1 GLASS VIALx100 MG,L01BC07,AZACITIDINE,,,"SANDOZ PHARMACEUTICALS D.D. (ABBR. SANDOZ D.D.), SLOVENIA",2026-08-13,2026-09-07,Αυξημένη ζήτηση,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231316,88692
GR,Greece,EOF,2802916401012,JAVLOR C/S.SOL.IN 25MG/ML BTX1VIAL (ΜΕ ΓΚΡΙ ΕΛΑΣΤΙΚΌ ΠΏΜΑ) X 2ML,L01CA05,VINFLUNINE,,,"PIERRE FABRE MEDICAMENT, FRANCE",2026-09-01,2027-05-01,Προβλήματα στην παραγωγική διαδικασία,Εναλλακτικά το ίδιο φάρμακο σε διαφορετική περιεκτικότητα,shortage,2026-09-23T20:59:51.231322,119245
GR,Greece,EOF,2802788101034,DOCETAXEL/HOSPIRA C/S.SOL.IN 10MG/ML BTx1VIALx16ML (160MG/16ML),L01CD02,DOCETAXEL,,,PFIZER ΕΛΛΑΣ Α.Ε.,2026-07-27,2027-06-30,Αυξημένη ζήτηση,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231327,
GR,Greece,EOF,2802788101027,DOCETAXEL/HOSPIRA C/S.SOL.IN 10MG/ML BTx1VIALx8ML (80MG/8ML),L01CD02,DOCETAXEL,,,PFIZER ΕΛΛΑΣ Α.Ε.,2026-10-21,2027-06-30,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231333,
GR,Greece,EOF,2803302001014,CABAZITAXEL/ARITI C/S.SOL.IN 10MG/ML BT X 1 VIAL X 6ML,L01CD04,CABAZITAXEL,,,ΑΡΗΤΗ A.E.,2026-05-22,2026-09-07,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231339,209104
GR,Greece,EOF,2803259301014,TRABECTEDIN/TEVA PD.C.S.INF 0.25MG/VIAL BT X 1 VIAL,L01CX01,TRABECTEDIN,,,"TEVA B.V., THE NETHERLANDS",2026-07-10,2026-09-25,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231345,107654
GR,Greece,EOF,2803338302253,NILOTINIB/TEVA CAPS 200MG/CAP BT X (112 X 1) CAPS ΣΕ PERFORATED BLISTER (PVC/PE/PVDC//ALU) (UNIT DOSE),L01EA03,NILOTINIB HYDROCHLORIDE DIHYDRATE,,,"TEVA GMBH, GERMANY",2026-06-19,2026-09-30,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231351,230723
GR,Greece,EOF,2803292402037,AXITINIB/SANDOZ F.C.TAB 5MG/TAB BT X 56 TABS ΣΕ OPA/AL/PVC/AL BLISTERS,L01EK01,AXITINIB,,,"SANDOZ PHARMACEUTICALS D.D. (ABBR. SANDOZ D.D.), SLOVENIA",2026-08-17,2026-10-26,Αυξημένη ζήτηση,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231357,104450
GR,Greece,EOF,2803372802023,PAZOPANIB/TEVA F.C.TAB 400MG/TAB BT X 60 F.C.TAB ΣΕ ΚΥΨΕΛΕΣ (BLISTER) ALUMINIUM-PVC/PE/PVDC,L01EX03,PAZOPANIB HYDROCHLORIDE,,,"TEVA GMBH, GERMANY",2026-08-25,2026-09-15,Καθυστέρηση παράδοσης,"Εναλλακτικά το ίδιο φάρμακο σε διαφορετική περιεκτικότητα. Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231364,95273
GR,Greece,EOF,2802726501032,OXALIPLATIN/TEVA C/S.SOL.IN 5MG/ML BTx1VIALx100MG/20ML,L01XA03,OXALIPLATIN,,,"TEVA PHARMA B.V., HAARLEM, THE NETHERLANDS",2026-07-30,2026-10-26,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231370,79774
GR,Greece,EOF,2803150001051,SUNITINIB/TEVA CAPS 12.5MG/CAP FL (HDPE) x30 CAPS,L01XE04,SUNITINIB,,,"TEVA B.V., THE NETHERLANDS",2026-06-03,2027-02-15,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231376,
GR,Greece,EOF,2803122501015,LENVIMA CAPS 4MG/CAP BTx30 καψάκια σε BLISTERS (πολυαμιδίου/αλουμινίου/PVC//αλουμινίου),L01XE29,LENVATINIB,,,"EISAI GMBH, GERMANY",2026-08-31,2026-09-08,Καθυστέρηση παράδοσης,,shortage,2026-09-23T20:59:51.231382,
GR,Greece,EOF,2803177201014,BORTEZOMIB/PHARMAZAC PD.INJ.SOL 3.5MG/ML BTX1 VIAL,L01XG01,BORTEZOMIB,,,PHARMAZAC AE,2025-04-09,2027-01-26,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.231388,75299
GR,Greece,EOF,2802889301012,TOPOCAN PD.C.SO.IN 4mg/VIAL (Γενόσημο) BTx5 (VIALx4 MG),L01XX17,TOPOTECAN HYDROCHLORIDE,,,ΑΡΗΤΗ A.E.,2026-02-18,2027-02-08,Προβλήματα στην παραγωγική διαδικασία,Εναλλακτικά μέσω έκτακτης εισαγωγής,shortage,2026-09-23T20:59:51.376487,
GR,Greece,EOF,2802862201018,MIZANTRONE C/S.SOL.IN 20MG/ML BT x 1 VIAL x 2 ML,L01XX19,IRINOTECAN HYDROCHLORIDE TRIHYDRATE,,,VOCATE ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2026-09-30,2026-11-16,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376498,
GR,Greece,EOF,2802862201032,MIZANTRONE C/S.SOL.IN 20MG/ML BT x 1 VIAL x 15 ML,L01XX19,IRINOTECAN HYDROCHLORIDE TRIHYDRATE,,,VOCATE ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2026-09-30,2026-11-23,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376505,
GR,Greece,EOF,2802862201025,MIZANTRONE C/S.SOL.IN 20MG/ML BT x 1 VIAL x 5 ML,L01XX19,IRINOTECAN HYDROCHLORIDE TRIHYDRATE,,,VOCATE ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2026-10-05,2026-11-23,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376512,
GR,Greece,EOF,2802704402016,"LEUPROL PS.INJ.SUS 11,25MG/VIAL ΚΙΤ ΠΟΥ ΠΕΡΙΈΧΕΙ: BTX1 VIAL+1 AMPX2 ML",L02AE02,LEUPRORELIN ACETATE,,,PHARMAZAC AE,2025-11-27,2026-09-07,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376518,
GR,Greece,EOF,2802857501024,"STEFAPLEX F.C.TAB 2,5MG/TAB BT x 30 (BLIST 3x10)",L02BG04,LETROZOLE,,,OPUS MATERIA ΕΠΕ,2026-06-15,2026-09-30,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376525,47724
GR,Greece,EOF,2802517304026,"PEGASYS INJ.SOL 180MCG/0,5ML BTx4PF.SYR.x0,5ML+4 INJ.N",L03AB11,PEGINTERFERON ALFA- 2A,,,"PHARMAAND GMBH, AUSTRIA",2026-07-02,2026-09-15,Καθυστέρηση παράδοσης,Εναλλακτικά μέσω έκτακτης εισαγωγής,shortage,2026-09-23T20:59:51.376531,63541
GR,Greece,EOF,2802517303029,"PEGASYS INJ.SOL 135MCG/0,5ML BTx4PF.SYR.x0,5ML+4 INJ.N",L03AB11,PEGINTERFERON ALFA- 2A,,,"PHARMAAND GMBH, AUSTRIA",2026-07-02,2026-09-15,Καθυστέρηση παράδοσης,Εναλλακτικά μέσω έκτακτης εισαγωγής,shortage,2026-09-23T20:59:51.376537,63533
GR,Greece,EOF,2803196704022,HEFIYA INJ.SOL 40MG/0.4ML 2 PF.SYRS X 0.4ML με μηχανισμό προστασίας βελόνας,L04AB04,ADALIMUMAB,,,"SANDOZ GMBH, KUNDL, AUSTRIA",2026-05-13,2026-10-16,Αυξημένη ζήτηση,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376543,129798
GR,Greece,EOF,2803362803016,UZPRUVO C/S.SOL.IN 130MG/26ML (5MG/ML) BT X 1 VIAL X 26ML,L04AC05,USTEKINUMAB,,,"STADA ARZNEIMITTEL AG, GERMANY",2026-08-27,2026-09-25,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376549,138274
GR,Greece,EOF,2803258906012,LENALIDOMIDE ACCORD CAPS 20.0MG/CAP 21x1 καψάκια (μονάδα δόσης) σε BLISTERS OPA/alu/PVC/alu,L04AX04,LENALIDOMIDE,,,"ACCORD HEALTHCARE S.L.U., SPAIN",2026-04-29,2027-04-29,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376556,125741
GR,Greece,EOF,2803350101018,POMALIDOMIDE/GRINDEKS CAPS 1MG/CAP BT X 21 CAPS ΣΕ BLISTERS PVC/PCTFE/PVC//ALU,L04AX06,POMALIDOMIDE,,,"AS GRINDEKS, LATVIA",2026-08-27,2026-10-31,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376562,107514
GR,Greece,EOF,2802506701010,INFLABION CAPS 50MG/CAP BTx30(BLIST 3x10),M01AX21,DIACEREIN,,,"HELP Α.Β.Ε.Ε. , ΕΛΛΑΔΑ",2026-05-11,2026-09-30,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376568,
GR,Greece,EOF,2801628206014,VURDON GEL.EXT.US 1% W/W TUB x 100 G,M02AA15,DICLOFENAC DIETHYLAMMONIUM,,,"HELP Α.Β.Ε.Ε. , ΕΛΛΑΔΑ",2026-07-21,2026-09-18,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376574,143766
GR,Greece,EOF,2803121801017,COLCHICINE/FARMASYN TABLET 1MG/TAB BTx40 tabs σε αδιαφανές PVC/ALU blisters,M04AC01,COLCHICINE,,,"ΦΑΡΜΑΣΥΝ Α.Ε., ΕΛΛΑΔΑ",2026-03-01,2026-12-31,Καθυστέρηση παράδοσης,Εναλλακτικά το ίδιο φάρμακο σε διαφορετική συσκευασία,shortage,2026-09-23T20:59:51.376580,48828
GR,Greece,EOF,2802693701015,"ACLASTA SOL.INF 0,05 MG/ML BT x 1 BOTTLEx100 ML",M05BA08,ZOLEDRONIC ACID,,,"SANDOZ PHARMACEUTICALS D.D. (ABBR. SANDOZ D.D.), SLOVENIA",2026-07-17,2026-09-21,Αυξημένη ζήτηση,Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής και μορφής με τις ίδιες ενδείξεις,shortage,2026-09-23T20:59:51.376586,79790
GR,Greece,EOF,2800057004017,XYLOCAINE GEL.EXT.US 2% W/W TUBx30G,N01BB02,LIDOCAINE HYDROCHLORIDE MONOHYDRATE,,,"ASPEN PHARMA TRADING LIMITED, IRELAND",2026-04-17,2026-09-15,Προβλήματα στην παραγωγική διαδικασία,Εναλλακτικά το ίδιο φάρμακο σε διαφορετική μορφή,shortage,2026-09-23T20:59:51.376593,81930
GR,Greece,EOF,2802930801010,QUTENZA CUT.PATCH 179MG/CM(2) 1 SACHETx1 PATCH+ σετ χορήγησης,N01BX04,CAPSAICIN,,,"GRUNENTHAL GMBH, GERMANY",2026-06-29,2026-09-07,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, διαφορετικής μορφής",shortage,2026-09-23T20:59:51.376599,94099
GR,Greece,EOF,2802947201018,TROPIUM INJ.SOL 100MG/2ML BTx5 AMP,N02AX02,TRAMADOL HYDROCHLORIDE,,,MEDOCHEMIE HELLAS A.E.,2026-07-01,2026-10-07,Αυξημένη ζήτηση,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376606,
GR,Greece,EOF,2800232806030,DEPON SYR 120MG/5ML FLx150ML,N02BE01,PARACETAMOL,,,"UPSA SAS, FRANCE",2026-10-01,2026-11-13,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376612,
GR,Greece,EOF,2802026502012,"IMIGRAN INJ.SOL 6MG/0,5ML SYRING BTx2 SYRINGES x0,5 ML",N02CC01,SUMATRIPTAN SUCCINATE,,,GLAXOSMITHKLINE ΜΟΝΟΠΡΟΣΩΠΗ Α.Ε.Β.Ε.,2026-07-31,2026-09-14,Προβλήματα στην παραγωγική διαδικασία,Εναλλακτικά το ίδιο φάρμακο σε διαφορετική συσκευασία,shortage,2026-09-23T20:59:51.376618,38210
GR,Greece,EOF,2803080002012,RIZATRIPTAN/GENEPHARM OR.DISP.TA 10MG/TAB BTx6 δισκία σε αποσπώμενη διάτρητη κυψέλη,N02CC04,RIZATRIPTAN BENZOATE,,,"GENEPHARM AE, ΕΛΛΑΔΑ",2026-10-08,2026-12-31,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376625,50520
GR,Greece,EOF,2802545301035,"MIGRALIN F.C.TAB 2,5 MG/TAB BTx 6 (BLIST 1 x 6 )",N02CC07,FROVATRIPTAN SUCCINATE MONOHYDRATE,,,"MENARINI INTER.OPERAT.LUXEMBURG SA, LUXEMBURG",2026-07-31,2026-09-15,Καθυστέρηση παράδοσης,Εναλλακτικά άλλα σκευάσματα της ίδιας κατηγορίας N02CC-Eκλεκτικοί αγωνιστές υποδοχέων σεροτονίνης (5-ΗΤ1) με τις ίδιες ενδείξεις,shortage,2026-09-23T20:59:51.376631,70688
GR,Greece,EOF,2802667202012,GABENTAL CAPS 300MG/CAP BTx50 (BLIST 5x10),N03AX12,GABAPENTIN,,,ΒΙΑΝ ΑΕ,2026-05-13,2026-12-31,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376637,
GR,Greece,EOF,2802963004037,LEVETIRACETAM/SANDOZ F.C.TAB 1000MG/TAB BTx30 (OPA/AL/PVC-AL Blister),N03AX14,LEVETIRACETAM,,,"SANDOZ GMBH, KUNDL, AUSTRIA",2026-07-28,2026-09-30,Προβλήματα στην παραγωγική διαδικασία,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376643,58408
GR,Greece,EOF,2802430002023,ZONEGRAN CAPS 50MG/CAP BTx28 σε BLISTERS PVC/PCTFΕ/ALU,N03AX15,ZONISAMIDE,,,"AMDIPHARM LIMITED, IRELAND",2026-07-01,2026-10-15,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας κατηγορίας N03AX, Άλλα Αντιεπιλεπτικά που χορηγούνται μόνο για την αντιμετώπιση των επιληπτικών κρίσεων, με τις ίδιες ενδείξεις",shortage,2026-09-23T20:59:51.376649,95303
GR,Greece,EOF,2802430003013,ZONEGRAN CAPS 100MG/CAP BTx56 σε BLISTERS PVC/ALU,N03AX15,ZONISAMIDE,,,"AMDIPHARM LIMITED, IRELAND",2026-07-01,2026-10-15,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας κατηγορίας N03AX, Άλλα Αντιεπιλεπτικά που χορηγούνται μόνο για την αντιμετώπιση των επιληπτικών κρίσεων, με τις ίδιες ενδείξεις",shortage,2026-09-23T20:59:51.376655,95311
GR,Greece,EOF,2803125705113,LYGABRIN CAPS 150MG/CAP BOTTLE X 200 (ΣΕ BOTTLE ΑΠΌ HDPE),N03AX16,PREGABALIN,,,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2025-04-04,2026-12-31,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376661,
GR,Greece,EOF,2803125701108,LYGABRIN CAPS 25MG/CAP BOTTLE X 30 (ΣΕ BOTTLE ΑΠΌ HDPE),N03AX16,PREGABALIN,,,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2025-04-04,2026-12-31,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376667,
GR,Greece,EOF,2803125706103,LYGABRIN CAPS 300MG/CAP BOTTLE X 30 (ΣΕ BOTTLE ΑΠΌ HDPE),N03AX16,PREGABALIN,,,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2025-04-04,2026-12-31,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376673,
GR,Greece,EOF,2803125703102,LYGABRIN CAPS 75MG/CAP BOTTLE X 30 (ΣΕ BOTTLE ΑΠΌ HDPE),N03AX16,PREGABALIN,,,"ΑΝΑΒΙΩΣΙΣ Α.Ε., ΕΛΛΑΔΑ",2025-04-04,2026-12-31,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376679,
GR,Greece,EOF,2802665702033,LYRICA CAPS 50MG/CAP BTX56ΚΥΨΕΛΗ(PVC/AL),N03AX16,PREGABALIN,,,"UPJOHN EESV, NETHERLANDS",2026-09-01,2026-09-15,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376686,
GR,Greece,EOF,2803143108040,PREGABALIN SANDOZ CAPS 300MG/CAP BTx56 καψάκια σε BLISTER (PVC/PVDC/alu),N03AX16,PREGABALIN,,,"SANDOZ GMBH, KUNDL, AUSTRIA",2026-07-28,2026-11-30,Αυξημένη ζήτηση,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376692,
GR,Greece,EOF,2803143101034,PREGABALIN SANDOZ CAPS 25MG/CAP BTx56 καψάκια σε BLISTER (PVC/PVDC/alu),N03AX16,PREGABALIN,,,"SANDOZ GMBH, KUNDL, AUSTRIA",2026-08-03,2026-11-30,Αυξημένη ζήτηση,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376698,
GR,Greece,EOF,2802665703023,LYRICA CAPS 75MG/CAP BTx56 ΚΥΨΕΛΗ (PVC/AL),N03AX16,PREGABALIN,,,"UPJOHN EESV, NETHERLANDS",2026-08-06,2026-09-15,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.376704,
GR,Greece,EOF,2803391408022,PREGABALIN VIATRIS CAPS 300MG/CAP BTx56 καψάκια σε BLISTER (PVC/PVDC/αλουμινίου),N03AX16,PREGABALIN,,,"VIATRIS LIMITED, IRELAND",2026-08-05,2026-12-31,Αυξημένη ζήτηση,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.530330,
GR,Greece,EOF,2803088206016,PREBANEL ORAL.SOL 20MG/ML BTx1 (Bottle x 473mL) σε Bottle (HDPE with white cap + 5ml graduated syringe + a Press - in Bottle adaptor),N03AX16,PREGABALIN,,,ΒΙΑΝ ΑΕ,2026-08-26,2026-09-30,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλο σκεύασμα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.530339,
GR,Greece,EOF,2801203801023,SYMMETREL SOFT.CAPS 100MG/CAP BTX60 (HDPE BOTTLE),N04BB01,AMANTADINE HYDROCHLORIDE,,,NOVARTIS (HELLAS) A.E.B.E.,2026-10-01,2026-11-27,Καθυστέρηση παράδοσης,Εναλλακτικά όμοιο προϊόν μέσω έκτακτης εισαγωγής,shortage,2026-09-23T20:59:51.530346,485
GR,Greece,EOF,2802817402026,"GLEPARK TABLET 0,18MG/TAB BTx100",N04BC05,PRAMIPEXOLE DIHYDROCHLORIDE MONOHYDRATE,,,BENNETT ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε.,2026-04-30,2026-09-30,Καθυστέρηση παράδοσης,"Εναλλακτικά άλλα σκευάσματα της ίδιας δραστικής, μορφής και περιεκτικότητας",shortage,2026-09-23T20:59:51.530353,49441
